Subject_ID,Factor_1,Factor_2
Subject_1,-0.4640324,0.42721486
Subject_2,-0.9371077,0.43538612
Subject_3,-0.6005275,0.27289608
Subject_4,0.66349405,-1.9492733
Subject_5,0.24741665,-0.7995837
Subject_6,-0.9714885,1.1433517
Subject_7,-0.63991106,1.3012059
Subject_8,0.04339927,0.28228247
Subject_9,1.3294766,0.5253217
Subject_10,1.2202992,-0.33702216
Subject_11,0.432841,0.43473798
Subject_12,-1.6499466,-0.03550326
Subject_13,1.1430721,-0.5031548
Subject_14,-1.5144103,0.9302002
Subject_15,-0.82888645,-0.08343961
Subject_16,0.7074965,-0.65738255
Subject_17,0.20667455,0.20279658
Subject_18,0.729539,0.18318851
Subject_19,0.7328109,-0.7596313
Subject_20,2.5237494,-2.4026926
Subject_21,1.2601511,-0.35079226
Subject_22,0.46097425,0.4427121
Subject_23,-2.2925162,-1.4296325
Subject_24,-0.6352143,0.09850885
Subject_25,-0.6964645,0.51514
Subject_26,-0.7960534,0.13334376
Subject_27,0.47399744,-1.345746
Subject_28,-1.2030622,0.60615295
Subject_29,-0.90449244,0.8272948
Subject_30,0.9782065,-0.9710423
Subject_31,0.8991265,0.844427
Subject_32,0.9082957,-0.106109746
Subject_33,-0.76906544,0.90381473
Subject_34,1.2307005,-0.4103055
Subject_35,0.24963684,-1.0087252
Subject_36,1.1456382,-1.8403294
Subject_37,0.085548684,0.17142914
Subject_38,0.39579186,0.35630554
Subject_39,0.5070348,-0.42057028
Subject_40,1.5739031,-1.57507
Subject_41,1.8745235,0.11395663
Subject_42,0.90617096,0.03958416
Subject_43,1.3153079,-0.30290633
Subject_44,1.0715067,-1.1390816
Subject_45,0.14271763,1.6730522
Subject_46,1.0318235,-0.076940745
Subject_47,1.3677379,-1.6907765
Subject_48,-0.82599705,0.67840374
Subject_49,2.6787984,-5.374031
Subject_50,0.307114,0.31401363
Subject_51,0.9301056,-0.14248298
Subject_52,-0.6749594,-1.6119102
Subject_53,-0.5718953,-0.20507629
Subject_54,-1.4158442,0.14472121
Subject_55,1.6892214,0.05706187
Subject_56,0.6450838,0.766628
Subject_57,-2.10618,0.9938894
Subject_58,1.172141,-1.4049429
Subject_59,-0.5025116,0.934999
Subject_60,0.4988634,0.12302601
Subject_61,1.837419,-1.5570583
Subject_62,0.76216465,-0.0030055759
Subject_63,-0.95932,-0.21995702
Subject_64,1.1699007,-0.086557694
Subject_65,0.6098267,-0.8419767
Subject_66,0.90641856,0.3165782
Subject_67,0.7486013,-2.0693674
Subject_68,0.12200776,-0.5268855
Subject_69,-0.76104677,0.41609198
Subject_70,-0.15564382,0.4209305
Subject_71,0.26477456,-0.2919982
Subject_72,0.7203043,0.013016826
Subject_73,-2.4342747,0.21782807
Subject_74,-0.54648703,-0.42488697
Subject_75,0.8188404,-0.47539857
Subject_76,1.9839523,-0.5876496
Subject_77,0.97351587,-1.1489437
Subject_78,-0.2488862,-0.7558764
Subject_79,-1.2491179,0.14987092
Subject_80,0.7567894,0.022157952
Subject_81,-0.87661725,-0.2743274
Subject_82,-0.924045,0.57593805
Subject_83,1.6903182,-4.287502
Subject_84,0.61649454,-0.22611904
Subject_85,0.87974185,-1.0680414
Subject_86,0.66514164,0.094767824
