Subject_ID,Factor_1,Factor_2
Subject_1,-2.138327,-0.106719986
Subject_2,-0.02646664,-1.2969224
Subject_3,-0.6660778,-0.5035649
Subject_4,-0.6327668,-0.36209673
Subject_5,0.41860765,-1.0407577
Subject_6,-0.68569905,0.5321734
Subject_7,-0.2459626,0.05167905
Subject_8,0.4212204,0.3425081
Subject_9,-0.22221339,-2.1223152
Subject_10,1.1004173,-0.82532513
Subject_11,0.40297192,0.94795066
Subject_12,1.7085372,0.9413371
Subject_13,-0.17059983,0.7125659
Subject_14,-0.23572327,1.1347169
Subject_15,0.8153138,0.3062095
Subject_16,0.35198197,0.4426324
Subject_17,0.33896875,0.67905796
Subject_18,3.904419,0.40545958
Subject_19,1.7899935,1.0331737
Subject_20,0.027416933,-1.481586
Subject_21,0.27578342,-0.7289357
Subject_22,-0.921838,0.5395031
Subject_23,0.47453147,-0.48560396
Subject_24,0.80183995,-1.1507609
Subject_25,-0.07068517,-0.95543766
Subject_26,-0.0039646085,0.90906966
Subject_27,-0.57448995,-1.3761103
Subject_28,-0.76937276,-0.5381952
Subject_29,0.6191043,-0.13234246
Subject_30,-0.5777979,-1.3812938
Subject_31,-0.36575645,-0.9088076
Subject_32,0.6855035,0.6903443
Subject_33,-1.2756476,1.2791315
Subject_34,0.9798028,0.97286016
Subject_35,-1.1955448,0.46857148
Subject_36,-0.0002431766,-0.39144012
Subject_37,-0.118237436,-1.1439831
Subject_38,1.2162035,-1.1323031
Subject_39,0.13042615,-0.4373322
Subject_40,0.082089506,-1.3217427
Subject_41,-0.67977136,-0.56578565
Subject_42,-0.07925605,-0.18040602
Subject_43,-0.47581014,-1.0257947
Subject_44,0.5817417,0.78851736
Subject_45,-0.005051642,-1.1212316
Subject_46,1.1461395,1.9363658
Subject_47,-0.09803122,0.41357878
Subject_48,2.0568058,0.3013219
Subject_49,0.011152121,-0.18829738
Subject_50,0.6256824,2.515103
Subject_51,0.8394293,0.8280925
Subject_52,-0.12393435,0.5606379
Subject_53,-0.43967184,-0.40498027
Subject_54,-0.71262383,-0.93065006
Subject_55,0.85914564,0.43346304
Subject_56,0.45842582,0.7770755
Subject_57,-0.48697242,-0.803165
Subject_58,-0.2306457,-0.83948505
Subject_59,-0.21422862,-0.9646576
Subject_60,-0.055815045,0.02789404
Subject_61,2.355133,1.0546207
Subject_62,2.0731378,0.9612867
Subject_63,-1.0352979,-0.2376308
Subject_64,0.47056627,-2.07452
Subject_65,1.5629897,1.0545721
Subject_66,-0.19005182,0.47789338
Subject_67,-0.50332844,0.030601667
Subject_68,1.015602,0.76839685
Subject_69,2.8953817,1.3194488
Subject_70,0.55822784,-0.50703615
Subject_71,-0.14533015,-0.9160719
Subject_72,0.42977262,-0.5631069
Subject_73,-0.1641455,0.4014249
Subject_74,0.6661372,-0.65517837
Subject_75,0.3826653,-1.0781623
Subject_76,-6.724943e-05,0.42933127
Subject_77,-0.4186936,-1.3040074
Subject_78,1.0827104,0.51902163
Subject_79,1.1460773,1.5265913
Subject_80,1.046811,-0.9036546
Subject_81,-0.8629395,0.7440551
Subject_82,-1.4595476,1.9483625
Subject_83,-0.19558012,1.4834622
Subject_84,0.2503212,-0.79086775
Subject_85,-0.094198346,-1.4929037
Subject_86,1.6228777,0.8133964
