Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.0004722068,0.28709525,0.055485904,0.7187314
Subject_2,-0.27498552,2.4696846,0.72365147,0.6441615
Subject_3,-0.13251185,0.38290223,0.39444062,0.6037531
Subject_4,2.0175388,-1.8509167,-1.4056134,1.7283053
Subject_5,0.40059885,1.4970952,-1.2077914,-0.50145125
Subject_6,-0.073124975,0.35585964,0.12933789,1.292497
Subject_7,-0.93608993,0.3691584,0.64384353,0.08770503
Subject_8,-0.5175191,-1.3740145,0.30390057,-0.06943857
Subject_9,0.52312255,0.6920752,0.55411625,3.120685
Subject_10,-0.14075297,0.13398127,-0.097040385,0.9115731
Subject_11,-1.2546129,0.9370301,0.56588167,-0.6297901
Subject_12,0.044142902,-0.13924865,1.0933967,1.1463978
Subject_13,-0.92272085,-0.10641882,0.273258,-1.1558305
Subject_14,-1.0252197,-0.9559618,1.61478,0.68187034
Subject_15,-1.3711997,-0.13107494,0.09103734,1.7259797
Subject_16,-0.903831,0.4204302,-0.85499096,-0.40611845
Subject_17,-0.73361146,0.101184115,0.5174888,-0.3599931
Subject_18,-0.08222648,-1.0643563,-0.06574378,-0.523177
Subject_19,0.8976083,0.73740554,1.3296059,-0.17246798
Subject_20,2.4501162,0.18714191,-2.8282049,-1.7067392
Subject_21,0.3423026,-1.9924691,-2.367416,-0.6711877
Subject_22,-0.020981567,-0.76205647,0.78737956,-0.45230013
Subject_23,0.5084852,0.7277327,-0.45732865,2.4858
Subject_24,-1.386004,-0.60270756,0.7578103,1.241249
Subject_25,-0.38734314,-0.45961142,0.5689389,0.51931053
Subject_26,0.51632786,1.3272301,-1.4674535,0.72993654
Subject_27,0.19860311,-1.2319943,-0.51628095,-1.0978281
Subject_28,-0.14616618,0.25506827,0.40686128,0.9260903
Subject_29,-0.40749633,-2.0166647,0.78955704,0.89191866
Subject_30,0.8298055,-0.45806825,-0.47416902,-1.4033799
Subject_31,-0.14380792,0.4744099,0.16770282,-0.6898781
Subject_32,0.24138841,-1.453752,-0.56522495,-1.0849186
Subject_33,-0.062346004,0.5485825,0.4656479,1.1838396
Subject_34,-1.6242733,-0.14727901,-0.84993184,-1.945474
Subject_35,0.6297316,-0.18598995,-0.49076864,-0.29777238
Subject_36,2.194312,1.1515591,-1.0124029,0.45363292
Subject_37,-0.022563336,1.3687804,0.31818122,-0.81303054
Subject_38,-0.13371994,1.5892336,0.18568411,-0.54888886
Subject_39,0.020032298,-0.029861486,-0.3585947,-0.4068655
Subject_40,1.548091,-1.58414,-1.5377356,-0.2728504
Subject_41,-0.17218013,-0.8530098,0.44362763,-0.78170806
Subject_42,-0.105749995,0.9509773,0.106236234,-0.49217337
Subject_43,-1.4765949,-0.1595458,-0.19532621,-1.8645451
Subject_44,0.65072817,0.58067596,-0.3821005,-0.88829106
Subject_45,0.094311625,-1.5678837,-0.010762992,-0.6863487
Subject_46,0.3015439,-0.39316246,-0.116055176,1.4231995
Subject_47,0.8271013,-1.0644073,-0.6941083,0.81943464
Subject_48,-0.15902226,-0.4014537,0.4682481,-0.8251115
Subject_49,4.1189,0.32887623,-2.5716953,1.3181787
Subject_50,-0.32294413,-0.026908347,0.33154994,-0.45063254
Subject_51,1.270453,-1.2697163,-1.3024088,-1.6305912
Subject_52,0.8253535,1.161617,-0.2496684,0.8689716
Subject_53,0.47108227,1.1166137,-0.2258369,1.3031387
Subject_54,-0.29412323,-0.027582545,0.45375815,1.5148481
Subject_55,-0.03821119,1.1092247,-0.0227811,-1.585909
Subject_56,-0.39383146,0.3476006,0.27952752,-0.60042286
Subject_57,-0.82680106,0.5642016,0.42788035,-1.7278339
Subject_58,0.33065352,-1.0733176,-0.612338,-1.8515495
Subject_59,-0.5958554,-0.19901526,0.73737776,0.3334143
Subject_60,-0.08230502,1.358681,0.50055796,-0.8479517
Subject_61,0.7862674,-0.24780732,-0.7900704,-2.386545
Subject_62,0.039574903,0.21479858,-0.049413294,1.06139
Subject_63,0.52175283,-0.21263652,-0.0107445605,0.77160084
Subject_64,0.14737469,0.36773002,-0.17425586,-1.296026
Subject_65,1.0504243,-0.3723101,-0.57795227,-0.38582098
Subject_66,-0.0766334,0.5393793,0.8523076,-2.15052
Subject_67,1.3052788,-0.83835846,-1.2983415,1.066457
Subject_68,0.23216246,-0.15332091,-0.15687628,-0.0950001
Subject_69,-0.16844818,0.589091,0.44343477,-0.42841926
Subject_70,-0.66963464,-1.231424,0.2845463,0.42160743
Subject_71,-0.056823313,0.29211146,0.29175103,1.3545368
Subject_72,0.03258285,0.5073904,-0.024101688,-0.8488632
Subject_73,-1.10691,0.2732287,0.36986002,2.0134635
Subject_74,-0.3870784,0.40921462,-0.43641877,0.3920932
Subject_75,1.1620526,-0.78144515,-0.480145,-2.7966557
Subject_76,0.85007244,1.9043748,-1.1319586,-0.7817658
Subject_77,0.12635422,0.2352297,-0.32914573,-1.4430388
Subject_78,0.10620894,-1.0138557,-1.6189224,0.7061101
Subject_79,-0.2369619,0.14251767,2.0940044,-1.1562312
Subject_80,0.05322855,-0.18810818,-2.2125952,-2.0528312
Subject_81,-0.092354976,-0.9906224,0.4090992,1.1222247
Subject_82,-0.39995435,1.4568588,0.9887793,1.5636833
Subject_83,2.9331234,-0.36111876,-3.1230052,1.8008769
Subject_84,-0.04030959,0.08593132,-0.13599862,-0.1830138
Subject_85,-0.39962646,0.29816467,-0.5658258,-1.0915397
Subject_86,0.4861604,-1.0095816,0.30138433,-0.7061487
