Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.43707743,-1.3584208,0.30242977,-0.050620202
Subject_2,-0.79581004,-0.42279208,0.7658175,-0.15300748
Subject_3,-0.6193392,-0.8191483,1.081423,-0.8431745
Subject_4,2.1745362,-1.0895652,-1.1847252,2.1052003
Subject_5,-0.18327445,0.9451456,1.5204328,0.2837623
Subject_6,-0.30489364,-0.3134169,0.4159622,-0.4527515
Subject_7,-1.0450764,-0.1323655,0.91194177,-0.898276
Subject_8,-0.10311299,0.0705491,0.3581178,-0.56542414
Subject_9,1.7525623,1.9603679,-0.5409235,-0.040299162
Subject_10,0.19962102,-0.65876186,-0.33552277,0.012699572
Subject_11,-0.06874248,1.3999133,0.23969574,-0.86966455
Subject_12,-1.3336188,-1.2471088,0.3128185,0.86905044
Subject_13,0.046800055,1.0099518,-0.032329552,0.03894061
Subject_14,-0.2917923,-1.3052742,-0.84190935,-0.14767836
Subject_15,0.07762047,-0.8341941,2.002272,1.2365545
Subject_16,2.0160823,-0.79423136,-0.17694393,0.044409268
Subject_17,-0.30096254,0.99007064,-0.19226576,-0.30969217
Subject_18,0.5128475,-0.5039718,0.13066818,-0.038877074
Subject_19,0.6682933,0.5615664,0.009109416,0.85038525
Subject_20,2.3909657,0.93272626,0.042220943,2.0923154
Subject_21,0.15998162,0.50210005,0.25326595,0.48680928
Subject_22,-0.7760764,1.2899894,0.48752442,0.031937823
Subject_23,0.10483342,1.5888256,0.49074805,0.11582034
Subject_24,-0.8072204,-0.73462707,-0.36438274,-0.07084873
Subject_25,-0.730247,0.835387,2.4863546,-0.97081625
Subject_26,-0.6437277,-0.3791216,0.3306612,-1.1118228
Subject_27,0.40463662,-1.3087122,0.23566687,0.616668
Subject_28,-0.28625065,-1.8787259,-0.16219178,-0.10034188
Subject_29,-0.544031,-0.21623957,2.1350043,-0.07601194
Subject_30,0.3106364,1.6134509,-1.5569352,2.1138537
Subject_31,-0.1977523,0.44621888,0.3441492,-0.47357708
Subject_32,0.082338035,0.62655306,0.19091061,0.3999005
Subject_33,-1.4274098,-2.3972206,-0.26534653,0.35917506
Subject_34,0.47960877,1.0587561,0.5796775,1.1447433
Subject_35,1.4410785,0.6028636,-0.26542094,0.5367204
Subject_36,0.5824407,0.49370942,0.10730464,0.50980604
Subject_37,-0.04917008,0.55428356,-0.97977054,-0.1462924
Subject_38,-0.62050515,1.1297759,-1.0840762,-0.19995539
Subject_39,0.3896746,2.0870678,0.57048494,0.0104622925
Subject_40,1.4206396,0.36213127,-0.158286,1.9057069
Subject_41,0.61588347,0.9982079,-0.9016916,1.0197241
Subject_42,-0.03753253,1.3758821,1.5180273,0.016482344
Subject_43,1.0489402,1.2119503,-0.5812431,0.07193531
Subject_44,0.112574846,-0.41731086,-0.7240938,1.2060007
Subject_45,0.47493064,0.5067562,0.243835,-0.0143808685
Subject_46,0.9267621,1.7748464,1.3440641,0.37805519
Subject_47,0.45302358,-1.1470814,-0.92284805,0.60616475
Subject_48,1.1189665,2.1194327,0.3996726,-0.8836904
Subject_49,2.9393418,-1.2825136,0.999874,4.4699063
Subject_50,-0.14981842,0.65340453,0.65647984,-0.36969802
Subject_51,0.13284591,0.76317877,-1.2535088,0.6398
Subject_52,0.7938887,1.0667292,1.3502439,0.45808056
Subject_53,-0.053985164,-1.0727175,0.55440205,0.021727815
Subject_54,-0.18413083,-2.365976,0.42379096,-0.085002534
Subject_55,0.5461907,2.044942,1.1441404,0.09140274
Subject_56,-0.34541953,2.5575216,0.33927968,-0.160261
Subject_57,-0.9668439,-2.7074723,0.2897097,-0.6376353
Subject_58,0.51237524,1.8683848,0.4582426,0.14181967
Subject_59,-0.11700788,-0.7142226,-0.4199554,-1.0877757
Subject_60,0.028100027,0.5574243,0.8875572,-0.081320345
Subject_61,1.1868331,1.813756,-1.0903271,1.2873313
Subject_62,-0.044909917,-0.8770697,0.82754254,0.7215215
Subject_63,-0.51308656,-1.1829027,0.5971477,-1.3698153
Subject_64,0.1535444,1.0902196,0.5088592,0.25103867
Subject_65,0.0641193,0.72016156,2.1052063,0.17525655
Subject_66,-0.24963285,1.0928874,2.0515883,-0.22904481
Subject_67,1.7757052,0.5475177,0.1086363,1.3323715
Subject_68,0.33669433,-0.58164114,1.3160775,1.5868611
Subject_69,-0.51310545,-2.1295247,0.15175289,-1.1854434
Subject_70,-0.71394837,-0.306845,-0.31169862,-0.9285209
Subject_71,-0.11997526,-1.4250928,-0.3069404,-0.4367322
Subject_72,0.03211742,0.7787589,-0.47889987,0.41927144
Subject_73,-1.0400316,-2.001156,-0.5268685,-0.8492837
Subject_74,0.0057533137,-0.43563026,-0.3690899,0.041012097
Subject_75,0.54923123,1.0161268,-0.36195928,1.566828
Subject_76,0.84386426,2.2793136,0.761865,1.0073805
Subject_77,0.8809054,1.2414258,-0.7471345,0.19772401
Subject_78,0.5491402,-0.34865573,-0.060948737,0.87433046
Subject_79,-0.85058415,-3.1351323,0.0065991785,-0.85662633
Subject_80,0.8748425,2.39933,0.28742597,0.048355862
Subject_81,0.041905224,-2.568905,-0.6909013,-0.7568932
Subject_82,-0.8232499,-1.6322485,-1.114253,-0.12667412
Subject_83,2.759254,-1.0565796,0.67637,3.6371465
Subject_84,0.16024028,0.28441885,-0.592805,0.8324474
Subject_85,-0.3585002,0.95174146,-0.057517547,-0.052925754
Subject_86,-0.47050303,-0.6709829,3.0025265,0.024761297
