Subject_ID,Factor_1,Factor_2
Subject_1,-0.18829054,-0.76497996
Subject_2,-0.74809283,0.52014333
Subject_3,-0.013505492,0.27584907
Subject_4,-0.34846967,-0.013088851
Subject_5,-0.16987936,0.8073598
Subject_6,0.23152506,-1.6277673
Subject_7,-0.30094963,-0.37414482
Subject_8,-0.0332809,0.27935302
Subject_9,-2.0931482,0.4551945
Subject_10,-0.6417713,-0.033331167
Subject_11,-0.75252515,-1.2995569
Subject_12,1.1252966,2.0572162
Subject_13,-2.840519,-0.107316226
Subject_14,0.71941334,0.09171327
Subject_15,-0.7270747,1.5120981
Subject_16,-0.8621427,-0.29992557
Subject_17,-0.76785177,-0.34767342
Subject_18,4.1827216,1.1508702
Subject_19,1.3755504,-0.83425283
Subject_20,-1.2898799,1.0880072
Subject_21,0.7770842,-0.11381678
Subject_22,-0.37116504,-1.5055308
Subject_23,1.0888642,-0.18913963
Subject_24,-0.20872141,0.9983795
Subject_25,-1.296581,1.289957
Subject_26,0.54311657,2.1488411
Subject_27,0.6733372,-1.3073598
Subject_28,-1.7938906,0.68551594
Subject_29,0.2906341,0.05018993
Subject_30,-1.0722307,0.94751567
Subject_31,-2.3432388,-1.2588607
Subject_32,0.41523495,-1.211807
Subject_33,0.7922403,-1.4066726
Subject_34,1.1401145,1.1265178
Subject_35,0.3994367,-1.3640573
Subject_36,-0.63307047,-1.0779312
Subject_37,-0.4885394,0.16743137
Subject_38,-1.4282718,-0.53563786
Subject_39,-0.78500336,0.25923145
Subject_40,-0.45967942,-0.73878926
Subject_41,-0.92621607,-2.0035841
Subject_42,-0.8627905,-0.3895037
Subject_43,-0.6747297,-1.0231439
Subject_44,0.3208579,-0.660183
Subject_45,-1.327643,-2.779379
Subject_46,-1.10992,-1.1367462
Subject_47,0.25086758,0.0755559
Subject_48,-1.6400688,-1.534906
Subject_49,-0.4779154,-0.51333517
Subject_50,2.4407084,0.29444033
Subject_51,2.755542,-0.35656568
Subject_52,-0.35255635,0.05497865
Subject_53,0.60554963,-0.25224167
Subject_54,-2.5003123,0.09357931
Subject_55,-1.6661239,0.123201676
Subject_56,0.5366664,1.58371
Subject_57,0.53008264,0.42450243
Subject_58,-1.6783606,0.39551395
Subject_59,-0.5643555,-0.39215726
Subject_60,0.66740376,-0.071191385
Subject_61,-0.7692743,-1.0116785
Subject_62,5.694111,-0.7285478
Subject_63,0.10774207,-0.7746454
Subject_64,-0.99421316,-0.5414747
Subject_65,1.1326833,-0.76294863
Subject_66,-0.6234299,0.6098578
Subject_67,1.371432,-0.011358864
Subject_68,1.753658,-0.43700308
Subject_69,2.4827523,1.9622948
Subject_70,-0.9746747,0.00986651
Subject_71,-0.1922458,-1.0419286
Subject_72,0.7488549,-1.7010726
Subject_73,0.3117886,0.8740679
Subject_74,-0.88526297,-0.65823984
Subject_75,2.0268967,0.697981
Subject_76,-1.8952283,1.7715508
Subject_77,-1.3553559,0.2897724
Subject_78,0.16067235,-0.48375866
Subject_79,1.5513816,-0.7593027
Subject_80,-1.8843778,-0.94848573
Subject_81,0.46984345,-0.42275202
Subject_82,0.48152,0.054473523
Subject_83,0.87826216,1.0654094
Subject_84,-0.16399598,0.24941613
Subject_85,-1.7768571,-1.4406809
Subject_86,0.3906014,-0.88956136
