Feature,Factor_0,Factor_1
rigidity_left,0.1835877,0.17266896
rigidity_right,-0.16231436,0.086519346
tremor_rest_left,0.39591035,0.034505125
tremor_rest_right,-0.36281335,-0.20508972
tremor_postural_left,0.177473,0.15696107
tremor_postural_right,-0.2814073,-0.18099569
bradykinesia_speed_left,0.14070289,0.16771989
bradykinesia_speed_right,-0.36068055,0.023988253
bradykinesia_amplitude_left,0.6819334,-0.024223734
bradykinesia_amplitude_right,-0.2887415,0.12868308
bradykinesia_rhythm_left,-0.041428093,-0.3072202
bradykinesia_rhythm_right,-0.1263432,-0.25582096
mirrormovement_left,-0.34709314,0.123492114
mirrormovement_right,-0.0743304,-0.13611253
