Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21
volume_sn_voxels::v13,0.00044042245,0.00037875722,-0.000480178,-0.00042084832,-0.0012397757,0.0007815342,0.00028207988,-0.0014713667,0.0010023162,-0.0006187724,-0.0012465132,0.001442908,0.0014579844,8.299698e-05,0.0006075159,0.0005162328,-0.0008107338,-0.00039567362,-0.00026151745,-0.0019119512,0.000119965836,-0.0002830792
volume_sn_voxels::v15,0.00060225284,0.00058990554,-0.00016380964,-0.00019973006,-0.0012972067,0.0008985898,0.00028346383,-0.0013048789,0.0015127324,-0.0010089827,-0.0005974769,0.0007439293,0.0020083287,-0.00054658647,0.0005455441,0.0008188277,0.00014886158,-0.0020752407,-0.0007521069,-0.0009275845,0.00039579082,0.0016156454
volume_sn_voxels::v16,0.00046539612,-5.6146062e-05,-8.210543e-05,-0.00067949237,-0.0009993779,0.00015207479,0.0014960729,-0.0010729017,-0.000837668,-0.0007209856,-0.00022304234,0.00023454365,0.0009244215,0.00073290523,0.0012795328,-2.38024e-05,-0.000868818,0.00087699224,0.001928932,-0.00053054275,-0.0013560685,-0.0002299078
volume_sn_voxels::v17,0.00047143878,-6.871442e-05,-0.00048465177,-0.00076354074,-0.0010052682,0.00031359264,0.0010062212,-0.0012047278,-0.0008601101,-0.00037597324,-0.0008290951,0.00035642946,0.00068283745,0.00053228537,0.0012589188,-0.00019184838,-0.0007635194,0.0005621905,0.0019836451,-0.0004286379,-0.0011300893,-0.00057987525
volume_sn_voxels::v20,0.00040654268,0.00023634722,-0.00080344494,-0.0005804596,-0.0014076754,0.00038366232,0.00066244433,-0.0016517758,0.00031709723,-0.0006923692,-0.0016896859,0.0013570116,0.00093643053,8.854136e-05,0.0011590384,-3.3392123e-05,-0.0005726793,0.00015709977,0.0010557913,-0.0011689614,-0.0004075077,-0.0007055875
volume_sn_voxels::v21,0.00046898075,0.00032137084,-0.00072084746,-0.0006870962,-0.0015404286,0.0004690303,0.0005108219,-0.0016450619,0.00060824177,-0.0008346746,-0.0014846179,0.0010306492,0.0009907939,4.259553e-05,0.0009082388,-0.00017601423,-0.00027862968,-0.0003096876,0.0006095175,-0.0018234219,4.674412e-05,-0.0005135907
volume_sn_voxels::v25,0.0005151462,5.501213e-05,2.5539289e-06,-0.0009486028,-0.00093587075,-0.00013272575,0.0016077055,-0.0010868197,-0.0012102905,-0.0006298569,-6.8582754e-05,0.0005103654,6.332015e-05,0.00013548294,0.0015897178,9.5775e-05,-0.0002913436,0.0009813065,0.0017897692,-3.9555536e-05,-0.002195912,0.00024014921
volume_sn_voxels::v26,0.00051898253,8.099361e-06,-0.00024587792,-0.0010048687,-0.0012044155,1.1948694e-05,0.0011471873,-0.0013024402,-0.0009016254,-0.00066757266,-0.0007705845,0.00049467455,0.00016489568,5.215099e-05,0.0012798456,-0.00016831102,-0.0004634864,0.0005992405,0.0024973017,3.9195576e-05,-0.0021131958,-0.00030014693
volume_sn_voxels::v28,0.00046047047,0.00013919076,-0.00067175674,-0.00078143884,-0.0013329332,-3.8492217e-06,0.00067682425,-0.0013077653,-0.00023754509,-0.0007271439,-0.001523267,0.0008487437,0.00026210846,-7.04667e-05,0.00075609726,-0.00038670248,-0.00015893528,0.00016820629,0.0015429766,-0.00039930557,-0.0010557172,-0.00053162855
volume_sn_voxels::v29,0.00049879967,0.000143899,-0.00070333865,-0.00071433984,-0.0015466595,0.00022356176,0.0005555052,-0.0013878702,1.2419556e-05,-0.0008505856,-0.0012959159,0.0009073388,0.00069710374,-0.00026396464,0.00068302156,-0.0002934949,0.0001159116,-0.00014899341,0.001253432,-0.00084983226,-0.00048402563,-0.00039528473
volume_sn_voxels::v34,0.00059208024,8.6095235e-05,-0.0001561198,-0.001115794,-0.0013664629,-0.00013715669,0.0012085467,-0.0011122468,-0.0008425538,-0.00069189107,-0.0007912029,0.0006569648,-0.0002887817,-0.00027318407,0.0012264724,2.2518125e-05,-4.7741356e-05,0.00046605806,0.002876779,0.00035864487,-0.002449189,0.00018194303
volume_sn_voxels::v35,0.00053270324,0.00018459081,-0.00034023207,-0.0010572779,-0.0012788606,-0.00017463553,0.0008107552,-0.0011718491,-0.00079211517,-0.00077579863,-0.0012241777,0.00069435977,-0.00010356079,-0.00042719307,0.00065293454,-0.00029371213,6.5521854e-05,0.00036381368,0.0018820637,0.00017406972,-0.0019561881,-0.000115404546
volume_sn_voxels::v36,0.0005432097,0.00010897485,-0.0005746301,-0.0008803279,-0.0014381135,-9.576022e-05,0.0006667525,-0.0010531343,-0.00032161135,-0.0009193225,-0.0011683184,0.0007051073,0.00026319912,-0.0003258451,0.0005818033,-0.00038385388,0.00019019173,0.00010856279,0.0019588561,6.215563e-05,-0.00096359005,-0.00012458616
volume_sn_voxels::v41,0.00055548054,0.00019704454,6.664718e-05,-0.0012023036,-0.0013296951,-0.00019289328,0.0009351672,-0.0011905058,-0.0006808901,-0.00062508223,-0.0008667812,0.00063457224,-0.0008345799,-0.00041989895,0.00044711246,4.7444213e-05,0.00050930877,0.0005544258,0.0020555188,0.00033176385,-0.0023021703,0.0005454683
volume_sn_voxels::v42,0.0006034869,0.00029128158,-0.00016801807,-0.0010733757,-0.0014868391,-0.00015887499,0.00069048116,-0.0011780318,-0.0007328971,-0.0009867748,-0.0014211364,0.00072050147,-0.0005326294,-0.000675316,0.00041174082,-0.00023276922,0.0006080928,0.00032083885,0.0020711152,0.0004200046,-0.0017013935,0.00023887592
volume_sn_voxels::v48,0.00044727162,0.00032692746,0.00036096698,-0.0009822062,-0.0011574931,-1.805314e-05,0.0010061598,-0.0008435562,-0.00055136415,-0.00053531106,-0.00080061005,0.00051418133,-0.0010325467,-0.0004343542,-0.00018711363,5.5245175e-05,0.00040943318,0.00030468148,0.001156194,0.00016399371,-0.001290346,0.00049765786
volume_sn_voxels::v49,0.00053152995,0.0003693194,0.00014874127,-0.00096227723,-0.0016670092,7.86482e-05,0.0007494289,-0.0007440213,-0.0006496902,-0.0008964286,-0.0011272397,0.00037258433,-0.00062367204,-0.0005559948,-0.00036244642,-2.9009429e-05,0.0007811566,0.00040226913,0.0016925622,0.00039678084,-0.0014025838,0.00019174449
volume_sn_voxels::v54,0.0004385582,0.00042659874,0.00028851876,-0.00084497157,-0.0012856983,0.00049589225,0.0011946346,-0.00029843888,-0.0007764231,-0.0009237785,-0.0009626586,0.00026680334,-0.000705239,-0.00032179555,-0.00058983744,0.00047397357,0.0009775897,0.00065601873,0.000983709,0.00018540281,-0.0007449596,-0.00022991779
volume_sn_voxels::v55,0.00057033706,0.00048708977,4.852671e-05,-0.00076436996,-0.001492604,0.00071002095,0.00094915944,-0.0004201084,-0.0010118709,-0.0015380434,-0.0010671617,-0.000119697645,0.00012489695,-0.00071143947,-0.0004332764,0.00031294243,0.0013320622,0.00058476336,0.0011275689,5.176574e-05,-0.0006637642,-0.00042582207
volume_sn_voxels::v62,0.00025338618,0.0005262923,-0.00023582682,-7.47976e-05,-0.00068657147,0.0014190676,-0.0001455488,-0.0017721077,0.00045747237,0.0004206272,-0.0011462694,0.0013074729,0.0014092758,0.00028991705,-0.00023731025,0.0010630671,-0.0011847002,-0.00086826074,-0.0013704471,-0.00040507017,0.0010308309,0.0002806027
volume_sn_voxels::v65,0.00033713548,0.00039313798,-0.00049855665,-0.00021296194,-0.0007086244,0.0011198686,1.9062269e-05,-0.001693039,0.0008506512,0.00020105972,-0.0017567114,0.0015716692,0.0016725778,0.0004992365,8.156346e-06,0.0007023473,-0.001260696,-0.00040411425,-0.00074994366,-0.00103188,0.00042887387,-0.0007949831
volume_sn_voxels::v66,0.0004081253,0.00059760426,-0.00037174262,-0.00016605077,-0.00094392727,0.0014049092,9.431539e-05,-0.0017941482,0.0010527842,-5.002575e-05,-0.0015433421,0.0015391316,0.0020092777,0.00025983606,0.000289678,0.0013492196,-0.0013325516,-0.0012843069,-0.001310072,-0.00071243243,0.00071750896,-8.082423e-05
volume_sn_voxels::v67,0.0004764404,0.0007347983,-8.138936e-05,0.00010695762,-0.0012719166,0.0014000337,-1.4279866e-05,-0.0018581797,0.0013100567,-0.00029134753,-0.0007252444,0.0009832353,0.0024800242,-0.00046629805,0.00034880618,0.0016549414,-0.0005889268,-0.0023404798,-0.0014609833,-0.00078582607,0.0008998512,0.0015822292
volume_sn_voxels::v69,0.00042075448,0.00022943602,-0.0005526367,-0.0003355083,-0.0007659235,0.0008970892,0.00015650113,-0.00160594,0.0006586297,-0.00017472515,-0.0017160715,0.0012971656,0.001399075,0.0007610776,0.00037906866,0.00023654805,-0.0010324642,-6.4987405e-05,-3.4942113e-05,-0.0009103255,0.00027013116,-0.00107461
volume_sn_voxels::v70,0.00038928512,0.00026868013,-0.0004468514,-0.0002714158,-0.0010788928,0.0008286289,0.0003309022,-0.0013329965,0.0009368312,-0.00036644572,-0.0012665868,0.0014276161,0.0015007406,0.00070715166,0.00031589755,0.00035769367,-0.00069560343,-0.00039932667,-0.0006103905,-0.0011173862,0.00017369026,-0.0007611953
volume_sn_voxels::v74,0.0004499627,5.904551e-06,-0.000685699,-0.00046018735,-0.0009160845,0.00043185157,0.00043228103,-0.0014964545,-0.00012858116,-0.00015798007,-0.0015182389,0.00090114964,0.00065741217,0.0007734372,0.00075852266,-0.00015782981,-0.0007389517,0.00010483608,0.0008401711,-0.0003807533,-0.00034231332,-0.000879186
volume_sn_voxels::v75,0.00046012536,0.00013500627,-0.00077426794,-0.00046683315,-0.001003243,0.0005380474,0.00028977927,-0.0015602104,0.00045936208,-0.00042277193,-0.0012114536,0.0011530768,0.0009330244,0.00052987516,0.000668176,-0.00017072032,-0.00078436814,8.6565546e-05,0.0005102193,-0.00063710485,7.972917e-06,-0.0009307971
volume_sn_voxels::v76,0.00045517992,0.00025099737,-0.00067376485,-0.00038259273,-0.001075396,0.0006130885,0.0001673797,-0.0013065373,0.0005307782,-0.0008802469,-0.0011965614,0.0013713697,0.0010939465,0.0003845568,0.0009504919,-0.000107537126,-0.00047210345,-0.00023816034,-6.475968e-05,-0.0012407121,0.00010226816,-0.00079809816
volume_sn_voxels::v80,0.00058502547,3.055985e-05,-0.0005777669,-0.00078964053,-0.0010483653,0.00014687006,0.00058747863,-0.0011904907,-0.000703062,-0.00043800636,-0.0009810631,0.00048176397,0.000440953,0.00081455486,0.00078748364,-0.0003573128,-0.0006213198,0.00026695422,0.0013319319,9.226272e-05,-0.0010202327,-0.00091743993
volume_sn_voxels::v81,0.0005344825,0.00013119512,-0.0005919094,-0.00062260515,-0.0012362659,0.00012267633,0.0003795624,-0.0011299788,-0.00023172575,-0.00062814343,-0.0010260881,0.00076210307,0.00037789557,0.00021525798,0.00083818025,-0.00019288519,-0.0005345484,0.00011626009,0.0008270528,-0.00017260914,-0.0006337832,-0.00055265956
volume_sn_voxels::v87,0.00057363795,6.0926723e-05,-0.00017804593,-0.00091805117,-0.0010174987,-0.00011859399,0.00092765846,-0.0010035702,-0.0010998384,-0.00063898024,-0.000300173,0.00034088298,0.00012533597,8.652959e-05,0.0012552777,-0.00022212646,-0.0006735886,0.00037031615,0.0015342712,0.0003983383,-0.0017519989,-0.0005138884
volume_sn_voxels::v88,0.00063637085,6.1606224e-05,-0.0004616078,-0.00093608943,-0.0012549749,-1.7105802e-05,0.0005879427,-0.0011285346,-0.0008086192,-0.0007156991,-0.0007318495,0.00055660744,3.0444495e-05,0.00014945627,0.0008349782,-0.00023028698,-0.00043345967,0.00012376637,0.0018957038,0.00029347828,-0.001297278,-0.0005534782
volume_sn_voxels::v95,0.00060182274,0.00025298123,0.00025178856,-0.0012524634,-0.0010524973,-0.00022580435,0.0014333723,-0.00076586846,-0.0012129963,-0.00048599634,0.00034045707,0.00076770014,-0.00032369493,-0.00027587902,0.0009832745,0.00020037248,-9.7560456e-05,0.0006486454,0.0016945698,0.00024322161,-0.0019072981,0.0008515257
volume_sn_voxels::v96,0.0006584777,0.00020982545,8.441757e-05,-0.00096037047,-0.0011663435,-0.00023250823,0.0008620953,-0.0007963555,-0.0008421252,-0.0006258783,-0.00027032566,0.00051268894,-0.000475412,-0.00043586016,0.00077769696,-0.00022171381,-0.00011684109,0.00038194106,0.0013198267,0.000377855,-0.0018869772,0.00015464488
volume_sn_voxels::v103,0.00048830564,0.00035451245,0.00052898744,-0.001064229,-0.00089515897,-0.00025499,0.00097284,-0.0006694789,-0.0007487313,-0.00021790215,0.00028014125,0.0007785831,-0.0010315971,-0.00046662797,0.00012159771,0.00013500368,0.00029881726,0.00043624922,0.001184483,0.00012203525,-0.0011257058,0.00089366065
volume_sn_voxels::v104,0.0006254892,0.00040626177,0.00028868343,-0.0011513968,-0.001079846,-0.00021792832,0.00052069064,-0.0007909527,-0.00056882034,-0.0004249661,-0.0001911445,0.0008715762,-0.0010051917,-0.0007934555,0.000120673845,-0.00014188928,0.00023939164,0.00032693645,0.0012140884,0.00063958595,-0.001532365,0.0005831718
volume_sn_voxels::v111,0.00043821978,0.00048876135,0.0008259704,-0.001123378,-0.0008325562,-0.00023428626,0.00091322185,-0.0006037144,-0.0004240878,9.007084e-05,0.0003585657,0.0007890511,-0.0013931278,-0.00055535213,-0.00062901306,9.633629e-05,0.0006479303,0.00036078092,0.0011427434,-7.260973e-05,-0.0007797499,0.0011061762
volume_sn_voxels::v112,0.0005384914,0.00046845683,0.0005759002,-0.0010985642,-0.001020059,-0.00018177119,0.00044365073,-0.00073420134,-0.0003449785,-0.00016785017,-0.00017356437,0.00082978467,-0.0011732674,-0.00074827706,-0.00035517715,7.685194e-05,0.0004994151,0.0005902841,0.0011653902,0.00067270204,-0.0012369347,0.0007672508
volume_sn_voxels::v119,0.00044133767,0.0005907931,0.0010807994,-0.0011923842,-0.00086037465,-8.694903e-05,0.0011758242,-0.00050195813,-0.00023535237,0.00026017384,0.00023919097,0.0008219885,-0.0017356899,-0.00019827088,-0.0013571267,0.00028380082,0.00058397255,0.00030446218,0.0010926325,-9.964482e-05,-0.00017634164,0.00078105554
volume_sn_voxels::v120,0.00051880116,0.00057008787,0.0010065043,-0.0011517083,-0.0008700922,0.00015838892,0.00081683235,-0.00032235673,-0.00052262394,-0.00037759484,-0.00011086494,0.00089742796,-0.0015533367,-0.000530724,-0.0011097529,0.00041663795,0.0005446832,0.0005782548,0.0007888382,0.00025622404,-0.00035450052,0.00044552976
volume_sn_voxels::v121,0.00065433886,0.0006785046,0.00059561426,-0.0011494935,-0.0010101383,0.00044922365,0.0002391199,-0.0002784717,-0.0005821415,-0.0009795135,-0.00041528436,0.0004903841,-0.0009689327,-0.0008326503,-0.0007580662,0.00033540072,0.00087737397,0.00065417384,0.0007957282,0.00056839635,-0.0004058024,-0.00011384357
volume_sn_voxels::v127,0.000586954,0.00054155436,0.00056215667,-0.00060849235,-0.0012016298,0.0013704782,0.0006632833,0.00077497755,-0.0011987526,-0.0015526158,-0.00038933777,-0.00047842026,0.00030501088,-0.00063485064,-0.0008307418,0.00070988206,0.00073066354,0.0010937772,5.0424565e-05,0.00063791644,0.00023814809,-0.0012019043
volume_sn_voxels::v132,0.00033243172,0.000559671,-0.00018476276,1.3122366e-05,-0.00082018174,0.0015880099,-0.00017326018,-0.0017540674,0.00067377003,0.0004174495,-0.0011567913,0.001276803,0.0017089425,0.00032092948,-0.0001225609,0.0015106204,-0.0009976722,-0.0012684477,-0.0012330996,0.00010401311,0.00074052747,0.00049967837
volume_sn_voxels::v147,0.0006581784,1.335349e-05,-0.00040894427,-0.00058206765,-0.0007362511,0.00029490193,3.4984892e-05,-0.0011882178,-0.0007696403,-0.00045649978,-0.00040672813,0.00011702565,0.00047175545,0.00072434853,0.0011482034,-0.00013400413,-0.0006723031,7.17129e-05,0.0005230504,0.00015251176,-0.00074562815,-0.00045068125
volume_sn_voxels::v148,0.00070584606,3.2683693e-05,-0.0005834948,-0.00065661373,-0.0009374559,0.0002761623,2.1269394e-05,-0.0012280745,-0.00038243528,-0.0009339788,-0.00075922534,0.0006484635,0.0004200953,0.0004074481,0.0010480366,-0.00027886586,-0.0003785465,-8.311602e-05,0.00039767943,0.00017193364,-0.0002837719,-0.0006475102
volume_sn_voxels::v155,0.0007382411,0.00015260954,-0.00030894318,-0.00075724564,-0.0010379744,-1.0747469e-05,0.00028723606,-0.0009244975,-0.0008805934,-0.0008864872,-0.0002494015,0.0002351298,7.532497e-05,8.6869775e-05,0.0007822578,-9.433412e-05,-0.0005064498,0.00014811745,0.000801825,0.00036573413,-0.00093683234,-0.00028455612
volume_sn_voxels::v163,0.00061556586,0.00025470773,0.00061067264,-0.00095849106,-0.0007481635,2.2129773e-06,0.0013723514,-0.00040832566,-0.0012540978,-0.00064188085,0.0007166846,0.0003598229,-0.00023228751,3.1680807e-05,0.0008568431,0.0002568494,-0.0005310636,0.00034376665,0.0004768641,-7.208699e-05,-0.0012795923,0.0004082274
volume_sn_voxels::v164,0.0006431063,0.00028622613,0.00028657785,-0.0010668207,-0.00080049754,-0.00015327176,0.0005712535,-0.0006197706,-0.00089248497,-0.00093904516,9.5605865e-05,0.0005421721,-0.00051502825,-9.213518e-05,0.0005794806,0.00024040716,-0.00045152887,0.000330685,0.0005548719,0.00028706065,-0.0011987684,0.00022155161
volume_sn_voxels::v172,0.00041324197,0.00047728387,0.0009882924,-0.0011014584,-0.0007690395,-0.00017867412,0.0016057997,-0.00034928296,-0.0008249501,-2.7287653e-05,0.0009413007,0.0006043708,-0.00068330823,-0.00014994892,-0.00024379932,-4.0748262e-05,3.68346e-05,0.00012791783,0.00068086915,-2.8659275e-05,-8.267756e-05,0.00053603674
volume_sn_voxels::v173,0.0005699495,0.0005445487,0.0007453232,-0.0011759007,-0.0006950487,-7.866316e-05,0.0008182703,-0.00058170035,-0.00078681007,-0.00020611046,0.00072086725,0.0008296968,-0.00081624405,-0.00039356863,-9.404068e-05,0.00018467342,3.576248e-05,0.00051689206,0.0008381961,4.2437656e-05,-0.00054737413,0.00067254336
volume_sn_voxels::v182,0.0003919736,0.00050143735,0.0012958087,-0.0012273595,-0.0006332043,-0.00052686845,0.0010550851,-0.00043635024,-0.00041740722,0.00063661544,0.0008050587,0.00093134976,-0.001301036,-6.239448e-05,-0.0009680251,3.8113172e-05,0.0004739737,-0.0001826435,0.00070143957,-0.00013675424,0.0005983237,0.0007110406
volume_sn_voxels::v183,0.00052118296,0.00066744647,0.0010302507,-0.0013408653,-0.00068426307,-0.00017954448,0.0006355283,-0.0003916732,-0.00049562333,0.00027056388,0.0006747594,0.0009442171,-0.0014944563,-0.0005722047,-0.00084792316,0.00016619633,0.00037931197,0.00022540396,0.0006119046,-0.00014452703,-0.00016565358,0.0007082381
volume_sn_voxels::v191,0.00048737344,0.0006685172,0.0012128092,-0.0011831885,-0.0005208585,-0.00032425037,0.0005545768,-0.0002846253,-3.7226987e-06,0.0005208801,0.0003719209,0.0010412891,-0.0015081246,-0.00038676115,-0.0012674143,0.00026347456,0.0007457432,8.511772e-05,0.00076386967,-0.000344434,0.00044064084,0.0006809511
volume_sn_voxels::v192,0.0006751255,0.00089984504,0.0011336466,-0.0013792895,-0.00072619796,0.0001381261,7.428204e-05,-0.00020097342,-0.0003205913,-9.345898e-05,0.0002880297,0.0010678263,-0.0018804815,-0.00081531546,-0.0013883428,0.0006609319,0.00039291335,0.00077546015,0.00040722312,-0.00016366031,9.365343e-05,0.0003411168
volume_sn_voxels::v199,0.0004071638,0.00056015846,0.0013110697,-0.00095326366,-0.0003476351,-8.101619e-05,0.0011226775,6.616921e-06,-6.449025e-05,0.000671863,0.0006858223,0.00093966874,-0.0017244221,2.5226162e-05,-0.001564763,0.00034594518,0.0005702892,4.401361e-05,0.00041060304,-0.00037733396,0.00063564646,0.00046412944
volume_sn_voxels::v200,0.0005769418,0.0007850756,0.0013274829,-0.0011799538,-0.00056686864,0.00034170717,0.0006246662,0.00033432976,-0.00029741589,-0.00018270008,0.00024971215,0.0006854168,-0.0017155845,-0.0005397438,-0.0013656922,0.00056574465,0.00040573307,0.00062747806,0.00017748392,-0.00023772703,0.00026868202,-8.174619e-05
volume_sn_voxels::v201,0.00057970034,0.0008335136,0.001053582,-0.0010521959,-0.0008116998,0.0005471367,3.2264354e-05,0.00039721667,-0.0003877176,-0.00073446654,-0.00012701665,0.00025209738,-0.0011334459,-0.00060508406,-0.00086782424,0.00060185435,0.0003043987,0.0007800822,-0.0002064003,0.00024213629,0.0004804912,-0.00038461306
volume_sn_voxels::v202,0.00071964663,0.0007494623,0.0007287172,-0.000975589,-0.00096665573,0.0010537376,-0.0002918261,0.0003232003,-0.000734425,-0.0013023482,-0.00030083788,3.091416e-05,-0.00018858588,-0.0012978775,-0.00089062797,0.00057737296,0.00032367132,0.0009538126,-0.00044033467,0.0007977412,0.0006299631,-0.00065633614
volume_sn_voxels::v203,0.00075337884,0.00039049546,0.0002766136,-0.0008343676,-0.0010830893,0.0010970029,-0.00037185114,0.0004057407,-0.00083648995,-0.0015993104,-0.0004965345,-0.00056644046,0.0005047481,-0.0012479677,-0.00077676517,0.0003552424,0.0006532373,0.00082100456,-0.00049967883,0.0011479763,0.0008663761,-0.00071487506
volume_sn_voxels::v204,0.0008325634,0.00023728117,4.1924075e-05,-0.00073280104,-0.0015366168,0.0012777087,6.304129e-05,0.0004582456,-0.0013077647,-0.0016996615,-0.0003378273,-0.0007995604,0.0013484955,-0.0011624518,-0.0005037609,0.00022086293,0.0013682423,0.00035014603,-0.00035757374,0.0012003067,0.0010747698,-0.0012206992
volume_sn_voxels::v220,0.000769187,-1.3794704e-05,-0.00039823717,-0.0005540741,-0.001014039,0.00045152922,-0.00029492858,-0.0009801093,-0.00038929388,-0.0003345021,-0.00058410864,0.00016750774,0.00043720598,0.0006563028,0.000905984,-2.230993e-05,-0.00033389707,1.244716e-05,-4.6686266e-05,0.000360439,-0.0002932305,-0.00040596805
volume_sn_voxels::v242,0.0006394084,0.00065327424,0.0011594231,-0.0010483837,-0.00059130316,0.0001095945,0.0010515545,-6.5199616e-05,-0.00096460094,-0.00062230125,0.0009914044,0.00053508,-0.0008006018,7.109392e-05,0.00012768821,0.0007734535,-0.00072946073,0.00028898384,7.840521e-05,-0.00045968322,-0.00017964384,0.00027582236
volume_sn_voxels::v250,0.0007465872,-0.00062859274,-0.00059035345,-0.00070296676,-0.0011368005,0.00016992391,7.644627e-05,-0.00013233846,0.00023669864,-0.0011799537,0.0003635843,-0.0003710315,0.0009289754,-0.0006271838,-0.00049858994,-0.0005272129,0.0007838802,-0.0011040785,-0.00020634045,0.00065102003,0.00028379718,-0.00018025708
volume_sn_voxels::v251,0.0006770999,-0.0006318092,-0.0004148136,-0.00044376092,-0.0007985848,0.00038628824,0.00014755469,-1.9629844e-05,0.00064799964,-0.0008744624,0.0007352829,-0.00068763376,0.00067432196,-0.00064149516,-0.0002984414,-0.00035900448,0.0004132441,-0.0013018431,0.00031851488,0.0007748589,-8.864327e-05,0.00033942176
volume_sn_voxels::v252,0.0004679535,0.00061136,0.0014317313,-0.0010248545,-0.0005688588,-0.00022082296,0.0014679615,-0.00032568,-0.00045170647,0.00069202826,0.0012902702,0.0011393257,-0.0013210691,0.00029778923,-0.000841146,0.00010827189,-7.6580734e-05,-0.0006046202,0.0003528434,-0.00028259068,0.0014420053,0.0005292919
volume_sn_voxels::v253,0.0005849003,0.00083151215,0.0012733911,-0.0010947353,-0.00048537398,-9.740534e-05,0.00045748244,-0.00011745949,-0.0004113257,0.0002195832,0.0008665686,0.00082253426,-0.0014392983,-0.00018542758,-0.00071957265,0.0005383366,-9.9634024e-05,0.00032329565,0.00015540671,-0.0003345645,0.00042390823,0.00044843002
