Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_10,-0.18017834,0.4481646,-0.43791133,0.7866879,-0.26801935,-0.9023263,1.4386687,-0.48300362,0.13569766,-1.4063313,1.0894282,0.08994822,0.47432896,0.124980494,-0.016671246,0.93645096,0.30255872,0.3914374,-1.2921292,-1.508554,1.3680748,0.6646012,1.1515411,0.5323046,-0.16190095,0.79885983,-1.2432866,-1.3946255,-0.5336309,0.11974336
volume_sn_voxels_feature_11,-0.22882883,0.75149864,0.7170095,-0.66651106,0.009526286,1.2131758,1.2503967,0.083710544,1.3842491,0.12026035,0.59188205,-1.092847,0.11738254,-0.49433872,-1.6866584,0.84555334,0.050795283,-0.07076412,-0.99234325,0.7243524,0.6561896,-0.8446932,0.73925275,0.93141955,0.601207,-0.17004155,-0.50669104,-0.24059199,-0.32761416,0.6029968
volume_sn_voxels_feature_12,-0.13397488,-0.24997309,0.17211406,-0.38459507,0.05328506,0.15660942,0.4102232,-0.65186745,1.2434245,0.36290345,0.42543715,-0.5847175,0.98809785,0.18187675,-1.6962746,0.34571764,-0.0101321405,-0.022353863,-0.34971067,-0.45683897,0.36770454,-0.07488836,0.056160133,0.098992534,0.37617612,0.056905836,-0.2786009,0.34544557,-0.047525737,0.21869244
volume_sn_voxels_feature_13,0.26625958,-0.8537334,-0.34107083,0.10871267,0.037259344,-0.47119483,-0.46249613,-0.20723662,-0.057683326,0.6453243,0.42908815,-0.19424377,0.5652366,0.23930478,-1.5055608,0.24614133,-0.56544846,0.016337464,-0.045227565,-1.2492745,-0.38577667,0.268343,-0.3046179,-0.2025961,-0.52071524,0.11603014,-0.037846513,-0.18934964,-0.09837792,-0.100588255
volume_sn_voxels_feature_14,0.4900778,0.2935999,-0.1838059,0.6145515,-0.28725636,-0.36873457,-0.7928873,0.19424132,-0.3955366,-0.24293315,-0.9709292,0.13011694,1.249839,-0.19753788,-1.5308037,0.003035234,-0.202789,0.3508168,-0.1933272,-1.152794,-0.00081843126,0.42366454,-0.1260431,-1.0877769,-0.6559351,0.29080883,-0.30932462,-0.18842635,1.0146657,-0.44130513
volume_sn_voxels_feature_15,-0.04085,-1.2456104,-0.06577528,0.5076979,0.15109996,-0.46954906,0.17881611,-0.35241216,-0.70728874,1.0431165,0.5795984,-0.36030048,-0.122257754,-0.21450412,-1.2159696,0.2512526,-1.0557834,-0.3407857,0.12539352,-1.4366467,-0.3128496,0.2742468,-0.7344443,1.1721637,-0.70645696,-0.46032423,0.26119754,0.13584197,-0.89823776,0.56733704
volume_sn_voxels_feature_16,0.49869955,-1.2447177,-0.7609925,0.8275494,0.12373962,-0.40480345,-0.45701134,0.5177459,-1.1406018,0.35643306,0.18419598,0.1801652,-0.1314861,-0.35516843,-1.4660188,-0.035398085,-1.1226858,0.40884528,0.17671354,-1.3329508,-0.02133827,0.2824964,-0.71862125,-0.09818022,-1.1485671,-0.019711498,0.19764651,-0.1894526,-0.06433799,0.040256042
volume_sn_voxels_feature_17,-0.07031072,-1.072099,1.0255281,0.6601458,-0.08376692,0.31838992,0.20385252,-0.44595465,-0.7122248,-0.12911128,-0.0061743488,-0.2387779,-0.058592297,-0.8075974,-1.495794,-0.11904865,-0.7549583,-0.34051183,0.4212911,-1.3256925,0.49137783,0.34936333,-0.34647682,0.899035,-0.5498295,-0.40497643,0.03243783,-0.029239133,-0.30144688,0.36381263
volume_sn_voxels_feature_18,0.41511205,-1.1663138,-0.26186728,1.1347951,-0.02521418,0.22780864,0.098438755,0.5512499,-1.2455928,-0.4581999,-0.07959094,0.19018312,-0.40878916,-0.8316495,-1.2078304,-0.24645048,-1.053339,0.5266177,0.30899495,-1.2375561,0.6353783,0.34753835,-0.77086276,0.4600951,-1.1546824,-0.25016442,-0.21456106,-0.2587052,-0.073332965,-0.03673333
volume_sn_voxels_feature_19,-0.2799865,0.42462915,1.0289948,-0.2616067,0.14956771,1.0852475,-0.15872653,-0.47027808,0.027931537,-1.1931182,-0.17329846,-0.5298331,0.544757,-0.8509002,-0.46028745,-0.8525342,0.3350791,0.010006772,-0.30991206,-1.2957268,0.94321114,-0.13089359,0.39092663,0.45987323,-0.17633684,-0.3113916,0.15795963,0.18994316,0.13241257,-0.005918737
volume_sn_voxels_feature_20,0.35859334,-0.615586,0.3145217,0.51404715,-0.10232496,0.91733575,0.02947454,0.6745328,-0.73628044,-1.3081083,0.10660012,-0.56265426,-0.13149013,-0.9365749,-1.4358662,-0.3779474,-0.49601895,0.36359245,0.038898323,-1.380879,1.1852707,0.034952663,-0.7978887,0.52112734,-0.85062146,0.03039459,-0.4340516,-0.641943,-0.14106375,-0.3711234
volume_sn_voxels_feature_21,-0.03771921,1.0077732,0.015285937,-1.0925598,0.425907,0.52323556,-0.13105077,-0.1675776,0.40524936,-1.6534785,-0.0015935815,0.018711535,0.32709372,-0.09061462,0.81622905,-0.67851275,0.8574593,0.6336982,-1.3551006,-1.1851484,0.5821637,-0.6315009,0.3199864,-1.1388113,0.4823497,0.08864928,0.74462634,0.4575193,0.6116105,-0.79667306
volume_sn_voxels_feature_22,0.22174115,1.0933352,-0.4062018,-0.8549087,0.19794936,-0.24240112,0.88615793,0.28190982,0.16235642,-1.5163631,0.79819155,-0.028340664,-0.1025905,-0.2864712,0.6891284,0.10058558,0.32176375,0.53520215,-1.2350959,-1.3832376,0.44814757,0.0044586235,-0.802923,-0.6426726,0.25084916,-0.08453025,0.085306205,-0.16314343,0.17327987,-0.6843695
volume_sn_voxels_feature_23,-0.11602133,0.698739,-0.35216832,-0.19194615,-0.12660724,-0.93202454,1.1305162,-0.10498949,0.019400237,-1.399378,1.0616326,-0.038938202,-0.25204217,-0.107663974,0.48731408,0.5823614,-0.28950763,0.050302345,-1.884893,-1.3041004,0.31656876,0.32979366,-0.80740094,-0.21671878,-0.15182664,-0.32678512,-0.7338623,-0.6926642,-0.24164592,-0.24484143
volume_sn_voxels_feature_24,-0.22325127,-0.3105005,-0.7287981,0.6680673,-0.23939396,-1.3401017,1.1527541,-0.34039223,-0.09893294,-1.7791883,1.3279707,0.31276166,0.23570065,-1.0543627,0.0896548,0.47361612,-0.57335263,0.16381596,-1.298163,-1.21161,1.1465625,0.3765017,0.54949343,0.40860343,-0.059242442,0.5332184,-1.1309094,-1.2146853,-0.06997713,-0.049443826
volume_sn_voxels_feature_25,0.7773252,0.67320466,1.0276433,-0.69963765,-0.49241656,0.5762792,0.99848205,-0.7689721,1.2485585,0.30652922,-0.6280352,-1.183403,0.7960266,-0.9458253,-1.319394,1.2955687,-1.1138384,0.13600756,-1.1490119,0.1391726,0.77238953,-0.6665679,0.5561328,1.1921434,0.33619007,-0.3721395,-0.520424,-0.37466457,0.70739955,1.1146961
volume_sn_voxels_feature_26,0.32792988,-0.10363729,1.032403,0.9948608,0.49268517,1.1077653,0.30831495,-1.0926505,-0.69123894,0.9272796,-0.41070294,-0.5427712,0.35806835,-1.2998872,-1.0630364,-0.07424659,-1.0947735,-0.5739276,-0.3820622,-1.5049075,0.8201906,0.3455084,-0.58162296,0.9397462,-1.0791484,-0.69881356,0.054044306,0.19365115,-0.11999662,1.0040569
volume_sn_voxels_feature_27,0.3527685,1.2524683,-0.20152587,-0.6493047,-0.30964613,0.25828102,-0.6595107,-0.73849434,0.34842265,-1.4943694,0.089725725,0.14475739,-0.7207168,-0.39634657,0.33423492,-0.18658635,-0.072892986,-1.0823473,-1.3777788,-1.2420923,-1.2324733,-0.50635237,0.9684722,-1.4197294,0.48134816,0.40924504,1.0734379,1.0468304,-0.0011598641,-0.5831589
volume_sn_voxels_feature_28,0.23702808,0.9366262,-0.057953894,-0.99250937,0.13344462,0.65325,0.03353338,0.13900325,0.18777098,-1.4874048,0.51560074,-0.06534716,-0.25172648,-1.0658556,0.3891652,-0.68404555,0.1599878,0.43870035,-1.7137525,-1.0911196,-0.35633203,-0.24072047,-0.10111666,-1.0548602,0.020225473,0.32737902,0.77588284,0.24270706,0.31634504,-0.57388836
volume_sn_voxels_feature_29,0.42771366,0.9796241,0.05018158,-0.57701325,-0.21021323,-0.82918596,0.29675505,-0.7253284,0.09866301,-1.3087487,0.6455509,0.0004466518,-0.8496617,0.010854874,0.37726524,0.88725567,-0.820028,-1.0808729,-1.3989002,-0.113142386,-1.2631985,-0.1675012,-0.77543426,-0.63080037,-0.063366786,-0.1798291,0.04355858,0.83052707,-0.3669009,0.07292525
volume_sn_voxels_feature_30,0.27914307,0.4892321,-0.31076115,-0.51458555,0.06939736,-0.7361238,0.42262143,0.3982442,0.10187578,-1.5603328,1.0231477,0.011256695,-0.40594313,-0.8807979,0.20249234,-0.07035063,-0.10094274,-0.29762265,-1.7149959,-1.3842402,-0.7186583,-0.17511196,-1.1024241,-0.6577273,-0.21720546,-0.33335504,0.16234665,-0.07641591,-0.13561743,-0.4361852
volume_sn_voxels_feature_31,-0.05300927,-0.3283454,-0.32064408,0.040256813,0.18296053,-1.476207,0.3589741,-0.39155275,-0.018467536,-1.4498807,1.0168972,0.34518552,-0.06807285,-0.5331788,0.13517177,0.024400167,-0.62648475,-0.88639855,-1.4385773,-0.47754532,-0.88338476,-0.16235353,-0.99537617,0.15458316,-0.26386255,-0.89621437,-0.26869246,-0.15981315,0.03920098,-0.16510986
volume_sn_voxels_feature_32,-0.8141389,-0.8041205,-0.024515986,0.39245337,0.20098461,-1.3065021,0.33337626,-0.86887246,-0.46553344,-1.659228,0.9558035,0.31634378,0.20351867,-0.4696439,0.17386311,-0.06530601,-0.52518743,-0.9622215,-1.4022174,0.2835617,-1.2323912,-0.24916424,0.5054063,0.7105459,-0.3587292,-0.98254865,-0.6530079,0.2704529,0.21821655,0.4595786
volume_sn_voxels_feature_33,0.26520017,0.3840031,-0.06038697,-0.5641839,0.207128,0.8115363,-0.39941597,0.46628067,0.039063174,-1.171388,0.61730677,-0.10835132,-0.27898866,-1.1303207,-0.09856058,-0.21545345,-0.15586741,-0.4060617,-1.8139131,-0.7423321,-1.1902243,-0.05617862,-0.19681714,-0.46722406,-0.4322268,0.023194544,0.67135656,-0.012694256,0.1719946,-0.39634866
volume_sn_voxels_feature_34,-0.1451958,-0.3599188,-0.6527039,0.70433044,-0.4610371,0.7049584,-1.0723429,0.035158724,-1.3945016,-1.4429313,-1.3725172,0.8354542,-1.1616887,-1.2914286,-1.3030937,0.99308574,-0.67552674,-0.47949278,0.037828583,-1.4285551,1.230269,-1.3317274,-1.0780793,-0.9851506,1.2416952,1.1955336,-0.027469177,1.2130643,-0.19125482,-1.3430041
volume_sn_voxels_feature_35,-0.44870728,-0.6323095,-0.24966186,0.31099048,-0.59810525,0.028035278,-0.71979195,0.28287533,-0.91325164,-1.2015996,-1.4362533,0.58540595,-0.79257035,-0.67021966,-1.6494921,1.0799432,-0.66498494,-0.587715,0.7908724,-1.2915231,1.3005104,-1.4666212,-0.9188205,-0.74455607,1.2500628,1.1715412,0.02561282,0.8592558,-0.33204424,-0.9646037
volume_sn_voxels_feature_36,0.62975645,-0.2108936,-0.45575538,0.15973021,-0.31383532,0.015489514,-0.1421969,0.5674548,0.026907656,-0.29468957,-0.059362486,-0.005805194,0.14421044,-1.2045069,-0.18718588,0.1060739,0.0040814294,0.46908778,-1.6477815,-1.0663768,1.1778885,0.17292106,-0.80096966,-0.99957395,0.5020057,0.3006221,-0.04269083,-0.5892259,-0.13185924,-0.91091526
volume_sn_voxels_feature_37,0.6768477,-0.14789726,-0.21936956,0.346351,-0.5863214,0.8921787,0.082349785,-0.15783931,-0.37095845,-1.0823362,-0.7899588,0.44146356,-0.14645028,-1.2991655,-0.5559438,1.2282476,-0.2142298,-0.85392755,-1.578941,-1.2287241,1.25448,-1.121585,0.26259258,0.25912672,1.0424248,1.241485,-0.6022917,0.45307544,-0.5419638,-1.153643
volume_sn_voxels_feature_38,-0.56940305,-0.607966,0.22090627,0.41663754,0.0441651,-0.8535704,-0.19987904,-0.4177864,-0.2965186,-1.2404721,0.14952108,0.32263127,0.07194112,-1.0020672,0.18452078,-0.51596874,0.17642255,-0.55190754,-1.8361865,0.14991987,-0.4231565,-0.030098764,1.1766084,0.5322329,0.42906806,-0.14128274,0.107380226,0.29402465,0.34232646,0.29529908
volume_sn_voxels_feature_39,-0.46816874,-0.09507055,0.100325316,0.38641608,-0.14121096,-1.0530295,-0.24388789,0.061072998,-0.0018534454,-0.7987109,-0.012701981,0.18875855,-0.03148932,-1.1094528,-0.06889935,-0.5110828,0.408973,0.07611176,-0.7598479,-0.281593,1.1400377,0.32340312,1.461786,-0.24297653,0.89033234,0.34055713,0.2597203,0.16648495,0.37498856,-0.022915794
volume_sn_voxels_feature_40,-0.24631219,0.43386725,-0.053059187,0.4139517,-0.23982641,-0.6554981,0.014623957,-0.07658468,0.40514398,0.7884468,-0.030916989,-0.02131094,0.054355018,-1.2760181,-0.11054525,0.068385206,0.28032166,0.047152705,-1.3443187,-0.5879017,1.3342851,0.25799012,1.3818454,-0.7528133,0.88287765,0.74383587,0.21250412,0.31885692,-0.11023255,-0.17424662
volume_sn_voxels_feature_41,0.3428728,0.6008788,-0.09259774,0.1910123,-0.4045282,-0.024975505,0.19474438,-0.4211233,0.33864024,0.8604668,-0.24399292,0.28968662,0.08267891,-0.97364026,-0.320355,0.8732745,0.15994066,-0.39127335,-1.3260126,-1.1347134,1.404449,-0.2766561,1.1276151,-0.4593083,1.0053842,1.1853395,-0.07030492,0.5065313,-0.42086488,-0.4233026
volume_sn_voxels_feature_42,0.63969624,0.05073295,-0.21952628,0.4606099,-0.4418273,0.18940195,0.38330272,-0.5977011,-0.34106475,-0.31918138,-0.83924794,0.3751069,0.0012619836,-1.2141818,-0.85052073,1.1109453,-0.1697408,-0.9405195,-0.7497023,-1.2565217,1.1812494,-1.088585,1.2158744,1.2635913,1.0026639,1.3321061,-0.5074726,0.73264426,-0.5290891,-0.72374564
volume_sn_voxels_feature_43,0.28815418,0.95502675,0.4692828,1.314724,1.2797209,1.3775051,-0.27662694,-0.99913806,-1.1760521,-0.079092376,-0.43137285,0.31976047,0.28438663,-1.1524698,-1.5492129,1.0198903,-1.226061,-0.12357317,-1.1444509,-0.9877585,1.2731341,-0.0962331,-0.620053,0.033099357,-0.9340932,-0.20419914,-0.14983414,0.6890776,0.9099999,0.1365553
volume_sn_voxels_feature_44,-0.3163864,1.3384525,1.0626006,0.48533365,1.0966412,1.1627922,0.39706603,-0.2739716,-0.23174277,0.37177265,-0.5093448,-1.2016534,-0.7844877,-1.3794161,0.050626427,-0.6483903,-0.9298183,0.2597035,-1.2446208,-1.2890832,1.0546584,0.3123255,-0.39199027,-0.37610993,-0.88974035,0.107155934,-0.23849729,-0.6154293,0.063782886,0.80816495
volume_sn_voxels_feature_45,-0.0967529,1.0012903,0.50269336,-0.65244734,0.40446737,1.209815,-0.39754316,0.3861013,0.57397586,-0.81491524,0.109148026,-0.8730508,-0.15483515,-1.2735121,-0.026552584,-0.81041485,-0.03630895,-0.41384625,-1.6085548,-0.24654326,-1.2635423,0.24689595,1.0423054,-0.05556573,-0.74454653,0.84372264,0.94215286,-0.12774707,0.22135516,0.32545963
volume_sn_voxels_feature_46,-0.6118616,-0.83944744,1.1197127,-0.15736152,0.42073622,0.07430087,-0.34564617,0.24852893,-1.3098186,-0.84427,-1.189351,0.016772553,0.010088221,-0.05563418,-0.20742755,0.8150026,-0.8067399,-0.48046607,1.0221109,-1.1927379,1.2037196,-1.044889,-0.21973269,-0.13998625,0.780599,0.29220775,0.049116883,0.90166086,-0.37059453,-1.1321473
volume_sn_voxels_feature_47,0.33829388,-0.15805802,0.021570446,-0.49826953,0.10390719,1.1034857,-0.38882563,0.39999646,0.35827872,-1.3300493,0.09841135,-0.2901375,0.33001426,-0.80378455,-0.16128933,-0.2104436,-0.2454332,-0.7937821,-1.3796601,0.577833,-1.3117226,-0.1175754,0.579619,0.79512537,-0.5553811,0.09311472,0.41552958,-0.00948107,-0.08330369,0.24054617
volume_sn_voxels_feature_48,0.14353257,-0.3487393,-0.3224455,0.26974386,-0.20259582,1.2970697,-0.42959306,0.9129978,-0.18896528,-0.65661806,0.12072075,0.28906083,0.14652753,-1.0882702,-0.115007535,0.09904071,0.28900278,0.43572563,-1.3684586,-0.7330017,1.4265653,-0.07122102,-1.0337563,-1.1235049,0.044474877,-0.29887548,0.100224085,-0.7730365,-0.038978837,-1.0002298
volume_sn_voxels_feature_49,-0.56590515,-0.77015024,0.019165972,0.32272136,-0.028790448,0.16791004,0.06597402,0.24661404,-1.2942951,-0.7201428,-1.2836646,-0.31724387,-0.12664765,0.26476645,-0.1904903,0.5799273,-1.1255909,-0.97978103,0.6739865,-1.2758281,1.2250664,-1.2307613,1.1219281,0.9397002,0.7452658,-0.017834429,-0.119116776,0.6410456,-0.23992461,-0.71020365
volume_sn_voxels_feature_50,0.1546553,-0.52100515,0.13082175,-0.21980381,0.20634888,-0.54121476,-0.12508485,0.17288202,-0.18821058,-1.0661823,0.015111141,-0.10480232,0.5457211,0.341184,0.03612661,0.47897545,-0.2950566,-1.1741588,-1.3186312,0.7853765,-1.2831404,-0.41606006,-0.46303824,0.82510704,-0.39701325,-0.4715196,-0.3044903,0.07196076,-0.14344908,0.32046947
volume_sn_voxels_feature_51,0.306041,-0.7474276,-0.12038255,-0.17123388,0.09130126,0.22489826,-0.28649572,0.68922544,-0.17248091,-1.2097778,0.07940984,0.0434163,0.30073443,-0.40447423,-0.17857446,-0.49284193,0.17438963,0.13552584,-1.1633502,0.20272838,-0.5266962,-0.10086815,-0.9959159,0.011395096,0.12651628,-0.74286616,-0.06692074,-0.34539822,-0.13349664,-0.1240287
volume_sn_voxels_feature_52,0.38827378,-0.47400087,-0.1899452,0.025131911,-0.050168347,0.76695186,-0.1546805,0.55497146,-0.016594026,-0.79406804,-0.078407556,0.11559454,0.11653153,-0.3311392,-0.1744926,-0.5651745,0.31846488,0.63566667,-1.0850072,-0.20218289,0.7990214,0.13873436,-1.1256223,-0.6264582,0.43295538,-0.5976853,-0.0449916,-0.6687117,-0.07480143,-0.3823702
volume_sn_voxels_feature_53,0.2472265,-1.0098215,0.16828105,0.025293367,0.103979684,0.7931995,0.11064271,-0.2762232,-1.29809,-1.1759996,-0.6305901,0.1891819,-0.26583293,-1.0623405,0.035387762,0.9080809,-0.16373764,-0.6332532,-0.4614872,-1.2079438,1.3523108,-1.1227843,-0.7021934,0.9914095,0.08162462,0.5668889,-0.11371871,0.34335294,0.056628436,-1.197728
volume_sn_voxels_feature_54,-0.24230716,-0.28623337,0.28852555,0.11149619,0.02726142,-1.3720464,-0.14038494,0.041138683,-0.27854452,-1.0964062,-0.28068522,-0.06047386,0.1724399,0.25115028,-0.033448692,-0.028321885,0.17890207,-0.37564313,-1.4315361,0.23715429,-0.5877347,-0.10761097,-0.19115737,0.38558084,0.013109554,-0.4252945,-0.2779154,-0.1533897,-0.003641217,0.25289223
volume_sn_voxels_feature_55,-0.12176495,0.24257237,0.24709643,0.018879717,-0.0410047,-0.685604,0.06209197,0.40492132,-0.1596929,-0.48288476,-0.2922738,-0.10716802,-0.30246264,-0.32971576,-0.08963104,-0.30487546,0.3751718,0.2418958,-1.2707949,0.063841484,1.0382199,0.08806085,-0.1976699,-0.27857137,0.5837203,-0.26203942,-0.16331337,-0.34740087,0.020581974,-0.07036323
volume_sn_voxels_feature_56,0.022632424,0.4356024,0.24797922,-0.16739786,-0.19032404,-0.19887073,0.097859085,-0.009731937,0.1678895,0.8617073,-0.16798349,0.08352311,-0.1447959,-0.7571498,-0.060482964,0.029703323,0.26609764,0.23135911,-1.1546268,-0.031354412,1.1607227,0.26492947,-0.050005067,-0.5268703,0.46104693,0.034559876,0.010233849,-0.2627701,-0.14698742,-0.11300202
volume_sn_voxels_feature_57,0.019377014,0.49203163,0.28891468,-0.19683567,-0.2148532,0.15882348,0.08773495,-0.49397174,0.2572519,0.8753421,-0.013134153,0.03894851,0.092375636,-0.9912715,-0.013111679,0.23514007,0.22884378,-0.1614298,-1.1221044,-0.6147772,1.4492207,0.046238255,0.093668096,0.34385452,-0.30853373,0.053121418,0.11447335,-0.00459903,-0.2756878,-0.43015087
volume_sn_voxels_feature_58,0.38225973,-0.19715844,0.4765577,-0.121308714,-0.020249674,0.1665212,0.40359774,-0.39905643,-0.35411972,-0.29683712,-0.06326838,-0.10645343,0.2692117,-1.1925792,-0.061004516,0.7060843,-0.21910138,-0.64021295,-1.3360125,-1.1972842,1.2562193,-0.46631557,0.96414346,1.4218462,-0.8588211,0.1787189,-0.09029148,0.287749,-0.04918649,-0.63185257
volume_sn_voxels_feature_59,0.3918536,-1.0876762,0.06493831,0.07828446,-0.071354054,0.04960353,0.474097,-0.283988,-1.2045387,-1.0845472,-0.37788448,-0.22006841,0.17549238,-1.2139007,-0.2869796,0.6839608,-0.60878074,-0.68835866,0.016722094,-1.3463348,1.4695865,-1.2527922,1.1931998,1.2668371,-0.572575,0.6898095,-0.41829097,0.44655216,0.03163993,-0.77992564
volume_sn_voxels_feature_60,-0.6621827,0.81815886,0.27465403,0.029661627,0.095012136,-1.3027309,-0.17014371,-0.3363386,-0.18797907,-0.08938274,-0.19732514,-0.14008991,-0.7488789,0.50773776,0.2517084,-0.39519784,0.33929068,-0.16693449,-1.2332388,0.23122004,0.9638741,0.12319409,1.2574646,-0.21401423,0.5555108,0.30756247,0.19930755,0.3644548,0.27047047,0.52582026
volume_sn_voxels_feature_61,-0.6489309,0.971912,0.038464457,-0.26046106,0.15781577,-0.9475245,0.009529171,-0.1297605,0.05420269,1.1438261,-0.005391084,-0.397614,-0.7525373,0.316492,0.20039277,-0.15495911,0.26753375,-0.1628943,-1.1415224,0.50779516,1.2911481,0.16629633,1.0427725,-0.51493627,0.53226304,0.2978258,0.20779212,0.3760902,0.051901404,0.64718544
volume_sn_voxels_feature_62,-0.50791836,1.0175449,0.13778353,-0.1744265,0.09005874,-0.22647798,-0.00042275028,-0.44795606,-0.05094254,1.1768827,-0.08457779,-0.25021884,-0.21222849,-0.04040032,0.12114811,0.12262234,0.14700496,-0.40142637,-1.4676868,0.28291962,1.3354294,0.012639487,1.2117897,0.80139625,-0.5846321,0.375726,0.29967216,0.24893537,-0.08731399,0.66714257
volume_sn_voxels_feature_63,-0.09843329,-0.100250155,0.1271824,0.10301323,0.0135225095,0.0026406962,0.39802197,-0.4946702,-0.39647084,-0.11058522,0.11620755,-0.28322646,0.34669968,-0.6830454,-0.5014721,0.33393082,-0.51394296,-0.6981232,-1.3674865,-0.7585363,1.4010333,-0.44217357,1.4277179,1.3256942,-0.9883508,0.5779179,0.01093644,0.39095694,-0.06520744,0.705347
