Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels_feature_0,-0.5757078,-0.5028378,-0.3454752,0.5349515,-1.1085365
volume_sn_voxels_feature_1,-0.47519442,-0.2894814,-0.49045962,0.9394402,-1.1950464
volume_sn_voxels_feature_2,-0.84177935,-0.081426084,-0.6268319,0.05602558,-1.0726305
volume_sn_voxels_feature_3,-0.9861466,0.008080612,-0.6543554,0.47908714,-1.1780969
volume_sn_voxels_feature_4,-1.2156813,0.53023344,-0.86867666,-0.1022506,-1.1856674
volume_sn_voxels_feature_5,-1.1394482,1.1559539,-0.17843741,-0.41427234,-0.5606402
volume_sn_voxels_feature_6,-1.083184,1.0280876,-0.46508476,-0.5748486,-0.84407634
volume_sn_voxels_feature_7,-1.1359881,1.2464796,-0.44254446,-0.46750998,-0.3742781
volume_sn_voxels_feature_8,-1.2644676,1.1808397,-0.63233954,-0.31621146,-0.59758085
volume_sn_voxels_feature_9,-1.0429257,1.3025154,-0.711915,0.3762651,-0.5965781
volume_sn_voxels_feature_10,-1.0753003,1.1750183,-0.7043154,0.6865996,-0.41044226
volume_sn_voxels_feature_11,-0.1060583,-0.83221346,-0.49878085,1.1614525,-1.1698308
volume_sn_voxels_feature_12,-0.7504586,-0.5818078,-0.48319185,0.67095214,-1.0415086
volume_sn_voxels_feature_13,-1.0176176,-0.057698123,-0.6395531,0.28032708,-1.123097
volume_sn_voxels_feature_14,-1.0719889,0.114431515,-0.71259,0.61475265,-1.1367399
volume_sn_voxels_feature_15,-1.0667423,0.2539869,-0.23771882,-0.2047951,-0.9796562
volume_sn_voxels_feature_16,-1.221758,0.30748582,-0.67560536,-0.10610827,-0.83253026
volume_sn_voxels_feature_17,-1.1170498,0.92541933,-0.2909595,-0.37380132,-1.0803773
volume_sn_voxels_feature_18,-1.1358364,0.78436667,-0.5143196,-0.33712286,-1.0312041
volume_sn_voxels_feature_19,-0.9479857,1.2285169,-0.0881694,-0.14878872,-0.61292714
volume_sn_voxels_feature_20,-1.1728051,1.0803951,-0.44561777,-0.20164882,-0.9454699
volume_sn_voxels_feature_21,-1.0459591,1.3331442,-0.38976464,0.090993665,-0.011993903
volume_sn_voxels_feature_22,-0.8841112,1.3569621,-0.556972,0.8070287,0.06671833
volume_sn_voxels_feature_23,-0.8261572,1.3409773,-0.7788841,0.94487536,0.40808338
volume_sn_voxels_feature_24,-0.80156404,1.3794312,-0.8911026,1.3366523,0.016491817
volume_sn_voxels_feature_25,-0.535736,-0.89770037,-0.4520521,1.2178953,-1.1970136
volume_sn_voxels_feature_26,-1.1556516,0.84188473,0.421824,0.53243464,-1.0438823
volume_sn_voxels_feature_27,-0.47199765,1.3809464,-0.61598504,0.9357505,0.7129466
volume_sn_voxels_feature_28,-0.83815527,1.3105855,-0.6892912,1.2103807,0.32510567
volume_sn_voxels_feature_29,-0.34095645,1.4591258,-0.77346504,1.0538882,0.72085387
volume_sn_voxels_feature_30,-0.6020364,1.2820091,-0.73846865,1.1586727,0.50424635
volume_sn_voxels_feature_31,-0.37158132,1.4214486,-0.7158679,1.1342559,0.6159436
volume_sn_voxels_feature_32,-0.1282758,1.3804351,-0.7129783,1.3377912,0.81117606
volume_sn_voxels_feature_33,-0.29069954,1.4266899,-0.67480016,1.1967901,0.56007564
volume_sn_voxels_feature_34,-1.4052044,0.51369613,-0.14459933,0.14480546,-0.9223211
volume_sn_voxels_feature_35,-1.4479338,0.2623234,-0.30261576,0.18854283,-0.72190034
volume_sn_voxels_feature_36,-0.69799405,0.7332981,-0.57928735,1.354974,-0.7565739
volume_sn_voxels_feature_37,-1.0913347,0.11288412,-0.36563274,1.1701826,-0.9069044
volume_sn_voxels_feature_38,0.10648741,1.3111627,-0.8020876,1.5082803,0.6878425
volume_sn_voxels_feature_39,-0.14566275,1.0406464,-0.6090867,1.4961042,0.09625103
volume_sn_voxels_feature_40,-0.5485526,0.31976512,-0.4572657,1.3547404,-0.43166405
volume_sn_voxels_feature_41,-1.0057666,-0.12017612,-0.33788618,1.3092015,-0.70539814
volume_sn_voxels_feature_42,-1.2560405,-0.30099714,-0.36057696,1.337034,-0.85331315
volume_sn_voxels_feature_43,-1.3192204,0.45030174,0.38282546,1.1071231,-0.92630106
volume_sn_voxels_feature_44,-0.9569568,0.905701,0.66491306,1.2856785,-0.53415996
volume_sn_voxels_feature_45,0.092295654,1.2822881,-0.35969895,1.5190127,0.4984073
volume_sn_voxels_feature_46,-1.3652143,0.055210363,0.03523273,0.088020094,-0.38677758
volume_sn_voxels_feature_47,0.20262837,1.2212784,-0.61177284,1.4242388,0.5939785
