Factor_Index,Matches,Match_Rate_%,Status,Mean_Similarity
0,4,100.0,Robust,0.998183861374855
1,4,100.0,Robust,0.9972072541713715
2,4,100.0,Robust,0.9968886971473694
3,4,100.0,Robust,0.9873093366622925
4,3,75.0,Robust,0.9436022043228149
