factor_index,max_loading,mean_loading,median_loading,std_loading,nonzero_count,nonzero_pct,is_effective
0,0.0012,0.0006,0.0006,0.0002,26,0.0144,True
1,0.0021,0.0005,0.0005,0.0004,238,0.1316,True
2,0.0018,0.0005,0.0004,0.0004,254,0.1405,True
3,0.0058,0.0005,0.0005,0.0004,181,0.1001,True
4,0.0108,0.0006,0.0004,0.0006,288,0.1593,True
