factor_index,max_loading,mean_loading,median_loading,std_loading,nonzero_count,nonzero_pct,is_effective
0,1.506,0.9215,0.9589,0.2884,536,1.0,True
1,2.1186,0.8271,0.7804,0.502,535,0.9981,True
