Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.464063435792923,-0.5673030614852905
volume_sn_voxels_feature_1,0.5610294342041016,-0.7326676845550537
volume_sn_voxels_feature_2,0.4665554165840149,-0.3632059097290039
volume_sn_voxels_feature_3,0.5690209269523621,-0.4576232433319092
volume_sn_voxels_feature_4,0.6213170886039734,-0.28541672229766846
volume_sn_voxels_feature_5,0.6620635986328125,0.09802589565515518
volume_sn_voxels_feature_6,0.6526752710342407,0.06690840423107147
volume_sn_voxels_feature_7,0.7546125054359436,0.13624009490013123
volume_sn_voxels_feature_8,0.8921141624450684,0.00659732474014163
volume_sn_voxels_feature_9,0.8442085385322571,-0.12012879550457001
volume_sn_voxels_feature_10,0.7100672721862793,-0.2195192277431488
volume_sn_voxels_feature_11,0.4601896107196808,-0.671271800994873
volume_sn_voxels_feature_12,0.5200361013412476,-0.46952497959136963
volume_sn_voxels_feature_13,0.5941346883773804,-0.4595581889152527
volume_sn_voxels_feature_14,0.665237307548523,-0.34094351530075073
volume_sn_voxels_feature_15,0.6652075052261353,-0.1798856109380722
volume_sn_voxels_feature_16,0.7037562131881714,-0.16596192121505737
volume_sn_voxels_feature_17,0.8212418556213379,0.0723171979188919
volume_sn_voxels_feature_18,0.7283046245574951,-0.02129923552274704
volume_sn_voxels_feature_19,0.862433910369873,0.180574432015419
volume_sn_voxels_feature_20,0.9124740362167358,0.09215768426656723
volume_sn_voxels_feature_21,0.9217768907546997,-0.0315035842359066
volume_sn_voxels_feature_22,0.7513161897659302,-0.21608684957027435
volume_sn_voxels_feature_23,0.7671601176261902,-0.3193463385105133
volume_sn_voxels_feature_24,0.9071475267410278,-0.4788888096809387
volume_sn_voxels_feature_25,0.5700325965881348,-0.5984897017478943
volume_sn_voxels_feature_26,0.9755354523658752,0.15588289499282837
volume_sn_voxels_feature_27,0.6999391913414001,-0.34904712438583374
volume_sn_voxels_feature_28,0.927483081817627,-0.5678837895393372
