Feature,Factor_0,Factor_1
rigidity_left,-0.021532623,-0.18741834
rigidity_right,0.23666325,0.10391486
tremor_rest_left,0.3548352,0.07579886
tremor_rest_right,-0.07477295,0.071726136
tremor_postural_left,-0.597415,0.09176921
tremor_postural_right,-0.02212614,-0.17758751
bradykinesia_speed_left,0.5819869,0.069824845
bradykinesia_speed_right,-0.00027408346,-0.055019647
bradykinesia_amplitude_left,0.91847813,0.12338295
bradykinesia_amplitude_right,-1.1763006,-0.261421
bradykinesia_rhythm_left,-0.17848329,-0.12354986
bradykinesia_rhythm_right,0.17722195,0.18995906
mirrormovement_left,-0.17328733,-0.36770225
mirrormovement_right,-0.34880897,-0.18935205
