factor_index,max_loading,mean_loading,median_loading,std_loading,nonzero_count,nonzero_pct,is_effective
0,0.0014,0.0008,0.0008,0.0002,0,0.0,False
1,0.0033,0.0007,0.0006,0.0005,0,0.0,False
