Feature,Factor_0,Factor_1
rigidity_left,6.035486876498908e-05,-0.00015799805987626314
rigidity_right,-5.331932698027231e-05,-3.5557786759454757e-07
tremor_rest_left,9.450555080547929e-05,-0.0003472368698567152
tremor_rest_right,0.00014554060180671513,-0.00018620812625158578
tremor_postural_left,-0.00011116344830952585,-0.00046773423673585057
tremor_postural_right,4.6651715820189565e-05,-7.152202306315303e-05
bradykinesia_speed_left,0.0001374559069518,5.917503222008236e-05
bradykinesia_speed_right,-1.6988102288451046e-05,0.00017941241094376892
bradykinesia_amplitude_left,0.00016876081645023078,-5.914195935474709e-05
bradykinesia_amplitude_right,-3.448415736784227e-05,0.00010452747665112838
bradykinesia_rhythm_left,8.738717588130385e-05,0.00010462352656759322
bradykinesia_rhythm_right,0.00011352727597113699,7.548582652816549e-05
mirrormovement_left,-0.00025972400908358395,3.569210093701258e-05
mirrormovement_right,0.00021083829051349312,-5.500100087374449e-05
