Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
rigidity_left,0.04511017,-0.14541988,0.01149266,-0.17603022,-0.049159598,0.17628564,-0.03443001,-0.15139437,0.03217339,-0.10257501,-0.04398733,-0.15943088,0.041764934,-0.6501421,-0.04317022,0.013179677,-0.23655154,0.2883132,-0.06511498,-0.049500704
rigidity_right,-0.01817453,-0.25018114,-0.24789272,0.030711971,-0.07237229,0.07534322,-0.09905369,-0.06480856,0.21578038,0.23554954,0.095900364,0.056404985,0.2514995,-0.01109671,0.11397505,0.008714292,0.1631662,0.053153936,-0.063186124,0.017882628
tremor_rest_left,-0.10069974,-0.28081334,0.060955748,0.14583644,-0.10389514,-0.14463943,0.041683886,-0.229707,-0.25120658,0.122762986,0.12112108,-0.18507984,0.09917037,-0.13850904,-0.11797526,0.10458137,-0.21057014,-0.14182678,-0.044981036,0.066503085
tremor_rest_right,-0.03905531,-0.337146,-0.020074468,-0.14581253,-0.1430135,-0.17045204,-0.16427955,0.10945934,-0.32698545,-0.100195676,0.23722461,0.19674414,0.12853238,0.09653503,-0.005996762,-0.0465752,0.33998644,-0.13198745,-0.18914406,-0.055293895
tremor_postural_left,-0.0739854,-0.015826669,0.10596778,-0.10688706,0.11259627,0.12773646,-0.028106881,-0.15666088,0.2273324,-0.18444145,-0.08200835,-0.09326125,-0.010767079,-0.26437578,-0.20987199,0.0490867,0.01908317,-0.074903905,-0.027679712,-0.02895293
tremor_postural_right,-0.109405905,-0.2695843,0.04480343,-0.018522361,0.03595652,0.002270334,0.06401358,0.23848306,-0.049620837,0.06180293,0.097753964,0.093769595,0.049291953,-0.030017527,0.111930296,-0.14109597,-0.08603453,-0.06344633,-0.28925958,0.18784529
bradykinesia_speed_left,-0.1617418,0.2097937,-0.08002967,-0.12111168,0.16463216,-0.12767898,-0.06432817,-0.107120216,-0.075868905,-0.092733905,0.08101856,-0.13539815,-0.20622939,-0.12573174,-0.053629957,0.02684144,-0.05328029,-0.0856571,0.0020245097,0.077437624
bradykinesia_speed_right,0.056812476,-0.14051998,0.026402628,-0.0023481504,0.012175961,-0.033466876,0.104216956,-0.036775492,-0.08710068,0.15849024,0.16370524,-0.017571775,0.26593414,0.024834476,0.23213047,-0.2811727,0.20405392,-0.026822928,0.03568443,0.05066186
bradykinesia_amplitude_left,-0.058393285,0.06696536,-0.20685671,-0.09003261,0.13139285,0.29654706,0.07159844,-0.020873424,-0.058218736,-0.12651671,0.051490337,-0.10839265,-0.055337574,-0.08438359,0.011438908,-0.23776035,-0.16216391,0.08509192,0.043389533,0.26273656
bradykinesia_amplitude_right,-0.20322087,0.051247295,-0.21540025,-0.16171023,0.34673858,0.046594705,0.08607034,-0.14182194,0.097771,-0.29852083,0.049007554,-0.05623426,0.111900024,0.045856416,-0.028223911,-0.21979778,-0.082589395,-0.036021955,0.037005283,-0.11061068
bradykinesia_rhythm_left,-0.073037945,-0.01651197,0.10874458,0.0028350465,0.09252889,-0.09713845,-0.1567659,0.08274861,-0.01856737,-0.14344554,0.2304313,0.09409477,0.081683375,0.07591109,-0.11419502,-0.18586124,-0.12223015,0.11014775,-0.057661436,-0.053982783
bradykinesia_rhythm_right,-0.1071428,-0.14456016,0.03724965,-0.06410483,0.07444425,0.026364435,-0.034012705,0.18557587,0.0803321,-0.27455395,0.013366914,-0.1075816,-0.37529913,0.26055115,0.13763267,-0.18615095,-0.28187138,0.010361613,-0.06578427,0.06857872
mirrormovement_left,-0.08182602,0.026303869,-0.0026635253,-0.051544297,-0.1106593,0.10769277,-0.04689897,0.13484883,0.037184697,0.29685387,-0.18316135,0.097653635,0.26157284,0.16656652,1.3572922,-0.62346256,0.16410139,-0.055013,-0.06728183,-0.23815528
mirrormovement_right,-0.15123136,0.33555412,0.28619945,-0.25575843,-0.11964585,0.03748937,-0.08547313,0.16004467,0.06294013,-0.22379225,0.024831425,-0.14496002,0.06466302,-0.23773193,-0.38068095,-0.13500832,-0.083034344,0.10775962,0.6427792,0.43176147
