Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,-0.07421378,0.75732815,-0.41777793,-0.36512703,0.6581475,1.2165931,0.6202642,-0.02877287,0.69540685,0.7351735,-0.039644808,-0.08406319,1.0902563,-0.36698532,-0.35401234,0.38863453,0.846038,-0.83580947,0.5025928,-0.015351567,-0.15420721,-0.7220622,-0.32291853,0.309898,-1.0209036,-0.1453166,0.6803997,-0.31033805,-0.46699038,-0.48824614,0.910226,-0.1152556,0.0009748848,-0.053811926,0.892246,-1.119898,0.042862758,-0.085670024,-0.47665602,0.6228025,0.07030087,-0.56251216,-0.90719277,0.37883422,0.42760396,-0.34776512,-0.61154974,0.6661546,-0.1727439,-0.87863904
rigidity_right,1.0712591,-0.020984836,-0.89768624,1.1350795,0.50244915,0.5696192,0.99784863,-0.5105175,-0.23438108,0.67288274,0.044986397,1.4211353,-1.1129996,-0.6142104,-0.6821623,-0.27722853,-1.0268842,0.49434987,-0.0954048,0.026278187,-0.20460089,0.2271116,-0.6498373,0.755283,0.40007925,-0.060469776,0.58299065,-0.7260167,-0.26895118,0.07842366,-0.10094896,-1.3820069,0.22871211,-1.9551338,0.12739304,-0.8992085,1.3323133,-0.03064319,-0.48721617,-0.0017231798,0.1885986,0.28014013,0.12888013,0.7725449,-0.20643558,0.6455349,1.0550454,0.2266314,1.1316575,0.35325354
tremor_rest_left,1.2404169,-0.69750667,-0.30698198,-1.0880839,-0.59832937,0.8077048,-0.09253273,0.28953186,-0.9491365,-0.6051843,-0.38651296,1.4431353,-0.39012218,-0.688094,0.95082676,-0.2684952,-0.053777095,0.31323004,-1.2929084,-0.31403387,0.31450018,0.12043639,-0.017047245,-0.5173356,0.34037963,0.4784136,0.52540743,1.7233728,-0.59290713,-1.1370585,-1.0524666,-0.51469964,0.5199117,-0.6163242,0.696143,-0.21587446,-0.9694088,0.15155298,0.20927256,0.10590586,-0.14776736,-0.8582782,-0.10749681,0.6231749,-0.22855337,-0.044858586,-0.76446414,-0.7963418,-0.010114289,-0.17693232
tremor_rest_right,0.29880378,0.70629764,-0.3321003,-0.76269865,0.5699945,-0.074943356,0.19289051,-0.2731301,0.33677956,-0.9579461,-0.5732649,-0.10796955,-0.37443212,-0.8463252,0.43747553,-0.3181627,0.85836524,0.4853332,-0.27723274,-0.33657238,0.023655277,0.3764573,1.131415,-0.100099854,-0.45305336,0.60323054,-0.5931191,1.446431,-0.8074544,0.834037,-0.15186334,-0.73458564,0.40356845,-0.36012593,0.7696794,0.12179577,0.21310806,0.8068717,1.0417839,0.7371574,-0.109072946,0.26965734,0.45246476,-0.6113586,0.6013467,-0.38779956,0.8171091,0.04757784,-0.052595276,0.6301594
tremor_postural_left,-0.33063334,0.9179964,-0.83147097,-0.28497928,0.15884613,-0.26656017,0.965762,-0.89363116,1.8614728,2.4405556,-0.6713759,0.4439058,-0.6437499,0.35056686,0.46988666,-0.13218947,0.103257656,0.13094793,-0.09580731,0.67573977,-0.06248669,0.27846107,-0.4147954,0.80696416,-0.17297046,0.26174855,-0.40237802,0.91955537,-0.25870034,-0.1564881,-0.25443754,0.590761,-0.9589799,-1.0767647,-0.4953494,-0.66157,0.523695,-0.45722285,-0.71243215,0.22072893,0.17805533,0.27635896,-0.8644224,-0.03316524,-0.041411832,0.109612234,0.85503507,-1.599633,1.5707835,-0.74966246
tremor_postural_right,-0.2644891,1.0625933,-0.71343154,-0.55656844,0.020181267,-0.016980175,-0.5821698,0.27567053,-0.00404564,0.35857406,0.25285667,-0.3099759,0.8161484,-0.07429496,-0.09704273,0.07575252,0.45576602,0.12905447,0.50724304,-0.17805924,-1.2235953,0.25988516,0.56860536,0.76371664,-0.62423027,0.29885003,0.20272222,0.70418304,-0.42501622,0.11624843,0.30889428,-0.3421877,-0.3410914,0.5064982,-0.6476509,0.43743515,0.1280784,0.8846388,0.15509681,-0.6324833,0.6235124,-0.5145968,1.1512735,0.6575682,-0.09957442,0.72577536,1.3614799,0.15988897,-0.6211023,0.032596495
bradykinesia_speed_left,0.15169421,-0.68584734,0.7247528,-0.12509131,0.5680886,0.04742306,1.0401214,-1.2116275,1.2785915,0.06365013,0.13436277,0.04029568,0.29673016,0.09936232,-0.69454503,-0.6676672,-0.13613719,0.8988839,0.78679353,0.18265517,-0.16219231,-1.0201436,-0.70807034,-0.43508363,0.19765282,0.37566194,0.42948082,0.8018689,0.2369947,0.009696569,-0.045343813,1.54124,0.3953475,-0.0749019,0.2749577,0.65613294,0.71058005,-1.069503,1.3390539,0.85448086,1.1541859,0.15101802,0.1836488,-1.0047225,-0.4513209,-0.14701794,-0.18362361,0.55563015,1.1525373,-0.8950318
bradykinesia_speed_right,0.21937068,-0.09483518,-0.6954007,-0.37424123,0.2354129,-0.48794034,-0.26303944,0.42222026,-0.5151074,0.65096503,1.1458662,-0.6655414,-0.03938971,0.20133083,0.5061589,-0.31961808,-0.8708551,0.8850604,-1.4831495,-0.23959431,-0.5506359,0.03957901,-0.31771883,0.28381476,-0.56934416,0.2738505,1.4554701,-0.09799815,1.1212426,0.4143726,-0.47150353,0.13532537,0.4218521,0.33257562,-0.23695652,-0.17860314,0.30497992,0.3100165,-0.6205203,-0.18107243,0.9608291,-0.2619308,0.37511086,-0.4867735,1.1871253,-0.32656264,1.4745761,1.2369003,-1.6722357,0.22144924
bradykinesia_amplitude_left,0.89628875,0.67194295,-0.052813746,0.22646274,0.49426758,1.0211824,0.4401166,-0.019848438,0.84568906,-0.90685916,-0.19674413,1.0982786,-0.34123006,0.77542263,0.06992974,-0.9709421,0.079281,0.04636789,0.9228375,0.7329843,0.008179881,0.088851474,0.26716757,-0.054296374,-0.31578547,-0.42020968,0.09828394,0.1413535,0.57380563,0.32388595,0.08860689,0.8035879,0.7986912,-0.592395,-0.082339376,-0.78075117,0.51144004,0.0685205,-0.17655852,-0.003430212,-0.5569399,-0.31801885,-0.5393254,0.18059996,0.37862843,0.14966026,-1.4237397,-1.048777,-0.2030158,0.60331833
bradykinesia_amplitude_right,-0.17651053,0.25022388,0.82147276,-0.07078384,1.2171675,-0.42084664,0.123699024,-0.6058028,1.118528,-0.18684658,0.6901177,-0.025422128,-0.32487828,-1.8448119,0.4669174,-0.40448585,-0.94625527,-0.6292893,-0.68607897,-0.83269113,0.8814203,0.252861,-0.89471525,0.15480211,-0.17645368,-1.2761507,0.7181128,-0.68070334,-0.42050278,0.40112942,0.03164509,-0.8907151,0.032987148,-0.92678124,0.7471851,0.7096756,-0.18968882,-0.7919421,0.1644054,1.1519389,-0.45013198,0.47707784,-0.8882538,-0.8487907,0.17203143,-0.30066282,0.17604244,0.73018396,-0.41429943,1.454716
bradykinesia_rhythm_left,0.20921011,-0.07259414,1.0648283,-0.24076292,0.8498911,-0.44742328,-0.057509303,0.98587996,0.27924988,-0.22367339,-0.24069515,0.24827874,0.41144302,-0.1655929,-0.20769992,-0.43799415,0.08720182,-0.2760254,-0.79970425,-0.48933452,-0.5503978,-0.26322013,0.6629262,0.29427812,0.2502249,-0.72750986,-0.256128,-0.21733885,-0.6657335,-0.32708547,-0.03676923,-0.2645287,0.7590027,-0.26268148,-1.6392615,-0.7389998,0.30260703,1.0362114,0.16343449,0.25287455,0.5908939,-0.15194017,0.050464198,0.40417394,0.3432988,0.10512554,-0.6218803,-0.16665997,0.7233778,0.72535884
bradykinesia_rhythm_right,-0.31695008,-0.42037767,-0.28138995,0.08361053,-0.36647874,-0.7554158,0.3738722,-0.22636525,0.36773932,-1.0814935,0.5461448,-0.25828707,-0.14964217,0.36914688,-0.1118726,0.35742044,-0.67278713,1.5508732,-1.1227074,-0.89230156,1.499795,-0.15766694,0.31889397,1.425015,0.5703378,-0.08388234,-0.034400646,0.5935995,-0.24061382,-0.53299683,0.7179084,-0.085584335,-0.08556044,-0.091841795,-0.55987763,-0.16167657,0.87621355,-1.0207567,0.7810886,0.27686864,-0.98391545,-0.1679777,-0.093295746,-0.62026465,-0.71565855,-1.1933756,-0.7219106,0.31818053,-0.64981556,0.14728388
mirrormovement_left,1.2190887,0.6217767,1.8099139,-0.26306894,1.0601068,-0.5411792,0.044404738,-0.21610664,-1.2644494,-0.49706557,-0.2676719,0.06800422,-0.38155207,-1.9459428,0.3361134,-0.652019,0.74826413,0.648734,-0.9176975,-1.013363,-0.44836318,-0.013325959,0.6240314,-0.04605734,-0.46463302,-0.7763546,-0.30260214,-0.4024839,-0.9588296,0.40566677,-0.6307022,-0.05322953,0.12730159,-0.3131569,1.0871762,-0.18765901,-1.4585065,0.27717733,-0.09140189,-0.6950914,-1.1914554,1.4815559,0.91147566,0.1282516,0.55906594,0.0043488154,-2.1331544,1.0257264,-1.0497625,0.2974189
