Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels_feature_0,0.40565166,-0.22498909,-0.42360225,-0.7196287,-0.36773068,0.4701455,-0.104991466,-0.6012839,0.05024076,0.6664383,0.1915214,1.5802475,-0.7811085,-0.033493947,-0.28369305,-0.04993782,-0.25478363,-0.58293724,-1.0289173,0.0056453226
volume_sn_voxels_feature_1,0.469435,0.15156223,0.89956874,-0.8252467,-0.16798553,0.590113,-0.46394652,-0.93548876,-0.5233407,0.61131173,-0.74284357,1.1578152,-0.708478,0.29764235,-0.4691328,0.6318096,-0.05495692,-0.484427,-0.91734785,0.06810445
volume_sn_voxels_feature_2,-0.17324528,0.39088896,-1.0537146,-0.033042595,-0.35339415,-0.059667006,0.026179105,0.85263884,0.028270626,0.017493809,0.6111492,1.3885539,-0.25720194,-0.040519867,-0.19726795,-0.48009208,-0.40577748,-0.26015207,-0.63448626,0.061102387
volume_sn_voxels_feature_3,-0.3328509,0.65012705,0.10440396,0.062278125,-0.14952958,0.14202593,0.080997005,0.12450459,-0.19443157,-0.20391288,-0.38855538,1.5466689,-0.76678014,0.09855473,-0.23569605,-0.33556527,0.106078714,-0.21787447,-0.4512223,0.16958915
volume_sn_voxels_feature_4,-0.32376054,0.9034448,-0.34498748,0.23187542,0.08688721,-0.39957753,0.17468387,1.2725775,0.10703716,-1.0356485,0.24293542,1.4253383,-0.029025348,0.07185149,-0.27545944,-0.57480663,0.02244432,-0.063906446,0.08562425,-0.050746806
volume_sn_voxels_feature_5,-0.7359449,-1.0378205,-0.78752995,0.90109044,-0.07192801,0.057025038,0.3320605,1.4353154,0.16713096,-0.4726268,-1.1385332,1.056468,-0.6275663,-1.2518533,-0.052888494,-0.54313165,-0.5520296,-0.21565641,-1.1521132,-0.08803998
volume_sn_voxels_feature_6,-0.036515713,-0.93416953,-0.7000131,0.05230774,-0.32535824,-0.1359823,0.72750497,1.1813619,0.45488638,-0.36818883,-0.3002259,1.3678807,-0.24526036,-1.0047786,-0.4743042,-0.8992684,0.1352833,-0.27045467,-0.8848577,-0.329285
volume_sn_voxels_feature_7,0.07879785,-0.5217318,-0.22826836,0.656842,0.07616066,0.61174625,0.35554942,1.323983,-0.27206558,0.15890865,-1.0957239,0.74700093,-0.65142787,-0.7636851,-0.26257423,0.12036221,-0.28705826,-0.13186029,-1.0644107,1.1687425
volume_sn_voxels_feature_8,1.1414549,0.23721772,0.05752638,-0.89509785,-0.12286272,0.317093,0.33438995,1.2649124,-0.10712506,0.25727457,0.2809661,0.98755985,-0.12643199,0.051563203,-0.3437259,1.2952962,0.22417153,0.22890823,0.23834851,1.1120403
volume_sn_voxels_feature_9,1.0327048,0.78882307,-0.08261922,-1.0246878,-0.30137494,0.38341436,0.020582534,1.3737568,0.051210765,0.32961586,0.5196576,0.7793181,0.19092685,0.6234648,-0.05365541,1.3763894,0.31548175,0.45918614,0.5102157,1.2554293
