Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels_feature_0,0.082425855,0.025365243,-1.2865622,0.3713627,0.96900904
volume_sn_voxels_feature_1,0.27799642,-0.32878736,-1.3235912,0.6015484,0.79902565
volume_sn_voxels_feature_2,-0.026209194,0.36215088,-1.3726875,-0.31499237,0.9678165
volume_sn_voxels_feature_3,0.5389747,0.34749994,-1.5021892,0.102201544,0.89052576
volume_sn_voxels_feature_4,0.55933756,-0.32437313,-1.6881416,0.46516785,0.93643355
volume_sn_voxels_feature_5,0.100424655,0.4508122,-1.3114778,-0.41675937,0.8863137
volume_sn_voxels_feature_6,0.1574264,0.2461657,-1.6158148,-0.2602022,0.9701236
volume_sn_voxels_feature_7,0.31273752,0.12220862,-1.7399285,-0.2036681,0.8121831
volume_sn_voxels_feature_8,0.7091828,-0.31780323,-1.8657745,0.29776034,0.85138386
volume_sn_voxels_feature_9,0.11798509,0.3277264,-1.2688496,-0.84284854,0.22612499
volume_sn_voxels_feature_10,0.24597627,0.4505237,-1.5165724,-0.8006667,1.0009632
volume_sn_voxels_feature_11,-0.1280912,0.37774804,-1.4279943,-0.6512444,0.81537896
volume_sn_voxels_feature_12,0.070591286,0.60770416,-1.6642941,-0.64979446,0.71990144
volume_sn_voxels_feature_13,0.106139086,0.24531779,-1.719212,-0.84967047,0.50472057
volume_sn_voxels_feature_14,0.30471763,0.04140888,-1.8417718,-0.33884886,0.94736755
volume_sn_voxels_feature_15,0.6888142,-0.22890009,-1.9470198,-0.08585615,0.9439534
volume_sn_voxels_feature_16,-0.1781443,-0.3272573,-1.324376,-0.5706604,0.15708818
volume_sn_voxels_feature_17,0.03481204,-0.051390033,-1.4157205,-0.81777143,0.43824452
volume_sn_voxels_feature_18,0.15795214,0.41480184,-1.7596421,-0.9675488,1.006098
volume_sn_voxels_feature_19,0.26155767,0.42642322,-1.8293402,-0.835184,0.73751205
volume_sn_voxels_feature_20,0.1572271,0.3056163,-1.8711315,-0.7696128,0.827774
volume_sn_voxels_feature_21,-0.23661293,-0.44931263,-1.5582021,-0.52668095,0.15922007
volume_sn_voxels_feature_22,-0.30738208,-0.47294882,-1.6568699,-0.8192078,0.11784541
volume_sn_voxels_feature_23,-0.02129599,0.058421727,-2.0103517,-1.0065528,0.32112655
volume_sn_voxels_feature_24,0.08323846,0.30904958,-1.8028107,-0.8424613,0.7777781
volume_sn_voxels_feature_25,-0.18009968,0.15689978,-1.8362215,-0.84853697,0.9365868
volume_sn_voxels_feature_26,-0.24239688,-0.4364108,-1.9388671,-0.73662996,0.19044556
volume_sn_voxels_feature_27,-0.3169415,-0.13865697,-1.8603635,-0.8399709,0.95213926
volume_sn_voxels_feature_28,-0.13763814,0.08312145,-1.9085838,-0.8512193,0.5542236
volume_sn_voxels_feature_29,-0.18096381,-0.35822415,-1.9122984,-0.61036783,0.5575287
volume_sn_voxels_feature_30,-0.49588862,-0.38500628,-1.963423,-0.6716945,0.36075804
volume_sn_voxels_feature_31,-0.018672556,-0.25478914,-2.112241,-0.6818887,0.42413238
volume_sn_voxels_feature_32,-0.53789234,-0.7505167,-1.629344,-0.056450583,-0.19574939
volume_sn_voxels_feature_33,-0.4021574,-0.53304297,-1.9519668,-0.32423818,0.27961347
volume_sn_voxels_feature_34,-0.04310083,-0.4146491,-2.423072,-0.48602074,0.45016965
volume_sn_voxels_feature_35,0.15225023,-0.2213738,-2.3347957,-0.6046492,0.6841717
volume_sn_voxels_feature_36,0.01471368,-0.054594602,-2.4307137,-0.6632064,0.69067645
volume_sn_voxels_feature_37,-0.16489272,-0.6161852,-1.617651,0.115980685,-0.059170075
volume_sn_voxels_feature_38,0.06656957,-0.5443919,-2.0445726,-0.2686204,0.3313524
volume_sn_voxels_feature_39,0.42819256,-0.2441871,-2.3889425,-0.6278771,0.36923933
volume_sn_voxels_feature_40,0.5257641,-0.15523337,-2.2430744,-0.56298023,0.35458544
volume_sn_voxels_feature_41,0.610619,-0.41008797,-1.289983,0.64574796,0.3721335
volume_sn_voxels_feature_42,0.24529605,0.0073782178,-1.3887129,0.18776982,0.76451874
volume_sn_voxels_feature_43,0.6765049,-0.32928708,-1.4407986,0.553139,0.9696155
volume_sn_voxels_feature_44,0.01647984,0.21240444,-1.4122847,-0.2219438,0.8519703
volume_sn_voxels_feature_45,0.83388954,-0.09327973,-1.6937441,-0.10491579,0.81630355
volume_sn_voxels_feature_46,0.92139745,-0.30316097,-2.0402117,0.44346732,0.87299424
volume_sn_voxels_feature_47,0.33698106,0.24680859,-1.5052136,-0.53585017,0.9047748
volume_sn_voxels_feature_48,0.035652265,0.8445455,-1.6949806,-0.5544781,0.5960051
volume_sn_voxels_feature_49,0.5601607,0.088187344,-1.9500338,-0.31615278,0.9688857
volume_sn_voxels_feature_50,0.704548,-0.3251189,-2.0942438,0.019011023,0.9121458
volume_sn_voxels_feature_51,-0.070759706,0.22410251,-1.2838928,-0.81993514,0.8647856
volume_sn_voxels_feature_52,0.20699526,0.33437037,-1.5442761,-0.95889586,0.73684525
volume_sn_voxels_feature_53,0.28415477,0.22616738,-1.6962699,-0.7110156,0.7743233
volume_sn_voxels_feature_54,0.49142566,-0.2456144,-2.0060449,-0.25358692,1.179099
volume_sn_voxels_feature_55,0.1145276,0.10173024,-1.3418936,-1.0223572,0.94002026
volume_sn_voxels_feature_56,0.11744802,0.18741229,-1.6080204,-0.88108826,0.57548857
volume_sn_voxels_feature_57,-0.3631041,-0.47637913,-1.3566345,-0.88244706,0.2567552
volume_sn_voxels_feature_58,-0.09213197,-0.18392594,-1.6731894,-1.0816271,0.46271962
volume_sn_voxels_feature_59,-0.72460157,-0.92075896,-1.5233324,-0.31281015,-0.12289768
volume_sn_voxels_feature_60,-0.5431792,-0.72926754,-1.6428541,-0.56664586,-0.009187344
volume_sn_voxels_feature_61,-0.09201339,-0.67087525,-1.6068376,-0.82510185,0.027366497
volume_sn_voxels_feature_62,-0.59868324,-0.99797916,-1.5619156,-0.008266872,-0.23802821
volume_sn_voxels_feature_63,-0.668349,-0.9366205,-1.6432816,-0.3161365,-0.074374825
volume_sn_voxels_feature_64,-0.7302425,-1.2128668,-1.4350088,0.5854704,-0.3270085
volume_sn_voxels_feature_65,-0.7591662,-1.1525797,-1.4450805,0.19945852,-0.13912381
volume_sn_voxels_feature_66,-0.83937705,-1.5393348,-1.3816506,0.6954342,-0.6540288
volume_sn_voxels_feature_67,-0.8864113,-1.3572376,-1.6497705,0.75058836,-0.19206859
volume_sn_voxels_feature_68,-0.70799667,-1.184544,-1.8202688,0.36605346,0.11250073
volume_sn_voxels_feature_69,0.23783486,-0.38641047,-2.4544938,-0.86168516,0.43356082
volume_sn_voxels_feature_70,-0.41893354,-1.3842274,-1.4792801,0.92676646,-0.48174754
volume_sn_voxels_feature_71,-0.18982309,-1.2677966,-1.7454175,0.70741236,-0.2418096
volume_sn_voxels_feature_72,0.03505862,-1.0105883,-1.7220267,0.46156102,0.05623517
volume_sn_voxels_feature_73,0.40603882,-0.69713956,-1.9543326,-0.21133657,-0.11463716
volume_sn_voxels_feature_74,0.40204376,-0.07944384,-1.4003748,0.09136018,0.89985603
volume_sn_voxels_feature_75,0.5753271,-0.061983604,-1.7772257,-0.1898466,0.82811177
volume_sn_voxels_feature_76,0.93756914,-0.33327377,-1.8352656,0.20776753,0.5205777
volume_sn_voxels_feature_77,0.34899187,0.12891546,-1.7747127,-0.6611325,0.8034325
volume_sn_voxels_feature_78,0.80854684,-0.36284605,-1.8310828,-0.15420946,0.79430723
volume_sn_voxels_feature_79,0.32746255,0.102862775,-1.7825577,-0.9084162,1.2094738
volume_sn_voxels_feature_80,0.04047835,-0.3795261,-1.2635539,-0.98998475,0.8068035
volume_sn_voxels_feature_81,0.11036743,-0.09959531,-1.4677105,-0.9969025,0.6809312
volume_sn_voxels_feature_82,0.16562638,-0.45757386,-1.2942876,-0.88136035,0.67873245
volume_sn_voxels_feature_83,-0.49268597,-1.1312326,-1.4244334,-0.037697807,-0.010472638
volume_sn_voxels_feature_84,-0.6082702,-0.9985684,-1.526251,-0.3548921,0.29951468
volume_sn_voxels_feature_85,-0.6944755,-1.3358998,-1.1990508,0.55771166,-0.51208705
volume_sn_voxels_feature_86,-0.775113,-1.4375548,-1.3729172,0.364728,-0.22623329
volume_sn_voxels_feature_87,-0.5756402,-1.3620521,-1.5442123,0.047583397,0.07272308
volume_sn_voxels_feature_88,-1.0267092,-1.4700134,-1.0686461,0.61118263,-0.58004093
volume_sn_voxels_feature_89,-0.8510541,-1.5635767,-1.3353364,0.5263006,-0.31290668
volume_sn_voxels_feature_90,-1.0786885,-1.7491995,-1.848397,0.4572866,0.05272522
volume_sn_voxels_feature_91,0.27747577,0.16041428,-1.9931792,-1.5642173,0.36864388
volume_sn_voxels_feature_92,-0.99039567,-1.6996359,-1.0830287,0.69809157,-0.58091944
volume_sn_voxels_feature_93,-1.4125726,-1.9937091,-1.4382567,0.75874066,-0.12861268
volume_sn_voxels_feature_94,-1.2534794,-1.799587,-1.7696906,0.5086097,0.46555066
volume_sn_voxels_feature_95,-0.55558985,-1.1082965,-2.0241015,-0.44103828,0.4819183
volume_sn_voxels_feature_96,0.38614887,-0.08061111,-2.0406141,-1.2867423,0.3250623
