Subject_ID,Factor_1,Factor_2
Subject_1,-0.11510984,-1.0820042
Subject_2,0.09681088,1.0184572
Subject_3,-1.0380687,0.25720683
Subject_4,-2.205586,0.7029529
Subject_5,0.2028775,0.27016905
Subject_6,-1.176501,-1.0320709
Subject_7,0.10045012,-0.07145274
Subject_8,0.32839963,0.3083272
Subject_9,-0.69746065,2.2884798
Subject_10,1.3621844,0.2998429
Subject_11,0.18151,0.14209601
Subject_12,1.9545768,-1.3756274
Subject_13,0.26501167,2.484111
Subject_14,-0.47280976,-1.9889152
Subject_15,-0.05701279,1.184538
Subject_16,-0.88544905,0.67887837
Subject_17,0.8004586,-0.72659093
Subject_18,5.373315,-0.92097646
Subject_19,3.4578683,1.7698214
Subject_20,0.48691142,1.189386
Subject_21,0.35503942,-1.1765862
Subject_22,1.7242424,1.2061805
Subject_23,1.0338079,-1.2507288
Subject_24,0.46564037,0.24635214
Subject_25,-0.9895156,2.1626616
Subject_26,0.3141609,-0.81065565
Subject_27,-0.4486913,2.3469563
Subject_28,-1.960907,-1.2328701
Subject_29,-0.2241583,1.2844995
Subject_30,-1.0445299,1.5862916
Subject_31,-0.15649119,2.2805533
Subject_32,0.7759791,-1.3249289
Subject_33,-0.871673,-1.0974135
Subject_34,1.3431736,-2.1852198
Subject_35,-0.12115534,-2.604631
Subject_36,0.63854986,1.6942251
Subject_37,-0.10102085,0.66671973
Subject_38,0.75185305,2.1264255
Subject_39,0.3623057,1.5455662
Subject_40,0.3033024,-1.3974224
Subject_41,1.1716073,1.2295105
Subject_42,-0.2127439,1.1151454
Subject_43,0.014576435,1.6309719
Subject_44,0.6770862,0.84207004
Subject_45,1.5741866,1.6631389
Subject_46,1.3579004,1.679014
Subject_47,-0.5821174,-1.1035681
Subject_48,0.07373228,1.4773504
Subject_49,0.15756074,1.0761211
Subject_50,1.1558629,-1.8937106
Subject_51,1.3131566,-1.8790104
Subject_52,-0.13700964,2.0705397
Subject_53,-1.1080835,-1.1091626
Subject_54,-0.8048841,-1.3155185
Subject_55,-0.94570845,2.4399557
Subject_56,0.31827262,-0.98335075
Subject_57,-1.2399352,0.61274934
Subject_58,0.008292533,2.3703568
Subject_59,1.4504408,-0.48714164
Subject_60,0.029547757,1.9455923
Subject_61,0.3564368,-0.27581334
Subject_62,1.1934291,-1.9224956
Subject_63,-0.7010653,0.060486235
Subject_64,-0.3891339,1.3284296
Subject_65,-0.7211771,-1.5590394
Subject_66,0.9478751,-1.0894965
Subject_67,0.38660574,-1.653624
Subject_68,0.16250141,-1.9340333
Subject_69,2.077351,-2.6668715
Subject_70,-0.6626246,0.9960852
Subject_71,-0.27775794,-0.119294666
Subject_72,-0.039799627,-0.6717275
Subject_73,-0.41482264,0.7496829
Subject_74,0.4760993,0.74426955
Subject_75,0.005263311,0.43493664
Subject_76,0.4438492,1.4055258
Subject_77,0.05475155,1.8107178
Subject_78,-0.4695102,-0.3824998
Subject_79,-0.97459006,-2.2683923
Subject_80,0.37766054,2.2107809
Subject_81,-1.5714875,-0.9026624
Subject_82,-0.5289826,-0.842941
Subject_83,-0.8410083,-1.1624969
Subject_84,0.15575457,1.1606779
Subject_85,0.13057946,2.1132
Subject_86,0.8668972,-0.42895275
