Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.07433369,-1.9532084,1.6707007,-0.74003404
Subject_2,-0.18568161,-1.2824885,1.0511863,0.2586881
Subject_3,-0.15065175,-0.8641079,-0.26492423,-0.7890203
Subject_4,1.0925977,1.415139,-0.74260825,-0.4903847
Subject_5,-0.19329274,0.6802808,0.6027679,0.61931705
Subject_6,-0.15941499,-0.70134103,-0.12287267,0.20778824
Subject_7,-0.14058158,0.042166516,-0.09765994,-0.47452098
Subject_8,-0.045444027,-0.43852398,-0.011771026,0.49677715
Subject_9,0.027779208,1.4580052,-1.7057356,-0.6109049
Subject_10,0.23650363,-0.8961063,-0.5170912,0.8281925
Subject_11,-0.3734255,1.4870323,0.10604356,-0.25594935
Subject_12,-0.103352025,-2.5952048,0.23968764,0.31202918
Subject_13,0.01231434,2.3617473,-1.9041618,3.3413966
Subject_14,-1.1278375,-1.7164096,0.22896287,-0.8974756
Subject_15,-0.59077466,-1.7772712,-0.2554139,0.7694249
Subject_16,0.18699682,1.0175723,0.22160278,0.24203543
Subject_17,-1.2010955,0.7419284,1.4289423,0.17406845
Subject_18,0.056192227,1.9230714,-0.15044329,1.5470366
Subject_19,0.64773315,1.778873,-1.5222055,1.8004159
Subject_20,1.5792933,0.92830867,-1.1475639,1.2946954
Subject_21,0.25815308,0.8154626,0.73507035,-0.6518449
Subject_22,-0.13655996,3.8852859,0.5538235,0.55801046
Subject_23,0.07465112,-1.6090591,-0.3012745,4.711437
Subject_24,-2.0588987,-2.279324,0.6486006,-0.49584943
Subject_25,-0.16171026,0.7667739,1.0003843,-0.61248875
Subject_26,-0.39803025,0.825171,0.6943692,0.08704487
Subject_27,0.52456427,1.4297907,0.3096612,-0.7584091
Subject_28,-0.055309087,-2.3760233,0.606318,-0.122344494
Subject_29,-0.8054649,-0.55592805,-0.058225304,-0.9731789
Subject_30,2.2319882,1.5739803,-1.025176,-0.4392028
Subject_31,-0.30975223,1.5166502,0.35296586,-0.121043615
Subject_32,0.32786927,1.7125708,-0.6078491,1.6758106
Subject_33,-0.8580584,-1.8844528,0.12833172,-0.5150042
Subject_34,0.15353386,2.167172,-0.94426495,0.4408888
Subject_35,0.61074543,0.13610993,-0.29886687,0.2777796
Subject_36,0.76574737,1.0119168,1.6964272,1.1509724
Subject_37,-0.22257414,-0.37630856,-1.1449753,-1.3484378
Subject_38,-0.12002727,1.3590069,-0.8874952,-1.264182
Subject_39,1.8294934,1.7061205,-0.9354051,1.4395329
Subject_40,0.9686092,1.500239,0.3451972,-0.7657408
Subject_41,0.17997567,-0.1041818,-0.20003721,-0.61052006
Subject_42,-0.020994952,2.0514245,0.1325274,-0.51394534
Subject_43,0.38133132,2.0270064,-0.9872636,-0.07432082
Subject_44,0.30560654,2.3734257,-0.46283814,0.47395927
Subject_45,0.50934094,0.88314617,-0.8595484,0.7272069
Subject_46,0.06462111,3.3211455,-1.2283354,0.95877117
Subject_47,0.76297724,-1.9797958,-1.0477588,0.7273653
Subject_48,-0.09946818,2.0947459,-0.2789846,1.5298619
Subject_49,2.3117187,-0.54040354,4.4566803,0.32405585
Subject_50,-0.2977173,1.6209439,-0.030270068,0.7711204
Subject_51,0.65951806,1.8615664,2.162172,-0.45726666
Subject_52,0.5614731,-0.77150834,-0.41782168,0.2730487
Subject_53,0.0969235,-1.5486338,-1.1729788,-1.2457842
Subject_54,-0.6799051,-1.914055,0.3923046,-0.39776558
Subject_55,0.7376154,3.432158,-0.7128008,0.64821506
Subject_56,-0.42225796,1.5802611,0.6783863,0.5598931
Subject_57,-1.2991132,-3.494574,1.9017518,-1.0628037
Subject_58,1.282053,3.5457306,0.5479494,0.0886239
Subject_59,-1.1296319,-1.2212276,0.06816429,-0.43737826
Subject_60,-0.019147562,-1.0803887,-0.30065477,-0.42254382
Subject_61,1.6189623,2.3441944,-0.6995236,1.3589771
Subject_62,-0.0039128154,-0.1432301,-0.58849996,0.5439775
Subject_63,-0.08249455,-1.6163336,0.9629617,-1.0650598
Subject_64,0.093114406,1.9873037,-0.6359729,0.41976935
Subject_65,0.63331705,0.7696834,0.27277568,0.749963
Subject_66,-0.13071758,1.1268599,-0.44486487,-0.47886053
Subject_67,1.414874,-2.42362,-1.0256023,0.40259665
Subject_68,0.4270098,-0.42625052,2.0438335,0.41039765
Subject_69,-0.26578793,-1.7695646,0.3517412,0.91613835
Subject_70,-0.26004502,0.36159432,0.08223013,0.72280496
Subject_71,-0.1780661,-1.6751435,-0.07857985,-0.99803966
Subject_72,0.10802508,1.3491102,0.14816664,-0.08671088
Subject_73,-0.14146149,-2.7189693,0.022369774,-0.3811959
Subject_74,0.6731164,-1.5900046,0.58980155,-0.5812722
Subject_75,1.1154504,1.4321752,1.435151,2.396581
Subject_76,0.54817414,1.3854731,-0.06339038,-0.4868208
Subject_77,0.15538213,-0.40694973,-0.041844863,1.2477202
Subject_78,0.35866022,-1.5432929,-1.7829875,0.18395004
Subject_79,-0.5318153,-5.471316,1.0845585,-1.2460716
Subject_80,0.02411458,2.127086,-0.11029976,0.5262159
Subject_81,-1.2455609,-0.81636745,-0.19327319,-0.9744193
Subject_82,1.7248071,-2.8882945,-0.46823934,-1.8719548
Subject_83,2.952595,-1.9002181,-0.72142255,-0.27665257
Subject_84,0.62996185,1.5011919,-0.0020194384,2.5081868
Subject_85,-0.17497192,2.4639177,-0.11330262,-0.6588297
Subject_86,-0.18431675,1.8220165,0.0012062195,1.0031327
