Subject_ID,Factor_1,Factor_2
Subject_1,-0.91638094,-0.58465636
Subject_2,0.6440383,-0.431483
Subject_3,-0.861353,-0.79126304
Subject_4,-0.97631776,1.7987822
Subject_5,0.7673877,0.59414977
Subject_6,0.69352734,-0.15445626
Subject_7,-0.66664594,-0.7549116
Subject_8,1.1580387,-0.21020655
Subject_9,-0.37880546,-0.07201406
Subject_10,1.0409548,0.6488925
Subject_11,0.0013340627,-0.94778997
Subject_12,0.7829981,-0.2092703
Subject_13,1.500033,-0.46848834
Subject_14,-0.9810962,-0.4191941
Subject_15,0.5105247,-0.18357107
Subject_16,0.79033554,0.78776336
Subject_17,0.56853163,-0.9488709
Subject_18,1.7715842,-0.14283897
Subject_19,1.2150778,1.3252159
Subject_20,-0.62257266,2.392366
Subject_21,0.6754775,0.8207612
Subject_22,0.59836495,-0.35908127
Subject_23,2.4861252,0.7449816
Subject_24,-0.5662846,-0.8481992
Subject_25,-0.90786254,-0.5409628
Subject_26,0.76721287,-0.896762
Subject_27,-1.4941397,0.7090002
Subject_28,-0.5385405,-0.6274919
Subject_29,-0.587243,-0.45483837
Subject_30,-1.0174822,0.2956134
Subject_31,-0.49467906,-0.7207752
Subject_32,1.3726152,0.8206777
Subject_33,-0.9969784,-0.5438387
Subject_34,1.0964704,1.1203921
Subject_35,-0.6463384,0.98927575
Subject_36,0.9034316,1.8615426
Subject_37,-1.2944342,-0.6562983
Subject_38,0.0359005,-0.3575934
Subject_39,0.87931544,0.5977836
Subject_40,-1.0452213,0.8609655
Subject_41,-1.0572644,0.13420288
Subject_42,-0.6954483,0.06422673
Subject_43,-0.43437502,0.49182191
Subject_44,0.80922854,0.4078838
Subject_45,-0.21713178,-0.07828397
Subject_46,1.2155428,0.6399595
Subject_47,0.39635715,0.7754258
Subject_48,0.9859949,-0.924392
Subject_49,1.298484,2.0690048
Subject_50,1.2390629,-0.9244579
Subject_51,-0.7667035,1.028189
Subject_52,0.24531007,0.5543654
Subject_53,-1.0044817,0.22069757
Subject_54,-1.0233473,-0.8006886
Subject_55,1.1848507,-0.58298326
Subject_56,0.7344918,-0.88487446
Subject_57,-0.63043827,-0.5705976
Subject_58,-0.6693751,0.5988074
Subject_59,-0.45888826,-0.2623412
Subject_60,0.41405755,-0.20200294
Subject_61,0.60012203,1.1012148
Subject_62,0.957517,-0.13785039
Subject_63,-0.73753023,0.16967662
Subject_64,-0.8878591,0.46705568
Subject_65,1.3790011,0.47504646
Subject_66,-0.7524676,-0.86491376
Subject_67,0.35187024,1.3854586
Subject_68,-0.3697781,0.2934494
Subject_69,1.2336125,-0.82247746
Subject_70,0.46514446,-1.7355219
Subject_71,-0.6468876,-0.6684739
Subject_72,-0.5016259,0.61353457
Subject_73,-0.7335815,-0.56957567
Subject_74,-0.28999898,0.49915335
Subject_75,0.919509,1.3334341
Subject_76,0.038910348,0.3641838
Subject_77,1.2112044,0.047368422
Subject_78,-0.1524665,0.91200393
Subject_79,-0.68234247,-1.245851
Subject_80,0.45461142,0.22512913
Subject_81,-0.63239425,0.03591226
Subject_82,-0.6976639,-0.5374848
Subject_83,-0.7380058,2.2383668
Subject_84,1.2315146,0.4349011
Subject_85,-0.64800274,-0.48230052
Subject_86,1.0611854,-0.56780887
