Subject_ID,Factor_1,Factor_2
Subject_1,-0.4907484,0.15659969
Subject_2,0.5483434,0.4568008
Subject_3,-0.7713162,0.6216334
Subject_4,-0.98210514,-1.3424512
Subject_5,1.2375765,-0.2931099
Subject_6,0.6300158,0.7394603
Subject_7,-0.4954556,1.6426016
Subject_8,1.0651033,0.632106
Subject_9,0.1908759,-0.33645678
Subject_10,0.9565442,-0.39474335
Subject_11,0.10068371,0.599597
Subject_12,0.39717388,0.45843568
Subject_13,1.5821024,0.14645639
Subject_14,-0.92279786,0.58641064
Subject_15,0.7533294,0.5182127
Subject_16,0.8989079,-0.6747937
Subject_17,0.83746374,0.7983858
Subject_18,1.8014588,-0.19030756
Subject_19,1.2564323,-0.62127095
Subject_20,-0.24688947,-2.2520504
Subject_21,0.7469302,-0.7191717
Subject_22,0.9792781,0.66712636
Subject_23,2.2177463,-0.6549168
Subject_24,-0.6023145,0.8249734
Subject_25,-1.0603935,0.16132948
Subject_26,-0.2513586,1.0577842
Subject_27,-0.7432271,-0.5730565
Subject_28,-0.75031537,0.7703257
Subject_29,-0.4905111,0.7053903
Subject_30,-0.6773588,-0.9328594
Subject_31,-0.5741685,0.6488295
Subject_32,1.5139056,-0.40801254
Subject_33,-0.49031827,0.8063196
Subject_34,1.0502304,-1.1364714
Subject_35,-0.54099977,-0.43780884
Subject_36,0.7491823,-1.7098527
Subject_37,-1.3037887,0.53911895
Subject_38,0.35842898,1.038172
Subject_39,0.5480384,-0.5134186
Subject_40,-1.259402,-0.5777246
Subject_41,-1.1620308,0.014832294
Subject_42,-0.32481012,-0.19692315
Subject_43,-0.06595548,-1.2509649
Subject_44,0.90727603,-0.87257755
Subject_45,-0.21364391,0.2282605
Subject_46,1.0085063,-0.8554938
Subject_47,0.15703723,-0.9231701
Subject_48,0.9108096,0.6926034
Subject_49,1.2026262,-2.4169989
Subject_50,0.8805978,0.20050052
Subject_51,-0.8815804,-0.6760236
Subject_52,-0.17817748,-1.4722177
Subject_53,-0.90047175,-0.17324777
Subject_54,-1.1909631,0.5449995
Subject_55,1.0105478,-0.160226
Subject_56,0.72569364,0.67378277
Subject_57,-0.9150661,0.70400894
Subject_58,-0.34273362,-0.81627065
Subject_59,-0.63138926,0.55256724
Subject_60,0.4251348,0.54680127
Subject_61,0.47185588,-1.0112308
Subject_62,1.0067737,-0.16061836
Subject_63,-0.4165588,-0.020207416
Subject_64,-0.98365533,-0.45543265
Subject_65,1.1034416,-0.7821599
Subject_66,-0.37924796,0.47836992
Subject_67,0.064614855,-1.8595799
Subject_68,-0.4796401,-0.7916455
Subject_69,1.0507205,0.6102604
Subject_70,0.24477234,0.31460834
Subject_71,-0.64753246,0.6098245
Subject_72,-0.11036344,-0.48458487
Subject_73,-0.8436375,0.26579607
Subject_74,-0.2787102,-0.7394723
Subject_75,0.9303509,-1.5109638
Subject_76,0.33817583,-0.899693
Subject_77,1.0496975,-0.6561524
Subject_78,-0.16793656,-0.5398325
Subject_79,-0.9955752,1.0509161
Subject_80,0.9659229,-0.42578515
Subject_81,-1.3007936,0.49757543
Subject_82,-1.1431702,0.70335174
Subject_83,-0.8514845,-2.9755423
Subject_84,0.9829291,-0.6281558
Subject_85,-0.76670414,0.35938796
Subject_86,1.1474388,0.58703846
