Subject_ID,Factor_1,Factor_2
Subject_1,1.4771994,0.24579112
Subject_2,1.5813982,0.10080668
Subject_3,0.9183665,0.16899057
Subject_4,1.9716696,-2.807909
Subject_5,-2.0525527,-1.3693562
Subject_6,0.80542994,0.042193532
Subject_7,-0.33156958,0.6303131
Subject_8,-0.31077936,0.4434715
Subject_9,-2.5607772,0.508992
Subject_10,0.9951454,-0.1463586
Subject_11,-0.7857577,0.70860565
Subject_12,4.95371,0.52083755
Subject_13,-2.3635278,0.15096271
Subject_14,1.7887871,0.13702059
Subject_15,1.8839929,0.13575049
Subject_16,-1.3802907,-0.35901606
Subject_17,-1.0123801,0.35092327
Subject_18,-1.6140497,0.842788
Subject_19,-0.9100694,-2.3323998
Subject_20,-2.2732334,-1.9525995
Subject_21,0.030021805,-0.75058824
Subject_22,-1.0910684,0.084825136
Subject_23,2.6835792,-0.36318585
Subject_24,1.1160382,0.40543637
Subject_25,1.0818089,0.2989576
Subject_26,0.7883027,0.692351
Subject_27,-1.3462592,-1.5249572
Subject_28,1.6669283,0.6591332
Subject_29,0.36675277,0.234077
Subject_30,-1.9418303,-0.4556894
Subject_31,-0.7137256,0.15888661
Subject_32,-1.4546107,-0.21883841
Subject_33,-1.3495256,0.27018505
Subject_34,-2.5000303,-0.97022665
Subject_35,-0.14602345,-0.1988333
Subject_36,-1.8456663,-1.8838403
Subject_37,-0.61500275,0.7028581
Subject_38,-1.0015262,0.22039236
Subject_39,-1.8888595,-0.2798305
Subject_40,-0.6634537,-1.4596385
Subject_41,-2.3985593,0.24824072
Subject_42,-1.5144817,0.03228786
Subject_43,-2.3141851,-0.49707577
Subject_44,-1.3297687,-0.5538271
Subject_45,-1.7650436,-0.010451948
Subject_46,-2.153423,-0.5374006
Subject_47,2.090823,-0.39479703
Subject_48,-1.5496106,0.45089844
Subject_49,1.5450794,-1.7478443
Subject_50,-1.116565,0.20018287
Subject_51,-0.7359527,-0.19463167
Subject_52,1.2506908,-0.77418435
Subject_53,2.7094333,-0.027338436
Subject_54,3.1937885,0.14299166
Subject_55,-3.6426742,0.8905122
Subject_56,-0.6927588,0.89550924
Subject_57,2.3977067,0.10817233
Subject_58,-4.417357,-1.4401813
Subject_59,0.6098204,0.13035107
Subject_60,-1.4104426,-0.025128005
Subject_61,-3.698682,-0.95777845
Subject_62,-1.348002,0.36644205
Subject_63,1.713562,-0.29976466
Subject_64,-3.1580021,-0.09070906
Subject_65,-0.7441429,-0.26650545
Subject_66,-1.0157658,0.1575032
Subject_67,-3.1685474,-1.5809965
Subject_68,0.528623,-0.2940371
Subject_69,1.4201384,0.40013966
Subject_70,0.22907159,0.33934367
Subject_71,1.6879785,1.107807
Subject_72,-1.4877052,-0.5149703
Subject_73,3.2393575,1.60248
Subject_74,1.7825804,-0.13702555
Subject_75,-2.696432,-1.7437323
Subject_76,-1.271813,-0.18680215
Subject_77,-1.5053711,-0.60276765
Subject_78,1.4772971,-1.0584118
Subject_79,3.9701104,0.44754437
Subject_80,-1.988381,-0.026874244
Subject_81,2.1751208,0.5800943
Subject_82,2.5170465,0.5697815
Subject_83,2.9614537,-2.2378166
Subject_84,-0.41033503,-0.1369255
Subject_85,-2.6386015,0.21689443
Subject_86,-2.8861847,1.3664436
