Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.17511079,-0.019236619,0.311346,0.14606
Subject_2,-0.30789357,-1.5897098,0.65935314,1.8607903
Subject_3,0.30103183,0.45885408,-1.5934024,-0.60267985
Subject_4,-0.37953445,-0.18239205,-0.3568559,0.7404592
Subject_5,-1.3645865,-0.27734336,2.0074818,-1.4455882
Subject_6,-1.1421249,0.33096355,-0.14136375,0.6862486
Subject_7,0.6607643,-0.068683736,0.48356488,0.33991003
Subject_8,-1.685412,-0.05571584,0.1277992,-1.833958
Subject_9,-0.12855518,-2.0910745,1.1851891,0.9672617
Subject_10,-0.44460106,-0.33187583,0.710244,1.8963852
Subject_11,-0.6483495,-0.12622015,-1.6058934,1.1260389
Subject_12,-1.0632701,1.0133145,0.92129946,-1.0328711
Subject_13,-0.59878945,-2.3547244,0.97819775,1.0886877
Subject_14,-0.49272996,0.9003847,-0.99263346,-0.5014605
Subject_15,1.8569819,0.60723937,-0.088231415,0.8396957
Subject_16,0.9758252,-1.8905455,1.5277678,0.5205401
Subject_17,0.2229345,0.4371339,0.17661186,0.7634544
Subject_18,0.78312355,3.3456,-0.67117405,-0.58273673
Subject_19,0.03130317,1.3301945,-1.0187993,0.6439826
Subject_20,0.21458894,-1.317461,0.5374342,0.45621574
Subject_21,-0.7179833,1.1245357,-1.5357679,0.3083366
Subject_22,-0.06772703,0.17742395,0.19578965,1.471823
Subject_23,0.9222003,1.207666,-0.4804274,-0.95012873
Subject_24,0.39921087,-0.23372498,0.715724,0.3689306
Subject_25,-1.5544332,-1.166481,1.1376505,-1.2879498
Subject_26,-0.7947671,0.6403569,-1.4199967,0.89394593
Subject_27,0.5356596,-0.8470996,1.5015098,-0.66168046
Subject_28,-0.04686142,0.97819185,-0.7486124,0.3023719
Subject_29,1.2442884,0.5559275,-0.11554043,2.667065
Subject_30,0.9184622,-1.2361976,1.04844,-1.1224045
Subject_31,1.2541634,-0.6816492,-0.5352249,0.90814275
Subject_32,-0.50628763,-1.098815,-1.1617693,-0.71778494
Subject_33,0.19453469,0.71061784,-0.7094146,0.25720835
Subject_34,0.62519765,1.2875153,1.0021818,1.2914066
Subject_35,-1.4333887,-0.92410505,0.08295451,-0.26319498
Subject_36,0.8181732,-1.5028721,1.4693059,-1.8281897
Subject_37,-0.021188775,-0.43117428,0.22966906,0.18692948
Subject_38,0.33379096,-1.4026153,0.7088496,-0.34791654
Subject_39,-0.63773936,-0.50557595,1.2723218,-0.17005208
Subject_40,0.6848805,-0.27529618,0.10774905,1.0041043
Subject_41,1.1558712,-0.83141005,0.13804655,0.12138913
Subject_42,0.45525584,-1.4319823,1.0312839,-0.69238025
Subject_43,-1.0772105,-0.734125,0.5053565,0.61001605
Subject_44,-0.050408795,-0.15715456,0.6806008,-0.40648142
Subject_45,-1.6485687,-1.0607547,0.98622674,-0.13852257
Subject_46,-2.0169868,-1.3942671,1.1330935,-0.8924075
Subject_47,-0.9347319,0.33266774,-0.9651336,0.44842687
Subject_48,0.66977257,-1.0333792,-1.5163798,-0.6096937
Subject_49,-0.4905982,-0.42413694,0.2717735,-0.93501455
Subject_50,0.77997416,1.8261935,-0.60918367,1.7236109
Subject_51,0.5771872,1.1542135,-0.33393505,-0.86834943
Subject_52,-0.48774028,-0.33263713,-0.043080546,-0.49257782
Subject_53,0.07390652,0.767349,1.0132141,-0.25260767
Subject_54,0.66696936,1.1008496,-0.95627564,0.4886797
Subject_55,-0.16983193,-1.9121753,0.96474785,0.43002093
Subject_56,-0.0933837,0.56224847,-0.6025045,1.613324
Subject_57,-0.7494277,0.4333431,-1.1575884,-0.6273277
Subject_58,0.73770344,0.63847446,1.5233049,-0.2819028
Subject_59,-0.9745154,0.50637704,-0.07906108,-0.55475885
Subject_60,0.9311005,1.1440552,-1.0641848,-1.4220843
Subject_61,1.4272765,-0.26765126,0.07114963,0.15420035
Subject_62,-0.6324506,1.566598,-1.1322436,-0.054038424
Subject_63,0.7003895,1.0050349,0.6339842,1.3937855
Subject_64,1.1516981,-2.2813811,2.2142262,-2.0445223
Subject_65,-0.6165657,0.76889354,0.83682305,-1.7629961
Subject_66,0.75690573,0.30438066,0.11948594,-0.09345083
Subject_67,-0.438359,-0.07677315,1.010317,2.815509
Subject_68,0.016808381,2.8150258,-0.85901815,-0.4959523
Subject_69,-0.8987489,2.3694131,-0.42051417,-1.8768476
Subject_70,0.48677623,-0.43066972,0.26276463,-0.5290966
Subject_71,-1.0685889,0.0065359403,-0.1834608,1.2225413
Subject_72,-0.97880864,-0.6712683,0.566907,0.2161872
Subject_73,-0.73368716,0.9492619,-1.548337,-0.31023663
Subject_74,-0.2066098,-0.4933889,-0.07070944,-1.0943946
Subject_75,-1.282,-0.15517594,0.37999672,0.6477137
Subject_76,-0.026537124,-1.1469033,0.84947133,1.0178481
Subject_77,-0.6808304,-1.3802029,1.1884215,1.2538881
Subject_78,-0.2572634,0.4483954,-0.8483006,-0.3907138
Subject_79,0.95375335,2.0448723,-1.7666616,-1.1783494
Subject_80,-0.020621613,-2.246161,1.3700192,0.038752776
Subject_81,-0.031150335,0.32691428,-0.17806397,0.25255844
Subject_82,0.4929903,0.5297088,1.4671547,-0.40089762
Subject_83,-0.0617165,1.0444598,-0.8803646,-0.33971152
Subject_84,-1.3310022,-0.33125022,-1.871867,-0.7396188
Subject_85,0.5985974,-1.7820178,0.9133443,2.0789232
Subject_86,0.55561304,0.430856,-0.88170654,0.97232646
