Subject_ID,Factor_1,Factor_2
Subject_1,-0.059123766,0.07591629
Subject_2,-0.33938682,-2.3146021
Subject_3,0.31386387,0.9057895
Subject_4,0.5915562,-0.54794353
Subject_5,-0.13984817,0.45642558
Subject_6,0.0971816,-0.5209097
Subject_7,-0.052135263,-0.22863247
Subject_8,-0.019598339,-0.56462955
Subject_9,-0.78748834,-0.7614805
Subject_10,-0.088697396,-0.3584286
Subject_11,-0.032604057,0.2017593
Subject_12,0.38001335,-0.99075747
Subject_13,-0.76595604,-0.9265552
Subject_14,0.50032663,-0.809904
Subject_15,0.12749581,-0.15353525
Subject_16,-0.5505843,-2.4942107
Subject_17,0.14937758,-1.4151359
Subject_18,1.4141736,-0.41151237
Subject_19,0.4642385,-1.4142969
Subject_20,-0.62197,-0.81168175
Subject_21,0.53424126,-0.23546329
Subject_22,-0.18513077,-1.6287607
Subject_23,0.48970795,0.63124055
Subject_24,-0.056993615,0.9294416
Subject_25,-0.37158683,0.99501556
Subject_26,0.62329566,-0.44279185
Subject_27,-0.25723496,-0.3898119
Subject_28,0.7851464,-1.0652053
Subject_29,-0.06721287,1.0388094
Subject_30,-0.41446438,0.3133457
Subject_31,-0.26085624,-1.0775291
Subject_32,0.11459949,-0.34629324
Subject_33,0.20736475,0.95077926
Subject_34,0.53977776,-0.4214089
Subject_35,-0.18616405,0.1324061
Subject_36,-0.42262417,-1.7117343
Subject_37,-0.2688945,2.2096362
Subject_38,-0.62627685,-0.52483124
Subject_39,-0.14173296,0.12540853
Subject_40,-0.14917845,-1.0526778
Subject_41,-0.28922218,-0.38424912
Subject_42,-0.17873591,-0.97607666
Subject_43,-0.3899842,2.146466
Subject_44,-0.112733744,0.6517548
Subject_45,-0.4177502,-0.2082125
Subject_46,-0.42436057,-0.32142502
Subject_47,0.22793064,0.66516906
Subject_48,-0.4355444,-0.9578579
Subject_49,-0.19665886,-0.60594726
Subject_50,0.6080522,0.36249924
Subject_51,0.41571748,-0.5306345
Subject_52,-0.11451847,-0.8826992
Subject_53,0.21487923,0.21442221
Subject_54,0.362584,0.5834228
Subject_55,-0.6015602,0.11262159
Subject_56,0.32292536,1.7721322
Subject_57,0.18685703,-1.1375405
Subject_58,-0.6950681,-1.4445785
Subject_59,0.14680871,-0.65821964
Subject_60,0.02728736,-0.90285176
Subject_61,-0.09347701,-1.9453636
Subject_62,0.5312895,-0.41909623
Subject_63,0.016734865,-0.2119906
Subject_64,-0.5132553,0.43984294
Subject_65,0.31726557,0.52624637
Subject_66,0.13043346,1.4737701
Subject_67,-0.038309712,0.5946233
Subject_68,0.531745,-0.33525681
Subject_69,0.8289954,-0.6272258
Subject_70,-0.18832362,0.16694647
Subject_71,-0.00021104033,-0.76855797
Subject_72,-0.3903375,-0.32987142
Subject_73,0.19584036,1.464357
Subject_74,-0.16943254,0.6573915
Subject_75,-0.07875707,0.47010544
Subject_76,-0.43090063,3.5067334
Subject_77,-0.7087169,-1.1492512
Subject_78,0.07074671,1.4794606
Subject_79,0.711331,-0.38691723
Subject_80,-1.0088054,-0.52454334
Subject_81,0.15942726,1.3351543
Subject_82,0.40463117,-0.84606713
Subject_83,0.29422376,-1.9841892
Subject_84,-0.117966846,-0.26643577
Subject_85,-0.5526958,0.18963389
Subject_86,0.15672405,-0.35976028
