factor_index,max_loading,mean_loading,median_loading,std_loading,nonzero_count,nonzero_pct,is_effective
0,2.2144,0.8422,0.7721,0.5082,531,0.9907,True
1,1.4965,0.8979,0.9319,0.2813,534,0.9963,True
