Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,-0.59126014,0.14620194
volume_sn_voxels_feature_1,-0.75848824,0.30861273
volume_sn_voxels_feature_2,-0.63659006,0.12675087
volume_sn_voxels_feature_3,-0.73656005,0.16730465
volume_sn_voxels_feature_4,-0.7859797,0.030013327
volume_sn_voxels_feature_5,-0.6236576,-0.40125084
volume_sn_voxels_feature_6,-0.71608645,-0.28493482
volume_sn_voxels_feature_7,-0.71316445,-0.38069522
volume_sn_voxels_feature_8,-0.7765596,-0.42265162
volume_sn_voxels_feature_9,-0.80865574,-0.2734908
volume_sn_voxels_feature_10,-0.8502847,0.31565353
volume_sn_voxels_feature_11,-0.7199631,0.3902565
volume_sn_voxels_feature_12,-0.6498285,0.12603647
volume_sn_voxels_feature_13,-0.6895272,-0.06412175
volume_sn_voxels_feature_14,-0.6734834,-0.07197729
volume_sn_voxels_feature_15,-0.6505639,-0.24933533
volume_sn_voxels_feature_16,-0.8103954,-0.19409731
volume_sn_voxels_feature_17,-0.7800321,-0.40791506
volume_sn_voxels_feature_18,-0.68368435,-0.3812365
volume_sn_voxels_feature_19,-0.8370296,-0.4566629
volume_sn_voxels_feature_20,-0.82463944,-0.5293061
volume_sn_voxels_feature_21,-0.88541824,-0.3797953
volume_sn_voxels_feature_22,-0.8138829,-0.21848303
volume_sn_voxels_feature_23,-0.82383585,-0.09496485
volume_sn_voxels_feature_24,-1.0191795,0.004049754
volume_sn_voxels_feature_25,-0.8110073,0.29634008
volume_sn_voxels_feature_26,-0.83346075,-0.55868435
volume_sn_voxels_feature_27,-0.8124865,-0.06709198
volume_sn_voxels_feature_28,-1.0476006,-0.078257605
volume_sn_voxels_feature_29,-0.78986883,0.0007391394
volume_sn_voxels_feature_30,-1.0531981,0.017172346
volume_sn_voxels_feature_31,-0.94922423,0.04974318
volume_sn_voxels_feature_32,-0.78005177,0.023011234
volume_sn_voxels_feature_33,-1.1169047,0.05138856
volume_sn_voxels_feature_34,-0.5548345,-1.0815816
volume_sn_voxels_feature_35,-0.3597661,-1.1027105
volume_sn_voxels_feature_36,-1.2470051,-0.099128544
volume_sn_voxels_feature_37,-1.0674993,-0.71825457
volume_sn_voxels_feature_38,-0.96687216,0.10196549
volume_sn_voxels_feature_39,-1.0115253,-0.02774142
