Feature,Factor_0,Factor_1
rigidity_left,-0.64032525,-0.83259064
rigidity_right,-0.1041878,-0.33597064
tremor_rest_left,0.71531194,1.023306
tremor_rest_right,0.07935294,0.28457895
tremor_postural_left,0.49247584,-0.13636045
tremor_postural_right,0.42595986,-0.050079744
bradykinesia_speed_left,0.080970444,0.37730056
bradykinesia_speed_right,0.84423304,0.35560143
bradykinesia_amplitude_left,0.23639512,0.7475001
bradykinesia_amplitude_right,1.0312622,-0.49179503
bradykinesia_rhythm_left,0.33188847,-0.36658597
bradykinesia_rhythm_right,1.0421069,0.88458884
mirrormovement_left,0.43288228,-0.54773855
mirrormovement_right,0.20261483,-1.3219662
