Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v533,0.00033950540819205344,0.00019915525626856834,-0.0006437799893319607,-3.7716524730058154e-06,0.00016137785860337317,0.0003061227034777403,-0.0005091949133202434,0.0002260859328089282,-0.0001447167305741459,-0.0007214203360490501,-0.0003968171076849103,0.00020770228002220392
volume_sn_voxels::v534,0.0003839741402771324,6.013613165123388e-05,0.0007797470316290855,-0.00014591915532946587,0.0001103514659916982,0.0005068528116680682,8.48326162667945e-05,8.977866855275352e-06,0.0009480391163378954,-0.0001557108771521598,0.00011569607886485755,-0.00032058596843853593
volume_sn_voxels::v535,0.0003835073148366064,2.9614209779538214e-05,0.0005814806208945811,-0.00023922004038468003,6.692860915791243e-05,0.00031301507260650396,3.565828228602186e-05,7.045970414765179e-05,0.000990278902463615,-0.0002842287067323923,9.344579302705824e-05,-0.0003048914950340986
volume_sn_voxels::v536,0.0004755401751026511,6.721760291839018e-05,0.0004081856459379196,-0.0003428249910939485,7.398259913315997e-05,0.00011322490900056437,2.9189894121373072e-05,3.888042920152657e-05,0.0011544828303158283,-0.00038479032809846103,7.573105540359393e-05,-0.00037754769437015057
volume_sn_voxels::v537,0.0005420967936515808,8.823980169836432e-05,0.00012825641897507012,-0.00036830129101872444,7.990223821252584e-05,-0.00012448907364159822,-1.8126713257515803e-05,-7.807987276464701e-05,0.0010257732355967164,-0.00045710362610407174,2.794945248751901e-05,-0.0003415307146497071
volume_sn_voxels::v538,0.0005951441708020866,0.00015909786452539265,-0.00020055528148077428,-0.00036132417153567076,2.084065090457443e-05,-0.0004152897745370865,-0.00013983841927256435,-0.00022977078333497047,0.0008018052903935313,-0.00048538236296735704,-4.9611611757427454e-05,-0.00028253329219296575
volume_sn_voxels::v539,0.0005132610094733536,0.00020843648235313594,-0.00047072223969735205,-0.0002980886201839894,-5.5672273447271436e-05,-0.00045972794760018587,-0.00022638318478129804,-0.00024278565251734108,0.0004282463632989675,-0.00043099329923279583,-0.00012951792450621724,-0.00014981387357693166
volume_sn_voxels::v540,0.0004688519984483719,0.0002045814908342436,-0.0005469695897772908,-0.00022657355293631554,-9.326528379460797e-05,-0.00040142025682143867,-0.0003298712254036218,-0.00016415517893619835,0.0001847041567089036,-0.00042518333066254854,-0.0002493454667273909,-4.6921748435124755e-05
volume_sn_voxels::v541,0.00046572016435675323,0.00021249440032988787,-0.0006951166433282197,-0.00018143930356018245,-6.439492426579818e-05,-0.0002765573444776237,-0.00045846542343497276,-6.777370435884222e-05,6.800946721341461e-05,-0.0005697988672181964,-0.0003285463317297399,-5.19648256158689e-06
volume_sn_voxels::v542,0.00040380703285336494,0.0002722877834457904,-0.0006976173026487231,-1.9564271497074515e-05,5.5735334171913564e-05,-1.0833018677658401e-06,-0.0005667033256031573,6.920917803654447e-05,-5.092351057101041e-05,-0.0006977152079343796,-0.0003914056869689375,3.1998388294596225e-05
volume_sn_voxels::v543,0.0003058736037928611,0.0003741171967703849,-0.0006283897091634572,0.00033903721487149596,0.0001731460215523839,0.00037735511432401836,-0.00047081452794373035,0.00014627275231759995,-0.00016933679580688477,-0.0007664547301828861,-0.0003845615719910711,0.0001376449945382774
volume_sn_voxels::v544,0.0003417059197090566,0.00019124300160910934,0.0009881933219730854,-5.434818740468472e-05,0.00027361404499970376,0.0007209514733403921,0.00018704673857428133,-0.00010289239435223863,0.00041906535625457764,-0.00013728065823670477,1.3174027117202058e-05,-0.00019442892516963184
volume_sn_voxels::v545,0.00038006482645869255,9.518833394395187e-05,0.0008813921012915671,-0.00024205500085372478,0.00017488349112682045,0.0005053365021012723,7.957774505484849e-05,0.00014334599836729467,0.0007670650375075638,-0.0003373127256054431,-1.0286404176440556e-05,-0.00028303556609898806
volume_sn_voxels::v546,0.0003918066795449704,9.172640420729294e-05,0.00066525605507195,-0.0003228363348171115,0.00011859592632390559,0.000311369018163532,1.359048383164918e-05,0.0002497181994840503,0.0008506885496899486,-0.00040735738002695143,-2.9673261451534927e-05,-0.00026274065021425486
volume_sn_voxels::v547,0.000437496870290488,0.00010921216744463891,0.00050870340783149,-0.0003869884822051972,0.00012621887435670942,9.989635145757347e-05,-4.086824264959432e-05,0.00026041746605187654,0.0009816477540880442,-0.0005422673420980573,-5.8473553508520126e-05,-0.0002469251921866089
volume_sn_voxels::v548,0.0005492846248671412,0.00019787724886555225,0.00032541475957259536,-0.00039830454625189304,0.00010042345820693299,-0.00018175833974964917,-0.00010323493188479915,0.00014376782928593457,0.0010359787847846746,-0.0006354859215207398,-0.0001364773779641837,-0.00026256247656419873
volume_sn_voxels::v549,0.0005311487475410104,0.0002663777268026024,-1.8356872715230566e-06,-0.0003134818689431995,2.007246803259477e-05,-0.0004668912151828408,-0.00020409862918313593,-3.965834912378341e-05,0.000731293112039566,-0.0005751946591772139,-0.00018857551913242787,-0.00019404984777793288
volume_sn_voxels::v550,0.0005517961690202355,0.0003516221768222749,-0.0002867739531211555,-0.00019663272541947663,-4.25043108407408e-05,-0.0006802510470151901,-0.0002628921647556126,-0.00020667265926022083,0.0004583065747283399,-0.000486707198433578,-0.00026558825629763305,-0.00012444087769836187
volume_sn_voxels::v551,0.0004956541815772653,0.0003879154101014137,-0.0004990471061319113,-9.588562534190714e-05,-5.50751865375787e-05,-0.0006160925840958953,-0.0003430189099162817,-0.00021905367611907423,0.00024099857546389103,-0.00048705082735978067,-0.0003314067726023495,-6.0468380979727954e-05
volume_sn_voxels::v552,0.0004617144004441798,0.00040740729309618473,-0.000617390382103622,5.289500404614955e-05,-2.218652662122622e-05,-0.00044490673462860286,-0.000417770555941388,-0.00017554318765178323,2.958128970931284e-05,-0.0005711638368666172,-0.0003215821925550699,-1.1458716471679509e-05
