experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
sensitivity_analysis_20251009_025807,sensitivity_analysis,completed,709.866415,11.8 minutes (710s),2025-10-09 02:58:07,2025-10-09 03:09:56,2000,1,"[5, 10, 15]",5
