Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,-0.69766784,-0.32839322
volume_sn_voxels_feature_1,-0.81726384,-0.40143389
volume_sn_voxels_feature_2,-0.49372295,-0.42845884
volume_sn_voxels_feature_3,-0.49813828,-0.47043818
volume_sn_voxels_feature_4,-0.42293084,-0.515547
volume_sn_voxels_feature_5,-0.014999975,-0.6923995
volume_sn_voxels_feature_6,-0.03735224,-0.70758796
volume_sn_voxels_feature_7,0.033587325,-0.7531333
volume_sn_voxels_feature_8,-0.16921403,-0.8622001
volume_sn_voxels_feature_9,-0.25322944,-0.8031532
volume_sn_voxels_feature_10,-1.1102399,-0.6407105
volume_sn_voxels_feature_11,-0.70793086,-0.38156587
volume_sn_voxels_feature_12,-0.2959129,-0.50095654
volume_sn_voxels_feature_13,-0.39574355,-0.52456707
volume_sn_voxels_feature_14,-0.44773623,-0.5374813
volume_sn_voxels_feature_15,-0.11117856,-0.63884044
volume_sn_voxels_feature_16,-0.2498252,-0.6587529
volume_sn_voxels_feature_17,-0.15499899,-0.7986857
volume_sn_voxels_feature_18,-0.25653315,-0.7198179
volume_sn_voxels_feature_19,-0.10904738,-0.90332544
volume_sn_voxels_feature_20,-0.098689474,-0.93607634
volume_sn_voxels_feature_21,-0.1894312,-0.89775467
volume_sn_voxels_feature_22,-0.3928314,-0.7743879
volume_sn_voxels_feature_23,-0.5694964,-0.6748501
volume_sn_voxels_feature_24,-0.652775,-0.8017869
volume_sn_voxels_feature_25,-0.6834598,-0.4476424
volume_sn_voxels_feature_26,0.0052213394,-1.0444256
volume_sn_voxels_feature_27,-0.48727027,-0.6709503
volume_sn_voxels_feature_28,-0.5144206,-0.8856087
volume_sn_voxels_feature_29,-0.5426699,-0.62212294
volume_sn_voxels_feature_30,-0.6824623,-0.73708415
volume_sn_voxels_feature_31,-0.57783955,-0.7057127
volume_sn_voxels_feature_32,-0.5883578,-0.58936965
volume_sn_voxels_feature_33,-0.7379804,-0.82373154
volume_sn_voxels_feature_34,0.58394593,-1.0763937
volume_sn_voxels_feature_35,0.7795509,-0.90666014
volume_sn_voxels_feature_36,-0.682765,-1.0067773
volume_sn_voxels_feature_37,-0.08737744,-1.2283169
volume_sn_voxels_feature_38,-0.63683623,-0.70828444
volume_sn_voxels_feature_39,-0.68890184,-0.8058555
volume_sn_voxels_feature_40,-0.49236843,-0.8634344
volume_sn_voxels_feature_41,-0.29219973,-1.0075703
volume_sn_voxels_feature_42,-0.023107544,-1.0949616
volume_sn_voxels_feature_43,-0.01537769,-1.0973841
volume_sn_voxels_feature_44,-0.081248514,-1.1931126
volume_sn_voxels_feature_45,-0.7330966,-0.85608125
volume_sn_voxels_feature_46,1.2332581,-0.96087694
volume_sn_voxels_feature_47,-0.874095,-0.84509724
volume_sn_voxels_feature_48,-0.6269065,-1.0772945
volume_sn_voxels_feature_49,1.1019807,-0.864499
volume_sn_voxels_feature_50,-0.822673,-0.781338
volume_sn_voxels_feature_51,-0.91582704,-0.91484207
volume_sn_voxels_feature_52,-0.85438085,-0.96915215
volume_sn_voxels_feature_53,0.6108001,-1.2131753
volume_sn_voxels_feature_54,-0.81148577,-0.8480586
volume_sn_voxels_feature_55,-0.602207,-0.8776097
volume_sn_voxels_feature_56,-0.5435887,-0.8979754
volume_sn_voxels_feature_57,-0.16060212,-1.1721532
volume_sn_voxels_feature_58,0.2138903,-1.2161957
volume_sn_voxels_feature_59,0.5777675,-1.0598803
volume_sn_voxels_feature_60,-0.5578865,-0.8050695
volume_sn_voxels_feature_61,-0.1963525,-1.0348366
volume_sn_voxels_feature_62,0.02278148,-1.0575627
volume_sn_voxels_feature_63,0.31186846,-1.1010183
volume_sn_voxels_feature_64,-0.025363447,-1.2483037
volume_sn_voxels_feature_65,-0.5682448,-1.065851
volume_sn_voxels_feature_66,-0.6226362,-1.3267418
volume_sn_voxels_feature_67,1.1937494,-0.8844331
volume_sn_voxels_feature_68,-0.7745697,-0.968503
volume_sn_voxels_feature_69,-0.7034065,-1.1083307
volume_sn_voxels_feature_70,-0.33848506,-1.1583998
volume_sn_voxels_feature_71,1.2619232,-0.889591
volume_sn_voxels_feature_72,1.1791078,-0.8385241
volume_sn_voxels_feature_73,-0.8387211,-0.8551999
volume_sn_voxels_feature_74,-0.9320122,-1.0790601
volume_sn_voxels_feature_75,-0.5656746,-0.93880016
volume_sn_voxels_feature_76,-0.34284666,-0.98749715
volume_sn_voxels_feature_77,1.1463704,-0.69534874
volume_sn_voxels_feature_78,-0.7360652,-0.861706
volume_sn_voxels_feature_79,-0.6792484,-0.90377617
volume_sn_voxels_feature_80,-0.49395427,-0.8904846
volume_sn_voxels_feature_81,-0.28591383,-1.1307853
volume_sn_voxels_feature_82,0.65657496,-1.143631
volume_sn_voxels_feature_83,-0.555875,-0.88692594
volume_sn_voxels_feature_84,-0.354359,-0.9802786
volume_sn_voxels_feature_85,-0.21960747,-0.9965526
volume_sn_voxels_feature_86,-0.13031493,-1.1988382
volume_sn_voxels_feature_87,0.34786385,-1.2509623
volume_sn_voxels_feature_88,0.6094672,-1.0795388
volume_sn_voxels_feature_89,-0.10134022,-1.0009762
volume_sn_voxels_feature_90,0.16290735,-1.1892922
volume_sn_voxels_feature_91,0.38274658,-1.0864308
volume_sn_voxels_feature_92,0.59952396,-0.977194
volume_sn_voxels_feature_93,1.3284327,-1.0186611
volume_sn_voxels_feature_94,1.1204387,-0.87449825
volume_sn_voxels_feature_95,1.5271226,-1.0849918
volume_sn_voxels_feature_96,1.358233,-0.95544004
volume_sn_voxels_feature_97,-0.40757763,-1.0916749
volume_sn_voxels_feature_98,1.2483135,-1.0167162
volume_sn_voxels_feature_99,1.2989569,-0.9198641
