Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Feature_0,-0.011242199,0.42920867,1.6666464,-1.9313128,0.031241981
Feature_1,-0.2268909,1.3059608,-0.72317684,1.0149933,-0.58880347
Feature_2,-0.53739613,-1.6981212,-0.31404382,0.6166485,0.21645233
Feature_3,0.38718972,-0.1991937,1.6568396,1.0834707,0.85647935
Feature_4,-0.5147673,1.0524255,-1.040819,1.6754615,0.41888794
Feature_5,-1.2485783,-0.47860083,0.30273739,-0.9247867,1.2158434
Feature_6,1.3700463,-0.7868103,0.17185491,2.080937,1.8964949
Feature_7,-0.09895697,-1.003055,-1.2281334,0.7438105,-0.66349167
Feature_8,0.2654491,-0.6605395,-1.0098517,-0.33087566,-0.8598544
Feature_9,0.30930606,-0.7252043,1.211871,0.629188,0.5045997
Feature_10,-1.8608716,0.64784837,-0.5309134,-0.21515024,-1.2187015
Feature_11,-0.44887316,-0.28682697,1.6650822,0.4066506,0.15205222
Feature_12,-0.8557968,0.6342164,-1.0997142,0.48433897,-1.6451052
Feature_13,-0.92188156,-0.37716088,1.0680476,0.46970767,0.38875762
Feature_14,-0.039215,0.65421975,0.4634513,-0.5715595,-0.22341539
Feature_15,0.5112613,0.14911073,-0.5107632,0.26996142,-1.9722317
Feature_16,0.088100985,-0.5420452,0.8028423,0.45210442,-0.11679816
