Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Feature_0,-1.7595898,1.0128878,-0.05704076,0.36851463,0.13673018
Feature_1,2.106904,1.2184129,0.49729225,-0.24511306,-0.6269499
Feature_2,0.74007887,1.9580805,1.0745316,-1.6310306,1.5740075
Feature_3,-0.14952342,1.2394224,2.6481366,2.1459916,-0.21344239
Feature_4,-0.26468506,0.887111,2.1998308,0.9325842,0.35870484
Feature_5,2.2556899,0.010795931,-1.0087289,-1.9195776,0.5623181
Feature_6,-0.1284905,0.5000248,-0.52246284,-0.09116964,-0.33221817
Feature_7,1.5337671,-0.056949638,-0.7858113,-1.1495934,-0.34028557
Feature_8,0.30392215,1.1515965,-0.75207335,0.3323795,2.4546638
Feature_9,0.65588826,0.8195897,0.57172924,-1.4587868,0.3839666
Feature_10,1.2469994,0.023114847,1.0694652,-1.0613792,-1.2931172
Feature_11,-1.0575695,0.79874545,-1.0327249,0.5183056,-0.030534176
Feature_12,-0.69849473,-0.18888848,-0.033688646,-0.4543587,-1.5116467
Feature_13,0.53669816,0.5731081,-0.48606953,-0.6781111,-0.85213333
Feature_14,0.75754225,1.090139,0.00052276574,-1.5993207,0.2723527
Feature_15,-1.8151888,0.5408187,0.22002731,0.80633146,-0.32630152
Feature_16,-0.7701457,1.5783173,-1.1306227,0.2444694,0.92344236
Feature_17,-0.25961685,1.306115,-0.6289367,0.8190349,-0.86118287
Feature_18,-0.35473213,2.0172765,-1.8683565,-0.86976194,-0.64469206
Feature_19,-1.148603,0.4192549,-1.3079152,0.05191656,0.43943596
Feature_20,0.71211547,-0.18674026,0.23497163,-0.28431827,0.15490155
Feature_21,-0.5676121,0.525733,-1.309274,0.75667745,-0.3813919
Feature_22,-0.0650412,1.2726996,0.37023506,-1.001536,1.0078788
Feature_23,-0.5206824,0.9774231,-0.09701086,-0.8547726,-0.6226248
Feature_24,0.3412072,0.69174755,0.510701,-1.5126824,0.65915793
Feature_25,0.98949325,1.3847269,1.2321824,-1.4356351,-2.1952443
Feature_26,-0.4757965,0.7605987,0.7965184,1.5999752,1.4673401
Feature_27,-1.3604962,0.81656647,-0.58854836,-0.7915286,-0.061440017
Feature_28,0.365887,2.3531015,1.6186581,-0.28592607,1.8093902
Feature_29,0.17625837,0.8056679,-1.0351965,-0.12829994,0.2004845
Feature_30,-0.59680164,-0.571203,-0.35947242,-0.15021113,1.3699805
Feature_31,1.1419998,-0.00832725,0.302026,1.3675501,-0.6065618
Feature_32,-1.081786,1.7630514,1.5430434,-1.4772995,1.0786246
Feature_33,-1.4235367,0.39486927,0.40563002,0.3009455,0.08905024
Feature_34,-0.49244294,0.5985783,-0.92483455,-0.99787855,-1.2521733
Feature_35,0.19331048,0.552947,-0.52572685,-0.47717115,-1.8314517
Feature_36,2.4523408,1.0779251,1.0010514,0.44554138,-0.5888546
Feature_37,-0.16938342,-0.5509698,-0.99584746,-0.5498677,-0.51184815
Feature_38,-1.1802729,1.1090276,0.77288395,1.4072385,-0.30275363
Feature_39,1.0305108,0.45845622,1.2487539,0.68727535,-0.012550146
Feature_40,1.4111165,0.7369871,-0.68907434,-0.64387876,2.038971
Feature_41,0.13253126,1.223995,-0.01203512,0.13887006,0.91908795
Feature_42,-0.6478737,-1.916103,-0.42349505,-1.2364812,0.05421383
Feature_43,0.6283259,1.1127055,1.3645219,0.85268307,0.82477766
