factor_index,max_loading,mean_loading,median_loading,std_loading,nonzero_count,nonzero_pct,is_effective
0,2.1783,0.2776,0.0947,0.4511,23,0.92,True
1,1.2353,0.4781,0.3289,0.4195,24,0.96,True
