experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
methods_comparison_20251007_100522,methods_comparison,completed,646.40361,10.8 minutes (646s),2025-10-07 10:05:22,2025-10-07 10:16:09,2000,4,"[5, 10, 15]",5
