Feature,Factor_0,Factor_2,Factor_4,Factor_8,Factor_10,Factor_16,Factor_18,Factor_19
volume_sn_voxels_feature_55,-0.07618115097284317,-0.21762368083000183,0.6267598271369934,0.16098712384700775,-0.5430966019630432,0.31593120098114014,0.11021149158477783,-1.054481863975525
volume_sn_voxels_feature_56,0.4565776288509369,-0.1494925618171692,-0.1981000155210495,-0.04668973386287689,-0.8428590297698975,0.07220961898565292,-0.03170863166451454,1.1414262056350708
volume_sn_voxels_feature_57,0.7435539364814758,-0.07994192838668823,-1.1812920570373535,-0.018976636230945587,-1.079807162284851,-0.18672136962413788,0.10868576914072037,1.2417993545532227
volume_sn_voxels_feature_58,1.3150429725646973,0.08131968975067139,-1.412037968635559,0.22576336562633514,-1.125844955444336,-0.2880018353462219,0.013742279261350632,1.3564482927322388
volume_sn_voxels_feature_59,1.081819772720337,0.3499974012374878,-1.2490423917770386,0.3681868314743042,-1.3388499021530151,-0.260730504989624,-0.18781983852386475,1.0809437036514282
volume_sn_voxels_feature_60,-0.6491082310676575,0.27352574467658997,0.516422688961029,-0.0026599690318107605,-1.1698530912399292,0.5055665373802185,0.15772995352745056,0.04963536933064461
volume_sn_voxels_feature_61,-0.09569068998098373,0.3480004370212555,-0.19522367417812347,0.04634032025933266,-1.2663660049438477,0.3763059079647064,0.2167532593011856,1.3665761947631836
volume_sn_voxels_feature_62,0.6517724990844727,0.440559446811676,-1.1633038520812988,-0.013843461871147156,-1.0893347263336182,-0.03165299817919731,0.06157222017645836,1.3699921369552612
volume_sn_voxels_feature_63,1.1728750467300415,0.45174533128738403,-1.3632885217666626,-0.11116093397140503,-1.2765569686889648,-0.265967458486557,-0.5603512525558472,1.2525755167007446
volume_sn_voxels_feature_64,1.4702314138412476,-0.6134896278381348,-1.2767674922943115,0.2698114812374115,0.589545488357544,-1.2327293157577515,-1.165815830230713,0.7398355007171631
volume_sn_voxels_feature_65,0.6835198402404785,-0.5611542463302612,0.5478335022926331,-0.4460756778717041,-0.599188506603241,-1.259311556816101,-1.2384363412857056,-1.1574007272720337
volume_sn_voxels_feature_66,1.1727241277694702,-0.6481035947799683,-0.6666644215583801,-0.43783485889434814,0.30179640650749207,-1.102137565612793,-1.2591769695281982,-0.8791174292564392
volume_sn_voxels_feature_67,0.06563623249530792,0.02194281481206417,-1.4333900213241577,-0.4848403036594391,-1.2151355743408203,-0.15481197834014893,0.5360926389694214,0.3906402289867401
volume_sn_voxels_feature_68,0.32526418566703796,-0.3219587206840515,0.14196215569972992,-0.5460695624351501,-0.19766934216022491,-0.2150079607963562,-1.1739463806152344,-1.3166403770446777
volume_sn_voxels_feature_69,0.9532542824745178,-0.5382692813873291,-0.7141429781913757,-0.37332043051719666,0.5669023990631104,-0.1108526811003685,-1.2189991474151611,-1.1423872709274292
volume_sn_voxels_feature_70,1.2538245916366577,-0.3503836393356323,-1.2678664922714233,-0.09966742247343063,0.9294283986091614,-0.46197590231895447,-1.2638323307037354,0.630394697189331
volume_sn_voxels_feature_71,0.307271271944046,0.11099600791931152,-1.1639471054077148,-0.2734363377094269,-1.1188551187515259,0.914661705493927,0.3408927619457245,0.3372478485107422
volume_sn_voxels_feature_72,0.05107167363166809,-0.117372065782547,-1.3133047819137573,-0.7106820940971375,-1.0915225744247437,0.5872334837913513,0.48935624957084656,0.5244112610816956
volume_sn_voxels_feature_73,-0.3415326178073883,0.1750023066997528,0.21633051335811615,-0.637189507484436,-0.8013667464256287,0.051721956580877304,-1.155085563659668,-1.30265212059021
volume_sn_voxels_feature_74,0.03597436472773552,-0.21715624630451202,0.3273710012435913,-0.5637491345405579,0.2559206783771515,0.5616626143455505,-1.2627477645874023,-1.3536456823349
volume_sn_voxels_feature_75,0.5208113193511963,-0.3175942003726959,-0.30493783950805664,-0.10750292986631393,0.6653041243553162,0.301043838262558,-1.0762256383895874,-0.7009730935096741
volume_sn_voxels_feature_76,0.7342013716697693,-0.22082357108592987,-0.9359878897666931,-0.018205465748906136,0.6489336490631104,0.06053784862160683,-1.011176586151123,1.1228100061416626
volume_sn_voxels_feature_77,0.11297551542520523,0.10604102909564972,-1.3758872747421265,-0.6285215020179749,-1.1657992601394653,1.1476384401321411,-0.15911591053009033,0.4462765157222748
volume_sn_voxels_feature_78,-0.803399384021759,-0.04407203942537308,0.1113378182053566,-0.46289536356925964,-0.4640025198459625,-0.16309483349323273,-0.22619113326072693,-1.3840707540512085
volume_sn_voxels_feature_79,-0.36382225155830383,0.0325138196349144,0.4510684013366699,-0.022873902693390846,0.27380475401878357,0.3049357533454895,-0.4668029546737671,-1.3586324453353882
volume_sn_voxels_feature_80,-0.02493644692003727,-0.1598263382911682,0.04955245926976204,0.17910270392894745,0.4384772777557373,0.28239738941192627,-0.5260011553764343,0.04580758139491081
volume_sn_voxels_feature_81,0.25859335064888,-0.06570087373256683,-1.0023671388626099,0.3818700611591339,0.1513272374868393,0.06208048388361931,-0.42247331142425537,1.2259631156921387
volume_sn_voxels_feature_82,0.9896390438079834,0.1325531005859375,-1.0969034433364868,0.5422008633613586,-0.7238473296165466,-0.20571251213550568,-0.20116344094276428,0.9401907920837402
volume_sn_voxels_feature_83,-0.9869816899299622,0.05430110543966293,0.6614186763763428,0.16064295172691345,-0.5233212113380432,-0.19887632131576538,0.6694989800453186,-1.3064355850219727
volume_sn_voxels_feature_84,-0.7996878027915955,0.03897762671113014,0.484853595495224,0.4299817383289337,-0.6721436381340027,0.10219506174325943,0.5922899842262268,0.9291583895683289
volume_sn_voxels_feature_85,-0.3459649085998535,0.120400570333004,-0.4972880184650421,0.5970854163169861,-0.9602863192558289,-0.0766524076461792,0.6929538249969482,1.1721311807632446
volume_sn_voxels_feature_86,0.01855778507888317,-0.08166155219078064,-1.2520216703414917,0.5514642596244812,-1.017368197441101,-0.030040614306926727,0.6478308439254761,1.2514228820800781
volume_sn_voxels_feature_87,0.38994383811950684,-0.15041708946228027,-1.5828075408935547,0.25136634707450867,-1.2117112874984741,-0.264087438583374,0.34570688009262085,1.2438020706176758
volume_sn_voxels_feature_88,0.9824931621551514,-0.1835695505142212,-1.2035503387451172,0.09786991029977798,-1.2292466163635254,-0.29232057929039,-0.4145593047142029,1.242297649383545
volume_sn_voxels_feature_89,-0.830644428730011,0.5254623889923096,-0.15960395336151123,0.6290424466133118,-1.0685619115829468,-0.04760502651333809,0.9307957291603088,1.3797527551651
volume_sn_voxels_feature_90,-0.675345242023468,0.2664492428302765,-1.2783199548721313,0.4912278950214386,-1.3422139883041382,-0.17283563315868378,0.8524324893951416,1.3552552461624146
volume_sn_voxels_feature_91,0.05726548656821251,-0.18310312926769257,-1.1747703552246094,0.06239481642842293,-1.0954645872116089,-0.33053460717201233,0.34007567167282104,1.2589274644851685
volume_sn_voxels_feature_92,0.6485670208930969,-0.3198222517967224,-1.3596199750900269,-0.19767217338085175,-1.4424209594726562,-0.5045924782752991,-0.6603857278823853,1.2199453115463257
volume_sn_voxels_feature_93,-0.04690546914935112,0.07602070271968842,-1.2554184198379517,-0.31649601459503174,-0.2563340365886688,-0.7271089553833008,0.18005068600177765,0.05747999623417854
volume_sn_voxels_feature_94,-0.26897117495536804,-0.29666581749916077,-1.1911360025405884,-0.6044330596923828,-1.0709789991378784,-1.0727802515029907,0.32373756170272827,0.24842210114002228
volume_sn_voxels_feature_95,-0.12709487974643707,0.08689709007740021,-1.2528480291366577,-0.12761437892913818,0.4811990261077881,0.6618327498435974,-0.025441259145736694,0.24414920806884766
volume_sn_voxels_feature_96,-0.3200198709964752,0.04145490750670433,-1.2060415744781494,-0.41266390681266785,-0.8991255760192871,0.8191602230072021,0.4058261811733246,0.1345149129629135
volume_sn_voxels_feature_97,0.7817280888557434,-0.15386684238910675,-1.027112603187561,-0.45252808928489685,0.6011819839477539,-0.6350827217102051,-1.2068268060684204,-0.5300672054290771
volume_sn_voxels_feature_98,0.0737871378660202,0.24936425685882568,-1.3648743629455566,0.08785433322191238,0.7742304801940918,0.659066915512085,-0.3303545117378235,0.29932835698127747
volume_sn_voxels_feature_99,-0.15829063951969147,0.07652880251407623,-1.112691044807434,-0.36251091957092285,-0.39307960867881775,1.0396815538406372,0.2287525087594986,0.14814117550849915
volume_sn_voxels_feature_100,-0.33102312684059143,-0.13096316158771515,-1.212170958518982,-0.5520911812782288,-1.279950737953186,1.2080341577529907,0.4048917293548584,0.1190769299864769
volume_sn_voxels_feature_101,0.32014384865760803,0.2607397437095642,-0.38824307918548584,-0.6384260058403015,-0.1970347911119461,0.6393046379089355,-1.0787779092788696,-1.2535792589187622
volume_sn_voxels_feature_102,0.37282824516296387,0.09920702874660492,-1.072497010231018,-0.3400892913341522,0.4758659303188324,0.34383639693260193,-1.1624475717544556,-0.34125182032585144
volume_sn_voxels_feature_103,0.7919036746025085,0.12067743390798569,-1.5271120071411133,-0.07600564509630203,0.8287515044212341,-0.051819562911987305,-1.0873197317123413,0.9826798439025879
volume_sn_voxels_feature_104,-0.059426575899124146,0.09707089513540268,-1.3397098779678345,0.05714298412203789,0.11679580807685852,0.7262275218963623,-0.25083208084106445,0.1625496745109558
volume_sn_voxels_feature_105,-0.011195491068065166,0.007577409036457539,-1.3746699094772339,-0.4273219108581543,-1.029218316078186,1.0986486673355103,0.026581011712551117,0.035836998373270035
volume_sn_voxels_feature_106,-0.22830426692962646,0.0558820478618145,-1.4788527488708496,-0.5424566864967346,-1.2467947006225586,1.2910031080245972,-0.03628997877240181,0.09549077600240707
volume_sn_voxels_feature_107,0.015125945210456848,0.40083232522010803,-0.11217287927865982,-0.35147765278816223,-0.12072741985321045,0.8214522004127502,-1.2060571908950806,-1.173263430595398
volume_sn_voxels_feature_108,-0.08862843364477158,0.22607466578483582,-0.8694512844085693,-0.06521309167146683,0.40841415524482727,0.5085135698318481,-1.1070057153701782,0.5539111495018005
volume_sn_voxels_feature_109,0.14911793172359467,0.05835337191820145,-1.210312008857727,0.23218202590942383,0.5387150645256042,0.04987536370754242,-0.9781079888343811,1.2839890718460083
volume_sn_voxels_feature_110,0.2017984539270401,-0.0088721364736557,-1.2965888977050781,0.6021451354026794,0.23502792418003082,0.3138432204723358,-0.5480914115905762,0.7954592704772949
volume_sn_voxels_feature_111,-0.6030062437057495,0.10838672518730164,0.3819240629673004,0.06582483649253845,-0.008585721254348755,0.04089760780334473,0.14574359357357025,-0.9655593037605286
volume_sn_voxels_feature_112,-0.684224545955658,0.1855524182319641,0.10266616195440292,0.518122673034668,0.3239489495754242,-0.08807561546564102,0.04097666218876839,1.1176713705062866
volume_sn_voxels_feature_113,-0.6954442858695984,0.12133706361055374,-1.08555269241333,0.5898157954216003,0.06624183058738708,-0.14000040292739868,0.33592700958251953,1.2452102899551392
volume_sn_voxels_feature_114,-0.16163116693496704,-0.39391812682151794,-1.1754146814346313,0.47119471430778503,-0.19426877796649933,-0.33764222264289856,0.04225970804691315,1.3066563606262207
volume_sn_voxels_feature_115,-0.03798621520400047,-0.560431718826294,-1.2131892442703247,0.5540440678596497,-0.40900036692619324,-0.314943790435791,-0.3640998899936676,1.1192336082458496
volume_sn_voxels_feature_116,0.19239111244678497,0.3278493881225586,-1.41091787815094,-0.09465966373682022,-1.3034452199935913,1.0554836988449097,-1.112473964691162,-0.2394893616437912
volume_sn_voxels_feature_117,0.9514737129211426,0.4271678924560547,-0.9702363610267639,0.8660397529602051,-1.0792843103408813,-0.8069120049476624,-0.9802322387695312,-0.791206419467926
volume_sn_voxels_feature_118,0.20547299087047577,-0.19782070815563202,-0.3535291254520416,0.34479379653930664,-1.1223421096801758,-1.4640908241271973,-0.6084616780281067,-0.0762714222073555
volume_sn_voxels_feature_119,0.9280087351799011,0.19232365489006042,-0.6532606482505798,0.3204507529735565,0.14658617973327637,-1.3366819620132446,-0.8698519468307495,0.09757515043020248
volume_sn_voxels_feature_120,0.4560030400753021,0.1652449369430542,-0.8752503395080566,-0.08834806084632874,0.6948613524436951,-1.3297277688980103,-0.7388224005699158,0.1504463106393814
volume_sn_voxels_feature_121,-0.013203244656324387,-0.153302401304245,-0.4444763958454132,-0.29567983746528625,-0.3052254319190979,-1.2372686862945557,-0.21083727478981018,-0.09097498655319214
volume_sn_voxels_feature_122,-0.0013303905725479126,0.23015731573104858,-1.0791864395141602,-0.2166907787322998,0.810847282409668,-1.188224196434021,-0.3694010376930237,0.12495648860931396
volume_sn_voxels_feature_123,-0.0608556866645813,-0.08834706246852875,-0.6937665343284607,-0.3625492751598358,-0.33368754386901855,-1.1481260061264038,-0.02529737539589405,-0.007789683993905783
volume_sn_voxels_feature_124,-0.1568063348531723,-0.715516209602356,-0.3701413869857788,-0.3343757390975952,-1.1196526288986206,-1.2126357555389404,0.23427239060401917,0.2581053674221039
volume_sn_voxels_feature_125,-0.04424493387341499,0.07418054342269897,-1.3187355995178223,-0.23386625945568085,0.6845759749412537,0.008840002119541168,0.08446972072124481,0.009902321733534336
volume_sn_voxels_feature_126,-0.2659732401371002,-0.0570799857378006,-0.9329935908317566,-0.2769770622253418,-0.9574281573295593,-0.2612270712852478,0.27920404076576233,0.035440970212221146
volume_sn_voxels_feature_127,-0.2277880758047104,-0.42700809240341187,-0.6744932532310486,-0.21580560505390167,-1.2603087425231934,-0.7250286936759949,0.3421148955821991,0.36350905895233154
volume_sn_voxels_feature_128,-0.1100650429725647,0.012099506333470345,-1.523884892463684,0.004576633218675852,1.0714558362960815,1.0435713529586792,-0.34369081258773804,0.08009409159421921
volume_sn_voxels_feature_129,-0.2838296890258789,-0.11063777655363083,-1.37347412109375,-0.2441861629486084,0.11139574646949768,1.1816649436950684,0.3873847723007202,-0.07397207617759705
volume_sn_voxels_feature_130,-0.23161907494068146,-0.11093589663505554,-1.1160961389541626,-0.16685104370117188,-1.158065915107727,1.1143970489501953,0.48282119631767273,-0.02733480930328369
volume_sn_voxels_feature_131,-0.18332411348819733,-0.14175094664096832,-1.1096009016036987,-0.17739689350128174,-1.2159572839736938,0.736893355846405,0.12402088940143585,0.4385370910167694
volume_sn_voxels_feature_132,-0.1621188223361969,0.12058988213539124,-1.3760977983474731,0.11692468076944351,0.9285469055175781,1.0325583219528198,-0.7593883275985718,-0.042966555804014206
volume_sn_voxels_feature_133,-0.3408481180667877,-0.10381930321455002,-1.2513378858566284,-0.10542789846658707,0.6009195446968079,1.234602451324463,-0.045428186655044556,-0.01033624168485403
volume_sn_voxels_feature_134,-0.2503732442855835,-0.08315090835094452,-1.3102608919143677,-0.36994245648384094,-0.8737806677818298,1.4199975728988647,0.46624788641929626,-0.1408107578754425
volume_sn_voxels_feature_135,-0.28445136547088623,0.004221167415380478,-1.402086853981018,-0.15348367393016815,-0.9731252789497375,1.2619248628616333,0.2816099524497986,-0.00910093728452921
volume_sn_voxels_feature_136,-0.28010642528533936,0.33214712142944336,-0.986347496509552,0.19518236815929413,-1.263604760169983,1.1088486909866333,-0.10533975064754486,0.2550758421421051
volume_sn_voxels_feature_137,-0.4392718970775604,-0.012904727831482887,-1.3918923139572144,-0.14114810526371002,-0.2845861613750458,1.1156920194625854,-0.15976335108280182,-0.27948927879333496
volume_sn_voxels_feature_138,-0.3507610559463501,0.19835060834884644,-1.3548284769058228,-0.3129752576351166,-1.0576056241989136,1.2454270124435425,0.0152439558878541,-0.25635436177253723
volume_sn_voxels_feature_139,-0.3679487407207489,-0.17831549048423767,-1.0471042394638062,0.6225569844245911,0.8847247958183289,0.4854525029659271,-0.8077540993690491,0.11944279819726944
volume_sn_voxels_feature_140,-0.3785315752029419,0.6047431230545044,-0.055269449949264526,0.0075284638442099094,-0.3402429521083832,0.30803200602531433,-0.8024131059646606,-0.390817791223526
volume_sn_voxels_feature_141,-0.6065697073936462,0.5204237699508667,-0.6141505837440491,0.3058701753616333,0.06570924818515778,0.09308495372533798,-0.7985796928405762,1.1509990692138672
volume_sn_voxels_feature_142,-0.3691990077495575,0.2468409687280655,-1.4104914665222168,0.16013211011886597,-1.229591965675354,1.190354824066162,-0.9614996314048767,-0.6963367462158203
volume_sn_voxels_feature_143,-0.8621094822883606,0.06908740103244781,0.7186751365661621,0.10953908413648605,0.1348753720521927,-0.7610997557640076,0.9484650492668152,0.2605535686016083
volume_sn_voxels_feature_144,-0.8832079768180847,0.19482088088989258,0.26501592993736267,0.47735467553138733,0.1845952868461609,-0.6226019263267517,0.7883408665657043,1.191696286201477
volume_sn_voxels_feature_145,0.16335730254650116,0.26176926493644714,0.0035386383533477783,0.5722572207450867,-0.9366097450256348,-1.2290431261062622,-0.9868663549423218,-0.21917663514614105
volume_sn_voxels_feature_146,0.5117957592010498,0.15047836303710938,-0.07036329060792923,0.6988069415092468,0.6622985005378723,-1.2785760164260864,-1.118639588356018,-0.1725924164056778
volume_sn_voxels_feature_147,0.2630082666873932,0.10206898301839828,0.21718190610408783,0.25094687938690186,-0.2220490425825119,-1.0999302864074707,-0.8504894971847534,-0.34946346282958984
volume_sn_voxels_feature_148,-0.20990575850009918,-0.3015609383583069,0.3886048495769501,0.04560360684990883,-1.050205111503601,-1.303206443786621,-0.07061050832271576,-0.10060124844312668
volume_sn_voxels_feature_149,0.2723607122898102,0.2838222086429596,-0.015322506427764893,0.14448891580104828,1.003316044807434,-1.1527037620544434,-1.0403958559036255,-0.1404319852590561
volume_sn_voxels_feature_150,0.09850228577852249,-0.0326986201107502,0.20467625558376312,-0.11005546897649765,0.5527939200401306,-1.2410528659820557,-0.43261685967445374,-0.12566809356212616
volume_sn_voxels_feature_151,-0.14493317902088165,-0.27406808733940125,0.40025103092193604,-0.17343126237392426,-0.914957582950592,-1.2717276811599731,0.1379629671573639,-0.2081880122423172
