Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.061155964,0.7636411
volume_sn_voxels_feature_1,0.13904394,0.8931956
volume_sn_voxels_feature_2,0.2301482,0.5881918
volume_sn_voxels_feature_3,0.23195435,0.7381963
volume_sn_voxels_feature_4,0.3563103,0.682289
volume_sn_voxels_feature_5,0.66629905,0.28667128
volume_sn_voxels_feature_6,0.57184714,0.34714836
volume_sn_voxels_feature_7,0.6990666,0.3698356
volume_sn_voxels_feature_8,0.7616504,0.50892615
volume_sn_voxels_feature_9,0.62693465,0.5990694
volume_sn_voxels_feature_10,0.5103191,0.62347454
volume_sn_voxels_feature_11,0.0767348,0.8255578
volume_sn_voxels_feature_12,0.24797219,0.6843811
volume_sn_voxels_feature_13,0.38220343,0.56566787
volume_sn_voxels_feature_14,0.37501517,0.60145634
volume_sn_voxels_feature_15,0.54228556,0.44398433
volume_sn_voxels_feature_16,0.53844994,0.5503617
volume_sn_voxels_feature_17,0.74082774,0.40716434
volume_sn_voxels_feature_18,0.6280106,0.45758632
volume_sn_voxels_feature_19,0.82666945,0.38872442
volume_sn_voxels_feature_20,0.84780186,0.46281192
volume_sn_voxels_feature_21,0.76890963,0.57686263
volume_sn_voxels_feature_22,0.56796426,0.634644
volume_sn_voxels_feature_23,0.4706645,0.73318356
volume_sn_voxels_feature_24,0.5308845,0.8904664
volume_sn_voxels_feature_25,0.20218036,0.8346539
volume_sn_voxels_feature_26,0.9326996,0.42221346
volume_sn_voxels_feature_27,0.4451937,0.68841624
volume_sn_voxels_feature_28,0.6214512,0.79406434
volume_sn_voxels_feature_29,0.3940042,0.7199117
volume_sn_voxels_feature_30,0.6621823,0.89412314
volume_sn_voxels_feature_31,0.47251758,0.85597384
volume_sn_voxels_feature_32,0.38360333,0.8600286
volume_sn_voxels_feature_33,0.5300564,1.0761553
volume_sn_voxels_feature_34,1.2222339,-0.16597049
volume_sn_voxels_feature_35,1.1110852,-0.31911528
volume_sn_voxels_feature_36,0.7326047,1.0662726
volume_sn_voxels_feature_37,1.171718,0.5392514
volume_sn_voxels_feature_38,0.45442495,0.8749335
