Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels::v0,0.00016785765,-0.00040325703,0.00023073396,0.00037160193,0.00015760433,-0.00022544952,0.0010401219,0.0003498394,-5.0745803e-05,-0.00030640658,5.1829844e-05,-0.0014491645,-0.0003878243,0.00072727405,-0.00016736322,-4.4530327e-05,0.0008290105,-0.0012823002,-0.00045358596,-0.0010135979
volume_sn_voxels::v1,0.00025938253,-0.00035259905,0.00049571577,0.00043812118,0.00030354806,-0.00028176158,0.0011993792,0.0003563989,-9.440356e-05,-0.000200336,-1.419495e-05,-0.0007933419,-0.00010733514,0.00077881746,-0.0005306806,-0.00028031296,0.0009153432,-0.0016633897,-0.00059300516,-0.00088478584
volume_sn_voxels::v2,0.00021672371,-0.0005106007,2.8047147e-05,0.0004061831,0.00015978604,-0.00022944238,0.0008788366,0.00050508586,-0.0003128044,-0.0004361978,6.652097e-05,-0.0018259806,-0.0006378033,0.00084393885,0.00016473525,-6.0150523e-05,0.000623288,-0.0010157636,-0.00042861223,-0.0011497696
volume_sn_voxels::v3,0.00026808504,-0.00049019355,0.0001856896,0.0004974622,0.00031773324,-0.0002903672,0.0009281144,0.00060773944,-0.0003589433,-0.00035199357,0.00013454202,-0.001481423,-0.00048229488,0.0010340651,-0.00010402404,-0.00020641701,0.00067695533,-0.0014247117,-0.00061741617,-0.0011699558
volume_sn_voxels::v4,0.00039636693,-0.00048077473,0.00043439664,0.0005265073,0.00049537525,-0.00038407065,0.0010598779,0.0006561604,-0.00038510223,-0.00028261857,0.00014019062,-0.000679844,-0.00016228444,0.00092745235,-0.0005568736,-0.00029079913,0.0007470586,-0.0016422382,-0.0007992916,-0.0009776636
volume_sn_voxels::v5,0.00029560085,-0.0005605518,-0.00013325339,0.0003939548,0.00024191885,-0.00021902981,0.0006082181,0.00034796953,-0.00055429194,-0.00043639177,-7.660229e-05,-0.0018662435,-0.00069994037,0.00086180744,0.00038453995,-0.00017260725,0.00040144424,-0.0005780132,-0.00042379455,-0.0011106117
volume_sn_voxels::v6,0.00031077632,-0.0005865139,-6.4721724e-05,0.0004747016,0.0004198894,-0.00027988545,0.00057640154,0.00057341816,-0.00058346684,-0.00038812208,2.5587264e-05,-0.0016629313,-0.0006319239,0.000970637,0.00024603523,-0.0003150644,0.00029533776,-0.0008814483,-0.00045868725,-0.0011298717
volume_sn_voxels::v7,0.00039349208,-0.0005798784,8.568978e-05,0.0005646912,0.00059419987,-0.0003380846,0.0007377124,0.0008062023,-0.00063974014,-0.00033306214,0.00018354953,-0.0011895234,-0.00046478357,0.0010928261,-4.2520012e-05,-0.00035804228,0.0003154444,-0.0012290792,-0.0005095032,-0.0010681064
volume_sn_voxels::v8,0.0004784603,-0.0005884304,0.0003114917,0.00056043506,0.00069363415,-0.00038122147,0.00081644667,0.0009407047,-0.00069116714,-0.00026456694,0.0001998786,-0.000452732,-0.00016804329,0.0009914422,-0.0005456482,-0.00026867067,0.0004762875,-0.0012970027,-0.0006794203,-0.0008873255
volume_sn_voxels::v9,0.0002980541,-0.0004550695,-0.000275309,0.00032515687,0.000143189,-8.220629e-07,0.00045673753,-0.0002830741,-0.00055277324,-0.0003525206,-0.00011304394,-0.0018762917,-0.00054575875,0.0004437681,0.0002265815,-0.00042496104,0.0007082943,0.00069295807,-0.00079802977,-0.0016258116
volume_sn_voxels::v10,0.00031065146,-0.0005392729,-0.0003342039,0.00038268842,0.00021584355,-0.00013694834,0.00043298598,-0.00015380075,-0.00067881774,-0.00039349822,-0.00022972055,-0.0018971205,-0.0006706436,0.0006612483,0.00028977616,-0.00030604878,0.00048726355,0.00041701723,-0.000834145,-0.0014822007
volume_sn_voxels::v11,0.00031551777,-0.0005773292,-0.00028260786,0.00039253652,0.00030805572,-0.0002116121,0.0004079551,5.312196e-05,-0.00069405045,-0.0003274306,-0.00025909115,-0.0017862953,-0.0006349955,0.00074885914,0.00042158665,-0.00027873338,0.00017763524,9.800281e-06,-0.00060558546,-0.0012370471
volume_sn_voxels::v12,0.00036582098,-0.0006639425,-0.0002109086,0.0005206417,0.0005430834,-0.00029092887,0.00036330498,0.00032973627,-0.00080590363,-0.0003169718,-0.0002046049,-0.0016351347,-0.0006259318,0.0008696705,0.00042838734,-0.0003914669,-2.8266435e-05,-0.00040431356,-0.00041125657,-0.0010500867
volume_sn_voxels::v13,0.00038030196,-0.0006811083,-0.00010631459,0.0005129276,0.0006362779,-0.00032346722,0.0003206736,0.00057221606,-0.0007404009,-0.00020611637,-6.217072e-05,-0.0011474844,-0.00043207206,0.0008406266,0.00030161295,-0.00041979222,-0.0001573178,-0.00067560456,-0.00021356244,-0.0008733205
volume_sn_voxels::v14,0.00040642344,-0.0006225746,3.392159e-05,0.00051379215,0.0007475434,-0.00027917954,0.00031430373,0.0007633274,-0.00071206625,-0.0001744912,8.208963e-05,-0.000755284,-0.00024231046,0.00075684284,-6.2372956e-06,-0.0003287281,-0.00012815022,-0.0007545654,-0.00017772119,-0.00067109906
volume_sn_voxels::v15,0.00051826966,-0.00060621,0.00021229946,0.00053326314,0.0008892045,-0.00032013142,0.00047904497,0.0009463434,-0.00079727825,-0.0002062299,0.00016840393,-0.000101265025,2.9449746e-05,0.0006834873,-0.0004469513,-0.00020547498,8.62887e-05,-0.00082826865,-0.00030954188,-0.00057742634
volume_sn_voxels::v16,0.0003773438,-0.00021181922,-0.0001585905,0.00029122332,0.00033417204,0.0004757286,0.00012719836,-0.00082057744,-0.00066428626,0.0001449885,0.00013983042,-0.00091917574,-0.0003936642,-1.951955e-05,0.00053548353,-0.00073100644,0.0005964087,0.0005940058,-0.0007238502,-0.0012581355
volume_sn_voxels::v17,0.00035671022,-0.00033039716,-0.00027516027,0.00029424473,0.00026258477,0.00022977225,0.00017792253,-0.0007300209,-0.0005646549,-6.0951006e-05,5.3056287e-06,-0.0012609094,-0.00043635035,0.00029062893,0.00027534764,-0.0007014522,0.000596573,0.0009052979,-0.0010869,-0.0015311154
