Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
rigidity_left,0.05521084,0.06010085,-0.031938847,0.16211028,-0.05210053,-0.043236285,0.08813476,-0.04607503,-0.1223687,-0.06769935,0.052475665,0.12579365,-0.060921162,0.035655532,-0.168571,0.0696267,-0.0944662,-0.016379673,-0.104159154,0.024080813
rigidity_right,-0.05968242,0.17332974,0.22186723,0.042514574,-0.14055388,0.020130673,-0.11703849,-0.048265465,0.14475758,-0.32246014,-0.05709377,-0.07185555,0.041928068,-0.11151847,-0.29797408,0.08870694,-0.080078445,0.20282634,0.1690322,-0.051188115
tremor_rest_left,0.05582016,-0.013621034,0.12552987,-0.021442402,-0.07620099,0.06796727,0.1004467,-0.096212275,-0.12907818,-0.17891656,-0.016751982,-0.030350655,0.15859254,0.09041314,-0.09586437,-0.028873844,0.032085437,-0.12927537,-0.05107232,-0.03481432
tremor_rest_right,-0.06828809,-0.29239476,0.1262317,0.18101113,-0.22314802,0.3457594,0.013815875,-0.104640916,0.05113207,-0.04464822,-0.08640598,-0.058525193,0.025753329,-0.17119156,0.029662332,-0.12371612,-0.095343344,0.15611432,0.05575616,-0.043654937
tremor_postural_left,0.047879647,-0.049091276,0.024024772,-0.057507142,-0.18379693,0.035384454,0.03974711,0.15225846,-0.15055469,-0.052499086,0.06271621,0.14525436,0.057939123,-0.11264465,0.115523376,-0.0016777763,-0.004523348,0.054777626,-0.09786675,0.076546974
tremor_postural_right,-0.010083384,0.04532912,-0.100899644,0.20256169,0.07749999,-0.12843871,-0.20183825,0.0049731843,0.011012105,-0.20367496,-0.0207417,-0.10685651,-0.028744986,-0.076181956,-0.25347742,-0.14984547,-0.031548623,-0.07750804,-0.07552216,0.11168849
bradykinesia_speed_left,-0.19223289,-0.011022609,0.10505275,-0.089012004,-0.097633995,0.17781362,0.06236646,0.0732475,0.07570231,0.15739141,0.021872887,0.095802054,-0.012163955,-0.024743615,0.15492882,-0.16121513,-0.11951548,0.029631568,-0.036073375,-0.0044157356
bradykinesia_speed_right,-0.14153948,-0.15888256,0.015644811,-0.15769362,0.2727157,-0.0892467,-0.2642318,0.10308915,-0.0027380127,0.10719875,0.0682103,-0.1745001,0.06347525,-0.23908897,-0.0035845248,-0.107408166,0.18990809,0.21884441,0.03354352,0.009334178
bradykinesia_amplitude_left,0.1284639,-0.08399756,-0.08628196,-0.120977454,0.083398305,-0.0395129,0.010139223,-0.021981683,0.3496822,-0.039086595,0.14007068,-0.12142422,-0.0043402556,0.16308671,-0.022152238,-0.15326615,0.12855898,-0.13613884,0.09545831,0.03821048
bradykinesia_amplitude_right,0.011724187,-0.014131448,-0.1970303,-0.12689175,0.20291884,0.20352846,-0.17658566,-0.1107973,0.19037387,-0.17986901,-0.028989486,0.17371188,0.06960344,0.22252841,0.0001628121,0.00035770805,0.091364115,0.10943302,-0.104301035,-0.0194162
bradykinesia_rhythm_left,0.15828653,-0.15877835,-0.034271806,0.124887414,-0.05287904,-0.03827721,-0.32401025,-0.074915364,-0.17630157,-0.040303245,0.05885442,-0.15529987,0.057483826,0.041724242,-0.09279415,-0.1086533,-0.07796722,0.1486209,0.18622234,-0.06193035
bradykinesia_rhythm_right,-0.12944444,0.07924665,-0.12185885,-0.18210672,-0.07725295,0.06218933,0.052875765,0.008585819,-0.106134765,0.1367593,0.15425059,0.14475118,0.11508163,-0.040993966,-0.13767132,0.1259772,0.09091147,-0.107631594,-0.17018658,0.22032207
mirrormovement_left,-0.1637,-0.082367055,0.19416225,-0.10322519,0.056317177,-0.06837662,-0.060796406,0.077261426,0.0242166,-0.3377087,0.12540713,-0.23937175,0.12644693,0.12326471,-0.068077125,0.23364456,0.0067843534,-0.2281655,0.13839243,0.12666751
mirrormovement_right,0.007282913,0.24903376,0.08924042,-0.25082827,-0.09634432,-0.088115126,0.1610531,-0.018411867,0.02588448,-0.17690675,-0.12430929,-0.06393048,-0.30465934,0.0675235,0.0077262535,-0.029894928,0.12505299,-0.048844356,-0.14759246,0.065929785
