Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels::v0,0.00023566223,-0.00051582005,0.0002785327,0.00043934808,0.00014976593,-0.00024211172,0.0012192893,0.00041193713,-7.432388e-05,-0.00039399852,6.421462e-05,-0.0017560598,-0.00048367024,0.0009296829,-0.00023347166,-5.8434773e-05,0.0009659944,-0.0014564218,-0.00055098947,-0.001196695
volume_sn_voxels::v1,0.0003241176,-0.0004135632,0.0005861145,0.0005562102,0.00036484274,-0.0003453423,0.0014171065,0.0003828519,-0.0001100335,-0.00025714253,-1.4059932e-05,-0.0009270473,-0.000121259596,0.00092809275,-0.0006928528,-0.00032266957,0.0011090101,-0.0019743778,-0.00065804634,-0.0010342423
volume_sn_voxels::v2,0.00029550027,-0.00063393195,4.862341e-05,0.00048459743,0.0002050073,-0.0002806482,0.0010295078,0.00058882096,-0.0003671647,-0.00056143175,7.340789e-05,-0.002201146,-0.0007815412,0.0009981167,0.00017821824,-8.293368e-05,0.00076029036,-0.0012160984,-0.00051543704,-0.0014362093
volume_sn_voxels::v3,0.00035282355,-0.00061155483,0.00023049436,0.0005798981,0.0004216428,-0.00034519113,0.001129859,0.00069224846,-0.000446692,-0.00042102914,0.00017738623,-0.0016533062,-0.00057268376,0.0011932198,-0.00012986486,-0.00029022418,0.00082377484,-0.0017222094,-0.0007654233,-0.0013765997
volume_sn_voxels::v4,0.00044263343,-0.0005802677,0.00047125382,0.00060885446,0.00058972696,-0.00041916445,0.0012596744,0.00077469414,-0.00044421683,-0.000287926,0.00017524802,-0.0008206284,-0.00017164806,0.0011306709,-0.000670141,-0.00037594026,0.0008584476,-0.0019605823,-0.0009170036,-0.0011197674
volume_sn_voxels::v5,0.00033441177,-0.00067354064,-0.00018174059,0.00046642747,0.00031545933,-0.0002725778,0.0007076428,0.0004560598,-0.0007040396,-0.00056055485,-0.00010263741,-0.0021656938,-0.00080736587,0.0010102894,0.00049474346,-0.00022832045,0.00048333625,-0.00067623,-0.0005058972,-0.0014441132
volume_sn_voxels::v6,0.00036367233,-0.00069184654,-7.301441e-05,0.0005193451,0.0005204199,-0.0003273286,0.0007125264,0.0006590447,-0.00069954555,-0.0004386648,1.7095126e-05,-0.0019297209,-0.0007296507,0.0012129485,0.00031107196,-0.00035712178,0.00036600977,-0.001045163,-0.0005020403,-0.0014061433
volume_sn_voxels::v7,0.00047403484,-0.0007221128,0.000101539554,0.0006159571,0.00072391407,-0.0003982543,0.000832555,0.0009461704,-0.0007843715,-0.00040693523,0.00019202438,-0.0015082452,-0.0005591692,0.0013456432,-5.403228e-05,-0.00042015163,0.00038438351,-0.0014318553,-0.0006091344,-0.0012617878
volume_sn_voxels::v8,0.00056859734,-0.00072261295,0.0003812721,0.0006549378,0.0008609354,-0.00044676603,0.0010080202,0.0011798836,-0.00082863733,-0.00034833793,0.00025854778,-0.0005510883,-0.00019767755,0.0011936185,-0.00061765825,-0.00036535136,0.0005463764,-0.0016752768,-0.00081681623,-0.0010120902
volume_sn_voxels::v9,0.00038294276,-0.0005217642,-0.00036482766,0.0004105098,0.00013079964,5.191709e-06,0.00055404834,-0.0003476152,-0.0007291356,-0.00041589022,-0.00015574566,-0.002205629,-0.0006343735,0.00055418344,0.0002816708,-0.00048489685,0.0008395087,0.0008300497,-0.0009851359,-0.002053168
volume_sn_voxels::v10,0.0003787132,-0.00062814896,-0.00038183003,0.00046469446,0.00025022117,-0.00015700211,0.00055669603,-0.00016891153,-0.00078711734,-0.0004466324,-0.0002626009,-0.0022561967,-0.0007975195,0.0007960239,0.00033705155,-0.00034144247,0.0005697835,0.0004929736,-0.000993469,-0.0017996005
