Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
Feature_0,0.0004769415,0.0007874526,-0.0013084874,7.575113e-05,0.0023824628,-0.00043849577,0.00077816565,0.00042654673,-0.0025411558,0.0019665703,-0.0031288594,-0.0020955706,-9.8878365e-05,0.0007130141,0.000354946,0.00025216874,-0.0011681105,0.0022121244,-0.0028586783,-0.00066152535,-0.0016432313,0.0020063475,-0.0004598579,-0.0023223402,0.0009485589,0.0005045032,-0.00078173034,0.00036406287,-0.00084165175,0.0031843414,0.0027162002,0.0030836924,-0.00057964923,6.660756e-06,0.003222352,-0.00038816428,-0.00050438347,0.0012465797,0.0008023179,0.002399692,-0.0033533012,-0.0016206563,5.312639e-05,-0.0007976999,-0.0051321583,-0.003104772,-0.0006223217,0.0014976773,0.0020585614,-0.0017388572
Feature_1,0.0005523786,0.00047320142,-0.0015725582,-4.474634e-05,0.0023408672,0.0001352196,0.00090430584,0.0007819999,-0.00272803,0.0022491212,-0.003069508,-0.0021860981,0.00012847286,0.00072559185,0.0012059459,9.639877e-05,-0.0006968542,0.0018818005,-0.0011502865,-0.0016764988,-0.0007888167,0.0016656833,-0.00048949313,-0.0020281398,-0.00022877936,-0.0002875661,-0.0013473469,-0.00047333137,-6.733037e-05,0.0011358912,0.0010497172,0.0005439895,-0.00034407084,0.0009753195,0.00072275515,-0.0008355657,0.000790535,-0.0004607019,0.00013508085,0.0011464269,-0.0029453537,-0.00044725856,-0.00077953265,-0.00083841954,-0.0029804122,0.00025845392,-0.0025012083,0.00015154325,7.65064e-05,-0.001259273
Feature_2,0.00062133715,0.0006406623,-0.0014621876,6.0872702e-05,0.002569185,0.00027431594,0.00089926826,0.0005560354,-0.0030488793,0.001742922,-0.0023853616,-0.0018571854,2.1921183e-05,0.00031963442,0.0003804412,0.00085141964,-0.00047769188,0.0016325754,-0.0026604491,-0.0014287286,-0.0008834811,0.0016178171,-0.0003144145,-0.001067291,-0.00094877946,0.00032790934,0.0003224765,0.0004578528,-0.0005215459,0.001326597,0.001151796,0.0008719577,-0.0004584354,0.00050345197,0.0017741187,-0.0004664265,-0.00035295935,-6.4932654e-05,0.0003793278,0.0013657332,-0.0019406418,-0.00094244746,0.00030071154,-0.00047647013,-0.0033410313,0.0009178141,-0.0010892794,-0.0001310856,-0.0007903322,-0.00085077336
Feature_3,0.0006404885,0.0008052254,-0.0011379997,0.00015654713,0.0025251086,0.00034759377,0.0009800621,0.000367397,-0.0029325767,0.00130519,-0.0015423577,-0.0009102342,0.00019437847,-9.6965996e-05,-0.0005604386,0.0014074959,-0.00030558548,0.0013279706,-0.0029093835,-0.0015876006,-0.00015401431,0.0016813,0.0001426747,-0.00038532942,-0.0010625371,0.00048727912,0.0013856645,0.00017620156,-0.0005033296,0.00088815315,0.0007293997,0.0022359397,-0.0011895612,0.00027912942,0.0011482248,0.00011192565,-0.0004587895,0.00027464738,0.00027399106,0.0016323779,-0.00022981629,-0.0010807412,0.0005725859,-0.000221356,-0.0036891068,0.0019383645,0.00010182706,-0.0010619994,-0.00066408806,-0.0010515718
Feature_4,0.0007548073,0.0010538694,-0.00084968307,0.00018394766,0.002720076,0.00026414637,0.0009909722,0.0003908892,-0.0029888647,0.00075692486,-0.0006788037,1.8576173e-05,0.000388534,-0.0003251479,-0.0016617309,0.0016705819,8.126498e-05,0.0011035048,-0.0029980578,-0.0017609413,0.0014731135,0.0019202391,0.0015253832,-6.591415e-05,-0.00024080083,0.00047583,0.0033971893,0.0006707553,-0.00037756446,0.0008975105,-0.000652897,0.005306071,-0.0005156251,0.00095101335,0.00056142895,-0.00015796712,-0.00047052535,0.00033389538,0.0020516661,0.0020719592,0.00052803906,-0.0006842536,0.00028040458,-0.0005230019,-0.0016734633,0.0030683326,0.00019505162,-0.0028748217,-0.0012575999,7.34004e-05
Feature_5,0.0006216031,0.000128686,-0.0013824997,-0.0004077909,0.0017859949,0.00033632372,0.00060244114,0.0013432708,-0.0011912176,0.00253009,-0.002713309,-0.001183028,0.00037076435,0.0021612414,0.001983609,-0.00022518628,-0.0013487835,0.00085507566,0.002168652,-0.002986428,0.00069229223,0.0012146902,-0.0038619163,-0.0025296614,0.0023260126,-0.0002601969,-0.003721934,0.0004562809,0.0017726925,0.0005472358,-0.0015782706,0.001117109,0.0016474726,0.0015691079,-0.00065552705,-0.0049487697,0.000237574,-0.00035844173,-0.0005587179,0.0039706547,-0.0006557799,0.00022992377,0.00088008755,-0.00010165299,0.0014937421,-0.00052480417,-0.0016444664,0.00012055766,0.0008879635,0.0011503439
Feature_6,0.0005306007,0.00014219878,-0.0014889456,-0.00019104748,0.0019092861,0.0006322897,0.00043257547,0.0012250508,-0.0017024389,0.0022159452,-0.002698182,-0.0019061151,0.00037248383,0.0015959099,0.0014119731,-6.730963e-05,-0.0007801695,0.0011740878,0.0013933897,-0.0024608974,-1.388555e-05,0.0014256483,-0.0023462926,-0.0014408946,0.0011923535,-0.00047391502,-0.0026763515,-0.00042081374,0.00110442,0.0010264125,-0.00075671414,1.932828e-05,0.000993974,0.0011013153,0.00017195416,-0.0021641417,-8.491103e-05,-3.855925e-05,0.0009783842,0.0028628358,-0.000906637,-0.00031724374,0.0004172898,0.0001055073,0.0006602323,0.00013838349,-0.003050619,-0.0007388993,9.790212e-05,0.0015064826
Feature_7,0.00053326075,0.00027687137,-0.0015763557,-0.0001295996,0.0020198522,0.00063963374,0.0005444492,0.0011421002,-0.0019563495,0.0020498084,-0.0021782266,-0.0016988483,0.00055927585,0.0011551768,0.0010912293,0.00036742666,-0.00047603107,0.001251944,0.0004342474,-0.002008348,0.00048772088,0.0014041419,-0.0017179678,-0.0013479813,2.4958399e-05,-0.0005684081,-0.0017877424,-0.00085986406,0.00030897607,-0.00020611506,1.5219013e-05,-0.00083425053,-6.2104176e-05,0.00083998975,0.00017414294,-0.0012961716,-0.0004987489,-0.0010618222,0.00020205881,0.0015893814,-0.001107764,-0.00053677225,-0.00024404352,0.0003004713,-0.00021646361,0.0009407861,-0.0028009615,-0.00078669254,-0.0011895037,0.0011960176
Feature_8,0.00054423005,0.00037216285,-0.0013454237,-0.00020417971,0.002149439,0.0008121173,0.00064917066,0.00079518015,-0.0021282497,0.0018944014,-0.0015682481,-0.0016214268,0.00028255198,0.0005107445,0.0005261498,0.00061841245,5.0330185e-05,0.0007615949,-0.00051649864,-0.0015092641,-0.000443307,0.0015704504,-0.00040015677,-0.0010073683,-0.0016179731,-0.00013009901,-0.0010114982,-0.00052678626,-0.00023714826,-0.0002110705,0.00028012818,-0.0011892602,-0.00039096575,0.00017381263,0.0007365301,-0.00033609787,-6.492635e-05,-0.0015709571,0.00017304083,0.0003369235,-0.001459114,-0.00035407842,-9.759803e-05,0.000106755724,-0.00091832696,0.00043433404,-0.0023115894,0.00013166189,-0.00096664124,7.701652e-05
Feature_9,0.0006477114,0.00051715825,-0.0014250692,-0.00013871076,0.0022232516,0.0008902206,0.000795535,0.00066728547,-0.0024836613,0.0015919238,-0.0009628654,-0.0011859168,0.00016884567,0.00019438713,0.00015537601,0.00096571405,0.0005535864,0.0005374635,-0.0016121183,-0.0018742171,0.00043088302,0.0013083011,0.00015146054,-0.0007739973,-0.0023254722,-0.00020214595,0.00065273663,-0.00037961794,-0.00052540586,-0.0009312966,0.0003223119,-0.0010196073,-0.0012740571,0.0003220855,0.00029228546,-0.00037783768,6.520918e-05,-0.0006647448,-5.5100543e-05,0.00023500803,-0.00041488215,-0.000707905,-0.00059863005,-0.0005278329,-0.0012720698,0.0014509577,-0.0005413982,0.00021237135,-0.002044879,-0.0009990473
