Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,-5.3847093e-06,-0.00020864325,-0.00023766763,-0.00027701503,0.0013866355,-0.0009903329,-0.00033669572,-0.00017482186,4.0135226e-05,-0.00020469274,0.00084369467,-0.000914863,-0.00012503515,-0.00020299717,0.0016849845,-0.0004920072,-0.0006970364,-0.0054493165,-0.0020968642,0.0006608595,0.0012119757,-0.0022592857,-0.00061515876,-0.0024557055,-0.00024619783,0.0027677193,-0.00019968377,0.0012923032,0.0010541227,-0.002737102,0.00052597217,-0.0070184693,0.0033798318,0.0019287929,-0.002263359,0.00077458797,0.0014138919,0.00424259,0.005141035,-0.0013004027,0.0037935814,0.0018089253,-0.0032343818,0.0020978833,0.0022177517,9.991164e-05,-0.00087802944,-0.0037727098,0.0030537802,-0.0017034586
rigidity_right,-0.00017164982,-0.00022483167,-0.0003643671,0.0005823879,-0.0002447807,-0.00021816716,-0.0004139896,0.0007770915,0.00025584857,0.00023452258,-0.00022660207,0.0011685963,0.0012389013,-0.0019126694,-7.643796e-05,0.0017607965,0.00092991506,0.0018166306,0.002801478,-0.00091414794,-0.00025813168,0.000702911,0.00015773159,0.0002935023,-0.0042799944,-0.00039648724,0.00065813353,0.0013828209,0.0016189222,-0.00033309875,0.00072214333,-0.0011330823,-0.0034273518,0.005236007,-0.001701174,-0.000652966,-0.0014265359,0.0023601763,-0.004286803,-0.0015142715,0.005402292,0.0013220393,2.3123746e-05,0.0036301792,-0.0021946025,-0.0019879132,0.0022456583,0.0017106165,0.0025698754,-0.001537942
tremor_rest_left,3.0222565e-05,0.0005977878,-0.00016205721,-0.0007440011,0.0007059158,-0.0013435492,0.000309298,-0.0006194193,-0.0005192442,-0.0014803867,0.0005683001,-0.0010891801,0.00063760026,0.0001569226,0.000563651,-5.8150323e-05,0.0006317264,-0.0006348007,0.00020900943,-0.0038096497,0.00087735767,0.00200022,-0.00036607796,-0.00014962426,-0.00014638838,-0.0038127452,6.940569e-05,0.003268662,0.0020909922,0.0021672053,-0.000735646,-0.0057700262,0.00016262617,-0.0062253606,-0.00046656755,-0.002855624,-0.0076623634,0.0021494946,0.002283288,-0.00071226986,-0.00083658245,-0.0015688889,-0.00065367145,0.00044453974,-0.0011390313,0.003919815,0.00092338666,-0.002465319,0.00011075288,0.0021487542
tremor_rest_right,0.00041387128,-4.6065966e-06,-0.00039440216,9.357232e-05,-0.0002484321,-7.879088e-05,-0.00012501073,0.0006361351,-0.0009401662,-0.00088469277,-0.0009982752,-0.00028595646,0.0006672876,-0.0006381408,0.0010149666,0.0005507605,0.001639584,0.0009688445,0.001656665,-0.0028342034,0.00023541109,0.0017621968,-3.4669723e-05,0.00032840445,-0.0008615618,-0.0027609523,0.00059070985,0.0020701922,0.0036934826,0.00088662043,0.001664271,-0.0026847692,-0.0010989184,-0.0071658613,-0.0012429622,-0.004826182,-0.0073899506,-0.000829947,-0.000811096,-0.001195071,0.00047345323,-0.0023563886,0.0014895024,0.0002750226,0.0004918512,0.0018522993,0.0010516325,-0.0030513643,-0.00029822273,0.0015345144
tremor_postural_left,-7.859245e-05,0.00025674538,0.00023082232,-0.0013247216,0.00051210163,-5.0729202e-05,0.0006413584,-0.0014407097,0.00019415411,-0.0001506684,0.00064897706,-0.0010225615,0.00042279667,0.00018516308,9.654459e-06,-6.213263e-05,-0.00012776065,-0.0006115314,-0.0026695582,-0.0012644416,0.0021761695,0.0024832708,-0.0020369869,-0.0028230743,0.001014838,-0.0018425101,0.00043297702,0.0030001015,-0.0027627654,-0.0014819126,-0.0018707247,-0.005604735,0.004490613,-0.003948245,0.0010052993,-0.0018223742,-0.01438117,0.0017717199,0.0010968883,-0.002345379,-0.001473072,-0.0034879425,0.003379851,0.0020611857,-0.0023279937,-0.00026934038,0.002427081,-0.0073255026,-0.0035052414,-0.004584767
tremor_postural_right,0.00012034565,0.00022475762,-9.7269694e-05,7.324566e-05,-0.0007638217,-4.6366342e-05,0.00024500684,5.171851e-05,-0.0006534345,-0.0007726812,-0.00062608765,-0.00021584504,-0.00065514573,-0.0003652079,0.00018371889,4.614746e-05,0.0009281231,0.0023671947,0.0027458651,-0.00010433352,-0.00089336146,0.0024571929,0.002278752,0.0019067555,-0.0006588867,-0.0010829207,0.002587276,0.0014958056,0.0008061917,0.0023254585,0.0014841368,-0.005795972,-0.0011548912,0.0013322843,-0.004360596,-0.0058886223,-0.003506967,0.0016207378,-0.0054351627,-0.0025761428,-0.0004647059,-0.0017345749,0.0026626606,-0.0019019352,3.3704786e-05,-0.0033108352,0.0024651259,0.0012263925,-0.0053491276,-0.00034469282
bradykinesia_speed_left,-0.00019438403,-0.00014273338,0.00018487644,-6.4565793e-06,0.0011909981,-0.0003166224,-0.00016424007,-0.0002607382,0.00037555138,0.0006153897,0.00072920666,-0.0009238972,-0.0013777987,-0.0008045952,0.0011608498,-0.0007518781,-0.00022045017,-0.001833683,-0.0012696848,-0.0006234319,0.0025505587,-0.0007935772,0.00052306964,-0.0006270033,-0.00012110071,9.237883e-06,-0.000278956,0.0038825767,0.00034040253,-0.000498526,2.538213e-05,-0.0014624398,0.0023209462,0.00181039,-0.002099344,-0.0013709054,-0.00017397956,0.0027756584,0.0030152246,-0.004076579,0.00068324193,-0.0031161963,-0.0011447245,0.0013479532,6.46884e-05,0.0019730078,-0.0035671538,-0.00016369377,-0.0010984428,4.8816895e-05
bradykinesia_speed_right,-2.3672094e-06,0.000108442786,-0.00022740285,0.0002400193,-0.0013085454,0.00031069267,0.00012284664,0.00036976553,-0.0005029046,-0.0003848054,-0.00027874243,0.00046070118,9.66732e-05,-0.0015571422,-0.0021330968,0.0023899728,-0.000116505704,0.00082695053,0.0026456479,-0.0010771643,-0.0014602387,0.0021705264,0.00030747408,0.0007010769,-0.0029044794,0.00084774196,0.001357707,-0.00069708546,0.00016983312,0.0003560499,0.0027880874,-0.00036018065,-0.00143512,0.001930064,-0.0028807158,-0.0025436587,-0.0039368174,-0.0026230342,-0.0017390728,-0.0025768357,0.0023164332,-1.1770059e-05,4.1851352e-05,0.0032804322,0.0004657124,0.004489085,-0.0057924255,0.0041431105,0.00289918,-0.0031158838
bradykinesia_amplitude_left,0.0002913935,-0.00036450787,3.064235e-05,0.0002235464,0.0009984701,-9.235618e-05,-0.0004991139,-0.00016260071,0.0007315307,-0.00020970433,0.002019447,-4.6171077e-05,-0.00023121384,-0.0006482964,0.0021206501,-0.00090903195,0.00016856851,-0.0031343978,-0.0024578343,7.590339e-05,0.0028903908,-0.000568733,-7.862705e-06,-0.0018323514,0.0009632448,0.00036510357,0.00028549784,0.0017030768,0.0009808509,-0.00020026496,-0.0005159212,-0.0039634476,0.0022371665,0.0019396084,-0.0026258372,-0.0019322567,0.00017476609,0.0032700885,0.0044645835,-0.0058226995,2.9822084e-05,-0.0052329744,-0.0007097852,0.004977223,0.0011172281,0.0010895215,-0.0006182001,-0.002125009,-0.0018519202,0.0011022732
bradykinesia_amplitude_right,-4.9229526e-05,-0.00016228095,-0.00010813817,0.00083018676,-0.0009685829,0.00047967106,0.0007052607,0.00051232526,-0.00065736764,0.00034998482,-0.00068099826,0.00075783726,0.0010368382,0.00010022846,-0.0014900455,0.0020761094,-0.00016855083,0.0002431045,0.0027648434,-0.0019474432,-8.1018225e-05,0.00061679335,0.0010039784,0.0016310759,-0.00043277402,0.0016428301,0.00040333252,-0.0007044904,-0.00017171094,0.0006897883,0.0019592089,-0.0009992539,-7.419781e-05,0.0015748315,-0.0019557597,-0.0013097121,-0.001700315,0.00028060947,-0.00082632876,-0.006469154,0.0019472723,-6.259293e-05,-0.0008736214,0.0028316178,0.000107406784,0.0047619054,-0.0025180662,0.001834253,0.004034073,-0.0021028433
