Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_10,1.2480738,-1.6476861,-1.4972075,-0.48650146,1.0991381,-0.39851782,-0.97612226,0.38489524,0.097744204,0.13283159,-0.95287335,-0.06279444,0.49974316,1.174475,-0.18540262,0.2470313,1.3146822,-0.01709409,1.1518241,-0.66606796,1.5713186,0.41285688,1.1914498,0.92763,0.0030434222,-1.0516536,0.55998063,-0.48681727,-0.039908797,-0.06052131
volume_sn_voxels_feature_11,-1.3363953,-0.32730716,-0.61719376,0.6532721,0.02194518,-0.47121742,0.6657777,0.10686873,1.0538459,-0.06799014,0.7223018,-0.9088947,1.1851414,0.8606598,-0.24415274,1.3073329,0.6989081,-1.0799322,0.10074755,0.6787188,1.3475438,1.048272,-0.1508887,0.4540494,-0.16958193,-0.82733965,0.4048786,0.005338113,-1.2380369,0.5444008
volume_sn_voxels_feature_12,-0.59151965,0.7185793,-0.085334346,0.028948644,0.008817776,-0.56223553,-0.81423265,0.03535549,0.3239925,-0.3624223,0.2553486,-0.13525474,0.058764514,0.56861246,0.035015635,1.9165504,0.17166607,-0.7158571,-0.028833993,0.26270533,-0.39696664,-0.07091793,0.1693048,0.009955925,-0.7713249,-0.28758833,0.6226197,-0.36150876,-1.271985,0.40814865
volume_sn_voxels_feature_13,0.26308656,0.9798919,0.10893496,-0.78430223,0.012282112,0.10251214,-1.1833524,-0.113448426,-0.19429329,-0.7682833,-0.11856071,-0.09733629,-0.3060559,0.22824518,0.054829065,1.0527143,0.054980084,0.095719375,0.3558846,-0.5301064,-0.87992764,-0.20121616,0.46355665,-0.12841386,-0.2355625,0.24946636,0.39052778,-0.19082195,0.1262628,-0.19367859
volume_sn_voxels_feature_14,0.3007341,0.15765487,-0.6034753,-0.51420945,0.41460088,0.9275751,-1.1339755,0.054678272,-0.6377384,-0.45820254,-0.95411366,0.7668648,-1.047472,0.059106696,-0.15099,1.5941448,0.12833674,0.34769836,0.26684883,-0.05742982,-1.0793735,0.42916045,-1.0859811,-0.060409382,0.05799491,-0.27145645,0.9781291,0.44508046,0.44372305,0.07909926
volume_sn_voxels_feature_15,0.26191914,0.8055619,0.5902184,-0.91127205,0.11207114,0.19579637,-1.232,0.14182885,0.06881496,-1.0101659,0.014131316,-0.08924195,1.0105839,0.3504923,0.5538471,1.6479905,-0.3154478,-0.35397267,-0.32866845,-0.30870435,0.4353919,0.11224656,0.76928914,-0.6127818,-0.29122293,0.43679276,-0.035384767,-0.75724566,0.5701728,-0.5920471
volume_sn_voxels_feature_16,0.41909552,0.40701073,0.5740385,-1.2707484,0.24417783,0.81251717,-0.96728855,-0.061458435,-0.90665126,-1.1686604,-0.3179984,0.23529333,-0.23900759,0.04080665,0.26621953,1.3441116,-0.09770638,0.3142776,0.30349264,-0.7206214,-0.05928744,0.18545704,0.42045882,-0.46658584,0.59959394,0.11511252,0.22771206,-0.06338616,1.0161382,-0.85242724
volume_sn_voxels_feature_17,-0.1687149,-0.677813,0.005142801,-0.624763,-0.06382413,0.62262446,-1.2650522,0.10838482,0.121874705,-0.7741477,-0.30663773,0.26724643,0.9750801,-0.41233715,0.12274954,1.1586565,-0.09435355,-0.093152426,-1.0003126,0.9303497,0.31431857,0.94173235,0.26541877,-0.015253662,-0.4161329,0.17099407,-0.45976514,-0.2660966,0.8072699,-0.40129673
volume_sn_voxels_feature_18,-0.20521645,-0.84131044,0.058801625,-1.0121319,0.13712947,0.9385437,-1.2145345,0.24809854,-0.73754036,-0.85642296,-0.6936301,0.25776693,0.18256085,-0.09903315,0.3075812,1.420152,-0.12023136,0.09906807,-0.018316649,-0.36639264,0.24071196,0.8858123,0.10904732,-0.73445356,0.6952543,-0.3739814,0.0089534,0.0028176184,1.2391509,-0.98936045
volume_sn_voxels_feature_19,-0.79483664,-1.0311881,-0.2966936,0.42484283,-0.14929812,0.5594897,-1.5156577,-0.18615524,0.034782484,0.1839671,0.040618494,0.16144562,-0.061981093,-0.7633147,-0.82792765,-0.17363073,0.35802144,-0.32319912,-0.20391029,1.1769277,-0.31661853,0.3733216,-0.53595173,0.5913271,-0.49678624,-0.501191,0.39741218,0.024729643,-0.11103434,0.400051
volume_sn_voxels_feature_20,-0.8318009,-1.1060048,-0.7656038,-1.0774125,0.30560133,0.9127011,-1.825415,-0.08072774,-0.5204089,-0.41439858,-0.21995132,0.17827372,0.43513677,-0.3715713,-0.3847208,1.3111033,-0.0038058609,-0.417029,0.14222443,0.27243423,0.25594437,1.4412634,-0.10260432,-0.82968533,0.5610857,-1.0395831,0.023505561,-0.239312,0.83246136,-0.6924612
volume_sn_voxels_feature_21,-0.83705646,-1.4277763,0.1633154,1.1718044,-0.82802683,0.042191744,-1.5165919,-0.58972156,-0.56529284,0.6875677,0.33205476,-0.24874717,-1.032432,-0.55265915,-1.1009424,-0.6517284,1.4003298,0.03070437,0.0077487472,0.20585498,-0.70476514,0.3395151,-1.0901899,0.6151212,-0.30519328,-0.17633085,0.22516775,0.302744,-0.32408783,0.84205735
volume_sn_voxels_feature_22,0.041499365,-1.3946719,-0.45796657,0.85529083,-0.2459907,-0.06609539,-1.3952086,-0.25077164,-0.16318433,0.11509491,0.27997738,0.09738189,-0.6232801,0.14360705,-0.68239903,-0.34027922,1.0213927,-0.17124443,0.13971981,-0.4568419,0.44451317,0.17921892,0.37856644,-0.9533055,0.17781341,-0.5745576,-0.0050934954,0.19802165,-0.021794472,0.021894481
volume_sn_voxels_feature_23,1.0378997,-1.1405092,-0.8194048,0.25644037,0.090536155,-0.07677148,-1.2980509,0.09646769,0.030972522,-0.07030771,-0.28172648,-0.050661795,0.17927395,0.5508449,0.15394752,-0.08522498,1.2904888,-0.058652885,-0.07763874,-0.43545341,0.9885713,0.17159335,1.1164337,-1.205045,-0.3452418,-0.5001874,-0.03913489,-0.2555788,0.092293456,-0.10816053
volume_sn_voxels_feature_24,1.3358763,-1.1595404,-0.7924627,-0.7728056,0.37452328,-0.27588013,-1.3707527,0.28065458,-0.27664807,-0.70488536,-1.0527638,-0.08607345,0.5366738,0.83241516,0.38117513,0.062841244,1.1005079,0.24788985,0.34631136,-0.9917428,1.1463901,1.1710174,1.0339817,0.26362553,-0.04010988,-1.3048744,0.44619697,-0.24234107,-0.061673157,0.30025032
volume_sn_voxels_feature_25,-0.5400736,0.18023051,-0.607129,0.5363718,0.20305946,0.3080406,0.14392516,0.5175351,1.2411779,-1.0568254,0.47307202,-0.1263086,1.2082403,1.3905231,-0.3336557,1.5899183,1.3108081,-1.227437,-0.15408273,1.0355239,1.3306979,0.9832838,-1.0006119,0.34837875,-0.8434421,-0.90458995,1.1127727,0.5095808,-1.3843275,0.9929621
volume_sn_voxels_feature_26,-1.1507903,0.58640087,0.19070472,0.059015796,0.18064006,1.2817618,-1.3203086,-0.33396363,0.25175375,-1.0758198,-0.9386458,0.36441812,0.7420346,-0.20089197,0.25002608,0.87711906,0.32234034,-0.40373442,-0.9031751,1.2870016,0.2434477,1.2623669,0.020754393,-0.10914851,-0.9491701,-0.748085,0.30377445,-0.07562801,0.77921057,-0.5315422
volume_sn_voxels_feature_27,-0.7767329,-1.0718203,1.0293572,0.97498214,-1.0973619,-0.3621115,-1.2225343,0.46048585,-0.49195126,-0.3388215,0.4004132,0.14701582,-1.1970342,-0.38910487,1.1698775,-0.14284635,1.7519614,-0.101363696,-0.012747191,-0.09355512,-0.75032693,0.0030617844,-0.89648896,0.7793859,-0.8127563,1.1130216,-0.43658906,0.30270186,-0.21341565,-0.68038183
volume_sn_voxels_feature_28,-1.0808805,-0.8330051,0.3560078,0.5480465,-0.5021992,0.22015817,-1.1358749,-0.078525536,-0.5413939,-0.078449234,0.40832567,0.0759386,-0.924712,-0.6640837,-0.5636009,-0.19224977,1.4641145,-0.15216842,0.15267995,-0.005372903,-0.28549618,0.5516191,-0.20310228,0.009777471,0.19577496,-0.34578487,-0.073774904,0.3248659,-0.19620587,0.013512375
volume_sn_voxels_feature_29,0.39127463,-1.2532358,-0.002074168,0.81937736,-0.7654893,0.012691594,0.5330994,0.26650232,0.028774822,-0.75477535,0.55547476,-0.05648228,-0.44927084,0.38565972,1.2145703,-0.27387112,1.329166,-0.13820285,-0.21931103,0.18056528,0.57759684,-0.5397536,0.2980447,-1.1271765,-0.8413329,1.1246324,-0.53118557,-0.016415317,-0.06365721,-1.1166699
volume_sn_voxels_feature_30,0.0955051,-1.2678434,0.026371246,-0.1594954,-0.15905286,-0.06356356,-1.1167734,-0.089771554,-0.23941752,-0.07775425,0.12988602,-0.28369063,-0.20922063,-0.06158999,0.5493233,0.18244709,1.0589454,0.16803165,-0.49259263,-0.51144385,0.26231188,0.23277234,0.44552565,-1.1440877,0.22787634,-0.12779158,-0.25654796,0.014755089,0.07515222,-0.49338672
volume_sn_voxels_feature_31,1.0991834,-1.3831826,-0.38931847,-0.530006,0.045521207,-0.04703079,-0.00212719,-0.14111812,-0.123146996,-0.40413922,0.041815005,-0.22175242,0.2742761,-0.019456403,1.1529349,0.047419094,1.4047811,0.03202986,-0.9630632,-0.38033903,0.39269808,0.10121219,0.75731707,-1.2559359,-0.29625204,0.18679802,-0.30949855,-0.049439613,0.2444678,-0.15845162
volume_sn_voxels_feature_32,1.3473243,-1.401832,-0.62781155,-0.7856501,-0.07539221,0.07828721,0.5031707,0.08268291,-0.070937224,-0.5354709,-0.64750844,-0.33513364,0.5430308,0.09524822,1.2540616,-0.30078876,1.2875688,0.31789118,-0.9148589,-0.048865564,0.020343082,-0.44602987,0.94601846,0.23423947,-0.86245334,0.81185514,-0.4760291,0.011427637,0.47906542,0.08465175
volume_sn_voxels_feature_33,-1.3253984,-1.4308513,0.77919394,-0.16297235,-0.07658163,0.44744062,-0.32729107,-0.22871111,-0.38957277,-0.38051066,0.46720326,0.100748025,-0.1844247,-0.63650006,0.8811921,0.17902699,1.0706791,-0.0727454,0.27658755,-0.06855058,-0.28410298,0.06393545,0.065623105,-0.23263845,0.4364113,0.32074296,-0.01786563,0.07283619,-0.15099294,-0.06867097
volume_sn_voxels_feature_34,-0.54760724,-1.5059261,-0.19254552,-0.31497017,-1.1685839,-1.3813831,-0.81019557,0.44230908,-1.4210104,-0.76736695,-0.9019647,-0.14819737,-0.78660184,0.6115311,0.6050354,1.2601187,-0.15194854,0.6919637,0.5997883,-0.52116793,-1.3032147,1.417041,-1.2598627,-1.0617402,-0.014015501,-1.2439294,-1.2184713,0.060711645,1.3835664,-1.2131923
volume_sn_voxels_feature_35,-0.2491247,-1.3184832,-0.015930718,0.13522702,-1.2479953,-1.0491005,-1.2016073,0.3696106,-1.0479858,-0.57409245,-0.48481792,-0.4509421,-0.6001915,0.68472505,0.6911489,1.4412187,-0.56433964,0.31045976,0.24745485,-0.2983742,-0.8089304,1.3980254,-1.1622058,-1.0808686,0.10671361,-1.1776179,-0.9941972,-0.20082934,1.1198297,-0.6412061
volume_sn_voxels_feature_36,-0.28912434,0.25351107,0.013712216,-0.091565825,0.6241382,-0.38327622,-1.0738117,0.11273245,-0.5652323,0.2077244,-0.06768781,0.34472835,-1.3210968,-0.011321388,-0.5588173,0.15354337,1.5201633,0.005718621,0.43495727,-0.3288026,-0.15302537,1.2342978,-0.49975768,-0.65605825,0.674914,-1.2005515,0.6228037,-0.2774646,-0.19709659,-0.18356076
volume_sn_voxels_feature_37,-0.632831,-1.220089,-0.5138508,0.28269714,-0.98351395,-1.1558594,-1.3749062,0.37419564,-0.9985988,-0.1102797,-0.30403233,-0.069253616,0.63409734,1.1109798,0.6231013,0.5146907,1.1510375,0.41154546,0.9295073,-0.52676654,-0.28059122,1.2368195,-0.96590215,0.07274131,0.0942331,-1.5630411,0.37376696,-0.52095616,0.85884416,-0.7006334
volume_sn_voxels_feature_38,1.1903719,-0.9561874,-0.037763603,-0.2593326,-0.23601285,-0.13662271,0.048780408,-0.26651996,0.19122604,0.3420195,-0.67233896,-0.087561995,0.48546186,-0.4916388,1.1181476,-0.19725539,1.7391539,0.22197078,-0.36744562,0.32263678,-0.36798605,0.20346831,0.18397628,1.2850971,-0.54020184,-1.1091079,-0.49357778,0.41985348,0.5116621,0.312028
volume_sn_voxels_feature_39,1.0333761,0.418581,0.19700237,0.23999558,-0.17906922,-0.6832647,-0.2302856,0.031670343,0.45159337,0.7465604,-0.30139738,0.2774085,-0.42691064,-0.5268737,-0.25668487,0.10149774,1.5381429,0.26951295,0.20066522,0.10019547,-0.20782658,1.4065584,-0.08113675,1.3963431,-0.117666945,-1.5569504,-0.33072287,0.68866986,-0.21901445,0.31085837
volume_sn_voxels_feature_40,0.37510282,1.1395054,0.10866189,0.62886506,-0.34461468,-0.8454164,-0.56776834,0.19257662,0.28109917,0.16805279,-0.2698078,0.43078467,-0.80579597,-0.040032305,-0.45063356,0.13196576,1.3635523,0.07711006,0.38525224,-0.14545436,0.031634837,1.3241932,-0.20291196,1.5628784,0.119821034,-1.4309247,0.27195868,0.08846427,-0.34893394,0.14975397
volume_sn_voxels_feature_41,-0.09479946,0.8296021,-0.2158202,0.7505752,-1.0208013,-1.1048685,-1.1484245,0.1715059,-0.005228983,0.035577692,-0.09353919,0.24282138,-0.07899004,0.5279364,-0.045215342,0.09143854,1.36116,0.15100302,0.7146136,-0.14788842,0.08068249,0.90671533,-0.7926116,1.381775,-0.09726682,-1.3416315,0.24976286,-0.17092304,-0.19030452,-0.052493665
volume_sn_voxels_feature_42,-0.27503583,-0.6801832,-0.5226471,0.5143563,-1.2221665,-1.0803331,-1.6218793,0.35726357,0.06069952,-0.34120074,-0.29192516,-0.24193013,1.0586332,0.91275585,0.8456202,0.5142228,0.5009304,0.28608233,1.0652403,-0.23229147,0.18404382,1.24641,-1.1621444,1.3798572,-0.38572815,-1.6175723,0.24635434,-0.36637044,0.8090307,-0.54314137
volume_sn_voxels_feature_43,-1.4167404,-0.23635016,-0.09800252,0.19562684,-0.14922959,1.2216625,-1.1468266,-1.3415704,-0.23155083,-1.4737477,-1.2930975,0.09289686,-0.24135526,0.509968,-0.21546963,1.391106,0.14026947,0.38118225,-0.8252239,0.7310643,-0.51314455,1.0775311,-0.14528786,-0.45077494,-0.93301386,-1.4924433,0.15830806,0.8158653,1.2216834,-0.70370257
volume_sn_voxels_feature_44,-1.2765177,-0.26092795,-0.7006062,1.1123444,0.74227667,1.0868716,-1.4697989,-1.1466986,0.44231334,-1.1428763,-0.562606,0.31937018,-0.9364746,-1.0304315,-1.1803453,-0.13806528,0.9821338,-0.8116744,-0.025493568,1.0162648,0.7642348,1.213342,0.14864247,0.3007678,-0.3902083,-1.3384897,-0.49826103,0.71627086,0.21868946,-0.19764179
volume_sn_voxels_feature_45,-0.5169695,-1.1273806,0.9828771,0.65389067,-0.09788953,1.0447845,0.09345287,-0.55679184,-0.0040634954,-0.41818672,0.5842643,0.2454847,-0.3338261,-0.9045439,0.3262781,-0.098625496,1.467636,-0.049421478,0.6194773,0.3805252,-0.32096875,0.5703649,0.040494528,1.2935545,0.4664376,0.21151885,-0.37117577,0.1125547,-0.49526846,0.11526145
volume_sn_voxels_feature_46,-0.04809903,-0.87440175,0.35749927,-0.08583094,-0.77282435,-1.0663714,-1.150443,-0.34489658,-0.82509786,-0.2629606,0.019300947,-0.50264084,0.44172588,0.78463733,0.89192724,0.6637029,-1.119177,-0.20544977,-0.31273958,1.1929883,-0.10396228,0.97225654,-1.3151692,-0.21278721,-0.1921778,-0.35797504,-0.57232064,-0.37113288,1.3690561,0.15091538
volume_sn_voxels_feature_47,-1.5411888,-0.8292278,0.5181398,-0.16517991,-0.061939266,0.81087625,0.9890842,-0.35230792,-0.16529445,-0.14842694,0.6941689,0.049704526,0.34533927,-0.34185758,1.159394,0.28244627,0.9035043,-0.39442053,-0.07095698,-0.16663095,-0.31808305,-1.0029489,0.015319067,0.46033818,0.38505003,0.35209054,0.22019236,-0.25471923,-0.22516899,-0.18373369
volume_sn_voxels_feature_48,-1.2584581,-0.5164912,0.18862873,-0.51862246,0.78979045,0.0351594,-0.8089352,0.14351942,-0.9034029,0.25960174,-0.28862515,-0.19798668,-1.096148,-0.3444675,-0.71111345,0.08872517,1.2056559,0.16725397,0.078208506,-0.26892254,-0.23023309,1.4274269,-0.36676437,-1.1140718,0.8112999,-1.2473456,0.2957115,-0.17750959,0.36724946,0.11405419
volume_sn_voxels_feature_49,-0.25645387,-0.7470993,0.117857486,-0.17528374,-0.6246836,-1.186844,-1.2370479,-0.040607594,-0.124247,-0.63354367,-0.20555578,-1.2065655,0.99957746,0.5519253,0.77590287,0.6762999,-1.2201176,-0.44469547,-0.4738203,-0.107104994,0.16221894,0.9120494,-1.0858399,1.0649585,0.0049432684,-0.7151704,-0.97743976,-0.30389372,0.78783363,-0.12115553
volume_sn_voxels_feature_50,-0.38978025,-0.78317916,0.12964252,-0.57370853,-0.09420471,0.4379625,0.8981872,-0.28416315,-0.0517231,-0.3550291,0.01999302,-0.2663523,0.6303793,0.24684675,1.4236783,-0.13703679,0.7477468,-0.0015317566,-0.34719315,0.16499406,-0.07409481,-1.182897,-0.04042795,-0.880903,-0.16678962,0.06163681,0.22848572,-0.42357236,0.20311809,-0.21195559
volume_sn_voxels_feature_51,-0.9738208,-1.0248123,0.15578887,-0.627651,0.74038523,-0.076069705,0.21761292,-0.2910545,0.19535847,0.23925337,0.045384698,0.026481548,0.062029146,-0.5280431,0.43936366,0.22397964,1.6962337,0.24314605,-0.5204118,-0.06206045,-0.3098367,-1.1336117,-0.09262053,-0.887051,0.4684164,-1.5138566,0.45265868,-0.28498948,0.12765697,0.11760553
volume_sn_voxels_feature_52,-1.300078,-0.030204687,0.11552408,-0.31699654,0.9304756,-0.4683061,-0.17352684,0.25161085,-0.079503536,0.39076227,0.17228852,0.13801454,-0.702436,-0.6235051,-0.6864897,0.34796298,1.183616,0.09822363,-0.17659776,-0.27639803,-0.07532442,0.6879054,-0.09865132,-0.94589275,0.52283734,-1.4309214,0.27375183,-0.032065865,-0.10599302,0.04374358
volume_sn_voxels_feature_53,-0.34570926,-1.1818401,0.065419964,-0.61510926,-0.58098006,-1.1295148,-1.603607,-0.046229403,-0.9401906,-0.26177573,-0.04841355,-0.4286539,1.3295901,0.9032536,0.6000759,0.09355401,-1.0440726,-0.14050698,-0.064558506,0.2274177,0.1023052,1.476729,-1.1878928,-0.94995344,-0.11393564,-1.3500463,-0.1301535,0.005267503,1.520877,-0.3011702
volume_sn_voxels_feature_54,0.8161063,-0.87635225,-0.2537367,0.007871104,0.26322648,0.24338198,0.1980331,-0.2777718,0.19527295,0.17400137,-0.34260958,-0.015206564,0.074580744,-0.45295918,1.015566,0.063414246,1.1813797,-0.11051786,-0.4527624,0.35294917,-0.04378533,-1.118802,-0.19480164,-0.29745072,-0.08441569,-1.397339,-0.14136028,-0.057699364,0.29661092,0.09363457
volume_sn_voxels_feature_55,0.04881272,0.51228446,-0.07836335,0.4402237,0.31952697,-0.21880576,-0.014528525,-0.023460835,0.44452715,0.47003022,0.095417894,0.06588718,-0.69949716,-0.3266597,-0.3550077,0.093310505,1.5998377,-0.0693486,-0.13450833,0.20717351,0.11398667,-0.52755076,-0.041445248,-0.06653326,-0.010449195,-1.3406186,-0.029846508,0.09281965,-0.0625394,-0.064819254
volume_sn_voxels_feature_56,-0.13230105,0.8273252,0.13013954,0.39396945,0.22383255,-0.2797663,-0.10710834,-0.05074857,0.10050291,0.30167705,0.19728315,-0.02445234,-0.6447809,-0.23430657,-0.66517234,0.1112329,1.1603426,-0.108766675,0.09209627,0.1646373,-0.057785213,1.0040244,-0.10055395,0.25692743,-0.14070149,-1.3767654,0.09305423,-0.008676913,-0.3109904,0.00922294
volume_sn_voxels_feature_57,-0.47868368,0.3173028,-0.033926144,0.43028685,-0.09499995,0.09780934,-0.53142554,0.15040632,-0.14114437,0.18026629,0.17443724,0.041932225,0.6415749,0.11885736,-0.23996584,0.22936416,1.4119254,0.042117495,0.011657445,0.4244542,0.110183604,1.2116985,-0.37118226,0.5887003,-0.29452583,-1.4385562,0.27203608,-0.3678295,-0.016881375,0.18870632
volume_sn_voxels_feature_58,-0.25536972,-0.6921103,-0.0047181174,-0.2450252,-0.36237162,-0.052194342,-0.8053336,-0.030140463,-0.29017815,-0.35387707,0.11952579,-0.10483186,1.411337,0.7753924,0.45989433,0.07220752,-0.14045121,-0.016793717,-0.12824287,0.72131574,0.16571316,1.3115355,-0.7103065,1.0887487,-0.0070938957,-1.1504736,0.566183,-0.13608669,0.7569125,0.11376256
volume_sn_voxels_feature_59,0.03566118,-0.8830291,-0.352151,-0.9345659,-0.6663596,-0.7072581,-1.1234722,0.21468006,-0.039745875,-0.7803539,-0.1223269,-0.6147048,1.0099814,0.94894004,0.91445565,0.2967125,-1.1703429,-0.5798541,0.07737922,0.020730639,0.30744728,1.2391957,-1.1727724,1.180999,-0.054392833,-1.668953,0.28247765,-0.07074624,1.3643999,-0.051907018
volume_sn_voxels_feature_60,0.71753836,0.8325434,0.3671173,1.0905316,-0.42668524,-0.31462267,0.40080845,-0.23896226,0.4747313,0.16678165,0.05140595,0.21701013,-0.38779825,-0.21107993,0.019451834,-0.25742835,1.4249249,-0.12631907,-0.064663485,0.32523555,-0.12551396,-1.240509,0.09954247,1.1630071,-0.21111384,-1.4421271,-0.67030144,0.50912815,0.06918727,0.02038995
volume_sn_voxels_feature_61,0.44112343,1.2997453,0.28479502,1.2074902,-0.36309314,-0.18769206,0.28173834,-0.27253774,0.44664317,0.3705322,0.23066302,0.3784837,-0.36829615,-0.047255855,-0.33650368,-0.36758137,1.2027684,-0.09493554,0.17149375,0.16628052,0.10074201,-0.3628476,0.12301448,1.298613,-0.15039797,-1.3083056,-0.59045655,0.53857946,0.11267229,-0.0113685215
volume_sn_voxels_feature_62,0.18588556,0.74425846,0.15920073,0.6765258,-0.58788234,0.44923598,0.108973205,0.12574911,0.30555692,0.23277718,0.27051365,0.14977969,1.064518,0.0482184,0.14233653,0.17884465,0.46751294,-0.27685195,0.031229168,-0.116255485,0.023222305,0.29778582,-0.07732762,1.4217197,-0.33177865,-1.4704419,-0.3633506,0.046885848,0.1180022,0.3242952
volume_sn_voxels_feature_63,0.35380247,-0.29811826,-0.095234595,-0.55808944,-0.5611544,0.5751201,-0.64893705,0.20788166,0.34459636,-0.57983655,-0.012866678,-0.21143068,1.1908588,0.73204774,0.9068946,0.29295108,-1.1162919,-0.0210788,0.05194868,-0.02620738,0.16581099,1.2687434,-0.1837923,1.1872199,-0.16119218,-1.518697,0.16399606,-0.15190418,0.67978394,0.0588092
volume_sn_voxels_feature_64,-1.3376565,-0.19319887,-0.3771868,1.0645337,0.33773524,1.2702099,-1.1204362,-1.1763878,0.56939095,-1.3002515,-0.4723773,0.08402282,0.22177854,-1.0370574,-0.6467659,-0.24640822,0.18633565,-0.29732376,-0.37093905,1.1300175,0.5921154,1.1622732,-0.028287064,-0.75935596,-1.0146145,-1.5856049,-1.0500333,1.0058252,0.7471655,-0.5327113
