Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels_feature_0,-0.36455315,0.3638321,0.5775088,-1.0000336,-0.21339814
volume_sn_voxels_feature_1,-0.21691401,0.7109005,0.7679271,-1.3926996,0.06366045
volume_sn_voxels_feature_2,-0.8149341,0.26826265,0.2841612,-1.2449414,-0.4235613
volume_sn_voxels_feature_3,-0.8522821,0.63569516,0.4477657,-1.433198,-0.3545396
volume_sn_voxels_feature_4,-0.5612743,0.89768183,0.69423854,-1.6763549,-0.2243314
volume_sn_voxels_feature_5,-1.0528076,0.37597284,0.048564523,-1.1670781,-0.69413805
volume_sn_voxels_feature_6,-0.8044143,0.40291741,0.23049477,-1.4965265,-0.6669506
volume_sn_voxels_feature_7,-0.72467273,1.2905761,0.4315783,-1.771198,-0.64083445
volume_sn_voxels_feature_8,-0.61905533,0.9247862,0.6091017,-1.9809281,-0.47844526
volume_sn_voxels_feature_9,-0.9365329,0.28351805,-0.2809306,-1.1676956,-0.83617586
volume_sn_voxels_feature_10,-1.0548724,0.2470227,-0.14890008,-1.3205298,-0.8767795
volume_sn_voxels_feature_11,-1.0348696,0.23580217,-0.15044612,-1.4281203,-0.85339695
volume_sn_voxels_feature_12,-1.1206214,0.39816,-0.012618214,-1.6673396,-0.9853819
volume_sn_voxels_feature_13,-0.99926734,0.55198544,0.13973567,-1.7526894,-0.8805162
volume_sn_voxels_feature_14,-0.72384375,0.7849684,0.22595976,-1.8325691,-0.8017335
volume_sn_voxels_feature_15,-0.7880095,1.0024837,0.44188845,-1.9981984,-0.6928476
volume_sn_voxels_feature_16,-0.44095835,0.720429,-0.16621947,-1.0039992,-1.0307732
volume_sn_voxels_feature_17,-0.78631,0.512295,-0.18701982,-0.9960545,-1.0116748
volume_sn_voxels_feature_18,-1.4814391,0.37455326,-0.30309474,-1.6025782,-1.2524275
volume_sn_voxels_feature_19,-1.1680967,0.4121742,-0.11888167,-1.7042742,-1.2015212
volume_sn_voxels_feature_20,-1.040997,0.65579724,0.0119498195,-1.9438568,-1.2279751
volume_sn_voxels_feature_21,-0.43869534,0.9184149,0.06478591,-0.9721172,-1.2726798
volume_sn_voxels_feature_22,-0.6111532,0.79743475,-0.07078195,-1.1336721,-1.364934
volume_sn_voxels_feature_23,-0.9189822,0.7338489,-0.17164546,-1.5644054,-1.5883234
volume_sn_voxels_feature_24,-1.2136928,0.5392848,-0.21865375,-1.5906842,-1.2796435
volume_sn_voxels_feature_25,-1.0188065,0.6386249,-0.0841556,-1.8125254,-1.3278133
volume_sn_voxels_feature_26,-0.44624546,1.0627908,-0.0015851227,-1.257865,-1.620841
volume_sn_voxels_feature_27,-0.6390878,0.892818,-0.029443322,-1.4791502,-1.5268275
volume_sn_voxels_feature_28,-0.8823588,0.75942403,-0.06704961,-1.6809887,-1.4457467
volume_sn_voxels_feature_29,-0.19604228,1.1410643,0.35287225,-1.2014799,-1.4964802
volume_sn_voxels_feature_30,-0.5202996,1.137406,0.24055947,-1.607897,-1.6830531
volume_sn_voxels_feature_31,-0.7204547,1.0641017,0.15709452,-1.891661,-1.6619968
volume_sn_voxels_feature_32,0.10107208,1.1652297,1.0086802,-1.0925128,-1.3243209
volume_sn_voxels_feature_33,-0.26055872,1.2335478,0.5204297,-1.5651176,-1.5223881
volume_sn_voxels_feature_34,-0.80677867,1.2096661,0.3134886,-1.9087551,-1.651713
volume_sn_voxels_feature_35,-0.93132895,1.1756861,0.16754319,-2.2054906,-1.6258745
volume_sn_voxels_feature_36,-0.8103294,1.104309,0.050565314,-2.3918097,-1.6248088
volume_sn_voxels_feature_37,0.018417459,1.1354342,0.49703553,-1.4889495,-1.163691
volume_sn_voxels_feature_38,-0.23477407,1.2458271,0.46573213,-1.9003268,-1.2929728
