Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.6245637,-0.38771087
volume_sn_voxels_feature_1,0.77208126,-0.5018129
volume_sn_voxels_feature_2,0.4442961,-0.4314332
volume_sn_voxels_feature_3,0.5109769,-0.5093701
volume_sn_voxels_feature_4,0.37197796,-0.6258117
volume_sn_voxels_feature_5,0.008408286,-0.7105771
volume_sn_voxels_feature_6,-0.00387368,-0.63795555
volume_sn_voxels_feature_7,-0.06809543,-0.7524624
volume_sn_voxels_feature_8,0.09450325,-0.8488271
volume_sn_voxels_feature_9,0.1867177,-0.78818995
volume_sn_voxels_feature_10,0.33434466,-0.65856385
volume_sn_voxels_feature_11,0.71883196,-0.42572698
volume_sn_voxels_feature_12,0.42839497,-0.46057734
volume_sn_voxels_feature_13,0.28163862,-0.5634238
volume_sn_voxels_feature_14,0.403409,-0.6058744
volume_sn_voxels_feature_15,0.18919584,-0.6621352
volume_sn_voxels_feature_16,0.14319429,-0.6766026
volume_sn_voxels_feature_17,-0.009614419,-0.7789062
volume_sn_voxels_feature_18,0.09738343,-0.73220587
volume_sn_voxels_feature_19,-0.114578,-0.8670616
volume_sn_voxels_feature_20,-0.0015543977,-0.9395457
volume_sn_voxels_feature_21,0.17400448,-0.9226795
volume_sn_voxels_feature_22,0.24133639,-0.69514805
volume_sn_voxels_feature_23,0.40425774,-0.7153866
volume_sn_voxels_feature_24,0.6448207,-0.8415399
volume_sn_voxels_feature_25,0.71111715,-0.51000553
volume_sn_voxels_feature_26,-0.024627192,-0.97610253
volume_sn_voxels_feature_27,0.43928865,-0.64643204
volume_sn_voxels_feature_28,0.4339781,-0.877383
volume_sn_voxels_feature_29,0.46814173,-0.65302116
volume_sn_voxels_feature_30,0.53075045,-0.8063841
volume_sn_voxels_feature_31,0.56710553,-0.77905226
volume_sn_voxels_feature_32,0.4920039,-0.6391721
volume_sn_voxels_feature_33,0.6803357,-0.84958816
volume_sn_voxels_feature_34,-0.73227763,-0.98948056
volume_sn_voxels_feature_35,-0.8881099,-0.82250077
volume_sn_voxels_feature_36,0.56915104,-1.0703115
volume_sn_voxels_feature_37,-0.017955882,-1.2736491
volume_sn_voxels_feature_38,0.5791411,-0.7302113
volume_sn_voxels_feature_39,0.66927654,-0.8523117
volume_sn_voxels_feature_40,0.40966868,-0.8668359
volume_sn_voxels_feature_41,0.21258633,-1.0260065
volume_sn_voxels_feature_42,-0.15568623,-1.0734693
volume_sn_voxels_feature_43,-0.26466656,-1.0791872
volume_sn_voxels_feature_44,0.08372016,-1.1747115
volume_sn_voxels_feature_45,0.6528332,-0.8804412
volume_sn_voxels_feature_46,-1.2575809,-0.8429037
volume_sn_voxels_feature_47,0.80107194,-0.9210411
volume_sn_voxels_feature_48,0.4760405,-1.1049691
volume_sn_voxels_feature_49,-1.1150062,-0.71030563
volume_sn_voxels_feature_50,0.7919685,-0.8589562
volume_sn_voxels_feature_51,0.90153104,-0.9711466
volume_sn_voxels_feature_52,0.77392673,-1.0246072
volume_sn_voxels_feature_53,-0.71848947,-1.0973939
volume_sn_voxels_feature_54,0.6345334,-1.0020616
volume_sn_voxels_feature_55,0.5377309,-0.90524364
volume_sn_voxels_feature_56,0.3497545,-0.98307157
volume_sn_voxels_feature_57,0.16492237,-1.123174
volume_sn_voxels_feature_58,-0.30953515,-1.1415678
volume_sn_voxels_feature_59,-0.7612993,-1.0211834
volume_sn_voxels_feature_60,0.24953184,-0.7872121
volume_sn_voxels_feature_61,0.19569957,-1.0279342
volume_sn_voxels_feature_62,-0.08967293,-1.0429779
volume_sn_voxels_feature_63,-0.43341014,-1.0524136
volume_sn_voxels_feature_64,-0.102748275,-1.2452855
volume_sn_voxels_feature_65,0.4656136,-1.078147
volume_sn_voxels_feature_66,0.52020836,-1.3588237
volume_sn_voxels_feature_67,-1.3131856,-0.7628196
volume_sn_voxels_feature_68,0.7053513,-1.032822
volume_sn_voxels_feature_69,0.59391975,-1.1059501
volume_sn_voxels_feature_70,0.2551067,-1.194977
volume_sn_voxels_feature_71,-1.3957984,-0.7721709
volume_sn_voxels_feature_72,-1.3159199,-0.65772057
volume_sn_voxels_feature_73,0.76529574,-0.93063027
volume_sn_voxels_feature_74,0.84084725,-1.1804447
volume_sn_voxels_feature_75,0.5297465,-1.0054861
volume_sn_voxels_feature_76,0.29612452,-1.0449461
volume_sn_voxels_feature_77,-1.2400087,-0.5892336
volume_sn_voxels_feature_78,0.6164757,-0.8277259
volume_sn_voxels_feature_79,0.5788372,-0.9417338
volume_sn_voxels_feature_80,0.36393338,-0.96052563
volume_sn_voxels_feature_81,0.24288818,-1.1599804
volume_sn_voxels_feature_82,-0.8596109,-1.1078557
volume_sn_voxels_feature_83,0.5353578,-0.9815407
volume_sn_voxels_feature_84,0.29934794,-0.9781213
volume_sn_voxels_feature_85,0.095022865,-1.0203114
volume_sn_voxels_feature_86,-0.15612349,-1.1878455
volume_sn_voxels_feature_87,-0.5292163,-1.1383153
volume_sn_voxels_feature_88,-0.747549,-0.9881308
volume_sn_voxels_feature_89,-0.042099077,-0.9977625
volume_sn_voxels_feature_90,-0.2918573,-1.1495001
volume_sn_voxels_feature_91,-0.4721368,-0.99806666
volume_sn_voxels_feature_92,-0.580069,-0.8991033
volume_sn_voxels_feature_93,-1.6149181,-0.903174
volume_sn_voxels_feature_94,-1.2731093,-0.7275993
volume_sn_voxels_feature_95,-1.691168,-0.93609303
volume_sn_voxels_feature_96,-1.5810008,-0.7533694
volume_sn_voxels_feature_97,0.287408,-1.0961792
volume_sn_voxels_feature_98,-1.3806186,-0.860773
volume_sn_voxels_feature_99,-1.5128701,-0.7801784
volume_sn_voxels_feature_100,-1.3867841,-0.6332365
volume_sn_voxels_feature_101,0.6191356,-0.99962115
volume_sn_voxels_feature_102,0.3571752,-0.9688322
volume_sn_voxels_feature_103,0.07076432,-1.1572863
volume_sn_voxels_feature_104,-1.2309102,-0.895964
volume_sn_voxels_feature_105,-1.3495911,-0.7553345
volume_sn_voxels_feature_106,-1.2277673,-0.58073133
volume_sn_voxels_feature_107,0.5008754,-0.95243174
volume_sn_voxels_feature_108,0.26749986,-0.96265894
volume_sn_voxels_feature_109,0.034464717,-1.0418605
volume_sn_voxels_feature_110,-1.074069,-0.99705964
volume_sn_voxels_feature_111,0.33795962,-0.86119646
volume_sn_voxels_feature_112,0.11081052,-0.99198043
volume_sn_voxels_feature_113,-0.069370076,-1.0826242
volume_sn_voxels_feature_114,-0.4918769,-1.0577192
volume_sn_voxels_feature_115,-0.7437461,-1.0679884
volume_sn_voxels_feature_116,-1.0065349,-0.59696573
volume_sn_voxels_feature_117,0.48422527,-0.38383144
volume_sn_voxels_feature_118,-0.580495,-0.79221034
volume_sn_voxels_feature_119,-1.0717256,-0.8049857
volume_sn_voxels_feature_120,-1.459123,-0.8149304
volume_sn_voxels_feature_121,-1.2458154,-0.79007417
volume_sn_voxels_feature_122,-1.5617347,-0.80931073
volume_sn_voxels_feature_123,-1.2796308,-0.7044573
volume_sn_voxels_feature_124,-1.0007877,-0.7260245
volume_sn_voxels_feature_125,-1.6663339,-0.7856957
volume_sn_voxels_feature_126,-1.4861392,-0.6895771
volume_sn_voxels_feature_127,-1.0524542,-0.7219271
volume_sn_voxels_feature_128,-1.734975,-0.9134246
volume_sn_voxels_feature_129,-1.7021279,-0.7734002
volume_sn_voxels_feature_130,-1.383391,-0.6550732
volume_sn_voxels_feature_131,-0.97724706,-0.60713094
volume_sn_voxels_feature_132,-1.4379438,-0.8544396
volume_sn_voxels_feature_133,-1.4964851,-0.8459351
volume_sn_voxels_feature_134,-1.5551943,-0.72992486
volume_sn_voxels_feature_135,-1.1986128,-0.5483318
volume_sn_voxels_feature_136,-0.69102985,-0.4582034
volume_sn_voxels_feature_137,-1.339839,-0.75210047
volume_sn_voxels_feature_138,-1.3059924,-0.61876553
volume_sn_voxels_feature_139,-1.0750414,-0.9977974
volume_sn_voxels_feature_140,0.3050297,-0.8152703
volume_sn_voxels_feature_141,0.090265624,-0.9004939
volume_sn_voxels_feature_142,-0.95143974,-0.62613356
volume_sn_voxels_feature_143,0.21672824,-0.75843924
volume_sn_voxels_feature_144,0.06141785,-0.8376422
volume_sn_voxels_feature_145,-0.89776343,-0.750524
volume_sn_voxels_feature_146,-1.1210058,-0.75936335
volume_sn_voxels_feature_147,-1.226349,-0.787464
volume_sn_voxels_feature_148,-1.0656856,-0.7608066
volume_sn_voxels_feature_149,-1.4189266,-0.76240426
volume_sn_voxels_feature_150,-1.4345173,-0.79821473
volume_sn_voxels_feature_151,-1.2912766,-0.78769463
volume_sn_voxels_feature_152,-1.6090455,-0.7899347
volume_sn_voxels_feature_153,-1.4888529,-0.7225273
volume_sn_voxels_feature_154,-1.180493,-0.71690667
volume_sn_voxels_feature_155,-0.6867323,-0.7746787
volume_sn_voxels_feature_156,-1.5514916,-0.81942576
volume_sn_voxels_feature_157,-1.6557218,-0.7334427
volume_sn_voxels_feature_158,-1.4411544,-0.6777961
volume_sn_voxels_feature_159,-1.3917178,-0.7428436
volume_sn_voxels_feature_160,-0.61547536,-0.6921576
volume_sn_voxels_feature_161,-1.4983258,-0.834823
volume_sn_voxels_feature_162,-1.5939658,-0.70974725
volume_sn_voxels_feature_163,-1.3205401,-0.57518065
volume_sn_voxels_feature_164,-1.2050828,-0.6182381
volume_sn_voxels_feature_165,-0.24669982,-0.52241784
volume_sn_voxels_feature_166,-1.4868277,-0.76573
volume_sn_voxels_feature_167,-1.3025781,-0.60550886
volume_sn_voxels_feature_168,-0.7413987,-0.44295105
