Feature,Factor_0,Factor_1
rigidity_left,6.237279e-05,-9.469257e-05
rigidity_right,-5.3900178e-05,5.4021552e-06
tremor_rest_left,9.951343e-05,-0.0003053267
tremor_rest_right,0.000118775155,-0.00013929055
tremor_postural_left,-8.563211e-05,-0.0003723166
tremor_postural_right,3.5167373e-05,-3.926742e-05
bradykinesia_speed_left,0.00011540773,3.189886e-05
bradykinesia_speed_right,-6.876372e-08,0.00015956898
bradykinesia_amplitude_left,0.00014065062,-7.221108e-06
bradykinesia_amplitude_right,-2.17032e-05,0.00010974244
bradykinesia_rhythm_left,8.007975e-05,2.5465268e-05
bradykinesia_rhythm_right,8.287693e-05,7.647927e-05
mirrormovement_left,-0.00021901514,7.3987553e-06
mirrormovement_right,0.00019711649,-6.461011e-05
