Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_10,-0.19637857,-1.2100817,0.4489316,0.12929012,-1.3124981,0.18983889,-0.31976905,-1.3072507,-0.4956295,-0.9597358,1.0921338,-1.4018859,-0.09619609,0.30728346,-0.04008331,-0.27205253,0.21905603,-0.07261114,1.0591059,0.96301866,-0.71372896,0.081428535,0.258385,0.6255343,-0.7359447,1.2295619,-1.5346154,1.1713521,-1.5208422,-0.0772992
volume_sn_voxels_feature_11,-0.42737696,0.6734079,-0.29528055,0.7126028,-0.11485719,1.4766854,-0.25567576,0.17419526,0.5232706,-0.44080982,-0.12631145,-1.1975571,0.3200217,0.04120823,1.1835071,-0.8555194,0.035636142,0.05439226,1.0317645,-0.75355583,-1.1506811,0.6024982,-0.7929843,-0.6460901,-0.027627315,-1.174983,-0.8418611,0.62358004,-1.0492095,-1.2670002
volume_sn_voxels_feature_12,-0.44298652,-0.69163543,-0.085411966,0.18776321,0.67993414,1.1957641,-0.34664956,-0.3795116,0.11846023,0.079204656,-0.08373516,0.2734292,-0.5126841,0.62604517,0.5980477,-0.46427333,0.051618382,0.04642557,0.42226776,-0.24436595,-0.122774266,0.4780315,0.32307535,-0.11492168,0.19342855,-0.2903224,-0.2703821,0.34278277,-0.39948753,-1.2978817
volume_sn_voxels_feature_13,0.12177464,-1.3104321,-0.50080955,-0.08046056,0.7150986,-0.59918875,-0.36037755,-0.4928939,-0.73435426,0.26163605,0.46152255,0.7074538,-0.46039975,-0.12238071,0.10821149,0.5850061,-0.13699582,-0.3157421,0.27289116,0.07755538,0.25344533,-0.053833887,0.1997499,0.2286522,-0.21344456,0.3159776,0.22490393,-0.043559324,-0.059449323,-1.7768188
volume_sn_voxels_feature_14,0.91847205,-1.1838928,-0.4525837,-0.786089,0.037988808,-0.6925622,-0.99297374,1.0129977,-0.4938662,0.08726624,0.35176048,1.0660838,-0.14695337,-0.030811435,-0.24068825,0.5290046,0.34031504,0.14645287,0.07251012,0.896615,1.0599943,0.038103282,-0.03146301,0.12056298,-0.25099114,0.35117608,-0.0751314,0.69073606,0.00182782,-1.4260468
volume_sn_voxels_feature_15,0.30895647,-1.335072,-0.95923483,-0.06118737,0.597157,-0.83499366,0.1644865,-0.58275944,-0.8798747,0.49371317,-0.4128895,-0.519076,-0.40549967,0.33893684,0.2952583,0.08599831,0.09338252,-0.72741574,0.42920282,0.049334645,-1.0809236,-0.4838939,-0.39545444,0.27400187,-0.09728907,0.5867127,0.17789687,-0.6935892,0.05146475,-0.39192078
volume_sn_voxels_feature_16,0.8478001,-1.3198017,-1.0571637,-0.08628241,0.21034501,-1.0671936,-0.06608387,-0.51215,-1.1421578,0.49552813,0.3588408,0.22816838,-0.0993703,-0.6695691,-0.26623908,0.61563134,-0.09139848,-0.24443367,0.121915415,0.3144694,0.22144732,-0.8092957,-0.3944819,0.795059,-0.13763523,0.39225426,0.030060904,-0.5109467,0.043396026,-1.6539295
volume_sn_voxels_feature_17,0.28030023,-1.2574126,-0.8885167,-0.23645206,-1.0356513,-0.93884075,0.14368698,-0.11286903,-0.5313997,0.23900855,-0.24542618,-0.16097157,-0.05522722,0.53123075,0.1733976,-0.08624936,0.27514458,-0.19366743,-0.1606577,0.390478,-1.0509039,-0.4770091,-1.1410698,-0.8980212,-0.1579283,-0.2468468,-0.6889238,-0.0808178,0.2515637,-1.3785927
volume_sn_voxels_feature_18,0.9571751,-1.2402768,-0.9931526,-0.331928,-1.0783949,-1.2559589,0.28094205,-0.10418135,-1.2456366,0.5075271,0.05482467,-0.0048340913,0.22993858,-0.6242326,-0.21217075,0.67584807,0.093418054,-0.21701543,-0.15594684,0.50791174,-0.19005947,-1.0352588,-1.0144305,0.26451185,-0.20333701,-0.16759172,-0.9136002,-0.06501091,0.35190618,-1.4342688
volume_sn_voxels_feature_19,0.3246651,-1.3167776,0.10412498,-0.11601077,-1.367702,-0.076068796,-0.15940793,0.44152343,0.16149446,-0.62160105,-0.27942914,0.36244327,-0.10285483,0.53610384,0.3443324,-0.018242413,-0.19367763,0.7760481,-0.916105,-0.012910403,-0.48163047,0.48149687,-1.1496071,-1.090302,0.3443894,-0.96456873,-1.2307811,0.2985361,-0.4115202,-0.12508707
volume_sn_voxels_feature_20,0.6453086,-1.3115168,-0.56250745,-0.36851928,-1.4379748,-0.735487,-0.10154673,0.21825197,-1.1566736,0.8154203,0.09477702,-0.17650619,0.13739258,-0.56755555,0.38021344,0.6050045,-0.030760113,0.2956252,-0.5597144,0.14601105,-0.5173473,-0.5347451,-1.2150649,-0.11504999,-0.3727355,-0.6607905,-1.2385006,0.60856104,0.19411439,-1.0834544
volume_sn_voxels_feature_21,-0.06913952,-1.3093351,0.47325537,0.029334975,-1.5059327,0.45223883,-0.23305218,0.69294125,1.0809335,-0.15231499,-0.16709472,0.63829046,0.4069486,0.17762743,0.3175487,0.42436558,-0.51059186,1.2877588,-0.43265465,-0.47177613,0.7828967,0.68774295,-0.17188776,-0.037496235,0.82893056,-0.15370074,-0.46620938,-0.10242278,-1.5033929,0.6540324
volume_sn_voxels_feature_22,-0.008788083,-1.3202193,0.24216302,-0.10944074,-1.4965492,-0.053746514,-0.1419272,-0.36998194,0.81640106,0.90901893,0.043921925,-0.4221759,0.19356917,-0.24234131,0.0911543,0.194204,-0.10076017,1.0167456,0.2483296,-0.27995145,0.39263642,0.09196806,0.047179453,0.4368879,0.17410678,0.85617423,-0.5082828,0.4540286,-1.3579389,0.2670225
volume_sn_voxels_feature_23,0.115058556,-1.2642449,-0.1650694,-0.1403115,-1.3964937,-0.1648782,0.12572269,-1.0978607,0.21073289,1.0462034,0.010083962,-1.0167302,0.001391183,0.10303369,-0.093115285,0.21497713,-0.0037164662,0.019712513,0.59632427,0.03235818,0.015052045,-0.10894884,0.17116731,0.5384015,-0.14285235,1.3130993,-0.39743906,1.0660487,-1.328646,0.054527942
volume_sn_voxels_feature_24,-0.36716878,-1.3801527,-0.5468291,0.09575254,-1.1043558,0.042910077,-0.27288216,-1.3169405,-0.865335,-0.275874,0.7784169,-1.2707224,-0.306336,0.193452,-0.1886817,-0.09759263,0.2830575,-0.37588122,0.7157346,0.9589036,-0.3695719,0.22143294,-1.1392224,0.71166354,-0.27501205,1.3396058,-1.3928285,1.1463993,-1.0833893,0.045151744
volume_sn_voxels_feature_25,0.50660396,0.026461015,-1.1107846,0.2158582,0.27945504,1.3406556,-1.292808,0.9523753,0.72193354,-0.24286848,-0.00092894136,-0.8888576,0.44963497,0.7658319,1.1772399,-1.0296769,0.5471968,0.24495281,1.2806741,-0.39493456,-1.3793917,0.74824494,-0.7645552,-0.7899289,-0.411073,-0.29255682,-0.8669628,0.47912163,-1.2593803,-1.566751
volume_sn_voxels_feature_26,1.1991385,-1.2760866,-1.1792082,-0.3576779,0.34940615,-0.8680296,-0.4231445,-0.12519677,-0.094865866,0.47400758,-0.78208417,-0.2960123,-0.13679397,1.1019872,0.67859215,-0.30309853,-0.419027,-0.2674695,-0.2654694,0.89733994,-0.8592666,-0.42432368,-1.2704335,-1.195254,-0.18789972,-1.0148842,-1.000191,-0.019172091,-0.1734852,-1.3848555
volume_sn_voxels_feature_27,-0.30437094,-1.0692264,-0.46386734,-0.038144253,-1.3067452,0.22119656,0.24552263,0.6569016,1.1383847,-0.86426634,0.19433172,0.6327584,0.103981495,0.522416,-0.32937127,0.46657768,0.3518687,-1.0283623,-0.5897219,-0.5449354,1.2047501,-0.58004576,-0.45229492,0.2804943,1.1370015,0.022429202,1.123146,-0.8379431,-1.5121956,0.2592481
volume_sn_voxels_feature_28,0.0103776045,-1.2190374,0.0015867916,-0.14049442,-1.2045836,0.38956857,-0.05752534,0.033688825,0.5017072,0.07631086,0.2978475,0.13146111,0.42901266,-0.28783673,0.14403151,0.3472228,-0.20758611,0.8438291,-0.52823234,-0.6473661,0.81666183,0.1418722,-0.86760783,7.444796e-05,0.4361153,-0.37208405,0.32612747,-0.3131885,-1.3836246,0.31762987
volume_sn_voxels_feature_29,0.20643808,0.96792614,-0.78184634,-0.07411575,-1.4915278,-0.2520948,0.60412705,-0.42216444,0.89403105,0.9618952,-0.20077834,-0.49835986,0.2639384,0.65768117,0.092973284,-0.05893645,0.28047714,-1.3240151,-0.055600677,-0.7175162,0.28341678,-1.0995572,0.13925995,-0.086533,0.70290697,1.2778536,0.96478796,0.029598374,-1.1268119,0.072933726
volume_sn_voxels_feature_30,-0.0423307,-0.7830533,-0.11632345,0.21333374,-1.2061886,-0.020209111,0.053096198,-0.61225677,-0.15137754,0.6411231,-0.1967027,-0.20712674,-0.061915617,-0.25706503,-0.016071294,0.27367443,0.05087917,-0.35404646,-0.0076910425,-0.33039135,0.36292267,-0.31788373,-0.5437343,0.6321353,0.17799143,0.64341,0.74707943,0.013696016,-1.2296491,-0.10075156
volume_sn_voxels_feature_31,-0.022877607,0.39809483,-0.38017064,0.23394477,-1.3330408,-0.16289839,0.15893587,-0.9377597,-0.66781485,1.1768208,-0.6112292,-0.29287556,0.0028566592,0.34955642,-0.3194039,-0.10502397,-0.15421501,-1.1441543,-0.0116677,-0.012363858,-0.1588734,-0.46875986,-0.28310123,0.2507607,-0.07614433,1.323118,1.0272528,0.3702874,-1.1607658,-0.023677157
volume_sn_voxels_feature_32,0.198326,0.703102,-0.39285594,0.36583683,-1.2967451,-0.47173247,0.5102124,-1.162056,-0.7506061,-0.4060334,-0.5291286,-0.059455745,-0.0017614386,0.97945994,-0.45902064,-0.08546668,0.09856947,-1.1001854,-0.4909925,0.6400094,-0.6986003,0.12040827,0.033032678,-0.12949528,-0.2587412,1.3508081,1.1556362,0.62931144,-1.2454518,0.34435898
volume_sn_voxels_feature_33,0.39315182,-0.066986136,-0.07129512,-0.036668476,-1.2735425,0.17746586,-0.036911994,-0.16748706,-0.045937944,0.37947097,0.11678144,0.255593,0.2760197,-0.49189082,0.15451762,0.39545965,-0.22305429,-0.51641536,-0.6004411,-0.6552144,0.21145451,-0.12416832,-1.1368212,0.13464524,0.16592225,-0.48812535,1.1355038,-0.7442267,-1.4977592,-0.19188815
volume_sn_voxels_feature_34,-1.3465784,-0.43681112,-0.8392063,-0.021924598,-1.3165923,-1.3366921,1.2044189,1.2970568,-0.34649786,1.2808068,0.72370183,1.0090497,0.062464695,0.13706163,-0.6328283,1.0434991,0.22379473,-0.32189372,0.6388332,0.8807514,0.8954018,-1.321627,-1.0249735,0.66039735,1.2217524,-0.5946755,-1.4536402,-0.13025124,0.3613951,-1.7164704
volume_sn_voxels_feature_35,-1.1968395,-0.96178037,-0.7431612,0.4033247,-1.1450777,-1.5972445,1.047005,1.3504571,-0.0675507,1.2108465,0.4778083,0.778406,-0.29002437,0.0038486135,-0.2898454,1.11936,0.4230082,-0.28654608,0.73337203,0.2482263,0.5460727,-1.0976397,-1.1903198,0.19053733,1.1847745,0.03258632,-1.2572191,0.10645646,0.5929484,-1.1148868
volume_sn_voxels_feature_36,-0.28155193,-0.7130808,0.0778775,-0.29591352,-0.06508592,0.4600609,-0.5484945,0.27619547,-0.048493367,0.50556,0.38430563,-0.08600968,-0.20303868,-0.73015237,-0.056044616,0.5278871,0.14774059,0.3491867,0.102423705,0.20235786,1.2179898,-0.24018049,-1.4349694,0.18021232,-0.2540199,0.076129854,-1.3917902,0.12173095,-1.2185483,-0.22480805
volume_sn_voxels_feature_37,-1.0580951,-1.0673337,-0.21474856,0.19438328,-1.4499191,-0.93971103,-0.32676956,1.1577723,0.5660355,-0.060889766,1.1002989,-0.045050442,-0.2745726,0.12391114,-0.38491642,0.6642725,0.10490021,-0.5674168,1.0532461,0.5090236,-0.25329867,-0.82746124,-0.9165224,0.36629158,1.1088474,-0.5302606,-1.478312,-0.4448113,-1.2869618,-0.9386672
volume_sn_voxels_feature_38,-0.053635783,0.0142210005,0.32346183,0.33474234,-1.199795,-0.5782297,0.4613717,-0.29468596,-0.36255673,-1.1224622,-0.461469,0.52754015,-0.030738879,0.50384974,-0.45139927,-0.084259495,-0.112343326,-0.8821379,-0.35811493,0.6335081,-0.41528746,0.4639296,-0.67993313,-0.31787127,0.37993383,1.2728418,-0.08605007,-0.15588598,-1.2634269,0.17743403
volume_sn_voxels_feature_39,-0.6521394,-0.22681582,0.32510853,-0.051371135,0.020432062,0.20608892,0.1974859,-0.13332495,0.43593463,-1.2757504,-0.11995577,0.36434966,0.34004343,-0.018065006,-0.30691049,-0.48100248,0.13796061,0.19778025,-0.16856286,0.48451388,0.36172193,0.2997959,-1.5223978,-0.017126298,0.30169198,1.302524,-0.5133135,-0.2672851,-1.3211826,0.13568826
volume_sn_voxels_feature_40,-0.7332864,-0.19893463,0.2935454,-0.36820462,0.9070768,0.5588283,0.040796716,0.29589838,0.98369783,-1.1726023,0.46562943,0.09394595,0.077407114,-0.29381275,-0.046212696,-0.3047367,0.2752019,0.19996886,0.077008426,0.33872065,0.87943524,0.06749219,-1.1605227,0.05812156,0.54525584,0.8679126,-0.70224154,-0.057374574,-1.6483864,0.0656382
volume_sn_voxels_feature_41,-0.9636177,-0.56670713,-0.14032151,-0.31370878,0.34033954,0.21648397,-0.099616915,0.96686804,1.0081052,-0.8435859,0.85971993,-0.1359158,-0.25506192,0.061308485,-0.30506206,-0.3371032,0.20764306,-0.047864407,0.704725,0.29666132,0.44137368,-0.2364585,-1.2622025,0.24315229,1.0463767,-0.028651321,-1.2296726,0.12876913,-1.4764916,-0.21790235
volume_sn_voxels_feature_42,-1.134462,-0.98190105,-0.4066137,0.25376436,-0.955545,-0.679925,-0.14980285,1.2132475,0.51064855,-1.3161451,0.81978416,0.112222604,-0.33392677,0.5062953,-0.44106382,-0.19938293,0.21115342,-0.7402992,0.7220333,0.36110768,-1.2645946,-0.68003494,-1.2457902,0.4976538,1.2925099,-0.12822261,-1.1182983,0.36962518,-1.1744466,-0.9745666
volume_sn_voxels_feature_43,1.1408786,-1.2460196,-1.157127,0.1899456,-0.39331952,-1.2384052,-0.24697325,0.08599796,0.006958426,0.8725762,-0.5750064,0.82944864,0.64235497,0.65584415,-0.31171536,0.20100246,-1.4323555,0.12350364,0.6525559,1.4044014,0.09859601,-0.7487436,-1.1162839,-0.41766924,0.08870645,-1.1801739,-1.4164907,0.18541296,-0.50692004,-1.3040149
volume_sn_voxels_feature_44,1.4314541,-1.5044321,-1.20712,-0.118814684,-0.10775317,-0.1823532,0.36127135,0.06700365,1.1683447,-0.3093908,0.13545576,-0.72774076,0.88675505,0.3639363,1.0091476,-0.3306996,-1.1571689,1.1257781,-0.9709544,0.6370443,0.60479486,-0.25479454,-1.5606424,-1.0045282,-0.8054515,-1.3213686,-1.3781563,0.49929428,-1.2209064,0.2753556
volume_sn_voxels_feature_45,1.0211508,0.18669504,-0.19755855,-0.3084103,-1.2663089,0.48878133,-0.007828723,0.0062357043,0.49414238,-1.2051195,0.5774428,0.3498211,0.32223752,-0.5140858,0.8756512,0.31282172,-0.3278193,-0.3755436,-0.8856908,-0.62558174,0.12131921,0.103087306,-1.5358148,-0.3404476,0.13480425,-1.3600924,1.1458906,-1.0480657,-1.151616,0.081616364
volume_sn_voxels_feature_46,-1.1118636,-1.066273,-0.43313444,0.48135263,-1.5438361,-1.4376975,0.9326432,1.0303475,-0.23940861,0.6668051,0.08385511,0.057468962,-0.48182416,0.08960598,0.3084718,0.595187,-0.32041013,-0.46991122,0.7046552,-0.21497534,-0.32881296,-0.19273557,-0.39397752,-1.1271625,0.7224261,-0.19266568,-1.2435393,-0.41983896,0.75053596,-1.1008561
volume_sn_voxels_feature_47,0.7708576,0.71052283,-0.19438931,0.02508472,-1.152635,0.016068757,-0.13050203,-0.12389403,-0.409215,-0.48039845,0.14090651,0.3920124,-0.23735808,-0.31554836,0.37067956,0.086498,-0.06268598,-0.8848879,-0.30470374,-0.5907568,-0.5111013,-0.21869688,-0.15291952,0.05902806,0.22585833,-1.135232,1.2560475,-0.5999339,-1.3592623,-0.19868484
volume_sn_voxels_feature_48,-0.08622668,-0.31854847,0.16218767,-0.055277076,-0.6344712,-0.042133074,-0.23469844,0.18695103,-0.36787447,1.1710278,0.08537652,0.108692296,-0.05534338,-0.89514786,-0.3105689,1.0230366,0.23660396,0.38662228,-0.10828407,0.26623288,1.0888923,-0.004960187,-1.4212623,0.1959052,-0.7005206,-1.3487455,-1.2997388,-0.07332414,-1.5174272,-0.0036847198
volume_sn_voxels_feature_49,-1.205393,-1.4868293,-0.8594391,1.1019118,-1.1996309,-0.9633858,0.7715963,1.2770115,-0.31887028,-0.94411784,-0.4946253,-0.17167005,-0.19437784,0.13191077,0.28722504,0.0337459,-0.06385742,-0.773055,0.5302657,0.19782117,-0.98339325,-0.34226504,-0.084164076,0.096422605,0.50641876,-0.23154478,-1.2045745,-0.06913523,0.9142219,-0.9234261
volume_sn_voxels_feature_50,0.63886124,0.8402498,-0.3225445,0.3701597,-1.2118366,-0.28142357,-0.20303166,-0.004515187,-0.4228537,0.63762426,-0.30077848,-0.013198323,-0.5441696,-0.09697853,0.22712582,0.071524106,-0.10968987,-1.267284,-0.066442594,0.023929475,-0.6802048,-0.057707313,1.0326229,-0.19189072,-0.087276846,0.5372761,1.2427678,0.15522763,-1.6559408,-0.046589445
volume_sn_voxels_feature_51,0.06842416,0.34797952,0.2695033,0.16684143,-1.3146936,0.037530366,-0.07323333,-0.072275475,-0.7563629,0.8511484,-0.52007854,0.26929426,-0.086708754,-0.77160895,0.07730515,0.043341786,-0.059818823,-0.41833985,-0.31261382,-0.09396892,-0.07869363,0.058395214,0.21784014,0.06274513,-0.50768214,0.065638974,0.34650984,-0.1979319,-1.2448694,-0.2518636
volume_sn_voxels_feature_52,-0.36192188,0.1360646,0.357982,-0.108279124,-0.3566464,0.09075018,-0.30422097,0.08951487,-0.26015458,1.005269,-0.07605891,0.122746594,0.0043978696,-0.5088327,-0.087423496,-0.045469277,0.15668601,0.42034408,-0.3434977,-0.076625936,0.7074553,0.055257056,-0.72306913,0.0018420347,-0.62934333,-0.6608958,-1.3103356,-0.18411374,-1.5569029,-0.21577828
volume_sn_voxels_feature_53,-1.097441,-1.2983224,-0.27571094,0.3124114,-1.2879767,-1.2316198,0.027049005,1.1841488,-0.8355482,0.99593055,0.07278575,0.1323992,-0.061572906,0.27409154,-0.12696268,0.8458745,-0.26199687,-0.84527224,1.0331681,0.15324748,-1.3903981,-0.3779338,-1.3056017,-0.20439216,0.7327725,-0.60237044,-1.1926135,-0.083666034,0.17543468,-0.43671334
volume_sn_voxels_feature_54,0.39640048,0.0140066175,0.21115254,0.05747185,-1.1896809,-0.20109977,0.13826607,0.155442,-0.0309599,0.19369334,-0.44321024,0.066691875,0.13876534,0.09196383,-0.06125141,-0.22078998,-0.22270337,-0.72089887,-0.23144622,0.24175432,-0.17188962,0.18350874,1.1920453,-0.5611128,-0.32583976,0.9467579,0.15329874,0.12544169,-1.1521997,0.026973123
volume_sn_voxels_feature_55,-0.13215454,0.2902697,0.49449536,-0.18284543,0.3286386,-0.04122204,0.0177754,0.1003365,0.56112087,0.036836866,-0.23017803,-0.14259413,-0.0106133595,-0.110387936,0.18310942,-0.41450778,0.09955561,0.2493885,-0.14112811,-0.062042944,0.5352513,0.027385658,0.27661735,-0.13661589,-0.3467967,0.80968535,-1.3169547,0.045634378,-1.2881511,0.040875793
volume_sn_voxels_feature_56,-0.12413076,0.18123586,0.28603175,-0.14674295,0.95280457,0.33332685,0.025088998,0.24996787,0.82833225,-0.2636437,-0.056295715,-0.1443741,0.073015295,0.038888786,0.03479796,-0.34397137,0.22096016,0.55547893,-0.18439431,-0.070136584,0.70840865,0.17874871,-0.25652584,-0.29268968,-0.15220553,0.07758421,-1.380386,0.011404019,-1.1483165,-0.062283777
volume_sn_voxels_feature_57,0.2514681,-0.09712543,0.2439825,-0.18667834,0.33700785,0.23471256,-0.39054495,0.41601768,0.5720199,-0.4442337,0.120977916,-0.2169253,-0.17146972,0.46428087,-0.09449652,0.12325136,0.105205886,0.22641209,0.17175351,-0.20362736,-0.38793737,0.12203702,-0.7662138,-0.5355071,0.12556423,-0.2071979,-1.2076457,-0.06296534,-1.4052087,-0.054474678
volume_sn_voxels_feature_58,0.29324618,-0.9891415,-0.093808,0.07374665,-0.9021005,-0.6237586,-0.5066015,0.597404,-0.37810898,-0.98240125,0.019418115,-0.06299957,-0.38030085,0.40125933,-0.031454444,0.32749352,0.044606503,-0.7161653,0.50564283,-0.04244763,-1.375086,-0.053988006,-1.2783861,-0.5286176,0.6081823,-0.32291746,-1.4985294,0.29171497,-1.2641243,-0.19214828
volume_sn_voxels_feature_59,-0.5246988,-1.2620263,-0.7274594,0.5484767,-1.2737813,-0.9557703,-0.33558545,1.1932645,-1.1473023,-1.2476423,0.1652589,-0.115395494,-0.307596,0.2151697,0.040450986,-0.07042931,0.123837255,-0.99794656,0.72737175,0.054472923,-1.4269371,-0.17499585,-1.1666723,0.14044152,0.98053145,-0.064139865,-1.4481672,0.25645894,0.6573022,-0.45477945
volume_sn_voxels_feature_60,-0.15387926,0.21729001,0.17666541,-0.253765,0.40582904,-0.12025136,0.56559294,-0.101935,1.0776254,-1.21057,0.015476083,0.039077368,0.58224666,0.38006222,0.055386916,-0.45262557,-0.05442983,0.37228456,-0.10716747,0.046654135,0.24076056,0.12690328,1.3033082,-0.31526068,0.4427156,1.2245746,-1.5628424,-0.13655664,-1.0126271,0.18583177
volume_sn_voxels_feature_61,0.20282038,0.70913213,0.26106122,-0.32127813,1.250872,0.10291153,0.6252761,-0.02692865,1.0470247,-1.4040035,-0.21095704,-0.16360085,0.50882375,0.17170747,0.22869834,-0.7176207,-0.22688872,0.5819817,-0.067851305,-0.14457771,0.5298007,0.12704755,1.0219412,-0.29680625,0.39530936,0.73222244,-1.3564273,-0.14594907,-1.3693691,0.17165722
volume_sn_voxels_feature_62,0.8854248,0.68823135,0.17363498,-0.11465447,0.675636,-0.0074212463,0.28607157,0.01346715,0.926492,-1.5596862,-0.037741184,-0.18448311,0.013980327,0.21035258,0.43573433,-0.5607005,0.02003979,-0.09402184,0.11282085,-0.15653342,-0.780079,0.021581199,0.7022177,0.047328755,0.70325285,0.09896298,-1.005966,-0.07067917,-0.66475755,0.09350669
volume_sn_voxels_feature_63,0.87225664,-0.37036917,-0.49236447,0.14521885,-0.4872078,-0.6360911,-0.0572948,0.27120695,-0.54360276,-0.9752257,0.2116887,-0.14841217,0.10688428,0.41830465,0.14137396,-0.4127664,0.38040337,-1.012068,0.22614975,-0.14665319,-1.1033226,-0.017538114,-0.22986597,-0.06745021,0.5395015,0.23383199,-1.2838118,0.0110618025,-0.8240035,-0.38617456
