Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_10,0.5472065,-0.23206468,-0.67632645,0.08005966,-0.9676418,0.1807807,-1.1078714,0.051979225,-0.8121499,-1.6190774,-0.16740233,-0.2408998,-0.45436078,-0.22523083,-0.60658836,-0.17375723,-0.053381536,-0.1550234,0.97788185,-0.8910105,-0.6519788,-0.55874056,1.1578959,-1.0634265,-0.60636157,0.17323418,-0.03845079,0.59577644,-1.1101267,0.20274825,-0.49827826,0.14042854,-0.060285736,0.8879333,1.4591035,-0.48882955,0.08190444,-0.48704854,-0.38197362,-0.28083292,-0.13988486,-0.2086426,1.283729,-0.19078678,0.05652254,1.3276993,0.96835136,-0.06532024,0.27167693,0.25338033
volume_sn_voxels_feature_11,-0.04856341,0.35547915,0.061606776,0.28218678,-0.7483543,-0.5002102,1.061931,0.4323395,-0.22153445,-0.315241,-0.83167374,0.15581813,-0.14128934,-0.036019664,-0.6170015,-0.99422336,0.15824431,0.011702755,1.022378,-0.15487488,-0.20470805,-0.9366888,-0.16276884,-0.15812631,-0.6672456,-0.28525895,-0.35244003,0.48337275,-0.12130688,1.3724179,-0.18450741,1.9682615,-0.58129966,0.16884832,-0.10936073,0.2870192,0.946829,0.3086294,0.7210834,-0.3178617,0.03538413,-0.027969288,-0.15389945,-0.10567224,0.029499222,0.0102892155,0.08189548,-0.42686605,-0.17860474,0.475978
volume_sn_voxels_feature_12,-0.6852287,-0.019252867,0.15231732,0.18359168,0.0026438269,0.9388509,1.255319,-0.78430474,0.022155758,0.5109275,-0.7121994,0.19009125,0.10769935,-0.20274435,-0.27835065,-0.87150174,0.5618852,-0.28050414,0.43270928,-0.34385973,-0.6121761,0.4361388,-0.4172995,-1.1184391,0.057884473,-0.5623485,0.6596348,0.88539386,-0.39654574,1.6150517,-0.66566926,2.067136,-0.3307888,0.35977897,-0.17824206,-0.52448326,1.5354491,0.42304438,0.11803966,0.5519648,-1.2056061,-0.40991366,0.8747756,0.06714918,-0.771878,0.1777309,0.21783079,-0.37273476,-0.47692588,-0.9619583
volume_sn_voxels_feature_13,-0.25861165,0.043442134,0.6606126,0.19979152,-0.24714597,0.5025483,0.30065873,-0.076016836,-0.22812712,1.183206,-0.32178548,0.021109784,0.2851357,0.25972015,-0.24559338,-0.4869603,0.18006906,-0.12724282,-0.4710999,-0.75020367,-0.13696809,0.75001186,-0.10242611,-0.7923287,0.41418818,-0.37586588,-0.12828374,0.42252025,-0.2929114,0.13013391,-0.3993505,1.8495494,0.00393115,0.32141754,-0.050569642,-0.25884935,-0.17006892,0.08844661,-0.09521467,-0.3810427,-0.93503076,-0.4025652,0.40912762,-0.008641603,-0.0444425,0.3981607,1.3966526,-0.09360622,0.13021766,-0.73381776
volume_sn_voxels_feature_14,-0.09764723,0.4970662,1.3513852,1.2900393,-0.044561405,0.6545498,0.15197216,-0.55034953,-0.41359174,-0.4620437,-0.17377046,0.8618338,0.19055746,0.4415889,-0.21882713,0.696777,-1.041849,-0.2199972,-1.2747148,-0.8133197,0.78024125,0.2070662,0.17502987,-0.9531057,-0.047765195,0.66890275,-0.06630999,-0.54717255,-0.20489998,0.19168659,-0.83364123,1.8965058,1.1907866,0.8860781,-0.67455715,0.29039407,0.016151326,0.258645,0.0036115472,1.3178414,-0.60315967,-0.59580773,-0.770668,0.08147261,0.007270278,0.7465837,-0.71257955,-0.76609343,0.62585604,-0.09199151
volume_sn_voxels_feature_15,0.24295445,-0.54106545,-0.16016333,-1.0794048,-0.04518846,-0.076497875,0.7244418,-0.0951139,0.25297892,1.4445713,-0.36760587,-0.31506604,0.69126517,-0.11110368,0.22230418,-0.3257516,-0.3752951,-0.008502328,1.3008591,-0.15294464,-0.4634966,-0.24069448,0.5721941,0.015361542,-0.0448985,-0.24232908,-0.17529655,0.5651956,-0.00550526,-0.72369254,-0.03776475,1.5408291,-0.3953765,0.8926788,-0.038624916,-0.50976497,-0.96656054,-0.0014453987,-0.8719467,-1.0209289,0.31254303,-0.16181743,0.5329124,-0.21186623,-0.26968214,-0.6342729,2.0892777,0.05965606,-0.46314806,-0.13212113
volume_sn_voxels_feature_16,0.23572251,0.65732116,0.8039363,0.25420916,-0.6136549,-0.98233116,-0.5972959,-0.0660281,-0.5186398,1.6830798,0.23528835,-0.55677706,0.320401,0.11559734,0.07493399,0.14015457,0.19623157,-0.14432041,0.29316893,-0.2999745,-0.0149848815,0.055662688,-0.25882,-0.13924865,0.38623717,-0.070294455,-0.6364845,-0.52667814,0.29343584,-0.39734712,0.44400746,1.4334493,-0.07115375,1.1674753,-0.04942498,0.4579753,-1.3140644,-0.45264947,0.41489625,-0.28191078,0.21760483,0.13724475,-0.26241052,-0.2950991,1.1784716,-0.16138284,2.1219006,0.5197918,0.9201746,0.16951914
volume_sn_voxels_feature_17,-0.21465617,-0.3051775,-0.15245043,-0.5746572,0.28747264,-0.794255,1.0819886,-0.2916356,-0.068907924,1.2412425,0.051004633,0.6527707,0.3043632,-0.48842028,0.3401197,0.18839742,-0.9299455,-0.34901476,0.23750606,0.8800619,-0.06628504,0.24426934,0.113502584,0.20433708,-0.10663838,-0.19877249,0.8450408,-0.05876984,0.29539293,0.30792287,-0.4421517,1.2524347,0.30934647,1.124604,-0.7354664,-0.12782553,-1.6115526,0.5078887,-0.5454301,0.47827148,-0.07221451,-0.30032104,0.43981886,-0.22952893,0.06284891,0.41156214,1.9893986,-0.45756564,-0.02488168,0.1892415
volume_sn_voxels_feature_18,0.06798376,1.0237154,0.30108744,0.45113194,-0.17663053,-1.038654,-0.2760983,0.38782096,0.06240246,1.5004508,0.09568947,0.57635397,0.25441563,-0.16373321,0.34648576,0.44830805,-0.041985087,0.06189552,-0.017864298,0.41085026,-0.4224957,0.06546561,0.19329228,0.72083884,-0.14202337,0.345977,0.24232805,-0.8243113,0.9632825,0.4493205,-0.16584295,0.8426971,-0.13187173,1.0698817,1.1362072,-0.015678726,-0.93883634,0.25071886,0.72879106,-0.40502432,0.07869447,0.34627795,-0.21628244,0.37420443,1.2985156,0.0049595763,2.5254395,0.62967336,1.1122267,0.95245993
volume_sn_voxels_feature_19,-0.60817116,0.43077543,0.09860075,0.47234595,0.5502885,-0.088387415,0.96010906,-0.05101246,-0.63486296,-0.79730994,-0.001931425,0.55108154,-0.031930566,0.28577983,0.2915241,0.39243153,-1.0698645,-0.12708135,-0.8613485,0.613259,-0.32899162,0.34363925,-0.037672196,-0.29491073,0.12244741,-0.24803327,0.93013585,-0.10560012,-0.08626216,0.9029744,0.063888654,0.31759435,0.061958924,1.1983228,-1.0954033,0.47297958,-1.1368191,0.04562169,-0.12843934,0.83238536,-1.0489998,-0.9228012,-0.20585732,-0.05296168,0.9247745,1.3624609,2.0161958,-0.577906,-0.32562885,-0.04884321
volume_sn_voxels_feature_20,-0.26216072,0.98410046,0.7099919,1.2587546,-0.1438404,-1.1296741,0.1775477,0.09838298,0.26124,0.113755874,-0.5263026,0.9891122,-0.1050354,-0.32342064,0.46443656,0.668068,-0.37723893,-0.010368936,-0.41003183,0.4176188,-0.32028332,0.5645906,-0.30303854,0.287746,-0.32411095,0.20154779,1.0275711,-0.55738693,0.77201575,0.8259597,-0.57397527,1.4664278,0.43473837,1.1930904,0.9262918,0.14722621,-1.6842672,0.44567466,0.45915622,1.1106651,-0.50286555,0.44541636,-0.33410382,0.70339257,0.88379794,1.4139278,1.460148,-0.019633489,0.81591755,0.954683
volume_sn_voxels_feature_21,0.23847847,0.31651974,0.51494,0.59587324,0.1768527,0.76309913,-0.07659647,1.0553771,-0.11489911,-1.2047063,0.043746598,-0.21990469,0.32360506,1.0176458,-0.836866,-0.016686166,0.33286896,0.3549465,-0.214824,0.6923089,-0.36197403,-0.53316945,0.14345297,-0.8471019,0.35558966,-0.7436989,-0.074296996,-0.3923718,-0.46517357,0.054887645,0.13336162,-0.39875302,-0.11175973,0.7497403,-1.516891,0.6354027,-1.1362394,-0.56319636,-0.28394273,0.4456836,-0.399413,-0.48139223,-0.5274094,-0.30016407,0.49222833,2.03409,1.4707541,-0.081315525,0.051175933,-0.05546682
volume_sn_voxels_feature_22,0.031197263,-0.25123212,0.42597666,0.15998907,0.27953917,0.19861579,-1.2827848,1.0693057,0.25109327,-1.3750386,-0.37311444,-0.42939678,1.0606973,0.61562663,-0.2881375,-0.1945494,0.258507,-0.142794,0.48281112,0.24046597,-0.032638405,-0.18506397,0.27019382,-0.5077714,-1.0002307,-0.20699121,-0.32132202,0.30553058,-0.55819273,0.31727824,-0.11275643,-0.65309715,-0.5641179,0.533545,0.93439746,0.24130188,-0.3323034,-0.10925365,-0.21550423,0.07654685,0.1015703,0.017345043,-0.06150439,-0.4344439,0.5527352,1.6139637,1.6974131,0.31845194,-0.32338378,0.08895079
volume_sn_voxels_feature_23,0.056889508,-0.45203042,-0.49623019,-0.2817637,0.31737205,0.66896284,-0.9674805,0.7858724,-0.22893977,-0.7962626,-0.19233362,-0.0927187,1.0398047,0.01567574,-0.28468382,-0.12166481,0.08116668,0.13337746,0.43125936,-0.10895905,0.22050667,0.20523602,0.12239593,0.08306112,-1.1816406,0.15628587,-0.40049297,0.5843755,-0.9285874,0.2585847,-0.45054913,-0.6116759,-0.11411511,-0.4988827,1.35686,-0.040913396,-0.015712187,0.32180417,-0.59239477,-0.16876535,0.23500921,-0.11148414,0.4515804,-0.40883732,-0.83991545,1.8880035,1.4180992,0.34375432,0.35266468,0.016239688
volume_sn_voxels_feature_24,-0.9765494,0.5041145,-0.7512408,-0.26042226,-0.03158729,0.428297,-0.2989481,-0.49486148,-0.33193067,0.71786,0.5081527,-0.4395559,-0.7368079,0.3249195,-0.2907891,1.6701177,0.073475175,0.36375174,0.078416355,0.40422308,-0.93563175,-0.376542,0.5430173,-0.98175323,-1.4418494,-0.9200969,-0.37205094,0.027751599,-0.805813,0.43265533,-0.039322082,-0.096311904,-0.09445699,-0.29292405,1.6859901,0.40063533,-1.2162154,0.10434015,-0.5162675,0.1846513,-0.19593345,-0.7237488,0.10096057,-0.28433955,-1.3389534,1.1943009,2.23351,-0.6401941,-0.21433279,0.08024137
volume_sn_voxels_feature_25,-0.24772976,0.26792377,1.0973508,0.15643789,-1.0076448,0.6562868,0.92673284,-0.35270375,-0.16779792,0.76511055,-1.2406743,0.4362129,-0.062408913,0.3060686,-0.8669254,0.9608104,-0.23379363,-0.50856614,-0.010832372,-1.1583233,0.9400963,-0.72384816,-0.04819202,-0.89779,-0.7982295,-0.17778164,0.062059466,0.5001319,-0.11613755,1.6201226,-0.61238146,1.3534675,0.4082665,1.0130975,-1.1777499,0.23391968,1.1844836,0.596567,-0.029399505,-0.08709813,-0.00594771,-0.607175,-0.74643713,-0.49384287,-0.8761252,-0.14072563,-0.4989936,0.1757638,0.61869055,-0.4040797
volume_sn_voxels_feature_26,-0.2748777,-0.87700117,0.5847675,-0.5961993,0.6583735,0.41524765,1.4420779,-0.37800935,-0.9917861,1.41283,-0.3048518,0.6045586,0.21378772,0.1109714,-0.70558864,0.95307815,-1.3638989,0.11113485,1.1878695,-0.23230903,-0.16461594,0.17084871,0.2915866,-1.0006819,-0.81460106,-0.25032175,0.92275363,0.36196637,-0.22268134,1.0435442,-0.8600438,1.3095654,1.3348917,1.4374427,-1.1186998,-0.2921315,-1.4848242,1.050754,-1.1377995,-0.5523051,-0.02483631,-0.8190243,0.46250176,-0.48400918,0.8138561,1.0992361,1.0997837,-0.97066075,-0.9831618,0.2505686
volume_sn_voxels_feature_27,1.0135102,-0.32830977,0.1724617,-0.17008679,-0.28107947,0.25286615,-0.43438315,-0.07215767,-0.23379108,-0.65590286,-0.3132319,0.60078204,-0.724001,0.22954752,0.11285465,-1.0772941,0.44478592,-0.023954118,0.9459034,-0.36585242,0.80894226,-0.28569072,0.37203893,1.0147684,-1.2708879,0.40097705,0.36527616,0.39325187,0.51618767,-0.8090187,-1.0530536,0.7724848,-0.6866104,-0.6950541,-1.7859052,-0.60097635,-0.30974954,-0.5156103,-0.53700113,1.1858658,0.5038332,-0.68855155,0.5395984,0.023842555,0.049522027,1.7815754,0.23668611,0.64480144,0.24802282,0.38711193
volume_sn_voxels_feature_28,0.0069398163,-0.34859508,1.3786587,0.47992894,-0.18103011,0.1526148,0.3587191,1.0485722,-0.025207236,-1.1122712,-0.5578194,-0.19468427,0.049362686,0.7546951,0.13998984,0.42801976,-0.3589944,-0.04654451,0.17857806,0.67398643,0.049499057,-0.4695014,-0.22988352,0.43686122,-1.2694719,-0.26785782,0.41344374,-0.27494267,-0.14934789,0.20608535,-0.29223567,0.122834034,-0.61761314,-0.40612867,-0.27997744,1.0815014,-1.3950378,0.005961663,0.1140383,0.7978671,0.3292024,0.47127262,-0.1290309,0.09463418,1.1488078,2.1108828,1.5032107,-0.37035027,-0.117734574,-0.2216739
volume_sn_voxels_feature_29,1.1654509,-0.37476504,-0.12603872,-1.2242731,-0.053462006,0.043222778,0.17973341,-1.6122226,-0.43232232,0.66456723,-0.73138547,0.47583324,0.9426932,-0.8477249,0.2139242,-0.17924961,0.060709685,-0.6918745,0.77743614,-1.7906203,1.3379755,0.6429121,-0.10146992,0.9242878,-1.0977933,0.85648996,0.1582348,0.7684021,1.1475637,-1.0751637,-0.839426,-0.32037622,-0.6487984,0.27633634,0.6195215,-0.7077071,1.0955597,0.05910334,0.051084798,0.49287164,0.24477816,-0.6659182,0.4864115,-0.14739192,-1.0734465,1.600449,-1.3977631,0.49842396,0.8966075,0.27043176
volume_sn_voxels_feature_30,-0.117198385,0.45728588,0.24189973,-0.18262526,0.13332313,0.2205744,-0.012846565,0.092070304,0.39247462,0.3356139,0.09095278,-0.13035005,1.1352085,0.1290775,0.32235008,1.0502963,-0.18923226,-0.3388944,-0.21600771,0.45719546,0.3068412,-0.09800178,-0.56946486,1.2857873,-1.5868101,-0.31143913,-0.104853585,0.080979526,-0.11017373,-0.26291054,0.34452897,0.3669456,-1.1206387,-0.62527853,1.188473,1.107942,-0.44496083,0.5683528,0.5509384,0.28089538,0.3158206,-0.10591952,-0.48073927,-0.2490728,-0.3962904,1.8902787,0.9728964,-0.14816046,-0.49977827,-0.19880968
volume_sn_voxels_feature_31,0.17057809,0.34834033,-0.30871752,-0.6829722,0.9478972,0.2679398,0.7994174,-1.048533,0.15995766,0.80263364,0.3749886,-0.09473161,1.0564178,-0.041317794,0.104644544,1.2279379,0.047683652,0.075728446,-0.9460067,-0.35483426,0.75980914,0.39676398,0.03905409,1.6366122,-1.3758172,-0.1751924,0.034488518,-0.34545758,-0.41915467,-0.23331718,-0.19587523,0.018589936,-0.72300756,-0.0051478855,1.482071,0.5933823,0.27663046,1.1118233,0.6588827,-0.11374712,0.111493655,-0.3210038,0.17580833,0.036321953,-1.2013212,2.137247,0.06444771,-0.2635037,0.30996564,-0.10280687
volume_sn_voxels_feature_32,-0.13600175,0.49693218,-1.0517597,-0.1802279,1.1765597,-0.06563366,1.0141908,-0.71734256,-0.7377404,1.2145561,0.80271715,0.7124496,-0.46469072,0.050350823,-0.13783851,1.0463325,0.4160616,0.17214945,-1.5414861,-0.0030305097,0.48585513,0.7175617,0.34180933,1.5204809,-1.3907193,-0.61813056,-0.53613305,-0.65787727,-0.8618007,-0.47603756,-0.13986154,-0.54782146,-0.2628819,0.33045825,0.91920984,-0.31751302,0.6959605,1.0870868,0.048228256,-1.1604216,-0.7257462,-0.93264014,0.6689441,0.39335024,-1.9164482,2.2028582,-0.016396826,-0.18336007,0.80033094,0.39409378
volume_sn_voxels_feature_33,0.45975238,0.27965957,0.37248555,0.5385355,-0.21923737,0.04244967,1.4198148,-0.12771218,0.12486466,0.78012073,-0.070643954,-0.3887934,-0.15319994,0.06936988,0.2751079,1.1832966,-0.40424532,0.15531203,-0.33625287,0.59822243,-0.07346945,-0.3369917,-0.88251495,1.4244727,-1.2998604,-0.14956252,0.30438998,-0.4427032,0.6642473,-0.011725565,-0.05313097,0.43353584,-0.67218465,-0.49236763,0.908379,1.3282586,-0.15341486,0.20437929,0.9270872,0.31856585,-0.038567528,0.6976419,-0.6791901,-0.31937495,1.4421861,1.0556833,-0.01019109,-0.2872634,-0.42990255,-0.7715002
volume_sn_voxels_feature_34,1.3851105,0.3284147,-0.0516954,0.23099141,-1.008801,-1.062869,-1.2019045,-0.16426632,-1.3489804,-0.63561004,0.27438566,0.9549172,0.9054845,-0.17924935,0.4625775,0.65666896,-1.1002848,0.2321816,-0.93960184,-0.58260477,0.38412774,0.39885157,-1.25575,-1.1938415,-0.6270397,-0.5718962,1.2127316,-1.4583057,-0.15404089,0.6950544,0.16779432,1.5914383,-0.31322128,2.126382,0.20349683,-0.4730598,0.3118643,0.04956069,1.1809433,1.294606,0.8695543,-0.54636365,-1.4161193,0.36998224,0.06096218,1.1123,-0.6840601,0.10422294,-0.31258324,1.5643083
volume_sn_voxels_feature_35,1.3294945,-0.75465316,0.36028412,-0.2806894,-0.567287,-0.33596808,-0.9964083,0.19338651,-0.48381528,-0.65111506,0.17656782,0.55274117,0.054670528,0.18349461,0.39651373,-0.6317399,-1.5327953,1.2407229,-0.40828055,-0.29647702,1.0875261,-0.29841995,-0.56027216,-0.51468974,-0.40314287,-0.64012253,-1.122456,-0.76868826,0.05264326,-0.675725,-0.54030937,1.5667971,0.62287253,1.6377982,0.47762403,-0.02833801,0.34991157,0.62850004,0.71303767,1.3638536,0.4477854,0.68723357,-1.2451855,-0.48624218,-1.2658288,0.48954794,0.75582445,0.48014194,-0.13660261,1.2062074
volume_sn_voxels_feature_36,-0.728478,0.040035516,0.49121723,0.038557198,-0.77199227,0.39249438,-0.3721584,-0.12673339,0.21200836,-0.56166863,-0.14641316,-0.037091255,0.4391744,0.1736858,0.28452396,1.6881082,0.13840215,0.2951232,-0.14378949,0.17328069,-1.2162162,-0.310687,0.021035051,-0.8053346,-1.4393264,-1.0669374,0.632733,-0.47604126,0.16705193,0.041951653,0.3968368,0.0011954797,-0.39854506,-0.12429247,1.7027533,0.7075283,-1.4940753,-0.0896486,1.1087476,0.7765668,0.11398596,0.38734093,-0.4917243,0.2791376,1.4745126,0.5296632,0.400711,0.32443243,-0.37353668,-0.24095334
volume_sn_voxels_feature_37,0.24851668,0.029707382,-0.42045185,0.009854769,-0.07888144,-0.37204602,-0.7372316,-0.010595167,-0.7287053,-1.3725808,0.3065873,0.26365703,-0.55898076,-0.67962766,0.56122965,1.0992074,0.121294126,0.1057537,0.22192219,-0.48427352,-0.9020207,-0.008340264,-0.49358734,-1.4234275,-1.2050897,-1.7374166,1.3580728,-0.54046625,-0.40204617,-0.11076799,0.9297504,0.16971634,-0.08253388,1.4314665,1.6370567,-1.5171252,-0.17418253,-1.1905155,1.0197831,1.5501778,-0.31548327,0.47345576,-0.44703355,0.123447604,1.2489161,1.1133901,0.05155092,0.28254572,-0.20008866,0.43666646
volume_sn_voxels_feature_38,-0.7688957,0.43432632,-0.6456758,0.3727129,0.9757543,-0.36059996,-0.047589034,-0.7217063,-0.6124493,0.5154596,0.7204036,0.721366,-1.2159384,0.8520158,0.15398315,1.7940158,-0.07041965,0.8144221,-0.73590803,0.45716006,-0.04220968,-0.34363756,-0.19479509,1.6800525,-1.4131044,-0.4373774,-0.5712153,-0.06242952,-0.16678421,-0.02880983,0.14981681,-0.22873116,-0.6032415,-0.13066593,1.1535082,-0.6854938,-0.7132447,0.6691275,-0.49265,-0.02257333,0.21858406,-0.4133208,-0.31935275,0.24875638,-1.3850987,1.4844526,-0.4766175,-0.7191908,-0.011094133,0.34033024
