Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_10,-1.1366013,0.3348033,0.35802236,-0.14482874,0.34272966,1.2956539,0.12961698,0.14966318,0.2215702,1.5280845,0.24346319,0.84616095,-1.2366449,0.44648844,-0.5128568,0.7724312,-0.40722463,-0.12316724,0.12930812,0.34765166,-0.20639765,-0.9196121,0.09336474,0.5355295,-0.057841297,0.13462934,-0.2820583,-0.9857412,-0.28021178,0.73118365,-0.3219265,-0.5178138,-1.2212604,0.20761392,-0.18108122,0.1324954,-0.07976115,-0.21921097,1.8429865,0.45227435,-0.18333906,-0.8281119,0.23274721,-1.3486733,0.08224542,0.052180663,-0.9447451,0.43010348,0.5303235,0.77106375
volume_sn_voxels_feature_11,0.27271762,-0.23622729,-0.2709974,0.04998826,-0.8269887,1.1318238,-1.6491014,0.8015951,-0.19957493,0.19944863,-0.17194308,0.8988794,-0.6967747,1.5183359,0.09219082,-0.7790633,0.06352382,0.7287804,-0.73695606,-0.04226576,-0.95746964,-0.019358937,1.039201,-0.52399236,0.7835874,-0.032377463,0.046698846,1.2145458,0.05888013,-0.09123836,-0.62749517,-1.3858538,0.87827784,-0.6627765,0.56570554,-0.7657776,-0.24065278,-0.3257479,-0.95062834,0.34757665,0.8602505,1.264468,-0.39421368,0.09470508,0.19828805,0.42052558,-1.1720574,0.25752562,0.5810906,0.5409977
volume_sn_voxels_feature_12,0.45131767,-0.6110724,-0.18312918,0.0031392304,0.17360495,1.5717608,-0.7663006,0.05452429,-0.08221763,0.16412532,0.4320853,1.4805036,-0.9071173,-0.10494039,-0.7448862,-0.21823683,0.17123552,0.30947158,-0.4432715,0.47754204,0.9015457,-0.040800206,1.1474242,-0.30756766,-0.85203624,-0.07190165,0.5020632,0.17530647,-0.0049304194,-0.11531178,-0.71091855,-1.2565145,-0.14470251,-0.45240098,-0.7413693,-0.8316866,0.30720955,-0.0214981,-1.2248505,-0.45054147,1.1019753,0.37347972,0.08637682,0.21922605,0.009847182,0.08589549,0.85015714,-0.009770956,0.112273805,0.30171865
volume_sn_voxels_feature_13,0.33316374,-0.20258963,-0.1290794,-0.2994403,0.5937937,1.4523858,0.6924932,-0.22432344,-0.033814583,0.3205655,0.2741126,0.54557616,-0.68882895,-1.1245941,-0.4970394,0.2861424,-0.0062082275,0.44116402,-0.024462448,0.5897776,0.98676544,-0.13988289,-0.08202913,-0.45181236,-1.188389,0.3540487,-0.17649257,-0.38735446,-0.38662708,0.16772303,0.13259742,-2.2498412,-0.65307325,0.30278814,-0.9064076,-0.3228416,0.22634532,-0.05817507,-1.0355974,-0.46937785,0.92489415,-0.6226241,0.2770717,0.15837218,0.074465185,0.03326874,0.7025155,0.14831118,-0.07022104,-0.16308892
volume_sn_voxels_feature_14,-0.21805596,0.06852849,0.017197844,-1.455313,0.15324141,1.3536552,1.2864505,-0.6419407,0.19914268,-0.32205388,-0.29892194,0.3406148,-1.1052977,-1.3660778,-0.9355808,-0.58030814,0.15631802,0.023089625,-0.65755755,0.023740375,0.1070126,-0.8702827,-0.35453674,-0.4541031,-0.4597376,0.60939145,-0.13325833,0.19527806,-0.8228416,-0.11206768,0.26688728,-1.869627,-1.0906752,-0.37457585,-0.67794645,-0.5109703,-0.25227267,0.042716753,-1.3446149,0.9675345,1.5067447,-0.8524715,0.05961142,0.17536567,0.77891415,-0.058256343,1.0615728,-0.6858862,-1.1285462,0.17476523
volume_sn_voxels_feature_15,-0.114457324,-0.41550568,0.23774546,0.91425705,0.18057227,1.0567961,0.55386996,-0.0051623206,-0.28804561,-0.09037117,0.8265454,0.057953443,0.46914917,-0.018637778,0.014888862,0.32165834,0.16118476,0.16233878,0.7080321,0.03307897,0.14664969,0.7617301,-0.12428546,-0.119953185,-0.42129293,-0.27874002,0.22761215,-0.42568853,-0.03429677,0.029728169,-0.044864006,-0.73750854,0.899908,0.28077573,-0.052937597,-0.24074839,-0.63644814,-0.016318224,-0.51585835,-0.48196915,-0.9404387,-0.47609243,0.19051278,0.15073729,-0.1803663,-0.6124671,-0.62216854,0.5274157,0.53003556,-0.91819453
volume_sn_voxels_feature_16,0.08034308,0.040894456,-0.5842654,0.043456838,0.6456588,1.3422501,0.8122921,-0.102664806,-0.3772331,0.62190586,-0.0057393187,-0.12899545,-0.09340197,-1.3347913,0.13913473,-0.32775396,-0.7463493,0.8679634,0.15867357,-0.025666082,0.31938055,-0.38209143,-1.1528883,0.21947505,-0.5431825,-0.035823476,-0.86122966,-0.0065279747,-0.35887575,0.6736929,0.4063551,-1.9653647,0.2375448,0.13554811,-0.2750966,0.47778124,-0.01049789,0.041476276,-0.5629498,-0.053398278,0.25599414,0.015907468,-0.336882,0.06457693,-0.06127699,0.58981925,0.039954048,0.78804934,-0.72063524,-0.25076228
volume_sn_voxels_feature_17,-0.16407211,0.12568925,0.5496877,0.24890916,-0.7190296,1.5224836,-0.5083078,0.3413749,0.33763617,-1.2254446,0.2393883,-0.42257783,0.36026892,0.636558,-0.28516603,0.31334665,0.29720062,0.06003821,0.055930525,-0.36625156,-0.14280097,-0.08793382,0.35259742,-0.014987744,0.26148555,-0.3972479,0.9812793,-0.3732105,0.3734902,-0.8996022,-0.38813704,0.8855911,0.9145237,-0.428073,-0.2751506,0.29850402,-0.14816807,-0.30005023,1.5046391,0.06274717,-0.24569319,0.11529762,-0.23703508,0.2579098,0.2753093,-0.23411858,-0.09187122,-0.7715433,0.12884818,0.27319193
volume_sn_voxels_feature_18,0.04503619,-0.2340203,-0.52403045,0.39044124,0.27983627,1.3164511,0.89675945,0.047846116,-0.051375177,0.5135231,-0.02737271,-0.80223256,-0.10628512,-1.2021545,0.07141976,-0.678683,-0.671247,0.9203329,-0.31489277,-0.24717237,0.21730706,-0.890267,-0.6367834,0.77103907,0.4898108,-0.56416994,-0.67540526,0.57150894,0.31299472,0.2565767,0.19233544,-0.5763814,1.0606526,-0.9234873,0.02976705,0.34475636,-0.17137499,0.1400648,0.9179163,0.523975,0.11008247,0.57074094,-0.6189093,0.41380268,0.70043504,0.8590359,-0.12516902,0.075877786,-0.5134413,0.056013208
volume_sn_voxels_feature_19,0.18495055,0.06323218,0.1324119,-0.64314365,-1.1827224,1.6242746,-1.0079668,-0.308922,0.17161646,-1.515776,-0.3719955,-0.4758199,-0.16076465,1.0657254,0.13389805,-0.04503104,0.24675626,-0.40237615,-0.13143091,-0.4167564,-0.06346088,-0.13126692,0.36058834,-0.40303168,-0.44660792,-0.067555256,0.68194133,0.04345374,0.82745683,-0.63728017,-0.48255455,1.4524242,-0.8260758,-0.885838,-0.4066221,-0.28255823,-0.3902447,-0.10229927,1.5461526,0.040502083,0.8080916,0.9603472,-0.5128819,-0.46273354,0.039868973,0.34136122,0.7119752,-0.94752586,0.084022366,0.8816365
volume_sn_voxels_feature_20,0.121275365,-0.07620357,-0.20692028,-0.060398273,-0.8946674,1.5802627,-0.18356618,0.121873155,0.22825558,0.099490546,-0.18525727,-0.5021861,0.027098222,-0.8819257,0.20431852,-0.9885601,-0.1837954,1.0840818,-1.275042,-0.055995136,0.20518413,-0.1249668,0.10007947,0.13700218,0.795408,-0.9984359,-0.10059441,0.4372371,0.6324326,-0.04174245,-0.18260632,1.6345742,-0.043645367,-1.1770852,0.068760805,-0.13399132,-0.17103429,0.01106158,1.5077804,0.28157315,0.589287,0.9564035,-0.59169096,-0.17488933,0.8365078,0.60402465,0.8786774,-0.56021714,-0.590932,0.3104307
volume_sn_voxels_feature_21,0.008585956,0.017788403,-1.2649461,-0.36398876,-0.24618037,0.9577041,0.18106952,-0.27686274,-0.5267254,-1.4262606,-0.46744913,-0.45645094,-0.628957,1.0380776,0.27021897,-0.76918364,-0.33685723,-0.6194875,0.10383713,0.09832134,0.0448897,-0.12498432,-0.08224963,-0.7946181,-1.258171,0.246344,-0.45694342,0.06888582,0.4988163,-0.5061833,0.22096175,0.51182604,-1.5957893,-0.89807063,0.15566851,-0.60573083,-0.65697724,-0.16627897,1.1081363,-0.14392465,0.8166196,0.9084497,-0.012836468,-1.1586922,-0.28614527,0.7024837,-0.08382041,0.48482352,0.1686508,0.063082956
volume_sn_voxels_feature_22,-0.069788404,0.014369664,-1.362488,-0.18116853,0.10510503,1.3148413,0.08176914,-0.06202237,0.05629711,0.11368402,0.09218619,-0.21833743,-0.4726584,-0.018529339,-0.03422589,-1.0374534,0.09144395,-0.14237568,-0.16368252,-0.102439225,0.20071623,0.17773716,-0.29978308,-0.5591647,-0.8729675,0.12708019,-0.3780645,-0.1191432,0.10365642,-0.32286644,-0.009818651,0.034449656,-1.3629985,-0.3317884,-0.06480069,-0.43935233,-0.2615628,-0.20441495,1.2185179,-0.05626909,0.019606818,0.108507544,0.02944385,-1.398696,-0.021521786,-0.20986517,-0.30710977,0.16954084,-0.1987734,-0.42251444
volume_sn_voxels_feature_23,-0.4634554,0.1649303,-0.22818105,-0.2102704,0.32357755,1.6075565,-0.29313138,0.13230008,0.309988,1.2171283,0.23490764,0.42762935,-0.028321091,0.47401705,-0.25555968,-0.60268575,0.033677734,-0.10168208,-0.34968668,-0.58931226,0.40891716,0.13571906,-0.28493038,0.3369185,-0.14635797,0.21051225,0.07533769,-0.30828616,0.06771855,-0.4322578,0.09540801,-0.06309099,-0.97134835,0.3077173,-0.4311759,0.22014047,-0.18021087,-0.6212182,1.0860237,0.32529643,-0.66477793,-1.2029643,-0.09332643,-1.4467436,-0.024854943,-1.092881,-0.74959147,0.050280776,0.6223419,-0.21393159
volume_sn_voxels_feature_24,-0.5585928,0.40675956,0.2757435,-0.19293584,0.8132171,1.1397859,-0.010393441,0.45992997,-0.028443737,1.333726,-0.104189195,0.587732,-1.0880584,-0.008394095,0.05866519,1.2369784,-0.45239413,-0.59508365,0.03341186,-1.3585591,-0.50834024,0.053584337,0.117151625,-0.022534264,0.028533796,-0.18780848,0.2903952,0.35448793,0.7178723,-0.1807065,0.27109924,0.5457417,-1.5439022,0.2604035,-1.232914,0.39427787,-0.5117478,-0.042175736,1.2974991,-0.6614447,0.27021757,-1.0740434,-0.049014367,-1.4977046,0.08245639,-0.50979275,-0.06841743,0.39967656,0.42394766,0.39924857
volume_sn_voxels_feature_25,0.4480188,-0.0943522,0.010215754,-1.2843162,-0.1703152,1.8110404,-1.6109066,-0.14781381,0.055602454,-0.3437657,-0.6115954,1.2909883,-1.2167612,1.2938161,-0.27184924,-1.1592361,0.31897515,-0.40463588,-0.04483616,-0.21465224,-0.29792288,-0.06805404,1.507721,-0.42889765,-0.5101791,0.7546447,-0.26714528,1.2701181,-0.6988659,-0.49487174,0.5848459,-1.8200583,1.0245445,-0.48868692,0.14649987,-1.0209563,-1.3358139,-0.56729794,-1.0924655,1.437097,1.3575188,0.08300714,-0.09532834,-0.09116474,0.5664494,1.059192,-0.494752,0.00065313146,-0.28380919,0.79564404
volume_sn_voxels_feature_26,-0.39878392,0.24216872,0.06422259,-1.1476982,-1.1161567,1.3625652,-0.26537937,0.35868236,0.2613,-1.1624175,-0.10214177,0.45621333,-1.3180952,-0.42352125,-0.9186587,-0.64871407,0.43072358,-0.9220454,-0.5159925,-0.15155292,-0.29228973,-0.9396769,0.5251188,-1.0734618,-0.2422368,0.29128826,1.2912791,-0.23217165,-0.2928056,-0.8684458,-0.16760232,1.2905641,-0.3175461,-0.17489547,-0.003613139,-0.116315834,-1.0101684,-0.055023253,0.32208717,-0.08642032,0.32585928,1.014183,0.21251883,-0.3679617,-0.19295336,0.3012259,-0.4772376,-1.355931,-0.10539056,0.07202791
volume_sn_voxels_feature_27,-0.59836036,0.9611671,0.58108425,0.80846936,-0.5593443,0.15499501,0.567864,-0.2130262,0.016007744,-1.2701036,0.16730134,-0.67671055,0.8595704,0.23170178,-0.495403,0.2246368,-0.41640034,-1.03766,0.3637769,0.14185554,0.039419133,-0.6441293,0.108577184,-0.45796117,-0.44528246,0.19835338,-0.69606555,-1.0322084,0.005462426,0.19993386,-0.31589803,-0.14873265,-1.182493,-1.2935269,0.9975682,0.101841815,-0.7264279,-0.029750967,-0.112362094,0.1594947,-0.43241054,0.026057275,0.52050394,-1.3385196,1.0939997,1.211182,-0.46408194,0.6307307,0.22665268,-0.18388057
volume_sn_voxels_feature_28,0.16755298,0.53148264,-1.102363,0.013832651,-0.86805636,1.4057839,0.13746822,-0.32117474,-0.11253713,-1.1904197,-0.032489736,-0.20581804,-0.3146251,-0.4997268,0.07656757,0.1671088,-0.18524215,-0.3214899,-0.050613005,-1.1948806,-0.5208756,-0.10154995,-0.18337274,-0.8991871,-0.20957208,0.13608605,-0.24345703,0.38302505,0.54948354,0.109561905,-0.07780248,0.084143646,-1.572642,-0.2840191,-0.19369687,-0.5356589,-0.013403317,-0.14608605,1.6211087,-0.012986388,0.8197428,0.9204453,-0.36309102,-1.6721852,-0.1554004,0.50758576,-0.18069799,0.27611136,-0.51351786,0.34576857
volume_sn_voxels_feature_29,-0.28115946,-0.014688686,1.4316658,0.3002135,-0.40638375,-1.3171916,-0.13046709,0.11901471,0.57655066,-0.10024246,0.790178,-0.120447665,1.3299274,-0.41030708,-0.4531846,-0.68876827,-0.3502815,-0.11237682,0.60388917,-0.34989318,0.28784856,-0.28779516,0.045304496,0.9199663,0.46345264,-0.39352244,0.16511437,-0.83400965,-1.0845231,0.13053721,-0.41329136,-0.12929016,-1.5545733,-0.8047471,0.6940248,-0.03385942,-0.6700298,-0.3729779,-0.34229094,0.23737536,-1.2145553,-1.102733,0.23660742,-1.6393156,1.0736626,0.40465432,-0.5337802,-0.72367346,0.13479882,-0.36322853
volume_sn_voxels_feature_30,0.15141246,0.039213184,0.03399625,0.40525243,0.29897705,0.8918124,-0.06878524,0.044910558,-0.077496774,0.92180616,0.19455333,0.17306004,0.2895279,-0.3742808,0.0952415,-0.7114231,0.5283951,0.5062949,-0.044905394,-1.3890975,-0.4218941,0.4327685,0.20775644,0.31561446,0.388713,-0.050022043,-0.15466203,0.6323081,0.65102774,-0.3608413,0.19771533,0.055013698,-1.185821,0.17304626,-0.8165709,-0.0028134568,0.07622712,-0.17146747,1.0736036,-0.06815101,-0.07860524,-0.926402,-0.38482812,-1.5938978,-0.3118258,-0.54462147,-0.00065020897,0.04268328,-0.17805807,-0.11118728
volume_sn_voxels_feature_31,-0.08325329,-0.5227949,1.247009,0.25866672,0.32863888,0.11906511,0.03538847,0.6389442,0.19620386,1.5195428,0.24745354,0.5208883,1.2662786,0.13965698,-0.007064614,-0.35337633,0.22065257,0.65833306,-0.03299339,-1.527428,-0.0462872,0.17383507,0.074859954,0.7473987,0.35515404,-0.016041124,0.48974156,0.35311157,0.54442084,-1.0207865,0.52000767,0.23319001,-1.6506886,0.21652566,-0.8995719,0.5815741,-0.066432565,0.08816063,0.31539318,0.08745331,-0.56916517,-1.4137226,-0.50464296,-1.6024388,-0.59862995,-1.158489,0.43921754,-0.2525152,0.50062877,0.24282444
volume_sn_voxels_feature_32,-0.09965633,-1.1273504,1.4793096,-0.34454113,-0.1690763,-0.24972403,0.051686894,1.2506388,-0.3039265,1.3688078,-0.21227288,-0.0414898,1.4398918,0.6094039,-0.14033726,0.8973958,-0.45605192,-0.006980982,-0.39857316,-1.4386941,0.5160608,-0.66357136,-0.6520738,0.20416474,0.026293075,-0.49649864,0.46325248,-0.4846365,0.79723704,-1.2420837,0.35110074,0.21271738,-1.4961305,-0.052777905,-1.0608057,0.7837949,-0.51323426,0.24402663,0.4053166,0.1413397,-0.821416,-1.2381827,-0.04071846,-1.3449519,-0.1592814,-0.34518012,0.96241134,-0.5489486,1.20078,0.57347107
volume_sn_voxels_feature_33,0.40606824,0.05251579,0.22838475,0.17177556,-1.2369183,0.09786628,-0.60671324,-0.06068756,-0.0075886534,0.28003737,-0.20741776,0.22888991,1.196298,-0.9090605,0.36928913,0.62987673,0.4327586,0.33435434,-0.29239383,-0.42738912,-0.7649509,0.24869514,0.40863988,0.05752605,0.7382751,0.15409398,-0.05570483,0.6726945,0.56258655,0.2614176,-0.018958634,-0.2253156,-1.2381086,0.6216292,-0.3126661,-0.24418151,0.8171874,0.08445546,-0.6688431,-0.6777609,0.52199984,0.6782007,-0.67312497,-1.2705055,-0.28431535,0.019736603,0.14426118,-0.0019219499,-0.51165456,0.57977265
volume_sn_voxels_feature_34,1.1156875,0.3846435,0.48513922,0.42304352,0.6086894,0.58198696,0.98452705,-0.30315167,0.10766164,0.23715398,-1.1779128,0.5140118,-1.5467403,-1.140865,0.6929252,-0.74973685,0.16446576,1.1297778,0.27644745,-0.70629114,-0.5396119,-1.0243633,-1.3101437,-0.010678734,0.6173154,-1.1705984,-0.08926527,1.1991866,-0.32451266,-0.018924836,0.17805998,-1.7870059,-1.3606429,-1.6317382,1.3170338,-0.02850314,-1.0968713,-0.12823346,0.09704875,-0.1198537,0.26797998,0.15678011,-0.07387191,0.027102804,0.8234961,1.1489831,0.3047422,-0.7975124,0.4030801,0.8451694
volume_sn_voxels_feature_35,0.4474212,0.75612426,0.5428475,0.2599611,-0.12769635,0.66999596,0.6820138,0.4914834,-0.5640941,-0.0069729607,-1.1541961,1.2491685,-1.4990859,-0.69981986,-0.42940566,-0.8636912,0.33637425,1.4829103,0.1289289,0.35217687,-1.323917,-1.0948502,-1.344546,0.28125975,0.24021637,-0.17403121,0.15774667,1.2188839,-0.17790201,-0.39951566,0.3047065,-1.1280948,-0.44559965,-1.6951091,1.1369187,-0.07080146,-0.4006495,0.19877458,0.4883869,-0.052258704,-0.15717562,-0.7381912,-0.40176317,-0.63735664,-0.13799134,-0.5300429,0.0047652163,-1.2010983,-0.07182395,0.34140673
volume_sn_voxels_feature_36,0.060571082,0.39463174,-0.38233942,0.29264882,1.048363,0.9540558,0.80537593,0.02002838,-0.445854,1.1062773,-0.14580896,0.6417852,-1.4000068,-0.9496165,0.2892601,0.41607085,-0.16121608,0.8479544,0.48145092,-1.7012541,-0.37106192,0.039313942,1.0379479,-0.15240537,-0.3198661,-0.55189306,0.064417765,0.879241,0.20419858,-0.05696751,-0.09852104,0.09047231,-0.49729657,-0.674779,-0.95529735,-0.646767,0.20241429,0.37092867,0.9354046,-0.715024,1.2288471,0.18442753,0.0948712,-1.4503002,0.1415548,-0.2260567,-0.09771039,0.40701786,-0.87085724,-0.5743847
volume_sn_voxels_feature_37,0.22792867,-1.016407,0.082491055,0.18181689,0.21438782,-0.17171633,0.12654789,-0.35297728,-0.050571907,1.3283833,-0.4269026,-0.20279051,-1.4208133,-0.8761771,0.71199536,-0.3563743,0.22367454,0.9685449,0.40955403,-1.4423532,0.1827869,-0.802392,0.6530937,-0.098952845,-0.066044115,-1.3265707,-0.6249397,0.4467604,-0.34781712,0.3334757,-0.5321412,-0.9702243,-0.87972695,-1.4182183,-0.43499655,0.31691283,-0.039010637,0.094946526,1.6137333,-0.93316174,0.4015141,1.0824391,1.0932112,-1.5211293,0.52769566,0.21027629,0.40303758,-0.131046,-0.19787477,-0.50495154
volume_sn_voxels_feature_38,0.16289458,-0.21759114,0.5497343,0.2948809,0.19584878,0.08210621,0.5270531,0.3555148,-0.4720573,1.1923207,-0.347165,-0.42021587,-0.9531157,0.007229284,0.06710297,1.1581565,-0.08987928,-0.25680178,-0.58680236,-1.2872661,-0.032316115,-0.37271422,-0.44309,-0.8019907,-0.033011686,0.19010031,0.16672935,0.4172878,0.5679917,-0.88528913,0.45093912,0.6426393,-1.2419881,-0.43647856,-0.1321922,0.68212557,-0.47310874,0.1400511,-0.25736415,-0.13422233,-0.06753997,-1.3101625,0.36084622,-1.4228182,-0.3947564,0.7747965,0.3149147,-0.31277972,0.42931196,0.8070976
