Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.14082082,0.11201864,0.11516942,0.38625214,-0.2618262,0.08506661,-0.14503202,-0.055928838,-0.022800643,-0.19051708,0.10940209,-0.04187539,0.09260675,0.16388118,-0.025345536,0.3181015,-0.0044341413,-0.00076212856,0.025609149,0.09296375,0.10375107,0.032676585,0.20417285,-0.23329484,-0.031786136,-0.14478156,0.08514089,0.066315114,0.5482385,0.02397743,0.07328239,0.093729876,0.045151718,0.063182876,0.2944123,-0.2879723,0.18048842,-0.035784524,-0.035362054,0.027848056,0.20116448,-0.055039667,-0.11012924,-0.024431322,-0.032480214,-0.009526289,0.10769625,-0.024795167,0.036771234,0.0685153
rigidity_right,-0.0110407695,0.15215603,0.09237815,0.024392344,0.016341355,-0.04988997,-0.047520183,0.07881683,-0.08612264,0.087843016,-0.17246793,-0.05212746,0.09590156,0.029839652,0.09238889,0.06493903,-0.08027815,0.40388483,-0.115901075,0.06312116,-0.11845394,-0.10102801,-0.25088125,-0.07899075,0.0114674,-0.01981374,0.11153704,0.0600413,-0.2743639,0.0038801094,0.14437106,-0.062312957,-0.008933002,-0.1281364,-0.16942514,0.0015167573,0.3140336,0.20093608,-0.1570928,0.2607337,0.14646111,-0.10016414,-0.023427032,-0.49057856,0.07922932,-0.043223534,0.13954727,-0.17040744,0.11858234,-0.06351677
tremor_rest_left,-0.16632059,-0.004447071,0.057374977,0.20775358,0.13132909,-0.14999872,-0.10122746,-0.09688161,0.13888207,-0.07333585,0.10256205,0.008154267,0.029870236,-0.031437505,-0.008202087,0.083439745,0.21377307,0.1114626,0.07693811,0.011618739,-0.07765642,-0.18013117,0.10351947,0.041021597,0.08180618,0.06777227,0.034195505,-0.066856734,0.25463808,0.2783338,-0.044641256,0.1155776,-0.002073223,-0.18544288,0.13005699,-0.008813775,0.07517305,0.13618386,-0.10850337,0.021627914,-0.10510969,-0.2784958,0.029144293,0.42838642,0.14315099,0.08391654,0.3815757,0.21740288,-0.025975527,-0.019959029
tremor_rest_right,0.033142198,0.08914821,-0.06148793,0.09315315,-0.07763938,0.06440142,-0.15311746,0.06422923,0.0530472,0.12068846,-0.17594455,-0.048891064,0.06282611,0.07470173,-0.06340705,0.038266703,0.08982781,0.30699727,-0.15392609,-0.18588348,0.06207396,-0.050539985,0.06318997,0.03625184,0.20721479,0.29446095,0.0927863,0.04268252,-0.09102793,0.011831324,0.05407169,0.0860847,0.092314065,0.10334392,-0.050604552,0.28953803,0.31959784,0.044299852,-0.038556058,0.09304943,-0.19117497,0.14609297,-0.091954716,0.10167085,0.025466854,0.23259966,0.10156941,-0.023519931,0.20276786,0.0800407
tremor_postural_left,0.10338954,-0.2122353,-0.15257815,0.03773004,-0.087021366,0.01681386,-0.10361771,-0.20561816,0.10756467,-0.0907635,-0.12582459,-0.045677077,-0.015475252,-0.12615076,0.25548917,0.083458096,0.16864982,-0.0489508,0.05467181,-0.12748715,0.03917657,-0.15077834,0.050990913,-0.061425444,0.1638515,-0.03475322,-0.05541414,0.031439066,-0.017578563,-0.039266553,-0.09931859,0.11846672,-0.00064815494,-0.08738518,0.13868363,-0.18192,-0.10817089,0.14365962,0.037676588,-0.08809856,-0.09082796,-0.36087227,-0.15958336,0.04922038,-0.05293472,-0.23405391,-0.1473381,0.18262248,-0.2706225,-0.037526634
tremor_postural_right,-0.031651724,-0.3422991,-0.080480404,-0.36200565,-0.022180967,-0.029752698,-0.15769002,-0.026876792,0.058795508,-0.11325376,-0.01739057,-0.07985021,-0.06078527,-0.17891176,-0.27373168,-0.2439029,-0.059386604,0.071810484,-0.1443279,-0.0678549,-0.26485708,-0.10210203,-0.03181908,0.13388522,0.24126264,0.24498732,0.12655516,-0.06268387,-0.36137688,0.024424868,-0.03080269,0.032628883,0.061468396,-0.28424338,-0.18943903,0.16605568,-0.07045295,-0.06389519,-0.07532243,0.09348223,-0.037651684,0.35593104,-0.08624334,0.16519484,0.13684225,0.21631652,-0.049899925,0.04590709,0.3040928,-0.082408026
bradykinesia_speed_left,-0.13803628,0.22362927,0.09278575,0.5897545,-0.024190832,-0.05687983,0.22431277,0.006183656,0.13166213,-0.0121318335,0.27333364,0.08444757,-0.014986332,-0.18027505,-0.12349248,0.08110713,0.09099521,0.109807126,0.03817303,0.12156044,-0.017580325,-0.04041896,-0.14606343,-0.20161746,-0.029438032,0.0567518,-0.09225494,0.029258035,0.30533504,-0.09730789,-0.024007203,0.09326311,0.17376776,-0.1338587,-0.07630162,-0.1903749,0.2273716,-0.12919602,0.020595144,-0.082815245,0.011360727,-0.09659768,-0.121635035,0.28754714,0.08192044,0.04021168,-0.027706882,0.0101140225,-0.115718484,0.11986041
bradykinesia_speed_right,0.10463301,0.008722471,0.016812196,-0.1452329,0.24037904,-0.03239762,-0.13583313,0.15410002,-0.076199085,0.1531631,-0.13725506,-0.13455668,-0.10722124,0.027940512,0.07553427,-0.34496388,0.10823501,-0.00725766,0.12530066,-0.043539524,-0.013562289,0.19508933,-0.021373315,-0.00096940034,0.039713558,-0.092789836,-0.10183861,-0.073083065,-0.1578038,-0.057772536,0.20340627,-0.16955607,-0.14940007,-0.012279162,0.03612826,0.14775372,0.04337834,-0.019947454,0.23836985,-0.22352478,0.049217023,0.20259346,-0.08682602,-0.4236087,-0.05566128,0.16296211,-0.021039752,-0.054863933,0.28828925,0.10754177
bradykinesia_amplitude_left,-0.07609502,0.10907997,-0.013682071,0.40754923,-0.0014355284,-0.17645761,-0.094993874,-0.10181832,0.18620571,-0.04007615,0.47882578,-0.057792462,0.012244295,0.047042117,0.29441503,0.2768749,0.014723883,0.05077705,-0.07716318,0.2138853,-0.017296135,0.008026784,-0.0064886636,-0.0780995,-0.077308044,-0.0054537957,0.0027226293,-0.040598113,0.11509934,-0.18374023,-0.062228937,-0.021211848,0.042628545,0.11965474,-0.052269977,-0.34431154,0.23303479,-0.05140061,-0.043442216,-0.11720169,0.11322545,-0.109135024,0.12690231,0.1443339,0.007333077,-0.102697745,-0.033870917,0.14016852,-0.21740133,0.021062043
bradykinesia_amplitude_right,-0.0317023,0.03749566,0.16173266,0.075757675,-0.0065069273,0.005640888,0.004325199,0.29709578,-0.20397845,0.06804736,-0.10286992,-0.10130122,-0.16169818,0.016399432,0.13055551,-0.13775356,0.044641178,-0.11377093,-0.10945132,0.12845102,0.09848517,0.037319057,0.06232694,-0.047092408,-0.22979778,0.21748146,-0.07264487,-0.011367589,-0.1333327,-0.0014807542,0.089837305,0.095469646,-0.018723281,0.058700167,0.145482,0.32323533,0.0077939453,0.0031104588,-0.09939968,-0.17333935,0.20639075,0.17615534,-0.14318673,-0.55596876,-0.13278821,-0.03161106,-0.025571818,-0.21439554,0.20717321,0.1347601
bradykinesia_rhythm_left,0.011862892,0.2683934,0.037618343,0.19676457,0.16573936,-0.112719595,0.03714211,0.05696046,-0.13769366,-0.10935211,0.2934398,-0.046916213,0.21636209,-0.050459802,-0.095823444,-0.056657348,0.07810478,0.187917,-0.112253845,-0.019905902,0.10436156,0.12023943,0.09823655,-0.028403185,0.1481614,-0.095445566,-0.023239208,-0.1412593,-0.014000754,-0.005459621,-0.22578213,-0.19078648,-0.030929508,0.092003934,0.051011495,-0.04410847,0.015125086,-0.12091609,0.0011460468,0.034043033,-0.015346376,-0.3564347,-0.04408384,0.11296875,-0.23539723,-0.23397812,-0.25508344,0.07684891,0.1480622,0.05066549
bradykinesia_rhythm_right,0.2737313,0.2716111,-0.13181204,-0.0031446344,0.04475353,0.049003553,-0.049464464,0.20629734,-0.34920192,0.2619932,0.047579642,0.06280687,-0.042823173,0.18828416,0.06215098,-0.08550924,-0.07348258,-0.19203538,-0.14980878,0.067374304,-0.011685784,0.068902865,0.074933074,-0.11183749,-0.030968817,0.19337822,-0.030015716,-0.28764865,-0.63935596,-0.59340477,-0.111415915,-0.028096829,-0.014362237,0.31794408,-0.102253385,0.11632793,0.1132999,-0.09245481,-0.07121974,-0.09513567,0.3535151,-0.10375168,-0.051982954,-0.56117445,-0.090303354,0.21778537,0.042855278,-0.15097247,0.35691017,0.15047087
mirrormovement_left,0.08165099,0.12791225,0.06591654,-1.8617852,0.2887351,-0.025644738,-0.022117976,-0.21284063,0.18541396,0.17585832,-0.6487841,0.07978282,0.074570864,-0.21766792,-0.13614678,-0.5976095,0.09846134,0.1148565,-0.09241443,-0.22294675,0.9330019,0.032002635,0.54706633,0.26184088,0.13362862,0.166424,0.47787103,0.19629557,-0.20651188,0.12840234,1.099102,0.03000224,-0.05202702,-0.5998412,-0.28942436,-0.007629133,0.18283199,0.23411648,0.2347115,-0.251577,2.2515519,0.19321221,-0.15480644,-1.8359469,0.004256263,0.14296249,0.19607617,0.079046726,0.82778955,0.2682163
mirrormovement_right,-0.08752064,0.21257502,0.010394246,0.27566296,0.24774277,-0.13506998,0.09870233,0.037254814,0.25716156,-0.31030628,0.7382926,-0.00670557,0.112578616,-0.037427843,-0.14882007,0.21972129,-0.017543882,0.20731421,0.14642529,0.07902555,0.102309085,0.4132211,-0.03844963,0.027764283,0.33211964,0.25440413,0.0050577577,0.038033884,1.4516999,0.018665439,0.14327052,0.12292538,0.17832524,0.16839509,0.026464367,-0.89700216,-0.1044897,-0.089000486,-0.0073501747,-0.024713263,0.0949797,-0.025995139,-0.0962266,1.6021969,-0.060325306,-0.106039025,0.026189944,0.07841176,-0.12503164,0.038121313
