experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
methods_comparison_20251004_170322,methods_comparison,completed,790.979057,13.2 minutes (791s),2025-10-04 17:03:22,2025-10-04 17:16:33,2000,4,"[5, 10, 15]",5
