Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9
volume_sn_voxels::v22,0.00044365844,-0.0006345355,-0.000103091814,0.00047403516,0.0006977669,-0.0002136213,5.5364955e-05,0.0004718105,-0.000595811,4.6808793e-05
volume_sn_voxels::v23,0.0004428389,-0.00066155754,-1.09332095e-05,0.00050884817,0.0007935542,-0.00020837056,9.258463e-05,0.0005919169,-0.000650254,2.3055842e-05
volume_sn_voxels::v24,0.0004672122,-0.0006824293,9.2987335e-05,0.00043831652,0.0008605662,-0.00024289355,0.00025194226,0.00080993376,-0.0006502656,-0.00010742847
volume_sn_voxels::v25,0.00037385258,-0.00019568544,-8.0471356e-05,0.00015713855,0.0004182156,0.00048783683,-2.6940685e-05,-0.0008908823,-0.00056176435,0.0002931857
volume_sn_voxels::v26,0.00038365932,-0.00030250946,-0.0001681388,0.0001734739,0.000382087,0.00020447082,2.8269986e-05,-0.0008694286,-0.00047588715,0.00014080344
volume_sn_voxels::v27,0.00041596632,-0.0005331506,-0.0003092227,0.00025054027,0.0004053166,5.4181082e-06,-1.4693432e-05,-0.0007670442,-0.0005671185,-4.006975e-05
volume_sn_voxels::v28,0.00033352576,-0.0005185031,-0.00026416947,0.00023665202,0.00039680948,-0.00013724722,2.2352668e-05,-0.00045762572,-0.000531711,-4.130425e-05
volume_sn_voxels::v29,0.00039197208,-0.0005960525,-0.00026092445,0.00033907493,0.0005048294,-0.00028237232,-5.7223635e-05,-0.00029232516,-0.0005343766,1.7626894e-06
volume_sn_voxels::v30,0.00042000337,-0.0007490914,-0.0001994807,0.00046565395,0.0007815081,-0.0002756249,-6.174865e-05,0.00010021434,-0.0005472882,0.000116944764
volume_sn_voxels::v31,0.0004919107,-0.00083055475,-0.00014715882,0.00050408544,0.001025426,-0.00026966954,-0.0001571034,0.0004002193,-0.0005636192,0.0001259495
volume_sn_voxels::v32,0.0005577457,-0.0008051679,-4.270462e-05,0.00055689196,0.001048225,-0.0003112335,-4.6554247e-05,0.0006941782,-0.00064242614,9.428123e-05
volume_sn_voxels::v33,0.0005367383,-0.00062525074,7.667364e-05,0.00057248754,0.00091876736,-0.00016170765,0.00011347128,0.0008489111,-0.0005644332,-6.9361595e-05
volume_sn_voxels::v34,0.0004165644,-0.0003659487,-5.343422e-05,6.093672e-05,0.00047981917,0.0001897332,-5.6313842e-05,-0.0009772407,-0.00048170428,0.00021027816
volume_sn_voxels::v35,0.00042450975,-0.00043906865,-0.00014150908,0.00011969203,0.00042937096,1.0382967e-05,-8.7875786e-05,-0.0008184512,-0.00040970612,6.119184e-05
volume_sn_voxels::v36,0.00042333818,-0.00057064835,-0.00020637977,0.00025229994,0.00050117,-8.66129e-05,-9.4080075e-05,-0.0006295173,-0.00038055147,-2.8239867e-05
volume_sn_voxels::v37,0.00046493555,-0.0006674364,-0.00023421545,0.00031625113,0.00054867065,-0.00021242913,-0.000110684225,-0.0003295115,-0.00036178398,1.8117451e-05
volume_sn_voxels::v38,0.00046663661,-0.00070801296,-0.00019952937,0.00041724215,0.00077361224,-0.00021950695,-0.00014786838,-4.5928005e-05,-0.00038266386,8.301447e-05
volume_sn_voxels::v39,0.00051101815,-0.00082404754,-0.00012851815,0.00053225,0.00090638886,-0.00020940896,-0.00016006807,0.00026045597,-0.0004347836,9.9739584e-05
volume_sn_voxels::v40,0.00052697427,-0.0006932859,-8.952007e-05,0.0006523149,0.001031496,-0.00019136777,-0.00010871725,0.0004435132,-0.00052899256,-8.370666e-06
volume_sn_voxels::v41,0.0004046546,-0.00043967957,8.323374e-05,5.435002e-06,0.00046003395,0.0002065339,-9.695553e-05,-0.0010149508,-0.0003325328,0.00017117178
volume_sn_voxels::v42,0.00042964277,-0.00049897056,-3.533238e-05,9.086812e-05,0.00057503383,4.5932084e-05,-0.00013331394,-0.0009574823,-0.00024258709,9.324762e-05
volume_sn_voxels::v43,0.00044113904,-0.00058446475,-0.000101734986,0.0001931347,0.00055666897,-5.1860916e-05,-0.00013424426,-0.00069699297,-0.00015180133,1.1188208e-05
volume_sn_voxels::v44,0.00048567247,-0.0006285488,-0.00018924013,0.00029181057,0.00063455856,-0.00011072095,-9.866399e-05,-0.00041976452,-0.00018716518,4.9739947e-06
volume_sn_voxels::v45,0.0005518839,-0.0007484887,-0.00021494,0.0004718436,0.0009203492,-0.00016082995,-0.00018257958,-0.00017799794,-0.00024040372,-4.8162936e-05
volume_sn_voxels::v46,0.00044567918,-0.0006570303,-0.00020098653,0.00045504895,0.0009469081,-0.00013547315,-8.373631e-05,4.5140587e-05,-0.00028659607,-0.000100453326
volume_sn_voxels::v47,0.00041294852,-0.0005763235,-0.000114659706,0.00042859884,0.0008796955,-5.083645e-05,-7.194866e-05,0.00035443212,-0.00039660247,-0.00018011585
volume_sn_voxels::v48,0.00031836657,-0.00031075385,0.0002042085,4.34759e-05,0.000439883,0.00030573993,-3.363885e-05,-0.0010272119,-0.00020440333,0.00015703506
volume_sn_voxels::v49,0.00040850887,-0.00038911446,6.7511275e-05,0.00011552598,0.0005023818,0.00019379654,-5.113128e-05,-0.00089390326,-8.754091e-05,0.00014769666
volume_sn_voxels::v50,0.0004496848,-0.00058829034,2.1087893e-05,0.00027195652,0.0005837947,0.00014218046,-9.625875e-05,-0.0007744106,-4.208514e-05,6.4746455e-05
volume_sn_voxels::v51,0.00041950942,-0.00063056767,-8.1146136e-05,0.0003335466,0.0006509929,4.397015e-05,-9.907615e-05,-0.0005254032,-6.360059e-05,-5.971802e-05
volume_sn_voxels::v52,0.00048387557,-0.00061180623,-0.00014609114,0.00046760374,0.0007952089,1.1612716e-05,-0.000116029325,-0.0003485479,-0.00012108022,-0.00017111238
volume_sn_voxels::v53,0.0004731921,-0.00052142027,-0.00019414321,0.0005489048,0.0009054836,0.0001079525,-0.00013692275,-5.7015473e-05,-0.00027181546,-0.0002852892
volume_sn_voxels::v54,0.000352206,-0.00027760983,0.000236746,0.000294124,0.0005850868,0.0004325318,-9.7903554e-05,-0.0008535034,4.2143554e-05,0.00017372669
volume_sn_voxels::v55,0.00042984524,-0.00035642553,0.00014235865,0.00048482371,0.0007130025,0.00045071015,-0.00013156129,-0.00075725606,0.00014311961,0.00012206273
volume_sn_voxels::v56,0.00046729803,-0.00042823105,1.0988567e-05,0.0006141136,0.00080700655,0.00040108233,-0.0001620088,-0.00058952754,7.405071e-05,-1.2365698e-05
volume_sn_voxels::v57,0.00047787695,-0.00040953045,-0.00012214696,0.00063833484,0.00086824055,0.00029203313,-0.00015855918,-0.00024436263,-6.8104026e-05,-0.00020192144
volume_sn_voxels::v58,0.0002992603,1.5218168e-05,0.00016113093,0.0010230523,0.00088245666,0.0011064303,-0.00033479248,-0.0006599962,0.00021932075,0.00025276848
volume_sn_voxels::v59,9.9646844e-05,-6.944069e-05,0.00048411888,0.00032556435,0.00024585717,-2.326601e-05,0.0010988468,0.00033495438,0.000129197,-0.00045374729
volume_sn_voxels::v60,0.00016572356,-0.00019195871,0.00046365734,0.00036668513,0.00022506349,-5.946113e-05,0.0009976819,0.00024541415,5.328065e-05,-0.00021803021
volume_sn_voxels::v61,0.0002226158,-3.863651e-05,0.0007122749,0.0003950383,0.00044466864,-0.00013305857,0.0012650506,0.00027389615,-0.00010569328,-0.0002695492
volume_sn_voxels::v62,0.00020486493,-0.00037947844,0.00015972751,0.00037228808,0.00022170987,-0.00015950452,0.00095308264,0.00047239318,-5.1378644e-05,-0.00036431238
volume_sn_voxels::v63,0.00021205416,-0.0002846313,0.00037904095,0.00043403884,0.00034791417,-0.00022436242,0.0009993194,0.00043501882,-5.3077907e-05,-0.00022839713
volume_sn_voxels::v64,0.00023524814,-0.00012628656,0.0006111808,0.0003068362,0.00038558882,-0.00020132784,0.00082058285,0.0002507861,-0.00014766146,-0.00014975388
volume_sn_voxels::v65,0.00022200425,-0.00044511742,-2.4989087e-05,0.00037752665,0.0002746812,-0.00017732917,0.00061543554,0.0005883623,-0.00025147753,-0.00032798917
volume_sn_voxels::v66,0.00033009655,-0.0004378847,8.4050975e-05,0.00044705343,0.00044394494,-0.00025410028,0.0008076957,0.00074124726,-0.00038879047,-0.00033013924
volume_sn_voxels::v67,0.00041780368,-0.00044998073,0.0003923806,0.00056132895,0.00066721713,-0.0003820632,0.0009844016,0.00085037603,-0.00048863573,-0.00025983676
volume_sn_voxels::v68,0.0003598977,-0.0002664911,0.0005648874,0.0002984259,0.0005563335,-0.00032573784,0.0007874381,0.0005613627,-0.00036014037,-0.00013104719
volume_sn_voxels::v69,0.000292277,-0.000512073,-0.00017028366,0.00029508222,0.00031965147,-0.00018923776,0.00042964748,0.00043625792,-0.0004042379,-0.00030425287
volume_sn_voxels::v70,0.00027576264,-0.00050254585,-6.6933324e-05,0.00033457563,0.00047332788,-0.00019807417,0.0003785328,0.0005782849,-0.00043362268,-0.00028477056
volume_sn_voxels::v71,0.00034220933,-0.0004891402,-2.409645e-06,0.00041929,0.00066780916,-0.00026658815,0.0003848473,0.00080962,-0.0005033915,-0.00020226257
volume_sn_voxels::v72,0.0005160034,-0.00050101784,0.000229564,0.00044027754,0.0008420081,-0.00036831392,0.00062088424,0.0010200872,-0.0007155876,-0.00028778217
volume_sn_voxels::v73,0.00046453188,-0.0003350885,0.0004619846,0.0004184597,0.0007079667,-0.000314213,0.00065513793,0.0008841981,-0.00061111216,-0.0001444113
volume_sn_voxels::v74,0.00034086485,-0.00040676614,-0.00023321071,0.00018364459,0.00014276567,-0.00013157768,0.0003453032,-0.00012715455,-0.0003769182,-0.0001900015
volume_sn_voxels::v75,0.00035030305,-0.00048704958,-0.00025078224,0.00032109916,0.00028030638,-0.0001815105,0.0002814338,4.4881323e-05,-0.0004367651,-0.000117109965
volume_sn_voxels::v76,0.0003624866,-0.0005593222,-0.00018423017,0.00037035064,0.0005133114,-0.00028938334,0.0001553145,0.00039180272,-0.00038570358,-4.4584696e-05
volume_sn_voxels::v77,0.00045252714,-0.0006117877,-9.628003e-05,0.00037340517,0.0007013543,-0.00028885133,8.129416e-05,0.0006275011,-0.00054225686,-3.8579008e-05
volume_sn_voxels::v78,0.0004612525,-0.00063063466,-8.348163e-05,0.00046258196,0.0008220274,-0.00021460092,6.5721884e-05,0.0008476451,-0.00062144815,-2.677744e-05
volume_sn_voxels::v79,0.0004566586,-0.0005421635,6.3424806e-05,0.0004384228,0.0007973497,-0.00027391937,0.00023124664,0.0010286213,-0.0006852806,-3.960035e-05
volume_sn_voxels::v80,0.00038027848,-0.0003478102,-0.0002994412,0.00017647112,0.00023088734,5.4825086e-05,0.00017212912,-0.00047370896,-0.00030602652,-3.3440883e-05
volume_sn_voxels::v81,0.00033329445,-0.00042649198,-0.0002983122,0.00025151164,0.00026248174,-0.00014086148,9.097504e-05,-0.0002567207,-0.00030704442,1.864789e-05
volume_sn_voxels::v82,0.00045186115,-0.00058613083,-0.00030159164,0.00028779203,0.00048797988,-0.00022448752,-5.6675995e-06,-4.0009694e-05,-0.0003748059,9.413282e-05
volume_sn_voxels::v83,0.00045116415,-0.0006461424,-0.00020714893,0.00035950745,0.0006949741,-0.000248977,-0.000101947204,0.0003108221,-0.00037291917,0.00018698338
volume_sn_voxels::v84,0.00051213073,-0.00078287866,-0.00017458093,0.00043323883,0.000988135,-0.00034644632,-0.00022755013,0.00075992884,-0.00053552934,0.00031940907
volume_sn_voxels::v85,0.0005173265,-0.00076492026,-7.981126e-05,0.00049190177,0.0010756003,-0.00030177773,-0.00014922873,0.00092169933,-0.0005731638,0.00020043265
volume_sn_voxels::v86,0.0005844798,-0.00062700117,4.1369e-05,0.00047613654,0.001081814,-0.00025658202,4.149143e-05,0.00096491195,-0.00065460446,9.422756e-05
volume_sn_voxels::v87,0.00043167878,-0.00024986005,-0.00018833535,9.937017e-05,0.00029622132,0.00023466034,-3.9514412e-05,-0.00070547237,-0.0003317733,0.00028075022
volume_sn_voxels::v88,0.0004704331,-0.0004666288,-0.00026074878,0.00010538443,0.0003662722,-2.762983e-06,-3.929132e-05,-0.00063149974,-0.0002549736,0.00019634704
volume_sn_voxels::v89,0.00046460982,-0.0006217156,-0.00024087596,0.0001888135,0.00047081304,-0.00011641036,-8.1355574e-05,-0.00038881655,-0.0002666888,0.00016086645
volume_sn_voxels::v90,0.0004769212,-0.00064588035,-0.00023805491,0.0002717121,0.0005953458,-0.00028741645,-0.00020342326,-6.0032762e-05,-0.00022327251,0.00029568095
volume_sn_voxels::v91,0.0006725752,-0.0008481539,-0.00024643532,0.0004301093,0.00096257613,-0.0003509379,-0.00029809392,0.0002893477,-0.00025734273,0.0004975016
volume_sn_voxels::v92,0.0007691448,-0.0009697254,-0.0001739695,0.00056355825,0.0012009623,-0.0003463331,-0.00043015942,0.00072257145,-0.00036404678,0.0006006174
volume_sn_voxels::v93,0.00065326464,-0.0008284456,-0.0001191647,0.00050273293,0.0012823505,-0.000272961,-0.0002788166,0.00079165143,-0.00048612428,0.00044779506
volume_sn_voxels::v94,0.0007172321,-0.0007804135,-1.9000641e-05,0.00048246747,0.0011762017,-0.0002822348,-0.00011464231,0.0009500926,-0.0005569519,0.00018971114
volume_sn_voxels::v95,0.00041201164,-0.00024111097,0.00012541426,5.4097713e-05,0.0004713056,0.00047894096,-6.994498e-05,-0.0010004308,-0.00046067752,0.00048122476
volume_sn_voxels::v96,0.00038257695,-0.0002900108,-3.2519525e-05,-8.080255e-06,0.00037752304,0.00018192545,-0.000112825895,-0.0008817309,-0.00022548587,0.000320732
volume_sn_voxels::v97,0.00046014093,-0.00043213464,-0.00010555676,-1.1223213e-05,0.00041518355,9.875977e-06,-0.00016678352,-0.00068247627,-8.369313e-05,0.0002497437
volume_sn_voxels::v98,0.0005363567,-0.00054870755,-0.00017479263,0.0001012822,0.0006181759,-0.00014728462,-0.0001974871,-0.0005377887,-2.8700102e-05,0.00029716713
volume_sn_voxels::v99,0.00058448303,-0.00068627635,-0.00019203447,0.00025427516,0.0007921232,-0.00024554424,-0.0003747026,-0.00022518859,-3.8319475e-05,0.00039161072
volume_sn_voxels::v100,0.00072153413,-0.0009715723,-0.0002560786,0.0004152503,0.0010697219,-0.00037332097,-0.00040056385,0.00014104678,-0.00010497069,0.0005752387
volume_sn_voxels::v101,0.00074926036,-0.0010099589,-0.0002452988,0.0004640073,0.0011835459,-0.00033444434,-0.0005026519,0.00041988262,-0.00022443822,0.0006389026
volume_sn_voxels::v102,0.00071713165,-0.0008655455,-0.00022541491,0.00045277594,0.001320912,-0.00029036644,-0.00034553293,0.0005504725,-0.0004549088,0.0003871267
volume_sn_voxels::v103,0.00036704124,-0.00029345852,0.00034557292,-0.00012252286,0.00044423976,0.00032181627,-7.499737e-05,-0.00094494125,-0.00030987573,0.000309568
volume_sn_voxels::v104,0.00043913914,-0.00042458673,0.00022471929,-9.0626294e-05,0.00039495164,0.00021290731,-0.00015053288,-0.0008552582,-6.0472597e-05,0.0002866369
volume_sn_voxels::v105,0.00048768474,-0.00050549814,0.00014054497,-0.00010257769,0.00051339786,7.3773e-05,-0.0002525925,-0.00074673264,4.308047e-05,0.00028673548
volume_sn_voxels::v106,0.0005617372,-0.0005734469,-5.3465396e-06,8.469281e-05,0.00067763636,-3.952958e-05,-0.00030164325,-0.00061094126,0.00022100513,0.00035061146
volume_sn_voxels::v107,0.0005882571,-0.00067963114,-0.00015160801,0.00021786752,0.0007217599,-0.00016027778,-0.00031445952,-0.0003572103,0.00018133121,0.00030712667
volume_sn_voxels::v108,0.000657256,-0.0008162048,-0.00025140363,0.0003247263,0.0009582225,-0.00023594184,-0.00042328477,-0.00016749148,9.839483e-05,0.00037902908
volume_sn_voxels::v109,0.0006329147,-0.00074019446,-0.00032259154,0.00037504462,0.0010769229,-0.00022964997,-0.00038453488,3.355684e-05,-4.1639916e-05,0.00025449073
volume_sn_voxels::v110,0.0005933897,-0.00080299814,-0.00032534715,0.00052891276,0.0011570374,-0.00014238013,-0.00027760753,0.00025704803,-0.00024539296,6.588537e-05
volume_sn_voxels::v111,0.00031781138,-0.0002212902,0.0004969752,-0.00019146461,0.00039672872,0.00038720036,-3.0187764e-05,-0.0010246912,-0.00015112893,0.0002957659
volume_sn_voxels::v112,0.00038044807,-0.00034526823,0.00042185726,-0.00016257474,0.0003890241,0.00025747385,-0.00011487979,-0.00077730644,5.442366e-05,0.00019187332
volume_sn_voxels::v113,0.00047975307,-0.0004159062,0.00029486427,-7.7775345e-05,0.00046745557,0.00015483428,-0.0002580352,-0.0006742454,0.00020027228,0.0002547863
volume_sn_voxels::v114,0.0006046806,-0.0006038318,0.0001853263,5.17588e-05,0.00070699403,7.546477e-05,-0.0002612873,-0.00066253677,0.00041594543,0.00031298373
volume_sn_voxels::v115,0.0005628337,-0.00069380685,-4.5059533e-05,0.00013547837,0.00077604374,-1.1033001e-05,-0.00020632999,-0.0005156876,0.00042429662,0.00020128809
volume_sn_voxels::v116,0.0006408939,-0.00070983317,-0.00017347815,0.00030053355,0.00086021033,-5.3500153e-05,-0.00026861485,-0.00031393932,0.00026376065,0.00012706053
volume_sn_voxels::v117,0.0005484067,-0.0005715147,-0.00029516063,0.00041087065,0.00093430997,2.288394e-05,-0.00023012831,-0.00015057514,4.408811e-06,-3.5613328e-05
volume_sn_voxels::v118,0.00047498665,-0.0005258945,-0.00034747605,0.00045823326,0.00091834523,5.513197e-05,-0.00017071406,8.9991256e-05,-0.0002665944,-0.00020940659
volume_sn_voxels::v119,0.00028320117,-0.00015090812,0.0006318468,-0.00010314206,0.00045482712,0.00056505325,-3.8018454e-06,-0.00107748,-0.00023342726,0.00025053407
volume_sn_voxels::v120,0.00035542878,-0.00028211778,0.0005629116,-4.8138132e-05,0.00048259253,0.00046777335,-9.7164135e-05,-0.0009099786,8.882749e-05,0.00025582162
volume_sn_voxels::v121,0.00043601097,-0.00042029444,0.00044805108,2.69847e-05,0.0005715139,0.0003610314,-0.00016375261,-0.0007025398,0.00043089842,0.00024895262
volume_sn_voxels::v122,0.00048350924,-0.00041733411,0.00024160962,0.00011428504,0.0005625224,0.00026784278,-0.00018154734,-0.0005860208,0.00052725826,0.00022591696
volume_sn_voxels::v123,0.0005899839,-0.00057667145,6.182213e-05,0.00029487684,0.00073602423,0.00026367436,-0.00021052163,-0.00052521616,0.0005669166,0.00013723355
volume_sn_voxels::v124,0.00053900963,-0.000537149,-0.00013240628,0.00039700247,0.00085683324,0.0002371819,-0.00023845215,-0.00039705617,0.00038729334,-2.0835826e-06
volume_sn_voxels::v125,0.00025080072,5.4573848e-05,0.00064779766,0.0004330683,0.0006367572,0.0010749822,-0.0001953238,-0.0009082414,6.2560524e-05,0.00034357002
volume_sn_voxels::v126,0.0003532216,-8.390899e-05,0.0006141033,0.0004588982,0.00076214585,0.0010039877,-0.00028604936,-0.00077270356,0.00041916542,0.00030973795
volume_sn_voxels::v127,0.0003898588,-0.00013396119,0.00035499502,0.0005112779,0.00068409974,0.0008682598,-0.00024716475,-0.0005309055,0.00068971346,0.00021067871
volume_sn_voxels::v128,0.00047379694,-0.00021629412,0.00016744908,0.00061037304,0.00088777207,0.00069478207,-0.00023174666,-0.0004076429,0.0006392116,0.0001407503
volume_sn_voxels::v129,0.00012639251,0.00070433767,0.00046325655,0.001594165,0.0011074237,0.0020306406,-0.00064098876,-0.0007369208,0.00037348646,0.00039619516
volume_sn_voxels::v130,0.00022304514,0.0004773058,0.0002690856,0.0013192283,0.00090601854,0.0014543171,-0.0005218448,-0.0004759399,0.00053328165,0.00021928526
volume_sn_voxels::v131,0.00015038396,-0.00020017257,0.00044202057,0.00035655565,0.00029082218,-3.4799494e-05,0.0011046777,0.00028561312,0.00013106623,-0.00027903274
volume_sn_voxels::v132,0.00026259336,-0.00034646285,0.00011971601,0.00041337815,0.00033203032,-0.00016841278,0.0009594164,0.000539798,-1.1962843e-05,-0.00032115701
volume_sn_voxels::v133,0.00027334143,-0.00025307422,0.00041627503,0.0004417643,0.0005134824,-0.00019550133,0.001096455,0.0005638883,-9.733052e-05,-0.00029688273
volume_sn_voxels::v134,0.00022501152,-0.00011516689,0.00065393327,0.00035423777,0.000495516,-0.0001859086,0.0010192854,0.00032170606,-0.00012143885,-0.00018542062
volume_sn_voxels::v135,0.00037142533,-0.00045415835,4.43007e-05,0.00044136,0.0005840321,-0.0002863824,0.0008157319,0.000893178,-0.00032357662,-0.00035706637
volume_sn_voxels::v136,0.0003592871,-0.0003559774,0.0002689076,0.0004742278,0.00071809883,-0.00026227516,0.0009895805,0.00089766714,-0.00038432496,-0.00030800447
volume_sn_voxels::v137,0.00032982056,-0.00021888528,0.00049403193,0.00038099504,0.0006196073,-0.00028395237,0.0008533846,0.00060623785,-0.00040138912,-0.00017171315
volume_sn_voxels::v138,0.0004854604,-0.0006058571,-0.00013005365,0.00043268537,0.0006536265,-0.00031575607,0.00036663943,0.00085400965,-0.00042413516,-0.0002777441
volume_sn_voxels::v139,0.00046129603,-0.00052018696,-3.499219e-05,0.00045039307,0.00080749445,-0.00027324317,0.00034167644,0.0011214449,-0.0005639438,-0.0002538048
volume_sn_voxels::v140,0.0004894632,-0.00046128125,0.000118793476,0.00046090063,0.00085197727,-0.00027543036,0.0004377091,0.0010108722,-0.0006154985,-0.00022076623
volume_sn_voxels::v141,0.00046982936,-0.00034083103,0.00036257473,0.0003200161,0.000711768,-0.00034308428,0.0005758728,0.0009624756,-0.00062223413,-0.00017369945
volume_sn_voxels::v142,0.00039028458,-0.0005368004,-0.00022972575,0.000302737,0.00054373284,-0.00023394005,0.00010413725,0.0004119248,-0.0003210884,1.4308056e-05
volume_sn_voxels::v143,0.00042717732,-0.0005766204,-0.00017254426,0.0003581059,0.00079942273,-0.0002674279,-9.672039e-06,0.0007046441,-0.0003870986,3.8538305e-06
volume_sn_voxels::v144,0.00053549657,-0.00058762287,-0.000102606486,0.0003838332,0.0008401986,-0.00026649903,-8.106315e-06,0.00096345384,-0.0005652002,6.603711e-05
volume_sn_voxels::v145,0.0005492169,-0.0005096254,-2.3498392e-06,0.00042756996,0.0009784029,-0.00029574835,9.3500224e-05,0.0010421918,-0.00062182744,-7.088384e-05
volume_sn_voxels::v146,0.0005235716,-0.00043692402,0.00028361307,0.00034730483,0.00091958256,-0.00031185578,0.00027444237,0.00094969646,-0.00065882114,-0.000116082454
volume_sn_voxels::v147,0.00046432766,-0.00028650695,-0.00021002526,7.150757e-05,0.00016104417,2.7194656e-05,0.00021177981,-0.00041198306,2.8187174e-05,5.633697e-05
volume_sn_voxels::v148,0.0005291875,-0.0004371224,-0.00029719525,0.00019261983,0.0002856311,-8.425962e-05,6.0670674e-05,-0.00024148016,-0.000120777986,7.3749165e-05
volume_sn_voxels::v149,0.000542478,-0.00065918843,-0.0002927659,0.00024868193,0.00061421207,-0.00022479743,-2.7832672e-05,9.6021184e-05,-0.0001380629,0.00023280905
volume_sn_voxels::v150,0.0006451304,-0.0008092575,-0.00029245781,0.00035605035,0.0009031743,-0.00032688587,-0.0001987024,0.00046610206,-0.00031419366,0.0004166981
volume_sn_voxels::v151,0.0005864393,-0.00079538807,-0.00022979394,0.00038651767,0.0009507746,-0.00036365192,-0.00032838355,0.0007540543,-0.00034187094,0.00045599355
volume_sn_voxels::v152,0.0005828845,-0.00073401904,-0.00019861636,0.0004126281,0.0010590453,-0.00028029125,-0.000288381,0.00095713616,-0.0004569437,0.0003127707
volume_sn_voxels::v153,0.00056052936,-0.00065917557,-5.5059314e-05,0.00036362684,0.0010715338,-0.0002619488,-0.00013308851,0.00095413276,-0.00056144566,0.0001367069
volume_sn_voxels::v154,0.00052165746,-0.00041206623,0.00012041259,0.00023659428,0.0008458598,-0.00026957435,7.656511e-05,0.00080429594,-0.00063223555,3.4214547e-05
