Subject_ID,Factor_1,Factor_2
Subject_1,0.5093664,0.34910458
Subject_2,-1.094598,0.6523021
Subject_3,-0.28619123,-0.45160738
Subject_4,0.5828041,1.0954627
Subject_5,0.8331378,1.2868248
Subject_6,-0.39577663,-0.20616376
Subject_7,-2.3882737,0.2766625
Subject_8,1.2833126,-0.059512444
Subject_9,0.054030344,1.3681498
Subject_10,-1.030602,0.34506157
Subject_11,-0.13590878,1.0927932
Subject_12,2.6719463,-0.67418224
Subject_13,-1.4835953,1.4988476
Subject_14,-1.0021063,-0.9351105
Subject_15,0.77941114,-0.58698916
Subject_16,0.5955632,0.392988
Subject_17,-0.36492983,-0.08254789
Subject_18,0.21512376,-2.5289462
Subject_19,-1.3704902,-1.0741682
Subject_20,-0.28479487,1.1250186
Subject_21,-0.01744739,0.9583102
Subject_22,0.5146562,0.71094525
Subject_23,-0.2899881,-0.8873216
Subject_24,0.22694443,0.24823354
Subject_25,-0.44932476,0.83225316
Subject_26,-0.8365068,-0.7578187
Subject_27,-1.0576125,0.5971574
Subject_28,-0.6733953,-1.501952
Subject_29,1.4546893,0.020991374
Subject_30,2.8581777,0.85984886
Subject_31,-0.38238373,2.0621362
Subject_32,-1.198795,-0.03997635
Subject_33,-1.8636593,-1.0047104
Subject_34,-1.3482869,-1.3589115
Subject_35,1.9358094,-1.393801
Subject_36,1.9725721,1.2768033
Subject_37,-1.6245415,0.54711664
Subject_38,-0.37912837,0.99980795
Subject_39,0.026700765,0.78860027
Subject_40,0.21796261,0.19904895
Subject_41,0.037141293,0.4053793
Subject_42,0.076314494,0.3596876
Subject_43,0.047950365,0.90805095
Subject_44,0.5436711,0.04901062
Subject_45,-1.0179961,1.474153
Subject_46,0.011611454,1.3507166
Subject_47,1.8395474,-0.025582496
Subject_48,0.8527645,1.8712313
Subject_49,1.3288847,0.45195127
Subject_50,-0.42764425,-1.4177326
Subject_51,-0.42925462,-1.441479
Subject_52,0.29182005,0.11275663
Subject_53,0.47401643,-0.74336624
Subject_54,0.40021715,-1.4391973
Subject_55,0.14272463,1.70962
Subject_56,1.3281783,-0.34372497
Subject_57,0.7277103,-1.0025349
Subject_58,-1.4028506,2.562935
Subject_59,-0.9977932,-0.6903375
Subject_60,0.2716744,-0.098936215
Subject_61,0.889535,0.101254895
Subject_62,-0.0089180535,-1.2098371
Subject_63,2.9388237,0.6609621
Subject_64,-1.9427556,1.3819433
Subject_65,-1.5713123,-1.145954
Subject_66,-2.0445685,-0.1508518
Subject_67,0.688623,0.332911
Subject_68,-0.7072591,-1.4809691
Subject_69,-1.0685511,-2.0359066
Subject_70,0.42660263,0.6918813
Subject_71,0.933478,0.0017681073
Subject_72,-0.76476526,0.99550253
Subject_73,-1.1448272,-1.1128627
Subject_74,0.09178742,0.5849976
Subject_75,0.7997265,0.10084586
Subject_76,2.2111747,1.0110562
Subject_77,-1.5863837,1.138505
Subject_78,0.46001706,-1.0366424
Subject_79,0.5111048,0.42259112
Subject_80,-1.6207136,1.9130243
Subject_81,-1.244479,-0.5762129
Subject_82,0.46870032,-0.49299115
Subject_83,-0.6336475,-1.5155191
Subject_84,1.4759667,0.110492595
Subject_85,1.1522263,1.8510991
Subject_86,-1.1912204,-1.0844221
