Subject_ID,Factor_1,Factor_2
Subject_1,-1.1502022,-0.13526942
Subject_2,-0.64921385,-0.11972893
Subject_3,-1.7049025,0.43475324
Subject_4,-1.4450914,1.2150792
Subject_5,0.2798354,-0.8978766
Subject_6,-0.2410638,0.82455903
Subject_7,0.022947973,0.1157251
Subject_8,-0.264786,-0.57514644
Subject_9,-1.2321135,0.92339784
Subject_10,-0.15402749,0.21046187
Subject_11,-0.75043505,-0.15633935
Subject_12,1.6381164,-1.5382142
Subject_13,-1.7028745,0.26202428
Subject_14,0.9672693,0.5352129
Subject_15,-1.587462,-0.5737602
Subject_16,-0.06677232,-0.21370555
Subject_17,0.19741412,0.3875388
Subject_18,0.2806672,-6.2744484
Subject_19,0.13859162,-1.9526047
Subject_20,-1.2611219,-0.15539576
Subject_21,-0.045610804,-0.50661886
Subject_22,-0.5446345,-0.9974058
Subject_23,0.9150956,-0.9108017
Subject_24,2.256559,-0.19317713
Subject_25,-0.81540847,-1.7908627
Subject_26,0.17252533,0.10964751
Subject_27,1.0095532,0.52977276
Subject_28,1.0166435,0.12782215
Subject_29,0.9622909,0.3513764
Subject_30,-0.6331314,0.44724488
Subject_31,-1.0106783,-0.22136597
Subject_32,0.29534468,-1.9396989
Subject_33,0.53306705,0.3223254
Subject_34,0.80771965,1.3462532
Subject_35,0.49868673,0.901443
Subject_36,1.1864231,-0.64521843
Subject_37,-0.29098576,0.7299459
Subject_38,-1.0251127,1.2890108
Subject_39,-0.46664807,1.2108022
Subject_40,-0.18923289,-0.06779064
Subject_41,-0.36902913,0.6129747
Subject_42,-0.24555004,0.08414827
Subject_43,-0.39802048,0.40194485
Subject_44,-0.47109783,-0.52998626
Subject_45,-0.30451027,0.616525
Subject_46,-0.3250381,-1.436473
Subject_47,0.7915128,0.5629323
Subject_48,-0.87524796,-0.016219817
Subject_49,-1.3382211,-0.0212453
Subject_50,0.9549095,0.55844253
Subject_51,0.42763677,-0.59079945
Subject_52,0.7222866,0.059084844
Subject_53,-1.2871164,1.1101886
Subject_54,0.67805636,1.4095008
Subject_55,-1.0537201,0.15287751
Subject_56,0.67026955,-0.98738366
Subject_57,0.21180482,-0.75420636
Subject_58,-1.3952956,0.33416536
Subject_59,0.8820166,0.053097352
Subject_60,0.045151234,-0.010267577
Subject_61,1.3005998,-0.58602864
Subject_62,1.8761654,-1.1526444
Subject_63,0.06285505,1.3260899
Subject_64,-0.567822,0.19071287
Subject_65,0.32306194,-1.7308989
Subject_66,0.110120215,0.19060774
Subject_67,0.24813747,1.11153
Subject_68,1.182986,-2.1262908
Subject_69,1.1352519,-2.5325382
Subject_70,-0.62336427,-0.51501423
Subject_71,0.013749028,-0.17314303
Subject_72,-0.3808937,1.7357532
Subject_73,0.42471305,-1.1714649
Subject_74,1.0926788,1.5108362
Subject_75,0.008167159,2.736575
Subject_76,-0.6788729,-0.42841238
Subject_77,-1.5520061,0.19239308
Subject_78,0.17334159,0.20422143
Subject_79,0.95424443,-0.7844392
Subject_80,-1.2637893,-1.6554481
Subject_81,0.94758344,-0.94283754
Subject_82,0.4761557,0.73284817
Subject_83,0.2939402,0.4186992
Subject_84,-0.12076793,-0.23758672
Subject_85,-1.221277,-0.027175214
Subject_86,0.5728693,-0.92567444
