Subject_ID,Factor_1,Factor_2
Subject_1,-0.34047398,0.1945208
Subject_2,-0.8075144,0.123510465
Subject_3,0.96417016,0.45542502
Subject_4,-1.7632883,1.9410206
Subject_5,0.62819076,-0.65300435
Subject_6,-1.281308,-1.5556631
Subject_7,2.229832,0.4464644
Subject_8,-0.88993806,-0.68154347
Subject_9,-0.6940506,0.9693676
Subject_10,1.6803998,0.66894656
Subject_11,0.6364116,-0.4075618
Subject_12,0.50823617,-2.98752
Subject_13,0.1885025,1.5964242
Subject_14,1.5892411,-0.7436637
Subject_15,0.2069246,-0.22747712
Subject_16,1.0679584,0.7802345
Subject_17,-0.011208468,-0.74317384
Subject_18,-0.1376256,-4.864671
Subject_19,0.236556,-2.7580967
Subject_20,-1.5853896,-0.051717818
Subject_21,0.24881758,-1.5274129
Subject_22,-1.256263,0.7904696
Subject_23,0.21568845,0.83696514
Subject_24,0.30462208,-0.33577728
Subject_25,-0.43447566,0.66399294
Subject_26,-0.63088197,-0.22974326
Subject_27,-0.3626544,0.8775395
Subject_28,0.3308212,0.16244479
Subject_29,0.9147337,1.6284986
Subject_30,1.3803563,1.3216673
Subject_31,0.2543358,0.5399104
Subject_32,-0.07177517,-1.6663005
Subject_33,0.1956123,-0.44165802
Subject_34,-1.1652997,-2.8845298
Subject_35,0.79989094,-0.27166185
Subject_36,-0.36040702,-0.031591978
Subject_37,-0.6686793,-1.1648983
Subject_38,1.0051342,1.3324175
Subject_39,-0.3620018,-0.63331145
Subject_40,2.5177517,0.7874839
Subject_41,0.49074537,1.6469468
Subject_42,-0.61511344,0.53338486
Subject_43,-0.99917984,0.7705828
Subject_44,-1.4691558,-0.63815
Subject_45,1.7242717,0.42767859
Subject_46,-0.2159653,1.8441911
Subject_47,0.08533036,0.2330038
Subject_48,0.04495645,0.34214416
Subject_49,-0.11748654,0.051670164
Subject_50,0.5643552,-2.1078594
Subject_51,0.95476186,-1.2439086
Subject_52,0.86548424,0.94282657
Subject_53,-0.3945333,0.8893044
Subject_54,-0.7856374,0.59167916
Subject_55,0.19314225,1.4091128
Subject_56,0.69464314,-1.0529181
Subject_57,0.021035962,0.9000153
Subject_58,-0.48929954,0.6840414
Subject_59,0.72669464,-0.14467196
Subject_60,-0.5622494,-0.043009084
Subject_61,0.41003942,0.9474917
Subject_62,2.1362803,-1.822629
Subject_63,-1.2971061,0.64277446
Subject_64,1.3360804,0.63450396
Subject_65,-1.598373,-2.406554
Subject_66,0.5616008,-0.038669866
Subject_67,0.18158096,1.2367609
Subject_68,-0.56128687,-1.7395053
Subject_69,-0.48718014,-3.368122
Subject_70,0.2150316,1.4708959
Subject_71,0.7180002,0.54543865
Subject_72,-0.24506328,0.400801
Subject_73,1.1727765,0.39503393
Subject_74,-0.5096041,0.53201145
Subject_75,1.451894,0.5479838
Subject_76,0.08383495,0.9265737
Subject_77,-0.17588226,0.5788965
Subject_78,0.48517182,0.7459647
Subject_79,1.1361644,-0.40681505
Subject_80,-0.25858995,1.6569127
Subject_81,-0.75638145,0.6166534
Subject_82,-0.63836694,0.35169083
Subject_83,0.24727778,0.02698833
Subject_84,0.38283223,-0.32059434
Subject_85,0.62878734,1.1876534
Subject_86,-0.934993,1.9778962
