Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.25757787,0.29081795,1.1241432,0.33665025
Subject_2,0.091233276,1.3381289,-0.998596,1.1673338
Subject_3,-0.67863935,-0.12952372,2.037055,-0.89178896
Subject_4,0.20646371,-1.5836701,1.4229115,-2.2439039
Subject_5,-0.085240014,0.30589134,-0.17344229,1.6962389
Subject_6,-1.0826682,-0.3851585,0.62475455,0.26230884
Subject_7,0.44620165,0.121356994,-0.09696645,0.6620335
Subject_8,0.8892566,-1.504522,-0.16766027,-0.24180655
Subject_9,0.7288081,0.42863238,0.111953355,0.088820666
Subject_10,-1.3811328,-0.29108587,1.9803883,2.2271953
Subject_11,-0.019723006,-1.6932598,2.0237272,1.4814357
Subject_12,0.4002504,-1.7831441,-0.93363386,-0.22014314
Subject_13,1.6441349,-1.1157379,1.8305929,1.2246605
Subject_14,1.0055066,0.9455888,-1.2281415,-1.8139092
Subject_15,0.34868842,-0.9102047,0.4642242,0.2996752
Subject_16,1.7812409,-0.60206217,-0.8357172,1.6403024
Subject_17,-0.14825162,-0.0591926,-0.25202033,-0.41047147
Subject_18,0.24457718,-1.1058191,0.70433164,0.5359812
Subject_19,-2.4252176,0.3568786,1.2763422,-1.894277
Subject_20,-0.42397627,0.10827856,1.632312,1.6051335
Subject_21,0.6842136,-2.1499865,0.2730207,-0.65111357
Subject_22,0.5488061,1.5653421,0.32897076,-0.4376751
Subject_23,0.7285304,-0.04425189,-1.6883912,-0.9136902
Subject_24,0.33373556,-1.9184371,-1.9704437,1.1850259
Subject_25,-2.5353293,-0.13460876,-0.6663745,1.2006035
Subject_26,0.014128995,-1.2387404,1.1131355,-1.2483444
Subject_27,-1.0972604,0.37024888,0.449539,0.17765178
Subject_28,0.06461608,-1.9094113,-1.390648,-0.8315179
Subject_29,0.12677336,-0.8232505,0.19256523,-0.2536854
Subject_30,0.48085538,-0.9391622,-1.2204413,1.5469251
Subject_31,-1.7362915,0.93152547,-0.7132428,-1.1075629
Subject_32,0.2902634,0.4339673,0.8361661,0.49270788
Subject_33,-1.6147149,0.026880316,-0.39636415,-1.5563115
Subject_34,-0.0011791623,0.5766704,0.29110906,1.6111666
Subject_35,-0.9231823,1.0702999,-0.9139722,-1.1172919
Subject_36,-0.5225771,0.50473636,0.002617149,2.0647805
Subject_37,-2.609756,-1.0880457,-1.0816884,0.66129315
Subject_38,-0.68450785,-0.39165667,-0.19253972,0.8966024
Subject_39,-0.16717319,-1.5662574,-0.3302774,0.8163934
Subject_40,-0.7004696,-0.70785093,-0.43269482,0.0034792991
Subject_41,-0.0028863887,-0.9688841,1.2950134,-0.4019065
Subject_42,-0.040726732,-0.8284087,-0.5586218,0.8172179
Subject_43,-0.6516312,-0.2611426,-1.258121,1.3870479
Subject_44,-2.9380248,-0.8718679,-0.47816926,0.3465562
Subject_45,-1.3302156,0.28242993,-0.062259473,1.4080592
Subject_46,-0.293903,1.3761096,0.5867587,1.794536
Subject_47,-3.52929,-0.9883474,1.5604098,-0.7313227
Subject_48,-0.7924715,-0.23324393,0.40457416,-0.8729039
Subject_49,0.39277655,-1.7488723,0.06973113,1.5512457
Subject_50,1.2637261,0.28225264,0.86810905,0.07475135
Subject_51,-2.774679,0.23146991,-0.43250418,1.2757488
Subject_52,-0.33803156,-1.5269636,-1.4175054,-2.278455
Subject_53,0.6525919,-1.3832647,-0.16536371,-1.2858932
Subject_54,0.46194175,0.05126453,1.171599,-0.40709108
Subject_55,-0.5436253,1.3403945,1.6960741,2.3403728
Subject_56,-0.94871056,-0.8050776,-0.79867274,0.0005872523
Subject_57,-0.66460305,-0.71870077,1.5727156,-0.698701
Subject_58,-0.45081946,-0.01997124,0.62935466,2.155367
Subject_59,-1.5565708,-0.13201557,0.7570245,-0.5339399
Subject_60,-0.92176473,0.033872016,1.2778016,-2.1833553
Subject_61,-1.1037854,-0.23204666,-0.7539232,-1.8147389
Subject_62,-0.024267066,-1.9149671,-0.04672215,-1.1974376
Subject_63,-0.22424316,0.53899944,1.2327276,0.9797982
Subject_64,1.6633779,-0.606738,-0.83268374,2.5331466
Subject_65,0.13210338,0.7636242,0.49066246,1.4364825
Subject_66,-0.5783305,-0.6335079,-0.7823524,0.42094785
Subject_67,0.8970878,1.2598906,-1.0744166,1.2537792
Subject_68,0.029054375,-0.9760355,1.3917917,-1.963016
Subject_69,-1.3802128,0.3903229,0.74982864,-1.7619991
Subject_70,-0.009258576,0.061968047,-0.24142995,0.4647822
Subject_71,0.553178,-1.5844781,-1.868428,0.03202907
Subject_72,0.49796,-0.28228903,0.4661382,1.7620301
Subject_73,0.5387867,-2.23994,-0.9181469,-1.0690324
Subject_74,0.33296454,-0.29577962,0.570574,-1.6289954
Subject_75,-1.3071723,1.4986215,0.6750733,-0.69480824
Subject_76,-0.3324161,-2.5386496,-0.44983706,-0.7927964
Subject_77,-0.6446058,0.751016,-0.83514994,1.4340614
Subject_78,1.1923504,0.62233996,1.7651408,-0.8176845
Subject_79,0.5467646,-5.23745,0.8624947,-3.0719504
Subject_80,-1.0312909,0.6374909,-0.14167313,3.0956504
Subject_81,0.5365357,1.2863483,0.9252698,0.07602817
Subject_82,-1.8374518,-0.20490801,-0.7746202,-0.7934505
Subject_83,-0.12831642,-1.4146307,0.28883043,-1.898145
Subject_84,-1.1641946,1.5715104,-0.52825665,-0.65397024
Subject_85,-0.20740525,-0.2864232,-1.6395537,1.9334762
Subject_86,-0.9221044,0.08976526,-0.08517229,-0.88646394
