Subject_ID,Factor_1,Factor_2
Subject_1,-0.07696369,0.8469736
Subject_2,-0.42108834,1.5358331
Subject_3,-0.27400267,-0.71599185
Subject_4,-0.55877465,0.34054255
Subject_5,-1.1328425,0.9317543
Subject_6,-0.60762066,0.096229866
Subject_7,-1.2899319,1.3680159
Subject_8,1.0501049,-0.7370316
Subject_9,-0.87531394,-1.318852
Subject_10,-0.009247703,-1.4843358
Subject_11,0.29845253,0.1510256
Subject_12,-2.010751,-0.19955236
Subject_13,0.58532286,0.7113366
Subject_14,0.03722269,1.1813463
Subject_15,0.16757315,1.6977748
Subject_16,-0.6799346,1.24647
Subject_17,0.2639999,0.6300093
Subject_18,3.024057,0.1115948
Subject_19,0.8091588,-1.5256606
Subject_20,-0.8540723,-1.9005795
Subject_21,0.19033387,1.5011425
Subject_22,1.3297954,-0.0035336372
Subject_23,1.1059211,1.1587561
Subject_24,0.8162734,-0.06326608
Subject_25,-0.5478541,0.42272386
Subject_26,0.28226227,-0.81526375
Subject_27,-0.94885135,0.56703824
Subject_28,0.67852896,-0.69441015
Subject_29,-0.2576283,1.3160311
Subject_30,-0.78264076,-0.2532309
Subject_31,-0.4248418,-1.7961606
Subject_32,2.102511,0.53429914
Subject_33,1.0732085,-0.90390444
Subject_34,2.7399719,-1.1275452
Subject_35,1.3472984,0.34027985
Subject_36,-0.34785962,-0.08274001
Subject_37,-0.50894433,0.075219445
Subject_38,-0.17408943,0.36044568
Subject_39,-0.06100774,-0.5031475
Subject_40,-0.30725452,-0.2071978
Subject_41,-0.24067251,-0.56172746
Subject_42,-0.7169879,0.41005585
Subject_43,-0.18407887,0.30741537
Subject_44,0.5899255,-0.2381564
Subject_45,0.33557352,-0.011387985
Subject_46,0.046349462,-1.2708794
Subject_47,0.0020065345,-1.7920471
Subject_48,-0.637221,-0.1455454
Subject_49,-1.169326,-1.3233919
Subject_50,1.3355966,0.90650004
Subject_51,0.3287232,0.37281218
Subject_52,-0.17324527,1.6863947
Subject_53,-0.064893946,0.6462788
Subject_54,-0.001542641,-0.47867575
Subject_55,-1.0550224,0.30659527
Subject_56,0.13300799,0.29646716
Subject_57,-0.46443477,-0.03262113
Subject_58,-0.8019974,0.08104401
Subject_59,-0.18157418,-1.8786874
Subject_60,0.8188835,-0.5981227
Subject_61,0.5451234,-1.079705
Subject_62,2.2773066,-0.33350697
Subject_63,-0.40356618,-1.7842026
Subject_64,0.46294928,0.30383906
Subject_65,0.89981806,0.84065217
Subject_66,0.16647875,-1.3879255
Subject_67,-0.73918486,-1.8372934
Subject_68,1.3041629,-1.1515255
Subject_69,1.6826522,-0.41561586
Subject_70,-0.71991736,1.7060857
Subject_71,-0.14445382,-0.7461572
Subject_72,-0.87213117,1.6467322
Subject_73,-1.3780237,0.9538542
Subject_74,-0.5532354,1.342235
Subject_75,0.44570923,-0.9794714
Subject_76,-0.86492497,-0.54377234
Subject_77,-0.8213337,0.70983076
Subject_78,-0.73426986,-0.088306054
Subject_79,-1.1690348,-0.8438496
Subject_80,-0.2601172,1.0869023
Subject_81,-0.28252414,-0.38393486
Subject_82,-0.54555506,-1.720841
Subject_83,0.057056338,-0.24265671
Subject_84,0.018076776,-1.2986591
Subject_85,-0.21420762,0.28729177
Subject_86,0.56053704,-1.7944931
