Feature,Factor_0,Factor_1
rigidity_left,0.0011612092,-0.10249812
rigidity_right,0.047116924,0.12004975
tremor_rest_left,-0.15974322,-0.3603062
tremor_rest_right,-0.12095553,0.36380252
tremor_postural_left,-0.2370909,-0.18191013
tremor_postural_right,-0.40753815,0.28321287
bradykinesia_speed_left,0.26056117,-0.014276203
bradykinesia_speed_right,0.0089992285,-0.01956398
bradykinesia_amplitude_left,-0.07451064,-0.22996096
bradykinesia_amplitude_right,0.011217414,-0.08611316
bradykinesia_rhythm_left,0.05077397,-0.25784966
bradykinesia_rhythm_right,-0.12923951,-0.46852866
mirrormovement_left,-0.20187388,-0.19364062
mirrormovement_right,-0.44468707,-0.25758517
