Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.73928964,-0.12012436
volume_sn_voxels_feature_1,0.8225269,-0.1696593
volume_sn_voxels_feature_2,0.53657246,-0.23880759
volume_sn_voxels_feature_3,0.63828415,-0.26729056
volume_sn_voxels_feature_4,0.5652306,-0.41345307
volume_sn_voxels_feature_5,0.24310586,-0.65744674
volume_sn_voxels_feature_6,0.21783596,-0.60791963
volume_sn_voxels_feature_7,0.37548718,-0.65068936
volume_sn_voxels_feature_8,0.46870023,-0.7977492
volume_sn_voxels_feature_9,0.52777207,-0.62263334
volume_sn_voxels_feature_10,0.60609037,-0.4706088
volume_sn_voxels_feature_11,0.76752025,-0.08372666
volume_sn_voxels_feature_12,0.6381742,-0.25709823
volume_sn_voxels_feature_13,0.6347142,-0.3444029
volume_sn_voxels_feature_14,0.58549905,-0.37244737
volume_sn_voxels_feature_15,0.4737541,-0.5166376
volume_sn_voxels_feature_16,0.5261094,-0.56103647
volume_sn_voxels_feature_17,0.39977065,-0.7574185
volume_sn_voxels_feature_18,0.36309034,-0.6228295
volume_sn_voxels_feature_19,0.4053659,-0.7926921
volume_sn_voxels_feature_20,0.41161782,-0.82918274
volume_sn_voxels_feature_21,0.55752045,-0.8052534
volume_sn_voxels_feature_22,0.75484747,-0.4405561
volume_sn_voxels_feature_23,0.7120717,-0.48475826
volume_sn_voxels_feature_24,0.9288879,-0.5069873
volume_sn_voxels_feature_25,0.80187494,-0.19618255
volume_sn_voxels_feature_26,0.46370628,-0.8904644
volume_sn_voxels_feature_27,0.7006249,-0.41811883
volume_sn_voxels_feature_28,0.7926185,-0.58237416
volume_sn_voxels_feature_29,0.71816814,-0.35226557
volume_sn_voxels_feature_30,0.9037301,-0.4850459
volume_sn_voxels_feature_31,0.8300434,-0.44284105
volume_sn_voxels_feature_32,0.7307318,-0.40353012
volume_sn_voxels_feature_33,1.0153624,-0.49087954
volume_sn_voxels_feature_34,-0.20019814,-1.196251
volume_sn_voxels_feature_35,-0.3295221,-1.0953715
volume_sn_voxels_feature_36,1.0063652,-0.7207357
volume_sn_voxels_feature_37,0.4694169,-1.1575947
