Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Feature_0,-0.2970464,0.2049327,-0.0858191,-2.3313367,0.112614915
Feature_1,-0.09392788,0.21930468,-0.7545199,-0.014862389,0.024175914
Feature_2,-0.14841689,0.13879567,-0.013748279,0.020471558,0.84411055
Feature_3,0.121073104,1.1775194,0.040861543,0.0463499,-0.7014956
Feature_4,-1.2705381,-0.30652872,1.0285277,0.077476196,0.059703406
Feature_5,-0.09637016,0.6967852,-0.09095803,0.18193395,0.31972864
Feature_6,-0.026760178,-0.34478247,0.016063692,-0.093128465,0.10145569
Feature_7,0.17090258,0.2668084,0.026969614,-0.042976633,0.04061831
Feature_8,0.1334788,-0.037536066,-0.29824433,0.016962945,-0.114604615
Feature_9,0.05942878,0.15967807,0.0630833,0.024741936,0.18439688
