Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,-1.0453087,-0.11338735,1.0327166,-0.14061895,0.44667
rigidity_right,0.83653015,0.6801473,-1.1696756,0.18597978,-0.7747903
tremor_rest_left,-0.6536283,-1.2098542,-0.5374625,-0.5022111,-0.03479409
tremor_rest_right,-0.1078552,-1.0769384,-1.109818,-0.5944202,-0.56002694
tremor_postural_left,-1.1901402,-1.1180853,-0.8976532,0.8774446,-0.5898308
tremor_postural_right,-0.29227754,0.102386765,-0.5666928,-0.0830649,-0.70894253
bradykinesia_speed_left,-1.230041,0.08598499,0.83645076,-0.3084093,0.67874604
bradykinesia_speed_right,0.6304259,1.0724407,-1.163435,-0.04006234,-0.8128603
bradykinesia_amplitude_left,-1.0866117,0.10654492,0.58235615,-0.28271338,0.35460266
bradykinesia_amplitude_right,0.5461027,1.0319545,-0.9126006,0.03500121,-1.0406004
bradykinesia_rhythm_left,-1.1526814,0.63126415,-0.25622123,-0.07803324,-0.23539448
bradykinesia_rhythm_right,-0.046663836,1.2462664,-0.9672525,-0.26428285,-0.41369432
mirrormovement_left,-0.15245976,0.27798742,-0.98338455,0.10522555,-1.6333592
mirrormovement_right,-1.3533204,-0.41092792,-0.022171954,0.27679506,-0.44108558
