Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v37,-254.25603,0.69626737,0.4702479,-0.47169194,120.487434,-0.824049,0.962058,-0.99312264,-3.4313676,-1.9798012,-2.6007571,4.4474773
volume_sn_voxels::v38,-311.56433,-1.3946455,1.0119042,-0.5965409,67.4506,-0.95191014,1.0981458,-1.2074983,-1.8141627,-1.5260355,-0.06617367,5.7931094
volume_sn_voxels::v39,-388.6488,-12.156967,1.1652532,-0.7136609,19.370792,-1.0335091,1.1619126,-1.390982,-0.1613597,-1.0928892,1.7786961,6.992776
volume_sn_voxels::v40,-397.79855,-27.449884,0.91386104,-0.70048296,-2.3058903,-0.9075108,0.71098256,-1.6606932,1.7404248,-0.7249735,0.30284166,6.9142604
volume_sn_voxels::v41,-58.996326,-17.767895,-1.10188,-0.33902612,219.2575,0.42536625,1.1753448,-0.52241975,-3.1293528,-2.358858,-4.5903316,4.910695
volume_sn_voxels::v42,-109.50346,-4.895913,-0.59965265,-0.44569653,212.40685,0.036719933,1.0703801,-0.78485316,-4.1758327,-2.5746076,-5.0005426,5.2159195
volume_sn_voxels::v43,-167.10405,-2.5447497,-0.04049044,-0.5082289,174.41357,-0.3866475,0.87180555,-0.55552655,-4.353467,-2.3339958,-2.6131597,5.0965285
volume_sn_voxels::v44,-208.0316,-6.3846946,0.321132,-0.54171073,117.875175,-0.5892397,0.7984802,-0.5146079,-3.2343829,-1.9061552,-0.8979615,5.5091686
volume_sn_voxels::v45,-313.30737,-20.993332,0.8688212,-0.6231726,91.86406,-0.9186779,0.7310776,-0.6168571,-2.2075741,-1.8683507,-0.621518,6.7348514
volume_sn_voxels::v46,-318.26096,-40.618416,0.76906526,-0.5488456,31.68954,-0.9442513,0.38268587,-0.59645426,-0.09651851,-1.1269428,2.0175548,5.9346905
volume_sn_voxels::v47,-329.37265,-58.439888,0.66355985,-0.5481578,4.4106307,-0.8574011,-0.008003211,-0.8558062,1.868407,-0.74744576,0.58204275,6.1416183
volume_sn_voxels::v48,-17.57782,-30.95639,-1.3720855,-0.29883087,195.53163,0.71991336,0.9277673,-0.7035785,-2.6786041,-1.8914422,-6.4176674,5.7288356
volume_sn_voxels::v49,-63.66188,-28.02286,-0.93312216,-0.4022651,186.11427,0.2889986,0.6858573,-0.42179644,-3.61634,-1.9811229,-6.0051165,5.790058
volume_sn_voxels::v50,-121.57949,-35.676422,-0.35205027,-0.5279189,172.52281,-0.07027717,0.6800425,-0.16834018,-4.1223674,-2.049029,-4.4584284,6.4060206
volume_sn_voxels::v51,-191.92511,-53.291214,0.082456544,-0.52163965,124.78455,-0.46189913,0.43046558,0.13550949,-3.381366,-1.730734,-0.28675213,6.3050513
volume_sn_voxels::v52,-269.79175,-81.30111,0.41116172,-0.48459423,89.200516,-0.79449934,0.123351745,0.3446798,-1.7912331,-1.557302,1.0351857,6.271894
volume_sn_voxels::v53,-309.7772,-107.362015,0.42144957,-0.46297315,37.126366,-0.9553253,-0.24992536,0.122654684,0.27892518,-1.2330081,1.5789193,6.3844995
volume_sn_voxels::v54,-19.31499,-130.09131,-1.2750868,-0.22289385,162.82741,0.5179795,0.7987489,-0.079356015,-3.1146429,-1.3606106,-4.3283634,6.4274344
volume_sn_voxels::v55,-65.37507,-145.81668,-0.8777091,-0.3800441,143.66986,0.19362131,0.73999524,0.17786667,-3.311453,-1.378769,-2.744548,7.2734056
volume_sn_voxels::v56,-147.94275,-171.19875,-0.46361417,-0.45747793,111.27377,-0.25830686,0.335661,0.4531314,-2.7334769,-1.279137,-0.56717885,7.592439
volume_sn_voxels::v57,-224.96034,-188.05168,-0.23952283,-0.35332292,71.838005,-0.57717407,-0.065587394,0.7242902,-0.94885606,-1.1285841,1.2402273,6.674346
volume_sn_voxels::v58,-8.255556,-397.235,-1.2462944,0.05050989,118.141426,0.37971783,0.8951632,0.38806024,-2.2246327,-0.6423438,1.9900407,8.483774
volume_sn_voxels::v59,-201.61098,-6.037179,-2.2011697,-0.02103163,-51.774498,0.33584887,-1.8387824,-1.8012254,-3.859593,0.9037243,-37.845623,1.8036497
volume_sn_voxels::v60,-215.01195,-3.1510513,-1.6956633,0.008118745,-22.864567,0.112198606,-1.26693,-1.013596,-3.0718791,0.81215066,-34.639366,2.076958
volume_sn_voxels::v61,-168.36263,-23.60586,-1.7133776,-0.14030561,-44.189518,1.0667986,-1.8445574,-2.284642,0.7049369,1.0297291,-47.15413,4.7723927
volume_sn_voxels::v62,-347.9375,11.040614,-1.5814794,-0.0030587944,-22.48661,-0.7975106,-0.89260536,-0.7421442,-5.3714495,0.7569676,-24.440844,-0.22983629
volume_sn_voxels::v63,-334.92636,1.187999,-1.3780211,-0.07251027,-35.856876,-0.14521176,-1.0492496,-1.0730183,-2.8035333,0.9539217,-33.567635,1.8977057
volume_sn_voxels::v64,-194.06319,-3.6899757,-0.82268494,-0.1963553,-26.677616,0.6862246,-1.0220335,-1.4764208,1.5120654,0.87385243,-36.04998,3.7370613
volume_sn_voxels::v65,-426.7192,9.928311,-1.1286483,-0.018191032,-8.386944,-1.2571126,-0.7604832,-0.86353576,-6.1534815,0.34668848,-12.580502,-1.4173354
volume_sn_voxels::v66,-529.5613,3.5257711,-1.0188192,-0.067222476,-33.66818,-1.1193194,-0.7234191,-1.1197383,-5.056888,0.6793567,-16.694443,-0.55626684
volume_sn_voxels::v67,-545.23737,2.2182968,-0.73960054,-0.20711274,-57.215656,-0.524792,-0.8454539,-1.5155324,-1.8288281,1.0537624,-27.023684,1.5764041
volume_sn_voxels::v68,-316.24054,2.9830046,-0.41446766,-0.34086183,-39.443306,0.3837127,-0.8704213,-1.5618643,2.4962077,1.0391549,-31.00975,3.49087
volume_sn_voxels::v69,-422.15475,12.876882,-0.66033024,-0.14293808,15.143292,-1.4019033,-0.24219309,-1.1744164,-5.966906,-0.3128777,-6.679252,-1.2101202
volume_sn_voxels::v70,-455.00015,4.7353315,-0.2572588,-0.14201778,-0.8884746,-1.1709467,-0.12440321,-1.3126742,-4.3095117,-0.108140245,-3.4927175,-0.4098831
volume_sn_voxels::v71,-538.2526,-0.49169967,-0.10459685,-0.21298152,-30.724865,-1.0339708,-0.0989958,-1.3953667,-2.9777012,0.35481557,-3.194884,0.28983507
volume_sn_voxels::v72,-618.3678,-3.6121652,-0.02370706,-0.36249378,-56.097546,-0.71808225,-0.36302117,-1.9037085,-0.2195825,0.7397862,-12.026483,1.9781984
volume_sn_voxels::v73,-423.0541,3.032752,0.1740245,-0.49180368,-58.170174,0.09724127,-0.63427806,-1.738615,3.8694527,1.0716577,-22.379585,3.257363
volume_sn_voxels::v74,-279.95065,2.0852704,-0.77982175,-0.2519553,77.41753,-1.2457277,0.10061201,-0.58351135,-5.8866305,-1.1408892,-9.491662,-0.990525
volume_sn_voxels::v75,-351.05386,6.6080384,-0.2449699,-0.2871031,55.25005,-1.3608526,0.46296728,-1.1523181,-5.4388084,-0.9901874,-2.9331956,-0.22813702
volume_sn_voxels::v76,-377.31973,7.991575,0.085960925,-0.3269187,21.828104,-1.1522505,0.64848316,-1.3840549,-3.7590618,-0.74357444,-1.7079986,1.0250101
volume_sn_voxels::v77,-467.3692,5.321304,0.4605502,-0.38298294,-3.231527,-1.0896056,0.82458645,-1.5460367,-2.5290754,-0.38667062,2.5464144,1.8351287
volume_sn_voxels::v78,-537.5253,-3.639914,0.59807336,-0.40529376,-23.031536,-0.9934051,0.6597955,-1.6103549,-0.94735175,0.02627342,2.0085285,2.338013
volume_sn_voxels::v79,-539.7018,-7.0953164,0.57216185,-0.4867938,-44.237873,-0.6828096,0.31682032,-1.6270715,1.2506667,0.43144843,-1.0179335,2.6953251
volume_sn_voxels::v80,-206.84515,-24.056562,-0.7865552,-0.34481782,127.75536,-0.9056101,0.8001564,0.36236396,-4.8237033,-1.6964757,-5.940575,0.11732955
volume_sn_voxels::v81,-231.87927,-0.48605797,-0.1282188,-0.3876348,99.88075,-1.0198935,0.7278685,-0.48185483,-4.4054904,-1.5686557,-2.604946,0.80943435
volume_sn_voxels::v82,-304.62207,9.261055,0.4653275,-0.5351778,69.15222,-1.0497335,1.4345326,-1.2386986,-3.791775,-1.5239128,-0.5023223,2.7706938
volume_sn_voxels::v83,-343.13226,8.080616,0.7922838,-0.6227931,16.682821,-0.9362692,1.6724465,-1.5368497,-1.9786236,-0.9185979,3.0745358,3.90304
volume_sn_voxels::v84,-469.39304,3.8531418,1.2613584,-0.7426305,-8.811133,-1.0185261,1.9205678,-1.7560747,-0.6780675,-0.5227762,7.9171834,5.227309
volume_sn_voxels::v85,-477.2369,-0.7254343,1.2065665,-0.68576986,-27.53503,-0.83756876,1.5357025,-1.7573107,1.044774,-0.16675645,5.693038,5.11021
volume_sn_voxels::v86,-524.9733,-10.9864645,0.93071336,-0.7656184,-47.864887,-0.66447496,0.88181806,-2.0482194,2.8984106,0.15243454,1.9125324,5.1194377
volume_sn_voxels::v87,-115.140015,-66.73005,-1.0953372,-0.33999366,174.87926,-0.13004518,1.3901997,0.77468,-2.6680539,-1.9397969,-2.885045,1.781354
volume_sn_voxels::v88,-153.0382,-13.189226,-0.41908067,-0.49255905,161.43571,-0.47379977,1.306444,0.18757403,-3.9181745,-2.214729,-2.4307733,2.1934168
volume_sn_voxels::v89,-189.88928,4.475021,0.31853095,-0.61881214,119.68717,-0.7086736,1.376767,-0.3866966,-3.5337555,-2.0397792,-1.8301029,3.4661784
volume_sn_voxels::v90,-225.0445,8.438012,0.78840023,-0.7382604,60.950714,-0.7298761,1.6849552,-0.92546463,-2.1585796,-1.5451046,1.3267373,4.843056
volume_sn_voxels::v91,-349.44568,8.664284,1.6312202,-1.012595,15.906823,-0.8856041,2.6393082,-1.5495715,-0.7231637,-1.3021011,6.035345,7.765761
volume_sn_voxels::v92,-459.37384,0.10036321,1.941078,-1.1204754,-12.752057,-0.90052956,2.9577057,-1.817731,0.9618195,-0.87853855,11.516651,8.869355
volume_sn_voxels::v93,-478.15295,-6.7989135,1.6886377,-0.9895966,-29.414772,-0.8272548,2.263014,-1.8107207,2.2815237,-0.5284695,9.14322,7.828245
volume_sn_voxels::v94,-489.4666,-18.079393,1.2973226,-1.0340676,-57.356495,-0.6585843,1.2752041,-2.1434908,4.2234697,-0.19162872,4.2833543,7.511501
volume_sn_voxels::v95,-52.53869,-90.31743,-1.8327137,-0.28806162,230.88445,0.7799948,2.1496353,0.6510367,-0.74370277,-1.8873523,-3.0190058,4.0227795
volume_sn_voxels::v96,-52.801144,-23.035145,-0.9669448,-0.5003893,184.32213,0.35630873,1.447971,0.33539286,-2.1018245,-1.9538088,-2.5601707,3.5881813
volume_sn_voxels::v97,-73.18454,-0.1019846,-0.28483033,-0.6296412,148.34137,0.03554165,1.2838074,0.07981399,-2.7792313,-2.0228865,-2.6997442,4.4172935
volume_sn_voxels::v98,-119.60481,11.47363,0.42409062,-0.80976444,120.095535,-0.25280592,1.4734185,-0.5120833,-2.9638965,-2.111218,-0.12170105,5.6749215
volume_sn_voxels::v99,-177.57402,12.283242,1.1340761,-0.96476775,67.96675,-0.4275238,1.8358399,-0.83369267,-1.8407475,-1.7932472,3.289407,7.228525
volume_sn_voxels::v100,-308.07114,8.6290655,1.7597779,-1.2678007,25.743168,-0.683069,2.6953948,-1.0774035,-0.67493427,-1.6027662,8.222117,9.943086
volume_sn_voxels::v101,-395.11557,-2.585343,2.0352767,-1.2370217,-3.1586475,-0.872392,2.7618327,-1.0689417,1.2254329,-1.2134286,10.360342,9.853347
volume_sn_voxels::v102,-424.08844,-16.96051,1.6802334,-1.1069998,-20.390541,-0.8808317,2.1247287,-1.2715797,2.7191684,-0.954863,8.042567,8.6585455
volume_sn_voxels::v103,-11.280011,-21.764723,-1.5438256,-0.31060082,193.25421,1.0622838,1.2735307,0.19181189,-0.39002943,-1.3854669,-2.2889342,4.3325996
volume_sn_voxels::v104,-18.908886,-1.7128471,-1.0629586,-0.5412387,178.45882,0.8304666,1.1907786,0.22333941,-1.9032984,-1.6076406,-3.0475218,5.2882257
volume_sn_voxels::v105,-34.035587,8.03476,-0.33963442,-0.7554725,156.14449,0.538923,1.2246023,0.08626307,-2.6104336,-1.761437,-0.6302712,6.5147676
volume_sn_voxels::v106,-71.4304,14.228186,0.30982572,-0.9967218,122.66704,0.17586568,1.4158877,-0.1147124,-2.910551,-1.8690764,0.78392774,7.91221
volume_sn_voxels::v107,-122.40337,10.142045,0.8197077,-1.0210104,70.04326,-0.20978142,1.4662932,-0.092026606,-2.2342834,-1.6796786,2.655835,7.955816
volume_sn_voxels::v108,-248.33736,2.3011422,1.3479892,-1.154423,47.004364,-0.5884262,1.9081492,-0.0152883725,-1.4469354,-1.7949054,5.3340006,9.239596
volume_sn_voxels::v109,-308.08197,-14.493425,1.3224133,-1.0401372,12.688413,-0.888029,1.5810045,-0.066696115,-0.013860658,-1.4991454,7.210065,8.102982
volume_sn_voxels::v110,-338.6014,-53.517136,1.1419908,-0.9107664,-5.325167,-0.99649453,0.86318123,-0.21696335,1.9709121,-1.2907102,6.1806126,7.380365
volume_sn_voxels::v111,-1.8024408,-12.015082,-1.9299414,-0.25924513,203.92947,1.456445,0.84057224,0.07884849,-0.41478637,-1.2386552,-6.385045,5.097825
volume_sn_voxels::v112,0.91112185,-0.3162494,-1.3777765,-0.50009817,162.60278,1.1267494,0.6875691,0.12636617,-1.4453614,-1.0812117,-3.0638444,5.8812165
volume_sn_voxels::v113,-1.1550305,7.860245,-0.77486795,-0.76320153,135.20853,0.8834874,0.8400928,0.2058178,-2.3768752,-1.1511743,-2.1043134,7.41324
volume_sn_voxels::v114,-33.605385,3.3016102,-0.15094644,-1.0147523,114.094086,0.5277412,0.99141437,0.53024316,-3.1622913,-1.3672862,0.16250326,8.959561
volume_sn_voxels::v115,-87.94706,-6.2049527,0.3340438,-1.0793887,73.44593,0.020902257,1.0467542,0.830633,-2.781567,-1.4580631,0.6238824,8.98886
volume_sn_voxels::v116,-190.58432,-34.162994,0.67446506,-0.97497755,50.926975,-0.54480845,0.7235562,1.2658128,-2.0913928,-1.610177,3.5753605,8.106535
volume_sn_voxels::v117,-248.75095,-74.51929,0.60741484,-0.7460622,23.759909,-0.83691436,0.48109862,1.1341486,-0.18233772,-1.4755304,3.5600028,6.4006453
volume_sn_voxels::v118,-286.40845,-120.56464,0.49918994,-0.67235506,4.378454,-1.0246265,-0.11211231,0.58951473,1.9439272,-1.3213633,3.6400547,5.9817047
volume_sn_voxels::v119,0.17028792,-55.414623,-2.5007417,-0.093514845,223.77977,1.8310015,0.64764744,0.08609522,-0.27645075,-1.1075536,-9.406024,5.5229783
volume_sn_voxels::v120,3.5755155,-36.88189,-1.9584123,-0.37707248,179.548,1.5230045,0.51480764,0.22623098,-1.4991788,-0.7750144,-5.15818,6.7386866
volume_sn_voxels::v121,1.2515477,-38.56692,-1.4412382,-0.62749153,134.27162,1.1964909,0.6257256,0.5897002,-2.4859483,-0.6214019,-3.0852628,7.8243666
volume_sn_voxels::v122,-9.445731,-47.28759,-0.816545,-0.7945534,84.845116,0.7097148,0.5595954,0.9601699,-2.6839366,-0.6233899,-2.5419855,8.326744
volume_sn_voxels::v123,-72.132385,-87.62555,-0.29595667,-0.9305294,65.12882,0.18305777,0.5138399,1.6421247,-2.8404636,-0.87941337,1.4246274,8.772923
volume_sn_voxels::v124,-160.09122,-139.27142,0.051865764,-0.8005759,40.253326,-0.436515,0.10905801,2.1083448,-1.9545791,-1.1802155,2.0868132,8.097332
volume_sn_voxels::v125,20.22439,-266.33112,-2.6793985,0.1031718,193.01138,1.7428973,0.6688353,0.366988,-1.1546963,-0.4271378,-2.066793,7.6776204
volume_sn_voxels::v126,21.849503,-275.296,-2.2840474,-0.22503562,139.56413,1.4608152,0.65678,0.882243,-2.478245,-0.08032117,2.566227,9.290064
volume_sn_voxels::v127,9.824506,-241.98112,-1.433974,-0.43918794,71.13266,0.8644038,0.41510567,1.3229063,-2.3318996,-0.018209863,1.4064852,8.7381115
volume_sn_voxels::v128,-30.270658,-259.56036,-0.9917451,-0.5477732,33.654705,0.33020523,0.1346191,1.716325,-2.2022386,-0.15226716,3.966434,8.694901
volume_sn_voxels::v129,88.859955,-735.94214,-2.5611265,0.75380033,125.46554,1.3308982,1.2824627,0.6277294,-1.5058519,0.54376465,16.74561,9.679771
volume_sn_voxels::v130,31.811829,-571.4287,-1.7408667,0.310631,52.6611,0.7675515,0.59676087,1.0734811,-1.4440571,0.58699685,13.858397,8.694109
volume_sn_voxels::v131,-213.69145,-5.5047064,-1.8771774,-0.0924137,-50.65185,0.18182147,-1.4718156,-0.9631826,-2.2266045,0.88150173,-37.987682,2.4799225
volume_sn_voxels::v132,-389.7455,1.6816764,-1.6286619,-0.10962631,-53.260426,-0.7960312,-1.0331035,-0.47333744,-4.6072598,0.88753283,-25.86656,0.07541766
volume_sn_voxels::v133,-365.8431,-6.8365054,-1.4700072,-0.12733942,-64.02501,-0.082820654,-1.2840433,-0.9631086,-1.9418643,1.0284274,-36.08381,2.4065454
volume_sn_voxels::v134,-213.05624,-9.737028,-1.0335063,-0.17513466,-32.893486,0.761247,-1.3101102,-1.7313316,1.7261397,0.86195105,-39.085865,4.086095
volume_sn_voxels::v135,-563.0701,-3.8791835,-0.8792124,-0.17572214,-67.07541,-1.0465624,-0.83707696,-0.63373435,-4.0217876,0.71421605,-13.571775,-0.5267035
volume_sn_voxels::v136,-527.34186,-9.205365,-0.69683003,-0.25411144,-78.494385,-0.39553908,-0.9362446,-1.2228686,-0.9095707,0.95083916,-22.425983,1.6338156
volume_sn_voxels::v137,-337.52954,-3.588743,-0.52191955,-0.36341906,-57.251392,0.45574498,-1.0728093,-1.6540558,2.9400141,1.0149177,-31.22905,3.720202
volume_sn_voxels::v138,-579.996,1.0848168,-0.19641219,-0.31081215,-33.458015,-1.368702,-0.15835023,-0.74982524,-4.1589456,0.0151307145,-1.5923289,-0.4022547
volume_sn_voxels::v139,-599.99585,-4.4846745,0.07372401,-0.3328114,-62.70422,-1.0549523,-0.09221512,-0.9340283,-1.9608201,0.32542548,0.16828874,0.40618622
volume_sn_voxels::v140,-580.7452,-14.20696,0.07835274,-0.39742735,-75.891945,-0.60137326,-0.36439276,-1.076541,0.5833235,0.58910334,-6.4788017,1.4875959
volume_sn_voxels::v141,-454.669,-4.1822276,0.17491929,-0.54626805,-73.791214,0.15306015,-0.6474618,-1.5757023,4.266056,0.9979501,-19.985577,3.1687334
volume_sn_voxels::v142,-378.9442,5.996215,0.3829246,-0.48389068,1.3961829,-1.1016093,0.74090344,-0.5811575,-3.0255857,-0.61571944,0.42137852,1.2215503
volume_sn_voxels::v143,-470.8822,-0.087537475,0.7058463,-0.5022067,-26.614788,-1.0354185,0.9016682,-0.80276173,-1.5741374,-0.23307888,5.85265,2.0281646
volume_sn_voxels::v144,-553.4752,-4.6985126,0.81269485,-0.5443795,-52.956112,-0.9676893,0.8097854,-0.9346298,0.016283914,0.069229096,5.911132,2.2765536
volume_sn_voxels::v145,-580.56934,-13.626694,0.7366929,-0.6019586,-68.684845,-0.6795366,0.41045386,-1.1927927,2.1258204,0.29686517,2.97759,2.6063519
volume_sn_voxels::v146,-473.26364,-9.03177,0.51643956,-0.70354885,-73.97083,-0.013506925,-0.23709692,-1.4876344,4.826078,0.65104383,-9.272484,3.3392477
volume_sn_voxels::v147,-151.79027,-22.766294,-0.86811006,-0.6342369,66.928215,-0.5767559,0.54973567,1.2881172,-3.4729114,-0.9884663,-6.7115736,0.40780836
volume_sn_voxels::v148,-204.56172,-2.819073,-0.1439345,-0.68240356,56.659317,-0.81771827,0.88203984,0.41675365,-3.6600804,-1.2042383,-3.5670948,1.5907896
volume_sn_voxels::v149,-296.0392,6.895651,0.5442416,-0.7952998,30.580675,-0.9889297,1.5082977,-0.39941886,-2.9954548,-1.2872843,0.4938229,3.5006242
volume_sn_voxels::v150,-403.40894,9.76673,1.2656025,-0.9522918,-3.9939413,-1.0371535,2.2636516,-0.97962356,-1.4352412,-0.93951005,7.804695,5.120112
volume_sn_voxels::v151,-447.64114,3.8117223,1.5531911,-0.903229,-33.42835,-0.9106374,2.2316587,-0.9427265,0.42516997,-0.48554966,13.304136,5.2271547
volume_sn_voxels::v152,-487.1234,-1.2993608,1.4241844,-0.85809404,-55.65105,-0.8340315,1.8895111,-1.0866585,1.5613003,-0.1278198,13.765613,4.827557
volume_sn_voxels::v153,-499.3641,-8.566849,1.0875506,-0.87914276,-67.594826,-0.66086435,1.0482463,-1.2173309,3.1075187,-0.062956534,6.722357,4.4392357
volume_sn_voxels::v154,-394.87506,-7.760283,0.6850112,-0.82249236,-62.530888,-0.03884612,0.11861205,-1.2794893,4.958928,0.16774999,-2.65576,3.8001187
volume_sn_voxels::v155,-107.72321,-21.479858,-0.4935351,-0.73415095,98.7651,-0.18400112,1.2037731,1.0283011,-2.8705807,-1.4321138,-1.6516392,2.9162412
